id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,pass_aerial_won,out,pass_switch,foul_committed_card_id,foul_committed_card_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_cut_back,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_no_touch,clearance_other,clearance_left_foot,foul_won_defensive,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,clearance_head,clearance_aerial_won,ball_recovery_recovery_failure,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,pass_outswinging,pass_deflected,pass_goal_assist,50_50_outcome_id,50_50_outcome_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
a651c5d8-d9a9-4837-bb9b-8451bb7d0f55,2598,2,00:24:47.466,69,47,139,0.780929,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['bf4f9606-f0c9-41d3-8634-fa2bc5c2cbfe'],,"[111.3, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,17622.0,Jackson Arley Martínez Valencia,11.574109,-1.3971251,2.0,Low Pass,"[113.3, 68.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1487.466,43.57899999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.15992290958253907
27d66e39-4bfd-45e7-b2e6-81b2cfd5a85c,2599,2,00:24:47.763,69,47,139,0.0,19,Substitution,212,Atlético Madrid,4,From Throw In,216,Getafe,,,,,,6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,16426.0,Wanderson Maciel Sousa Campos,,,,,,,1487.763,0.29700000000002547,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.2206370473468603
bf4f9606-f0c9-41d3-8634-fa2bc5c2cbfe,2600,2,00:24:48.247,69,48,139,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a651c5d8-d9a9-4837-bb9b-8451bb7d0f55'],,"[113.3, 68.6]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.247,0.484000000000151,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.012450013611027377
8838a4fc-17ad-4016-9f68-12bb9989464a,2601,2,00:24:48.247,69,48,139,0.159998,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['bf4f9606-f0c9-41d3-8634-fa2bc5c2cbfe', 'fefbea17-1486-4bbb-8515-8e624edac918']",,"[113.3, 68.6]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,,,,,,,,,,,,"[113.1, 68.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.247,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0011806831117394667
fefbea17-1486-4bbb-8515-8e624edac918,2602,2,00:24:48.407,69,48,139,1.2,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['2ec47242-094c-4e1f-89b0-1b29c6648e7e'],,"[113.1, 68.6]",17622.0,Jackson Arley Martínez Valencia,24.0,Left Center Forward,6375.0,Juan Francisco Torres Belén,7.5822163,2.290867,1.0,Ground Pass,"[108.1, 74.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.407,0.15999999999985448,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1351808739248942
2ec47242-094c-4e1f-89b0-1b29c6648e7e,2603,2,00:24:49.607,69,49,139,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['fefbea17-1486-4bbb-8515-8e624edac918'],,"[108.1, 74.3]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.607,1.2000000000000455,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4524918250551023
66186e66-3c17-497f-aec1-be42de4b2ddd,2604,2,00:24:49.607,69,49,139,2.709625,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['2ec47242-094c-4e1f-89b0-1b29c6648e7e', 'cc3ea568-8f75-4119-af18-4c3e1f3c6b5b', 'e42e097b-2675-4d2d-9151-1eb1f35191bc']",,"[108.1, 74.3]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[93.4, 73.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.607,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8363348304364171
e42e097b-2675-4d2d-9151-1eb1f35191bc,2605,2,00:24:52.072,69,52,139,0.203974,17,Pressure,212,Atlético Madrid,4,From Throw In,216,Getafe,,,['66186e66-3c17-497f-aec1-be42de4b2ddd'],,"[23.1, 7.5]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.072,2.464999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2759615618503444
cc3ea568-8f75-4119-af18-4c3e1f3c6b5b,2606,2,00:24:52.317,69,52,139,0.8,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['c0ba5a48-ce5b-4033-8988-447dda22f255'],,"[93.4, 73.8]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6384.0,Gabriel Fernández Arenas,7.640026,-1.3194685,1.0,Ground Pass,"[95.3, 66.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.317,0.24500000000011823,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.707199369448254
c0ba5a48-ce5b-4033-8988-447dda22f255,2607,2,00:24:53.117,69,53,139,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['cc3ea568-8f75-4119-af18-4c3e1f3c6b5b'],,"[95.3, 66.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.117,0.7999999999999545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3801059989392749
1ae49a52-2317-4b22-b0d0-0aafcf7fa433,2608,2,00:24:53.117,69,53,139,1.1967,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['1dd19c50-5951-44c6-b0cb-8a290379c7f3', 'c0ba5a48-ce5b-4033-8988-447dda22f255']",,"[95.3, 66.4]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[99.6, 66.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.117,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3931358763410516
1dd19c50-5951-44c6-b0cb-8a290379c7f3,2609,2,00:24:54.314,69,54,139,0.647695,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['34906434-9857-4813-b97f-1e7b66ef3737'],,"[99.6, 66.6]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,6375.0,Juan Francisco Torres Belén,9.296236,0.5551786,1.0,Ground Pass,"[107.5, 71.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.314,1.1970000000001164,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6136607727433502
34906434-9857-4813-b97f-1e7b66ef3737,2610,2,00:24:54.961,69,54,139,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['1dd19c50-5951-44c6-b0cb-8a290379c7f3'],,"[107.5, 71.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.961,0.6469999999999345,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24030401535056345
7f8698bc-7b2d-4a11-91af-0e21c471d293,2611,2,00:24:54.961,69,54,139,0.414533,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['34906434-9857-4813-b97f-1e7b66ef3737', '437c6ebf-9a65-4791-96df-114c3b8d89eb']",,"[107.5, 71.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[110.4, 70.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.961,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5911486193125097
437c6ebf-9a65-4791-96df-114c3b8d89eb,2612,2,00:24:55.376,69,55,139,0.0,14,Dribble,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b8006a49-2d3d-4451-8183-12f69a027127'],,"[110.4, 70.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.376,0.4149999999999636,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6829569209460237
b8006a49-2d3d-4451-8183-12f69a027127,2613,2,00:24:55.376,69,55,139,0.0,4,Duel,212,Atlético Madrid,4,From Throw In,216,Getafe,,,['437c6ebf-9a65-4791-96df-114c3b8d89eb'],,"[9.7, 9.6]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,True,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.376,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46543423893745095
c9f8e5be-fcd9-4fbf-a020-ff1e62199b4e,2614,2,00:25:05.702,70,5,140,1.6,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3ae47fe1-5e86-45c2-8469-6c4c5f346a10'],,"[110.9, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6384.0,Gabriel Fernández Arenas,8.080841,-2.426255,2.0,Low Pass,"[104.8, 74.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.702,10.326000000000022,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.942213169062163
b3a67666-6853-46b2-a389-92952af08ddb,2615,2,00:25:07.096,70,7,140,0.852215,17,Pressure,212,Atlético Madrid,4,From Throw In,216,Getafe,,,"['3ae47fe1-5e86-45c2-8469-6c4c5f346a10', 'c8f21e1e-a5eb-460b-a23b-71ab32e2a07b']",,"[16.6, 8.4]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.096,1.3940000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.12344283968613723
3ae47fe1-5e86-45c2-8469-6c4c5f346a10,2616,2,00:25:07.302,70,7,140,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['b3a67666-6853-46b2-a389-92952af08ddb', 'c9f8e5be-fcd9-4fbf-a020-ff1e62199b4e']",,"[104.8, 74.7]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.302,0.2059999999999036,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011299852495472829
c8f21e1e-a5eb-460b-a23b-71ab32e2a07b,2617,2,00:25:07.302,70,7,140,2.273501,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['3ae47fe1-5e86-45c2-8469-6c4c5f346a10', '5a51066d-806a-428d-b15c-25ec92428567', '9167a02a-72db-49a0-969f-7d57591c97f7', 'b3a67666-6853-46b2-a389-92952af08ddb']",,"[104.8, 74.7]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,"[111.3, 74.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.302,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8296242450252108
5a51066d-806a-428d-b15c-25ec92428567,2618,2,00:25:08.145,70,8,140,1.32961,17,Pressure,212,Atlético Madrid,4,From Throw In,216,Getafe,,,['c8f21e1e-a5eb-460b-a23b-71ab32e2a07b'],,"[9.2, 11.5]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.145,0.8430000000000746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.28328770270440184
9167a02a-72db-49a0-969f-7d57591c97f7,2619,2,00:25:09.575,70,9,140,0.0,3,Dispossessed,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['a4c41df8-7020-4824-b850-782595d69942'],,"[111.3, 74.3]",6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.575,1.4300000000000637,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6759004093607901
a4c41df8-7020-4824-b850-782595d69942,2620,2,00:25:09.575,70,9,140,0.0,4,Duel,212,Atlético Madrid,4,From Throw In,216,Getafe,,,['9167a02a-72db-49a0-969f-7d57591c97f7'],,"[8.8, 5.8]",26020.0,Ángel Lafita Castillo,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.575,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7258107598793782
1bfb586f-baae-406b-9d47-7ffa978e84cd,2621,2,00:25:24.697,70,24,141,1.297245,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['636d5a2e-c203-42b2-ad67-352e1c454858'],,"[111.0, 80.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,5487.0,Antoine Griezmann,16.063934,-1.7523202,2.0,Low Pass,"[108.1, 64.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1524.697,15.121999999999844,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8208841609100307
7dcdf569-ed2a-4f64-86b2-2a3e4f9c1e92,2622,2,00:25:25.698,70,25,141,1.641666,17,Pressure,212,Atlético Madrid,4,From Throw In,216,Getafe,,,"['636d5a2e-c203-42b2-ad67-352e1c454858', 'ed4084f3-0f97-4d25-95c4-3006cc004561']",,"[10.7, 14.8]",25881.0,Juan Antonio Rodríguez Villamuela,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.698,1.0010000000002037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.015083299543268591
636d5a2e-c203-42b2-ad67-352e1c454858,2623,2,00:25:25.995,70,25,141,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['1bfb586f-baae-406b-9d47-7ffa978e84cd', '7dcdf569-ed2a-4f64-86b2-2a3e4f9c1e92']",,"[108.1, 64.2]",5487.0,Antoine Griezmann,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.995,0.2969999999997981,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6839069933478518
ed4084f3-0f97-4d25-95c4-3006cc004561,2624,2,00:25:25.995,70,25,141,1.637535,43,Carry,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,"['3de4780f-b39c-4ed8-b686-c02d51199753', '636d5a2e-c203-42b2-ad67-352e1c454858', '7dcdf569-ed2a-4f64-86b2-2a3e4f9c1e92']",,"[108.1, 64.2]",5487.0,Antoine Griezmann,12.0,Right Midfield,,,,,,,,,,,,"[103.5, 52.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.995,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5965131106318673
3de4780f-b39c-4ed8-b686-c02d51199753,2625,2,00:25:27.632,70,27,141,1.389023,30,Pass,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['b9c868ee-6a8d-44f2-b6a1-75167c4421a9'],,"[103.5, 52.9]",5487.0,Antoine Griezmann,12.0,Right Midfield,6381.0,Saúl Ñíguez Esclapez,5.6938562,-2.6071973,1.0,Ground Pass,"[98.6, 50.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a1039d9-5afa-46e1-892b-095f1953a47f,True,,,,,,,,,,,,,,,,,,,,,1527.632,1.637000000000171,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.23545197842558518
b9c868ee-6a8d-44f2-b6a1-75167c4421a9,2626,2,00:25:29.021,70,29,141,,42,Ball Receipt*,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['3de4780f-b39c-4ed8-b686-c02d51199753'],,"[98.6, 50.0]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1529.021,1.3889999999998963,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4619939218153699
9a1039d9-5afa-46e1-892b-095f1953a47f,2627,2,00:25:29.490,70,29,141,0.818819,16,Shot,212,Atlético Madrid,4,From Throw In,212,Atlético Madrid,,,['848b89ce-f713-471b-b0e8-56ad0a9e6b8a'],,"[96.5, 50.4]",6381.0,Saúl Ñíguez Esclapez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029942779,"[120.0, 35.1, 3.9]",38.0,Left Foot,87.0,Open Play,98.0,Off T,True,93.0,Normal,"[{'location': [92.0, 60.7], 'player': {'id': 20669, 'name': 'Tiago Cardoso Mendes'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': True}, {'location': [104.6, 59.9], 'player': {'id': 17622, 'name': 'Jackson Arley Martínez Valencia'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [107.7, 48.2], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': True}, {'location': [95.9, 66.5], 'player': {'id': 6384, 'name': 'Gabriel Fernández Arenas'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.6, 31.3], 'player': {'id': 26780, 'name': 'Guilherme Magdalena Siqueira'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [116.8, 40.7], 'player': {'id': 6625, 'name': 'Vicente Guaita Panadero'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [93.7, 65.1], 'player': {'id': 23416, 'name': 'Stefan Šćepović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [106.7, 33.3], 'player': {'id': 6627, 'name': 'Damián Nicolás Suárez Suárez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [104.4, 52.6], 'player': {'id': 25881, 'name': 'Juan Antonio Rodríguez Villamuela'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [99.8, 66.8], 'player': {'id': 15893, 'name': 'Víctor Rodríguez Romero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.4, 46.3], 'player': {'id': 27403, 'name': 'Santiago Vergini'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.3, 47.3], 'player': {'id': 6614, 'name': 'Alexis Ruano Delgado'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.1, 43.7], 'player': {'id': 16426, 'name': 'Wanderson Maciel Sousa Campos'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [103.9, 48.0], 'player': {'id': 6736, 'name': 'Álvaro Medrán Just'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [107.3, 49.1], 'player': {'id': 6856, 'name': 'Carlos Martín Vigaray'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,3de4780f-b39c-4ed8-b686-c02d51199753,,,,,,,,,,,,,,,,,,,,1529.49,0.46900000000005093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.39061460910432866
848b89ce-f713-471b-b0e8-56ad0a9e6b8a,2628,2,00:25:30.308,70,30,141,0.0,23,Goal Keeper,212,Atlético Madrid,4,From Throw In,216,Getafe,,,['9a1039d9-5afa-46e1-892b-095f1953a47f'],,"[3.3, 39.4]",6625.0,Vicente Guaita Panadero,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,"[3.3, 39.4]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1530.308,0.8179999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10302668353450883
