id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,off_camera,out,clearance_left_foot,pass_technique_id,pass_technique_name,pass_through_ball,pass_deflected,block_deflection,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,pass_outswinging,50_50_outcome_id,50_50_outcome_name,pass_no_touch,miscontrol_aerial_won,pass_miscommunication,shot_first_time,pass_inswinging,shot_open_goal,injury_stoppage_in_chain,clearance_right_foot,pass_goal_assist,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,dribble_overrun,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
ab10aec5-b8c7-4056-b80b-acd99d9bfc51,2707,2,00:18:00.066,63,0,158,1.627658,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['6bce5dba-d908-4e22-8f0e-a2950b003f88'],"[40.3, 26.6]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6788.0,Xabier Etxeita Gorritxategi,24.186773,1.6951513,1.0,Ground Pass,"[37.3, 50.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080.066,1.0270000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4485893788075974
6bce5dba-d908-4e22-8f0e-a2950b003f88,2708,2,00:18:01.693,63,1,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ab10aec5-b8c7-4056-b80b-acd99d9bfc51'],"[37.3, 50.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.693,1.6269999999999527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6391662459152736
8c616fb5-1829-4299-9ffb-3c7003d7f9af,2709,2,00:18:01.693,63,1,158,1.513714,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['111bbc97-5e36-40e6-a99a-553a148bdcce', '6bce5dba-d908-4e22-8f0e-a2950b003f88', 'f8b305a6-704a-4e1d-b5f2-c4176699254e']","[37.3, 50.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,"[44.2, 55.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1081.693,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2604232674182504
f8b305a6-704a-4e1d-b5f2-c4176699254e,2710,2,00:18:02.870,63,2,158,0.46583,17,Pressure,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['111bbc97-5e36-40e6-a99a-553a148bdcce', '8c616fb5-1829-4299-9ffb-3c7003d7f9af']","[77.2, 27.3]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082.87,1.1769999999999072,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8657576869184042
111bbc97-5e36-40e6-a99a-553a148bdcce,2711,2,00:18:03.207,63,3,158,4.400036,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['9fd8d6e4-a799-4d9d-859b-64bce05dd29e', 'd022970d-d06b-4fae-90fa-ee1f42dca716', 'f8b305a6-704a-4e1d-b5f2-c4176699254e']","[44.2, 55.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6391.0,Raúl García Escudero,48.993877,-0.5166145,3.0,High Pass,"[86.8, 31.4]",,,40.0,Right Foot,,True,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.207,0.33700000000021646,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5712957315685023
9fd8d6e4-a799-4d9d-859b-64bce05dd29e,2712,2,00:18:07.607,63,7,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['111bbc97-5e36-40e6-a99a-553a148bdcce'],"[103.8, 31.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.607,4.399999999999864,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006921877926608477
d022970d-d06b-4fae-90fa-ee1f42dca716,2713,2,00:18:07.607,63,7,158,0.0,2,Ball Recovery,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,['111bbc97-5e36-40e6-a99a-553a148bdcce'],"[33.3, 48.7]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.607,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36642755253149506
2a72a22e-0a44-4990-8d46-4d8d497caeeb,2714,2,00:18:07.607,63,7,158,7.66886,43,Carry,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['288794d7-5f36-40e7-bc52-0a7fb81f76f2', 'd022970d-d06b-4fae-90fa-ee1f42dca716']","[33.3, 48.7]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,"[16.5, 49.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1087.607,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04258722069911225
288794d7-5f36-40e7-bc52-0a7fb81f76f2,2715,2,00:18:15.276,63,15,158,3.944219,30,Pass,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,['fce6b226-c57e-46ba-ab8f-b7338f4bf95b'],"[16.5, 49.6]",6378.0,Jan Oblak,1.0,Goalkeeper,6382.0,Fernando José Torres Sanz,62.009758,-0.22111778,3.0,High Pass,"[77.0, 36.0]",,,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1095.276,7.669000000000096,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.03301348240986968
fce6b226-c57e-46ba-ab8f-b7338f4bf95b,2716,2,00:18:19.220,63,19,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,['288794d7-5f36-40e7-bc52-0a7fb81f76f2'],"[77.0, 36.0]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.22,3.94399999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5038679080391074
8504e668-c0de-43e3-8473-615016d0b305,2717,2,00:18:19.245,63,19,158,1.550763,30,Pass,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['6d2b68b9-c4f2-4297-b859-e4860fcdff76', 'b1a8ccf5-2186-438f-85cd-0cae0eb33baf', 'd751de59-34a1-4d8e-a787-cd14f82a025b']","[77.2, 36.3]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,6377.0,Ángel Martín Correa,15.263355,0.62253433,3.0,High Pass,"[89.6, 45.2]",,,,,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.245,0.024999999999863576,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7020316219923347
6d2b68b9-c4f2-4297-b859-e4860fcdff76,2718,2,00:18:19.245,63,19,158,0.0,4,Duel,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['8504e668-c0de-43e3-8473-615016d0b305'],"[42.9, 43.8]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.245,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9518472187957421
d751de59-34a1-4d8e-a787-cd14f82a025b,2719,2,00:18:20.796,63,20,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,['8504e668-c0de-43e3-8473-615016d0b305'],"[90.9, 42.8]",6377.0,Ángel Martín Correa,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.796,1.5510000000001583,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07584172815045287
b1a8ccf5-2186-438f-85cd-0cae0eb33baf,2720,2,00:18:20.796,63,20,158,2.909677,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['2272ec90-a7e3-46e9-9dfc-b34aeaa5cc5b', '8504e668-c0de-43e3-8473-615016d0b305']","[30.5, 34.9]",4353.0,Aymeric Laporte,5.0,Left Center Back,6386.0,Eneko Bóveda Altube,28.020885,1.4778748,2.0,Low Pass,"[33.1, 62.8]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100.796,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.626487726151743
2ced5b31-a463-4440-9105-ace8f7d7db75,2721,2,00:18:22.770,63,22,158,0.877461,17,Pressure,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,,"[88.3, 17.9]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.77,1.9739999999999327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3832593203750685
2272ec90-a7e3-46e9-9dfc-b34aeaa5cc5b,2722,2,00:18:23.705,63,23,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['b1a8ccf5-2186-438f-85cd-0cae0eb33baf'],"[33.1, 62.8]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.705,0.9349999999999454,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7965720937963496
6d854229-f777-42a4-9c28-b20145354dd2,2723,2,00:18:23.705,63,23,158,0.368119,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['2272ec90-a7e3-46e9-9dfc-b34aeaa5cc5b', '59b42049-3c38-497c-a00c-ea8d86b7e4e1', 'b2b28701-87b5-4238-a25d-54f9cb184d52']","[33.1, 62.8]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,"[34.4, 59.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1103.705,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9834817260457493
b2b28701-87b5-4238-a25d-54f9cb184d52,2724,2,00:18:24.073,63,24,158,0.0,39,Dribbled Past,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['59b42049-3c38-497c-a00c-ea8d86b7e4e1', '6d854229-f777-42a4-9c28-b20145354dd2', 'c6e3a721-2c16-41db-85f5-ec76f041d7f0']","[85.7, 20.5]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.073,0.36800000000016553,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.162322268106739
59b42049-3c38-497c-a00c-ea8d86b7e4e1,2725,2,00:18:24.073,63,24,158,0.0,14,Dribble,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['b2b28701-87b5-4238-a25d-54f9cb184d52'],"[34.4, 59.6]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.073,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5004135933064553
c6e3a721-2c16-41db-85f5-ec76f041d7f0,2726,2,00:18:24.073,63,24,158,3.815771,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['58cdaf63-1b49-445c-8fd5-0d330f6bcccc', '59b42049-3c38-497c-a00c-ea8d86b7e4e1', 'a89e2106-cde2-43a7-91ca-69e4228c96c9', 'b2b28701-87b5-4238-a25d-54f9cb184d52']","[34.4, 59.6]",6386.0,Eneko Bóveda Altube,2.0,Right Back,,,,,,,,,,,,"[34.2, 64.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.073,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43764848703676285
58cdaf63-1b49-445c-8fd5-0d330f6bcccc,2727,2,00:18:25.841,63,25,158,0.609491,17,Pressure,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,['c6e3a721-2c16-41db-85f5-ec76f041d7f0'],"[85.0, 16.8]",6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1105.841,1.7679999999998017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.323433050882759
a89e2106-cde2-43a7-91ca-69e4228c96c9,2728,2,00:18:27.889,63,27,158,4.119012,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['387a41ec-c053-4c1e-aa74-101daf51c4ee', '913bf8ee-f894-4036-814b-960ee7400ea0']","[34.2, 64.8]",6386.0,Eneko Bóveda Altube,2.0,Right Back,6394.0,Aritz Aduriz Zubeldia,60.22491,-0.08645065,3.0,High Pass,"[94.2, 59.6]",,,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1107.889,2.048000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1796034018498398
ce063c8f-96d6-4f97-a787-86f05b35279f,2729,2,00:18:31.994,63,31,158,1.371888,17,Pressure,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['913bf8ee-f894-4036-814b-960ee7400ea0', 'f5b0159e-3a38-45ec-9433-27b7a5a03033']","[104.9, 60.9]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1111.994,4.105000000000018,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6644833796896864
387a41ec-c053-4c1e-aa74-101daf51c4ee,2730,2,00:18:32.008,63,32,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['a89e2106-cde2-43a7-91ca-69e4228c96c9'],"[85.0, 54.1]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.008,0.014000000000123691,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4849277453218045
913bf8ee-f894-4036-814b-960ee7400ea0,2731,2,00:18:32.008,63,32,158,0.0,2,Ball Recovery,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['a89e2106-cde2-43a7-91ca-69e4228c96c9', 'ce063c8f-96d6-4f97-a787-86f05b35279f']","[25.9, 20.5]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.008,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.976611929008307
f5b0159e-3a38-45ec-9433-27b7a5a03033,2732,2,00:18:32.008,63,32,158,2.44345,43,Carry,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['7a720eda-29af-41a5-b2fc-d001afe03e35', '913bf8ee-f894-4036-814b-960ee7400ea0', 'ce063c8f-96d6-4f97-a787-86f05b35279f']","[25.9, 20.5]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,"[6.1, 18.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1112.008,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0008724700391324891
7a720eda-29af-41a5-b2fc-d001afe03e35,2733,2,00:18:34.452,63,34,158,1.881994,30,Pass,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,['df1ad50d-6e77-4809-b380-84c5854deaeb'],"[6.1, 18.6]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,6378.0,Jan Oblak,20.7,1.5707964,1.0,Ground Pass,"[6.1, 39.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1114.452,2.44399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7416044661045512
df1ad50d-6e77-4809-b380-84c5854deaeb,2734,2,00:18:36.334,63,36,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,['7a720eda-29af-41a5-b2fc-d001afe03e35'],"[6.1, 39.3]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.334,1.8820000000000618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9945348872134928
c4fb0c11-9d27-40e5-81d3-13997f02a611,2735,2,00:18:36.334,63,36,158,2.346962,43,Carry,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['203f6997-4acf-4aa7-aaab-b40fb0c3e796', '7b3dca4d-36a2-4f6a-b7b2-32db020d1c31', 'df1ad50d-6e77-4809-b380-84c5854deaeb']","[6.1, 39.3]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,"[10.4, 48.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.334,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39844062755785015
203f6997-4acf-4aa7-aaab-b40fb0c3e796,2736,2,00:18:37.861,63,37,158,0.794175,17,Pressure,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['c4fb0c11-9d27-40e5-81d3-13997f02a611'],"[107.9, 34.2]",6649.0,Óscar de Marcos Arana,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.861,1.5270000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.559966753193352
7b3dca4d-36a2-4f6a-b7b2-32db020d1c31,2737,2,00:18:38.681,63,38,158,3.421157,30,Pass,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,"['22eedcf9-ba65-4f84-9ece-d9bd652f786b', 'ac4c7cd3-baaf-42bb-b247-d9aabe3e562d']","[10.4, 48.0]",6378.0,Jan Oblak,1.0,Goalkeeper,5487.0,Antoine Griezmann,64.20499,-0.012460414,3.0,High Pass,"[74.6, 47.2]",,,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.681,0.8199999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7049807943723239
22eedcf9-ba65-4f84-9ece-d9bd652f786b,2738,2,00:18:42.102,63,42,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,212,Atlético Madrid,,,['7b3dca4d-36a2-4f6a-b7b2-32db020d1c31'],"[78.5, 45.6]",5487.0,Antoine Griezmann,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.102,3.421000000000049,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5639567185368569
ac4c7cd3-baaf-42bb-b247-d9aabe3e562d,2739,2,00:18:42.102,63,42,158,2.68599,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['7b3dca4d-36a2-4f6a-b7b2-32db020d1c31', '8190b2b4-bae1-4766-99e7-0638d3859310']","[45.5, 32.9]",4353.0,Aymeric Laporte,5.0,Left Center Back,6789.0,Mikel Balenziaga Oruesagasti,14.008925,-1.2513031,3.0,High Pass,"[49.9, 19.6]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1122.102,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2062624606430944
8190b2b4-bae1-4766-99e7-0638d3859310,2740,2,00:18:44.788,63,44,158,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ac4c7cd3-baaf-42bb-b247-d9aabe3e562d'],"[49.9, 19.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124.788,2.685999999999922,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35757475030604735
