id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_no_touch,pass_aerial_won,out,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,off_camera,pass_switch,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,dribble_nutmeg,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_through_ball,ball_recovery_recovery_failure,shot_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_inswinging,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,dribble_no_touch,pass_cut_back,shot_one_on_one,clearance_other,clearance_right_foot,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,dribble_overrun,pass_deflected,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
92ca3b82-6586-4558-ba6f-e537a494500d,2880,2,00:29:13.857,74,13,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['b58d76e2-892d-42db-acec-ff2ab364cda0'],"[66.0, 73.4]",24508.0,Manuel Castellano Castro,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.857,1.247000000000071,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7601521285364184
ea2183e8-f02a-405a-9896-dc12b5baf852,2881,2,00:29:13.857,74,13,160,2.120455,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['4f0b05d2-2008-4b22-ac51-74a1d05e55e3', '5b324083-5a46-4069-83cf-357295950fb3', '92ca3b82-6586-4558-ba6f-e537a494500d']","[66.0, 73.4]",24508.0,Manuel Castellano Castro,2.0,Right Back,,,,,,,,,,,,"[61.7, 64.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1753.857,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9461726275377397
4f0b05d2-2008-4b22-ac51-74a1d05e55e3,2882,2,00:29:15.343,74,15,160,0.84391,17,Pressure,322,Eibar,8,From Keeper,213,Sevilla,,,"['5b324083-5a46-4069-83cf-357295950fb3', 'ea2183e8-f02a-405a-9896-dc12b5baf852']","[55.4, 7.5]",5504.0,Éver Maximiliano David Banega,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.343,1.4860000000001037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.31129329675386674
5b324083-5a46-4069-83cf-357295950fb3,2883,2,00:29:15.977,74,15,160,1.033683,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,"['4f0b05d2-2008-4b22-ac51-74a1d05e55e3', '6642e53a-3440-4a83-a2d6-0b586e999fbe']","[61.7, 64.7]",24508.0,Manuel Castellano Castro,2.0,Right Back,27239.0,Aleksandar Pantić,16.714664,3.099701,1.0,Ground Pass,"[45.0, 65.4]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.977,0.6340000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.32475966507221365
6642e53a-3440-4a83-a2d6-0b586e999fbe,2884,2,00:29:17.011,74,17,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['5b324083-5a46-4069-83cf-357295950fb3'],"[45.0, 65.4]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.011,1.0339999999998781,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5834821949182024
3601b6a4-7d0a-4ffc-9f8a-2d656fcc29c0,2885,2,00:29:17.011,74,17,160,2.062398,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['6642e53a-3440-4a83-a2d6-0b586e999fbe', '8d7e00f7-38d3-470b-bfd2-00a28224dc28']","[45.0, 65.4]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,"[46.0, 62.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1757.011,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08752015119268464
8d7e00f7-38d3-470b-bfd2-00a28224dc28,2886,2,00:29:19.073,74,19,160,2.027667,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,['b73baca5-2428-4b32-b132-7ce8348a0d48'],"[46.0, 62.4]",27239.0,Aleksandar Pantić,3.0,Right Center Back,6778.0,Iván Ramis Barrios,46.21796,-1.6422579,1.0,Ground Pass,"[42.7, 16.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.073,2.0620000000001255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.10178536082994827
b73baca5-2428-4b32-b132-7ce8348a0d48,2887,2,00:29:21.101,74,21,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['8d7e00f7-38d3-470b-bfd2-00a28224dc28'],"[42.7, 16.3]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.101,2.02800000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7623084985684727
ccde06da-15d5-4efc-b774-7d65370ef73a,2888,2,00:29:21.101,74,21,160,1.857796,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['b73baca5-2428-4b32-b132-7ce8348a0d48', 'cd8a891e-1f3d-405e-9a12-14d40a6c7480']","[42.7, 16.3]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[47.4, 15.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1761.101,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7021086816384505
cd8a891e-1f3d-405e-9a12-14d40a6c7480,2889,2,00:29:22.959,74,22,160,1.003328,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,['2ba38802-f27d-459d-b67a-6d1a45cd8a5c'],"[47.4, 15.9]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,6776.0,David Juncà Reñé,13.743726,-1.0615777,1.0,Ground Pass,"[54.1, 3.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.959,1.8579999999999472,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.46609481543246944
2ba38802-f27d-459d-b67a-6d1a45cd8a5c,2890,2,00:29:23.962,74,23,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['cd8a891e-1f3d-405e-9a12-14d40a6c7480'],"[54.1, 3.9]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.962,1.002999999999929,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39225408910783754
05a5219d-585f-448b-966f-e9887ebc3b87,2891,2,00:29:23.962,74,23,160,3.233556,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['2ba38802-f27d-459d-b67a-6d1a45cd8a5c', '7f1fd9e1-7b51-4680-b21c-7bc17ba04326']","[54.1, 3.9]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[64.2, 10.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1763.962,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09967770885989491
7f1fd9e1-7b51-4680-b21c-7bc17ba04326,2892,2,00:29:27.196,74,27,160,1.477542,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,"['7818a84b-ed0d-43e8-b6a4-26d5ceddd3fa', 'd023d5e9-333a-4882-9a79-d922a86a336d']","[64.2, 10.4]",6776.0,David Juncà Reñé,6.0,Left Back,6700.0,Sergio Enrich Ametller,18.690372,-0.20474066,1.0,Ground Pass,"[82.5, 6.6]",38.0,Left Foot,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1767.196,3.2339999999999236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9191844288639874
d023d5e9-333a-4882-9a79-d922a86a336d,2893,2,00:29:28.673,74,28,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['7f1fd9e1-7b51-4680-b21c-7bc17ba04326'],"[89.0, 4.2]",6700.0,Sergio Enrich Ametller,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.673,1.4770000000000891,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5034561911332001
7818a84b-ed0d-43e8-b6a4-26d5ceddd3fa,2894,2,00:29:28.673,74,28,160,3.73718,30,Pass,322,Eibar,8,From Keeper,213,Sevilla,,,"['2bcdc280-a464-4a68-af03-eaa0b9a7d28c', '7f1fd9e1-7b51-4680-b21c-7bc17ba04326', '8acc1fc8-7f88-41ed-b448-16bbecb43116']","[37.6, 73.5]",21210.0,Mariano Ferreira Filho,2.0,Right Back,6356.0,Michael Krohn-Dehli,49.118732,-0.13066804,1.0,Ground Pass,"[86.3, 67.1]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1768.673,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.050904503816075586
8acc1fc8-7f88-41ed-b448-16bbecb43116,2895,2,00:29:32.410,74,32,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,213,Sevilla,,,['7818a84b-ed0d-43e8-b6a4-26d5ceddd3fa'],"[81.7, 68.8]",6356.0,Michael Krohn-Dehli,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.41,3.73700000000008,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4913732054795543
2bcdc280-a464-4a68-af03-eaa0b9a7d28c,2896,2,00:29:32.410,74,32,160,2.299212,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,"['7818a84b-ed0d-43e8-b6a4-26d5ceddd3fa', 'ceef9281-26ff-46cc-be32-8dc80a736bc5']","[33.8, 13.0]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,10763.0,Asier Riesgo Unamuno,28.285685,2.3661942,1.0,Ground Pass,"[13.6, 32.8]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1772.41,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.45830972000124715
ceef9281-26ff-46cc-be32-8dc80a736bc5,2897,2,00:29:34.709,74,34,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['2bcdc280-a464-4a68-af03-eaa0b9a7d28c'],"[13.6, 32.8]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.709,2.298999999999978,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8775407346470646
897c54c3-99b8-4f32-9f8c-dc4b85935f79,2898,2,00:29:34.709,74,34,160,2.159576,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['4fb6f889-7774-4475-bd56-06637f29b2bd', 'ceef9281-26ff-46cc-be32-8dc80a736bc5']","[13.6, 32.8]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[14.6, 37.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1774.709,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04943146657026809
4fb6f889-7774-4475-bd56-06637f29b2bd,2899,2,00:29:36.869,74,36,160,2.252074,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,['7e3cf1d0-2a2d-41d3-a8b7-f966f019a1b5'],"[14.6, 37.4]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,27239.0,Aleksandar Pantić,24.836466,1.1431692,1.0,Ground Pass,"[24.9, 60.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1776.869,2.1599999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.018942290054027033
7e3cf1d0-2a2d-41d3-a8b7-f966f019a1b5,2900,2,00:29:39.121,74,39,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['4fb6f889-7774-4475-bd56-06637f29b2bd'],"[24.9, 60.0]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.121,2.25200000000018,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17310434789826512
bbaaf840-6e71-474e-a46d-1aee9265dcaf,2901,2,00:29:39.121,74,39,160,2.15681,43,Carry,322,Eibar,8,From Keeper,322,Eibar,,,"['7e3cf1d0-2a2d-41d3-a8b7-f966f019a1b5', 'd486bbb6-936a-4c90-aa45-a04642770d18']","[24.9, 60.0]",27239.0,Aleksandar Pantić,3.0,Right Center Back,,,,,,,,,,,,"[26.4, 68.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.121,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06141936898341882
d486bbb6-936a-4c90-aa45-a04642770d18,2902,2,00:29:41.278,74,41,160,2.953133,30,Pass,322,Eibar,8,From Keeper,322,Eibar,,,"['65bad6d3-54a6-4ebb-9be2-d2e76a583d4a', 'deb13446-4576-4e61-ba2e-00466ad05099']","[26.4, 68.4]",27239.0,Aleksandar Pantić,3.0,Right Center Back,6566.0,Borja González Tomás,55.94944,-0.15251344,3.0,High Pass,"[81.7, 59.9]",40.0,Right Foot,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1781.278,2.1569999999999254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6632380363126744
deb13446-4576-4e61-ba2e-00466ad05099,2903,2,00:29:44.231,74,44,160,,42,Ball Receipt*,322,Eibar,8,From Keeper,322,Eibar,,,['d486bbb6-936a-4c90-aa45-a04642770d18'],"[81.1, 58.6]",6566.0,Borja González Tomás,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.231,2.9529999999999745,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0356412867963426
65bad6d3-54a6-4ebb-9be2-d2e76a583d4a,2904,2,00:29:44.231,74,44,161,1.553709,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['74065f86-c743-4726-acf7-4f22b9e0913d', 'd486bbb6-936a-4c90-aa45-a04642770d18']","[38.4, 20.2]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,27483.0,Benoît Trémoulinas,7.8339005,-1.3258177,2.0,Low Pass,"[40.3, 12.6]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784.231,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6447692024455238
74065f86-c743-4726-acf7-4f22b9e0913d,2905,2,00:29:45.785,74,45,161,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['65bad6d3-54a6-4ebb-9be2-d2e76a583d4a'],"[40.3, 12.6]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.785,1.5540000000000873,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5964826987722223
49f8c12b-ff08-4f3d-8141-88b07e4ab228,2906,2,00:29:45.785,74,45,161,1.87885,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['74065f86-c743-4726-acf7-4f22b9e0913d', 'd6a6fd8b-1ed7-4caa-93c7-37607c4485a8']","[40.3, 12.6]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,"[40.8, 11.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1785.785,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37822007680412517
d6a6fd8b-1ed7-4caa-93c7-37607c4485a8,2907,2,00:29:47.664,74,47,161,1.023805,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['426b25ad-1159-47d4-8af0-6b278c33bbd8'],"[40.8, 11.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,5.23259,1.1156955,1.0,Ground Pass,"[43.1, 16.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.664,1.8789999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7882129660618197
426b25ad-1159-47d4-8af0-6b278c33bbd8,2908,2,00:29:48.687,74,48,161,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['d6a6fd8b-1ed7-4caa-93c7-37607c4485a8'],"[43.1, 16.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.687,1.0229999999999109,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.942009070645769
d0b9ba4b-7b4a-4e71-82d3-0e5df329aed4,2909,2,00:29:48.687,74,48,161,0.950097,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['426b25ad-1159-47d4-8af0-6b278c33bbd8', '573c7770-8d52-45bf-a53a-3848bc53305e']","[43.1, 16.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,"[43.7, 16.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.687,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9066365071201721
573c7770-8d52-45bf-a53a-3848bc53305e,2910,2,00:29:49.637,74,49,161,0.95631,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['3d416572-b67f-432c-a905-93a57c5b40bc'],"[43.7, 16.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,27483.0,Benoît Trémoulinas,8.888757,-1.867641,1.0,Ground Pass,"[41.1, 7.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.637,0.9500000000000455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8242785636318825
3d416572-b67f-432c-a905-93a57c5b40bc,2911,2,00:29:50.594,74,50,161,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['573c7770-8d52-45bf-a53a-3848bc53305e'],"[41.1, 7.5]",27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.594,0.9570000000001073,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8161621284914509
0fb98e7b-0af8-46e4-82a1-d51fc2345bdc,2912,2,00:29:50.594,74,50,161,0.881199,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['11a58c54-feaf-4108-9a1b-7f8c8f0cd19c'],"[41.6, 7.3]",27483.0,Benoît Trémoulinas,6.0,Left Back,7154.0,Sebastián Carlos Cristóforo Pepe,11.91008,-0.4148143,1.0,Ground Pass,"[52.5, 2.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.594,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7055970714430927
11a58c54-feaf-4108-9a1b-7f8c8f0cd19c,2913,2,00:29:51.475,74,51,161,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['0fb98e7b-0af8-46e4-82a1-d51fc2345bdc'],"[52.5, 2.5]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.475,0.8809999999998581,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3080923589252764
383f53c3-63dc-4e5a-9d5d-0bd3d39ae0ca,2914,2,00:29:51.475,74,51,161,0.825147,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['11a58c54-feaf-4108-9a1b-7f8c8f0cd19c', '5eadb355-91b4-4651-b5fd-81f01e561da9', 'f3424bc6-caf3-44f6-b4c1-221b64a55779']","[52.5, 2.5]",7154.0,Sebastián Carlos Cristóforo Pepe,9.0,Right Defensive Midfield,,,,,,,,,,,,"[54.6, 2.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1791.475,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5750199332255671
