id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_aerial_won,out,shot_first_time,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_straight,clearance_aerial_won,clearance_head,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_advantage,foul_won_advantage,pass_outswinging,clearance_right_foot,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,dribble_overrun,foul_committed_card_id,foul_committed_card_name,pass_inswinging,shot_aerial_won,block_offensive,pass_no_touch,dribble_nutmeg,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,pass_miscommunication,pass_deflected,pass_goal_assist,shot_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,block_save_block,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
cf888cba-8ed0-4c0c-a00f-be220e939446,1201,1,00:30:36.548,30,36,73,0.0,14,Dribble,218,Real Betis,4,From Throw In,218,Real Betis,,,['33a3246e-2658-4b7e-8812-a27ba2f665e3'],,"[112.3, 7.1]",3601.0,Charly Musonda Junior,16.0,Left Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.548,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8142130349825478
39ea9613-d710-4f23-958c-b7ed19b23afc,1202,1,00:30:36.548,30,36,73,3.22203,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['33a3246e-2658-4b7e-8812-a27ba2f665e3', '46c212de-b144-4c78-9614-9de3642976f1', 'cf888cba-8ed0-4c0c-a00f-be220e939446']",,"[112.3, 7.1]",3601.0,Charly Musonda Junior,16.0,Left Midfield,,,,,,,,,,,,"[117.9, 25.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.548,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8365426124425688
46c212de-b144-4c78-9614-9de3642976f1,1203,1,00:30:39.770,30,39,73,0.970352,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['59747b66-96e6-494c-910d-cefba6e834cb'],,"[117.9, 25.3]",3601.0,Charly Musonda Junior,16.0,Left Midfield,6832.0,Rubén Castro Martín,17.564737,3.0045264,1.0,Ground Pass,"[100.5, 27.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.77,3.22199999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6685709289881365
59747b66-96e6-494c-910d-cefba6e834cb,1204,1,00:30:40.741,30,40,73,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['46c212de-b144-4c78-9614-9de3642976f1'],,"[100.5, 27.7]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.741,0.9710000000000036,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.386779320548011
cd21b3aa-758c-4d41-9869-d697c8c3142d,1205,1,00:30:40.741,30,40,73,1.341058,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['59747b66-96e6-494c-910d-cefba6e834cb', 'fccd4651-088c-4682-a22d-fab9e5652971']",,"[100.5, 27.7]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,,,,,,,,,,,,"[100.5, 27.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.741,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5245987292581902
fccd4651-088c-4682-a22d-fab9e5652971,1206,1,00:30:42.082,30,42,73,1.125625,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,"['4042635c-77c7-491c-9a8e-90fc8385388c', 'bada5a6f-81f8-4699-be4f-1a11e3326687']",,"[100.5, 27.7]",6832.0,Rubén Castro Martín,24.0,Left Center Forward,27348.0,Ricky van Wolfswinkel,21.135752,1.056345,3.0,High Pass,"[110.9, 46.1]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1842.082,1.3410000000001219,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9597061575064253
4042635c-77c7-491c-9a8e-90fc8385388c,1207,1,00:30:43.207,30,43,73,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['fccd4651-088c-4682-a22d-fab9e5652971'],,"[110.8, 53.0]",27348.0,Ricky van Wolfswinkel,22.0,Right Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.207,1.125,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06661913506012429
bada5a6f-81f8-4699-be4f-1a11e3326687,1208,1,00:30:43.207,30,43,73,0.0,9,Clearance,218,Real Betis,4,From Throw In,1041,Sporting Gijón,,,['fccd4651-088c-4682-a22d-fab9e5652971'],,"[9.2, 34.0]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1843.207,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5401849037427686
84e6a687-f947-49aa-aa6f-c0d7f2a55002,1209,1,00:30:45.490,30,45,73,0.0,9,Clearance,218,Real Betis,4,From Throw In,1041,Sporting Gijón,,,,,"[23.9, 52.0]",6926.0,Alen Halilović,22.0,Right Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845.49,2.2829999999999018,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3857136763497646
bf03e30b-91e8-440b-af5b-7a2e02d0e24b,1210,1,00:30:47.266,30,47,73,1.473709,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['d0502ff0-98f4-4267-ad18-5ef7d17c1470'],,"[88.4, 47.9]",27346.0,Petros Matheus dos Santos Araújo,11.0,Left Defensive Midfield,5671.0,Alfred John Momar N''Diaye,13.452881,-2.568022,2.0,Low Pass,"[77.1, 40.6]",66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1847.266,1.7760000000000673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5879208381147027
d0502ff0-98f4-4267-ad18-5ef7d17c1470,1211,1,00:30:48.740,30,48,73,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['bf03e30b-91e8-440b-af5b-7a2e02d0e24b'],,"[77.1, 40.6]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.74,1.4739999999999327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5258393260304598
9cedad6e-0553-4169-9a48-427113f55da0,1212,1,00:30:48.740,30,48,73,4.12478,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['611ce5c9-80a3-4fff-a800-fb089f5d1b76', 'd0502ff0-98f4-4267-ad18-5ef7d17c1470']",,"[77.1, 40.6]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,"[73.0, 53.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1848.74,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38915373611616266
611ce5c9-80a3-4fff-a800-fb089f5d1b76,1213,1,00:30:52.864,30,52,73,0.719799,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['c3d3754f-a9f7-4af8-a062-fa07a8193bd1'],,"[73.0, 53.9]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,186264.0,Foued Kadir,13.122881,0.51820093,1.0,Ground Pass,"[84.4, 60.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.864,4.124000000000024,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5783646355855744
c3d3754f-a9f7-4af8-a062-fa07a8193bd1,1214,1,00:30:53.584,30,53,73,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['611ce5c9-80a3-4fff-a800-fb089f5d1b76'],,"[84.4, 60.4]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.584,0.7200000000000273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5823512306356313
26ad9c18-72d5-467d-979d-53d3217ad67b,1215,1,00:30:56.239,30,56,73,0.918417,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['0e464377-6f37-48d1-8aad-9dfa258a4e6b'],True,"[84.4, 60.4]",186264.0,Foued Kadir,12.0,Right Midfield,6593.0,Martín Montoya Torralbo,20.321663,0.91450065,1.0,Ground Pass,"[96.8, 76.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1856.239,2.6549999999999727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08364412713773539
0e464377-6f37-48d1-8aad-9dfa258a4e6b,1216,1,00:30:57.157,30,57,73,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['26ad9c18-72d5-467d-979d-53d3217ad67b'],,"[96.8, 76.5]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1857.157,0.9179999999998927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1321192816611202
8a7709cf-bfac-4731-af5b-cc7d905ad8d2,1217,1,00:30:58.585,30,58,73,0.340105,17,Pressure,218,Real Betis,4,From Throw In,1041,Sporting Gijón,,,['8e01f365-f402-4dd4-8101-8906a02984a8'],,"[19.0, 10.1]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.585,1.428000000000111,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.17535481017624144
cd8482cd-9292-41f9-b46d-2fef6a13542c,1218,1,00:30:58.862,30,58,73,0.0,39,Dribbled Past,218,Real Betis,4,From Throw In,1041,Sporting Gijón,,,['8e01f365-f402-4dd4-8101-8906a02984a8'],,"[17.9, 11.0]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1858.862,0.27700000000004366,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38350343044529356
8e01f365-f402-4dd4-8101-8906a02984a8,1219,1,00:30:58.862,30,58,73,0.0,14,Dribble,218,Real Betis,4,From Throw In,218,Real Betis,,,"['8a7709cf-bfac-4731-af5b-cc7d905ad8d2', 'cd8482cd-9292-41f9-b46d-2fef6a13542c']",,"[102.2, 69.1]",6593.0,Martín Montoya Torralbo,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,1858.862,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34231940959022444
0956d2b7-a413-4f08-9abd-7a5289c946b7,1220,1,00:31:01.557,31,1,73,0.0,2,Ball Recovery,218,Real Betis,4,From Throw In,1041,Sporting Gijón,,,,,"[9.0, 33.0]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.557,2.6949999999999363,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8830861044317159
2125774f-674b-4fbd-9965-a21ad064a8c5,1221,1,00:31:01.557,31,1,73,7.851984,43,Carry,218,Real Betis,4,From Throw In,1041,Sporting Gijón,,,"['0956d2b7-a413-4f08-9abd-7a5289c946b7', '4a668499-e5c0-4919-948e-be27611edabe']",,"[9.0, 33.0]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,"[9.2, 35.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.557,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03515351256662025
4a668499-e5c0-4919-948e-be27611edabe,1222,1,00:31:09.409,31,9,73,6.747566,30,Pass,218,Real Betis,4,From Throw In,1041,Sporting Gijón,,,"['99f4be08-5719-4954-9deb-cebda7005297', 'f62dd495-9749-4269-919f-2cb8289c0f50']",,"[9.2, 35.1]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,24173.0,Carlos Castro García,100.028046,-0.28475383,3.0,High Pass,"[105.2, 7.0]",,,68.0,Drop Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.409,7.852000000000089,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8979734352232257
99f4be08-5719-4954-9deb-cebda7005297,1223,1,00:31:16.156,31,16,73,,42,Ball Receipt*,218,Real Betis,4,From Throw In,1041,Sporting Gijón,,,['4a668499-e5c0-4919-948e-be27611edabe'],,"[91.5, 11.5]",24173.0,Carlos Castro García,24.0,Left Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.156,6.746999999999844,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16136104937810258
f62dd495-9749-4269-919f-2cb8289c0f50,1224,1,00:31:16.156,31,16,73,0.0,2,Ball Recovery,218,Real Betis,4,From Throw In,218,Real Betis,,,['4a668499-e5c0-4919-948e-be27611edabe'],,"[14.9, 73.1]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.156,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38624942091425973
b1f0b910-72e9-4887-bebd-6abd281e01ad,1225,1,00:31:16.156,31,16,73,1.775719,43,Carry,218,Real Betis,4,From Throw In,218,Real Betis,,,"['4302b80f-1293-4329-8bff-d74ed14ad393', 'f62dd495-9749-4269-919f-2cb8289c0f50']",,"[14.9, 73.1]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,"[11.9, 77.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.156,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.242092955664579
4302b80f-1293-4329-8bff-d74ed14ad393,1226,1,00:31:17.932,31,17,73,1.923114,30,Pass,218,Real Betis,4,From Throw In,218,Real Betis,,,['c94f8cbc-308b-44ce-b1cc-1f1b71a7c48f'],,"[11.9, 77.1]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,186264.0,Foued Kadir,21.6947,0.13407452,3.0,High Pass,"[33.4, 80.0]",,,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.932,1.7760000000000673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.1721968133745272
c94f8cbc-308b-44ce-b1cc-1f1b71a7c48f,1227,1,00:31:19.855,31,19,73,,42,Ball Receipt*,218,Real Betis,4,From Throw In,218,Real Betis,,,['4302b80f-1293-4329-8bff-d74ed14ad393'],,"[38.4, 79.9]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.855,1.9230000000000018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36637913161079483
486bceb9-c362-4f01-9730-ebfb94b359eb,1228,1,00:31:37.391,31,37,74,1.374074,30,Pass,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['c9f5a631-d208-4d22-ba4f-e21fb91e9a50'],,"[89.4, 0.1]",24263.0,Ismael López Blanco,6.0,Left Back,24173.0,Carlos Castro García,10.948059,0.8889228,3.0,High Pass,"[96.3, 8.6]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1897.391,17.536000000000058,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6682324797847071
c9f5a631-d208-4d22-ba4f-e21fb91e9a50,1229,1,00:31:38.765,31,38,74,,42,Ball Receipt*,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['486bceb9-c362-4f01-9730-ebfb94b359eb'],,"[96.3, 8.6]",24173.0,Carlos Castro García,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.765,1.3740000000000236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8491858430057804
bd73e7fc-d90e-4404-9d4c-662fe1d40f0d,1230,1,00:31:38.765,31,38,74,1.721797,43,Carry,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,"['1d866289-7b62-4f52-983c-d9a56016f4c0', 'a4b01c7d-67da-4645-a06e-db0192616c51', 'c9f5a631-d208-4d22-ba4f-e21fb91e9a50']",,"[96.3, 8.6]",24173.0,Carlos Castro García,24.0,Left Center Forward,,,,,,,,,,,,"[96.3, 8.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1898.765,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.643677834895238
a4b01c7d-67da-4645-a06e-db0192616c51,1231,1,00:31:39.136,31,39,74,0.588139,17,Pressure,1041,Sporting Gijón,4,From Throw In,218,Real Betis,,,['bd73e7fc-d90e-4404-9d4c-662fe1d40f0d'],,"[23.8, 71.5]",7161.0,Germán Alejandro Pezzella,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.136,0.3709999999998672,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.32062003229012404
1d866289-7b62-4f52-983c-d9a56016f4c0,1232,1,00:31:40.487,31,40,74,0.0,3,Dispossessed,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,['61a1559a-d615-438c-be57-5198d8d5c192'],,"[96.3, 8.2]",24173.0,Carlos Castro García,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.487,1.3510000000001128,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5240853170814133
61a1559a-d615-438c-be57-5198d8d5c192,1233,1,00:31:40.487,31,40,74,0.0,4,Duel,1041,Sporting Gijón,4,From Throw In,218,Real Betis,,,['1d866289-7b62-4f52-983c-d9a56016f4c0'],,"[23.8, 71.9]",5671.0,Alfred John Momar N''Diaye,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.487,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6920804803559953
eb2bd5fc-b6a0-4c76-8e3a-a5c7ea43a537,1234,1,00:31:40.818,31,40,74,0.0,2,Ball Recovery,1041,Sporting Gijón,4,From Throw In,218,Real Betis,,,,,"[26.0, 79.5]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.818,0.3309999999999036,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7069509350125578
35d60724-2597-4be0-8633-ab16dfdc88b3,1235,1,00:31:40.818,31,40,74,1.209385,43,Carry,1041,Sporting Gijón,4,From Throw In,218,Real Betis,,,"['a832436e-0192-4a0b-9ff1-deaf91d6dab3', 'eb2bd5fc-b6a0-4c76-8e3a-a5c7ea43a537']",,"[26.0, 79.5]",186264.0,Foued Kadir,12.0,Right Midfield,,,,,,,,,,,,"[26.3, 77.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.818,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5447848688067605
1f01ba17-96e2-422e-b530-d9a38d5468f8,1236,1,00:31:41.178,31,41,74,0.0,2,Ball Recovery,1041,Sporting Gijón,4,From Throw In,1041,Sporting Gijón,,,,,"[93.8, 2.4]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,1901.178,0.36000000000012733,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7305725723232545
