id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,foul_won_defensive,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,pass_cross,block_offensive,pass_deflected,block_deflection,pass_inswinging,clearance_left_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_straight,pass_cut_back,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,foul_committed_advantage,foul_won_advantage,pass_through_ball,50_50_outcome_id,50_50_outcome_name,clearance_other,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,shot_aerial_won,miscontrol_aerial_won,dribble_nutmeg,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5d67e1b6-b43a-48f6-98be-f94a8b1328ed,3259,2,00:42:01.507,87,1,220,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['f27d6a4c-c61b-4360-8a43-abf107421abe'],,"[65.8, 12.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.507,1.68100000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.011972853275380557
8c046ccc-4405-4233-bc23-6d46de447bc6,3260,2,00:42:01.507,87,1,220,0.866013,43,Carry,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['4f3e6470-5b4d-4afb-b713-fa6bf12047ab', '5d67e1b6-b43a-48f6-98be-f94a8b1328ed']",,"[65.8, 12.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,"[69.5, 12.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2521.507,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14208203864286595
4f3e6470-5b4d-4afb-b713-fa6bf12047ab,3261,2,00:42:02.373,87,2,220,2.704611,30,Pass,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,"['7b6a5d4d-c530-48dc-acab-3191ec23d41d', 'd7c8680f-71ac-4ca6-8662-0e349cae7845']",,"[69.5, 12.1]",7577.0,Carles Planas Antolínez,6.0,Left Back,27342.0,Josep Señé Escudero,48.448013,0.28453717,1.0,Ground Pass,"[116.0, 25.7]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.373,0.8659999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6444357956283416
d7c8680f-71ac-4ca6-8662-0e349cae7845,3262,2,00:42:05.078,87,5,220,,42,Ball Receipt*,209,Celta Vigo,3,From Free Kick,209,Celta Vigo,,,['4f3e6470-5b4d-4afb-b713-fa6bf12047ab'],,"[101.6, 22.7]",27342.0,Josep Señé Escudero,17.0,Right Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.078,2.7049999999999272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5204424234777848
7b6a5d4d-c530-48dc-acab-3191ec23d41d,3263,2,00:42:05.078,87,5,221,0.0,2,Ball Recovery,221,Levante UD,1,Regular Play,221,Levante UD,,,['4f3e6470-5b4d-4afb-b713-fa6bf12047ab'],,"[4.1, 54.4]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.078,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6305021703529435
c10027b1-1b35-48ab-b3d2-15f960342fbe,3264,2,00:42:05.078,87,5,221,2.852194,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['7b6a5d4d-c530-48dc-acab-3191ec23d41d', '7d4a7f20-8793-42b7-bfb5-2c34df9089fe']",,"[4.1, 54.4]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,,,,,,,,,,,,"[9.5, 56.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.078,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5274869227220351
7d4a7f20-8793-42b7-bfb5-2c34df9089fe,3265,2,00:42:07.930,87,7,221,1.485226,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['70766f0a-c716-46d4-a1ca-9c35687c097e'],,"[9.5, 56.0]",23843.0,Diego Mariño Villar,1.0,Goalkeeper,5678.0,Jefferson Andrés Lerma Solís,10.707941,0.19739556,1.0,Ground Pass,"[20.0, 58.1]",69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2527.93,2.8519999999998618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9701575817542366
70766f0a-c716-46d4-a1ca-9c35687c097e,3266,2,00:42:09.415,87,9,221,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['7d4a7f20-8793-42b7-bfb5-2c34df9089fe'],,"[20.0, 58.1]",5678.0,Jefferson Andrés Lerma Solís,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.415,1.4850000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.042195001460446635
fb0e5119-343e-40fc-b7b9-bb18992c812c,3267,2,00:42:11.609,87,11,221,5.309406,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['74132f3f-c586-47e4-a199-771eb57e9bd5'],True,"[28.9, 57.4]",5678.0,Jefferson Andrés Lerma Solís,3.0,Right Center Back,,,27.17094,-0.82184035,3.0,High Pass,"[47.4, 37.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.609,2.19399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3908860189940446
74132f3f-c586-47e4-a199-771eb57e9bd5,3268,2,00:42:16.918,87,16,221,0.0,9,Clearance,221,Levante UD,1,Regular Play,209,Celta Vigo,,,['fb0e5119-343e-40fc-b7b9-bb18992c812c'],,"[72.7, 42.6]",6797.0,Daniel Wass,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.918,5.3090000000001965,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35286439302889216
1a76be94-84e8-446e-b9d5-e748ae6fe20a,3269,2,00:42:19.866,87,19,221,3.145661,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['98d200b4-4438-46a7-bc13-db5521b4de1b'],,"[48.1, 32.3]",6647.0,Zouhair Feddal,5.0,Left Center Back,25134.0,Deyverson Brum Silva Acosta,52.788067,0.41533917,3.0,High Pass,"[96.4, 53.6]",38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.866,2.9479999999998654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6890670307549591
e15d56e2-326b-4c36-abc1-87f7486a2ee2,3270,2,00:42:22.644,87,22,221,0.323533,17,Pressure,221,Levante UD,1,Regular Play,209,Celta Vigo,,,,,"[22.6, 27.0]",6794.0,Gustavo Daniel Cabral Cáceres,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.644,2.7779999999997926,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4485808311837701
98d200b4-4438-46a7-bc13-db5521b4de1b,3271,2,00:42:23.012,87,23,221,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['1a76be94-84e8-446e-b9d5-e748ae6fe20a'],,"[96.4, 53.6]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.012,0.3680000000003929,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7661530121613286
0ab13d2f-753f-4073-b2b5-31e66b2dd10c,3272,2,00:42:23.012,87,23,221,0.01451,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['330b0190-a065-435d-9f49-474f5037f31f', '98d200b4-4438-46a7-bc13-db5521b4de1b']",,"[96.4, 53.6]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,"[97.1, 54.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.012,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8373519383971983
330b0190-a065-435d-9f49-474f5037f31f,3273,2,00:42:23.026,87,23,221,2.646518,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['b743b0ca-d65d-4481-aa2e-4113e3c238a7'],,"[97.1, 54.0]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,6684.0,Roger Martí Salvador,9.815294,-1.7242203,3.0,High Pass,"[95.6, 44.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.026,0.013999999999668944,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2850918032525678
b743b0ca-d65d-4481-aa2e-4113e3c238a7,3274,2,00:42:25.673,87,25,221,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['330b0190-a065-435d-9f49-474f5037f31f'],,"[95.6, 44.3]",6684.0,Roger Martí Salvador,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.673,2.6469999999999345,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.85821054444866
ba27928d-6676-4d55-842d-dddfc676d653,3275,2,00:42:25.696,87,25,221,0.0,4,Duel,221,Levante UD,1,Regular Play,209,Celta Vigo,,,['52e356eb-43c2-48bf-8b54-2e6439d2220a'],,"[24.9, 35.3]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.696,0.023000000000138243,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5057160484449765
52e356eb-43c2-48bf-8b54-2e6439d2220a,3276,2,00:42:25.696,87,25,221,0.135799,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['63a3c7be-4058-4d5c-9f8d-63c8463fb6c4', 'ba27928d-6676-4d55-842d-dddfc676d653']",,"[95.2, 44.8]",6684.0,Roger Martí Salvador,9.0,Right Defensive Midfield,,,2.4351592,2.806856,2.0,Low Pass,"[92.9, 45.6]",,,,,,9.0,Incomplete,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.696,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5811275933272011
63a3c7be-4058-4d5c-9f8d-63c8463fb6c4,3277,2,00:42:25.832,87,25,221,0.0,6,Block,221,Levante UD,1,Regular Play,209,Celta Vigo,,,['52e356eb-43c2-48bf-8b54-2e6439d2220a'],,"[27.2, 34.5]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.832,0.13599999999996726,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9562608997402365
adf09775-3aa3-4d95-8bf6-4e9c1d9264c4,3278,2,00:42:26.839,87,26,221,1.069492,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,['1761c6ab-f7ca-4672-916d-636f1f41b6fd'],,"[93.2, 39.1]",6668.0,José Luis Morales Nogales,16.0,Left Midfield,6659.0,Víctor Camarasa Ferrando,6.88767,2.6909313,2.0,Low Pass,"[87.0, 42.1]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.839,1.0070000000000618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8289676659284688
1761c6ab-f7ca-4672-916d-636f1f41b6fd,3279,2,00:42:27.908,87,27,221,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['adf09775-3aa3-4d95-8bf6-4e9c1d9264c4'],,"[87.0, 42.1]",6659.0,Víctor Camarasa Ferrando,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.908,1.06899999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3207703990548679
fdc0bf14-254f-4cee-82b5-5286d15ce12b,3280,2,00:42:27.908,87,27,221,0.109034,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['1761c6ab-f7ca-4672-916d-636f1f41b6fd', 'c0e6cb9e-8b6f-4330-85d8-70a1293d531a']",,"[87.0, 42.1]",6659.0,Víctor Camarasa Ferrando,11.0,Left Defensive Midfield,,,,,,,,,,,,"[90.4, 42.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.908,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3416604585846492
c0e6cb9e-8b6f-4330-85d8-70a1293d531a,3281,2,00:42:28.018,87,28,221,3.967125,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,,,"[90.4, 42.8]",6659.0,Víctor Camarasa Ferrando,11.0,Left Defensive Midfield,,,31.648066,0.36172923,3.0,High Pass,"[120.0, 54.0]",40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.018,0.11000000000012733,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8324208990900237
42f4bae8-01d7-478b-9dd1-49e318c089a6,3282,2,00:42:30.375,87,30,221,1.464355,17,Pressure,221,Levante UD,1,Regular Play,221,Levante UD,,,['03214c2f-3fc4-4c85-bfc9-a3c5ca3f2bf9'],,"[111.6, 52.1]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2550.375,2.356999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07855682878922066
03214c2f-3fc4-4c85-bfc9-a3c5ca3f2bf9,3283,2,00:42:31.544,87,31,221,0.0,28,Shield,221,Levante UD,1,Regular Play,209,Celta Vigo,,,['42f4bae8-01d7-478b-9dd1-49e318c089a6'],,"[2.4, 26.0]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.544,1.168999999999869,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.30821620939250416
ad1c7197-8497-4230-8417-7b66d0e28dec,3284,2,00:43:10.818,88,10,222,3.578275,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['dbb807a4-506c-42e5-9be8-e13aa1296688'],,"[7.0, 36.1]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,27342.0,Josep Señé Escudero,59.580616,-0.2234022,3.0,High Pass,"[65.1, 22.9]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.818,39.27400000000034,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4374141934336133
dbb807a4-506c-42e5-9be8-e13aa1296688,3285,2,00:43:14.396,88,14,222,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['ad1c7197-8497-4230-8417-7b66d0e28dec'],,"[65.1, 22.9]",27342.0,Josep Señé Escudero,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.396,3.5779999999999745,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9078445900095463
74793874-9210-4ccd-834c-29c58d896b96,3286,2,00:43:14.396,88,14,222,1.549693,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,"['168fffc0-9234-46d5-a440-5940ba5acfab', '4abdf6b6-4869-4b2c-ad32-d59aadbdd465', 'ff5e26b3-319a-4dea-8645-0268c86512bb']",,"[65.1, 22.9]",27342.0,Josep Señé Escudero,17.0,Right Wing,5217.0,Iago Aspas Juncal,16.589455,-0.15127444,2.0,Low Pass,"[81.5, 20.4]",,,,,,9.0,Incomplete,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.396,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.691386590579739
168fffc0-9234-46d5-a440-5940ba5acfab,3287,2,00:43:14.396,88,14,222,0.0,4,Duel,209,Celta Vigo,7,From Goal Kick,221,Levante UD,,,['74793874-9210-4ccd-834c-29c58d896b96'],,"[55.0, 57.2]",5678.0,Jefferson Andrés Lerma Solís,3.0,Right Center Back,,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2594.396,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2118765503289406
4abdf6b6-4869-4b2c-ad32-d59aadbdd465,3288,2,00:43:15.946,88,15,222,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['74793874-9210-4ccd-834c-29c58d896b96'],,"[77.8, 24.8]",5217.0,Iago Aspas Juncal,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.946,1.5499999999997272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9391993036140863
ff5e26b3-319a-4dea-8645-0268c86512bb,3289,2,00:43:15.946,88,15,223,1.945488,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['74793874-9210-4ccd-834c-29c58d896b96', 'b3bd9f2b-5284-4ded-b5d5-aecb1575b335']",,"[38.6, 59.7]",6787.0,Pedro López Muñoz,2.0,Right Back,6784.0,Antonio García Aranda,20.229929,-1.5163946,1.0,Ground Pass,"[39.7, 39.5]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.946,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.11013152797226133
b3bd9f2b-5284-4ded-b5d5-aecb1575b335,3290,2,00:43:17.891,88,17,223,,42,Ball Receipt*,221,Levante UD,1,Regular Play,221,Levante UD,,,['ff5e26b3-319a-4dea-8645-0268c86512bb'],,"[39.7, 39.5]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.891,1.9450000000001637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6077155776653558
9d8150f6-1b0e-41fe-8488-8b03a6ffb5d4,3291,2,00:43:17.891,88,17,223,3.505786,43,Carry,221,Levante UD,1,Regular Play,221,Levante UD,,,"['3834fbdf-20f7-420b-b970-a2eb3eec0dba', '8e673c15-afe9-4173-984e-0a8a70856752', 'b3bd9f2b-5284-4ded-b5d5-aecb1575b335']",,"[39.7, 39.5]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,"[41.3, 62.4]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.891,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0727083826007614
3834fbdf-20f7-420b-b970-a2eb3eec0dba,3292,2,00:43:18.474,88,18,223,2.990464,17,Pressure,221,Levante UD,1,Regular Play,209,Celta Vigo,,,"['8e673c15-afe9-4173-984e-0a8a70856752', '9d8150f6-1b0e-41fe-8488-8b03a6ffb5d4']",,"[77.2, 41.3]",27342.0,Josep Señé Escudero,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2598.474,0.5830000000000837,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.43681013821203174
8e673c15-afe9-4173-984e-0a8a70856752,3293,2,00:43:21.397,88,21,223,1.384644,30,Pass,221,Levante UD,1,Regular Play,221,Levante UD,,,"['3834fbdf-20f7-420b-b970-a2eb3eec0dba', '92903ada-bfc0-4722-9f79-335c4be869e4']",,"[41.3, 62.4]",6784.0,Antonio García Aranda,6.0,Left Back,6787.0,Pedro López Muñoz,13.781872,1.6798509,1.0,Ground Pass,"[39.8, 76.1]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2601.397,2.9229999999997744,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5215435508513859
