id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_switch,out,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,clearance_head,clearance_body_part_id,clearance_body_part_name,foul_won_defensive,dribble_overrun,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_right_foot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_aerial_won,shot_one_on_one,pass_inswinging,ball_recovery_recovery_failure,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_cut_back,pass_no_touch,pass_goal_assist,pass_through_ball,dribble_nutmeg,shot_deflected,block_deflection,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
5cab0775-e530-4a27-b367-bc79497012c1,1519,1,00:39:30.341,39,30,76,5.19361,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['34a28753-861a-43bf-a3af-9913d8d8bc6b', 'bb04c844-4aa2-4aa5-8d18-4bf05bc30245']","[87.2, 65.6]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[96.2, 61.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.341,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.174051331248251
bb04c844-4aa2-4aa5-8d18-4bf05bc30245,1520,1,00:39:35.535,39,35,76,1.4278,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['24c12eec-860c-4bbb-bb96-73e11506fcc9'],"[96.2, 61.1]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5216.0,Andrés Iniesta Luján,18.013605,-1.6096656,1.0,Ground Pass,"[95.5, 43.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.535,5.19399999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07095770860722028
24c12eec-860c-4bbb-bb96-73e11506fcc9,1521,1,00:39:36.963,39,36,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['bb04c844-4aa2-4aa5-8d18-4bf05bc30245'],"[95.5, 43.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.963,1.4280000000003383,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5319722572590619
d2b53856-3d24-4d78-af3a-c3326b797477,1522,1,00:39:36.963,39,36,76,0.040000003,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['031bb438-caa2-4910-9af0-1b0f4ef8c529', '24c12eec-860c-4bbb-bb96-73e11506fcc9']","[95.5, 43.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[95.5, 43.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2376.963,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9985455050534856
031bb438-caa2-4910-9af0-1b0f4ef8c529,1523,1,00:39:37.003,39,37,76,0.8951,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['c2610d6c-26f8-4523-8ff0-a4dca48937ff'],"[95.5, 43.1]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5503.0,Lionel Andrés Messi Cuccittini,4.5188494,2.7076392,1.0,Ground Pass,"[91.4, 45.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.003,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7388703803287839
763f6c71-e6c7-425b-9b63-23a9a6d60399,1524,1,00:39:37.429,39,37,76,0.467754,17,Pressure,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,,"[28.3, 36.0]",23806.0,Alejandro Bergantiños García,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.429,0.4259999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9349868539054329
c2610d6c-26f8-4523-8ff0-a4dca48937ff,1525,1,00:39:37.898,39,37,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['031bb438-caa2-4910-9af0-1b0f4ef8c529'],"[91.4, 45.0]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.898,0.46900000000005093,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7873563066280067
fc145338-8aea-402c-87a1-4bd7a1b0f00b,1526,1,00:39:37.898,39,37,76,1.3993,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0a18fbba-5ab6-480a-9fdc-a4eb6d1ce9c6'],"[91.4, 45.2]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,5211.0,Jordi Alba Ramos,21.48418,-1.4822434,1.0,Ground Pass,"[93.3, 23.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2377.898,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03607492881615204
0a18fbba-5ab6-480a-9fdc-a4eb6d1ce9c6,1527,1,00:39:39.297,39,39,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['fc145338-8aea-402c-87a1-4bd7a1b0f00b'],"[93.3, 23.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.297,1.3989999999998872,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35455171433909816
6987e49b-8ebc-457c-978a-d5b8880885e8,1528,1,00:39:39.297,39,39,76,0.0687,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0a18fbba-5ab6-480a-9fdc-a4eb6d1ce9c6', 'd8d88deb-d258-4e69-972b-4111fc791a84']","[93.3, 23.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[93.3, 23.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.297,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7129167972277308
d8d88deb-d258-4e69-972b-4111fc791a84,1529,1,00:39:39.366,39,39,76,0.72,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['31981066-9a07-462f-9c7a-aad304f5098a'],"[93.3, 23.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,5503.0,Lionel Andrés Messi Cuccittini,14.25798,1.0003017,2.0,Low Pass,"[101.0, 35.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2379.366,0.06899999999995998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15124175170722542
31981066-9a07-462f-9c7a-aad304f5098a,1530,1,00:39:40.086,39,40,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['d8d88deb-d258-4e69-972b-4111fc791a84'],"[101.0, 35.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.086,0.7199999999997999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2271979242408969
098c10ac-a348-4e2f-8385-969a38143b7b,1531,1,00:39:40.086,39,40,76,0.2227,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['31981066-9a07-462f-9c7a-aad304f5098a', '9f353fbf-0c97-4912-a88f-c47a78016905']","[101.0, 35.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,"[101.0, 35.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.086,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2251312063894788
9f353fbf-0c97-4912-a88f-c47a78016905,1532,1,00:39:40.308,39,40,76,0.0,38,Miscontrol,217,Barcelona,1,Regular Play,217,Barcelona,,,,"[101.0, 35.8]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.308,0.22200000000020736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6220266554100774
d717d68a-6702-4299-bd3d-5d32edb08b45,1533,1,00:39:41.080,39,41,76,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,,"[16.4, 49.2]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.08,0.7719999999999345,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5783113400236892
71e05297-3f7d-43e0-a93f-1a8104ef6c08,1534,1,00:39:41.080,39,41,76,3.7132,43,Carry,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,"['0be4b5b0-0c34-497e-9e36-e4330c1acc2c', '1822cf44-7f00-448f-a83b-6f345b52c949', 'd717d68a-6702-4299-bd3d-5d32edb08b45']","[16.4, 49.2]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,"[34.2, 48.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.08,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9092724737822815
1822cf44-7f00-448f-a83b-6f345b52c949,1535,1,00:39:43.264,39,43,76,0.713055,17,Pressure,217,Barcelona,1,Regular Play,217,Barcelona,,,['71e05297-3f7d-43e0-a93f-1a8104ef6c08'],"[90.1, 35.3]",5470.0,Ivan Rakitić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2383.264,2.1840000000001965,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.2450518960945215
0be4b5b0-0c34-497e-9e36-e4330c1acc2c,1536,1,00:39:44.793,39,44,76,0.0,38,Miscontrol,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,,"[34.2, 48.1]",6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.793,1.5289999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5354807669775679
522e0d0a-2290-4383-9031-4af52abdc1a1,1537,1,00:39:45.760,39,45,76,0.669,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['2597b0c6-9c8d-40f0-b633-39c54f80787a'],"[78.8, 33.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,6.1911225,-0.5431896,1.0,Ground Pass,"[84.1, 30.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2385.76,0.9670000000000982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4852408204692278
2597b0c6-9c8d-40f0-b633-39c54f80787a,1538,1,00:39:46.429,39,46,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['522e0d0a-2290-4383-9031-4af52abdc1a1'],"[84.1, 30.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.429,0.668999999999869,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7304147759117594
6c1e5c43-c7d2-4dd1-9cd5-4a0dc1f916b3,1539,1,00:39:46.429,39,46,76,2.3053,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2597b0c6-9c8d-40f0-b633-39c54f80787a', 'c9b9352f-b074-403f-8fd0-c80b653233eb']","[84.1, 30.3]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[92.7, 30.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2386.429,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4694709527705796
c9b9352f-b074-403f-8fd0-c80b653233eb,1540,1,00:39:48.734,39,48,76,1.3092,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['9ae750ce-a97d-447c-b9ac-6acad1f010a3'],"[92.7, 30.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5246.0,Luis Alberto Suárez Díaz,25.132051,1.1659045,1.0,Ground Pass,"[102.6, 53.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2388.734,2.3049999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4500743659505707
9ae750ce-a97d-447c-b9ac-6acad1f010a3,1541,1,00:39:50.043,39,50,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['c9b9352f-b074-403f-8fd0-c80b653233eb'],"[102.6, 53.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.043,1.3090000000001965,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5408352692394726
91f28b4e-e58e-4625-828d-5382ef7d1dd3,1542,1,00:39:50.043,39,50,76,1.0502,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['05c288a3-2c96-4428-a94c-07ee01b7a882', '9ae750ce-a97d-447c-b9ac-6acad1f010a3']","[102.6, 53.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[102.6, 53.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2390.043,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8144227506738216
05c288a3-2c96-4428-a94c-07ee01b7a882,1543,1,00:39:51.094,39,51,76,0.9991,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['c6a75e42-fdd3-42da-a39e-dc84c98be579', 'd77ba393-510c-4d83-ab49-b5a973cc0398']","[102.6, 53.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,5503.0,Lionel Andrés Messi Cuccittini,12.801562,-1.0652152,3.0,High Pass,"[108.8, 42.6]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2391.094,1.0509999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5711478895321612
c6a75e42-fdd3-42da-a39e-dc84c98be579,1544,1,00:39:52.093,39,52,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['05c288a3-2c96-4428-a94c-07ee01b7a882'],"[108.3, 41.5]",5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.093,0.9989999999997963,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12032459544658147
d77ba393-510c-4d83-ab49-b5a973cc0398,1545,1,00:39:52.093,39,52,76,0.0,9,Clearance,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,['05c288a3-2c96-4428-a94c-07ee01b7a882'],"[12.2, 38.4]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2392.093,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9292907430248218
9319b2dd-551c-4489-9d62-d9055a7f564f,1546,1,00:39:53.646,39,53,76,0.764855,17,Pressure,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,,"[31.5, 36.0]",6734.0,Luis Carlos Correia Pinto,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2393.646,1.5530000000003383,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.15871464240665234
0fed2dbe-5b61-4532-b286-f3e871182a77,1547,1,00:39:54.419,39,54,76,1.293,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['1bd30598-630b-4765-be12-9ddad955d807'],"[92.7, 45.0]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5246.0,Luis Alberto Suárez Díaz,16.502728,1.0990188,2.0,Low Pass,"[100.2, 59.7]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.419,0.7729999999996835,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6155692679264324
1bd30598-630b-4765-be12-9ddad955d807,1548,1,00:39:54.638,39,54,76,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0fed2dbe-5b61-4532-b286-f3e871182a77'],"[100.2, 59.7]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2394.638,0.21900000000005093,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8821935198959904
6d507e3d-52f8-4ac6-80cb-7a80adcbfc3b,1549,1,00:39:54.638,39,54,76,0.0,22,Foul Committed,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,['dbba9b30-2da4-4a6b-b5f1-482b3c3e83c0'],"[29.1, 34.4]",6734.0,Luis Carlos Correia Pinto,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Dangerous Play,7.0,Yellow Card,True,,,,,,,,,,,,,2394.638,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04733867132163061
dbba9b30-2da4-4a6b-b5f1-482b3c3e83c0,1550,1,00:39:54.638,39,54,76,0.0,21,Foul Won,217,Barcelona,1,Regular Play,217,Barcelona,,,['6d507e3d-52f8-4ac6-80cb-7a80adcbfc3b'],"[91.9, 46.6]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,2394.638,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9920811115195401
489753a6-aab8-4678-9caa-3f4680e5e595,1551,1,00:39:58.771,39,58,76,0.624366,17,Pressure,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,,"[11.6, 31.0]",6913.0,Fernando Navarro i Corbacho,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.771,4.133000000000266,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.19937640719980354
18e1e9f4-23a6-4e40-b37e-4bb88b4e91a4,1552,1,00:39:59.355,39,59,76,0.305996,17,Pressure,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,,"[9.5, 28.0]",23806.0,Alejandro Bergantiños García,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.355,0.5839999999998327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.05442678080295349
f34eb446-b156-48c4-b22c-89cbe27b9886,1553,1,00:39:59.869,39,59,76,0.0,3,Dispossessed,217,Barcelona,1,Regular Play,217,Barcelona,,,['7c1d0579-1fd6-4996-bf2d-b8e10c77efcb'],"[109.3, 52.8]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.869,0.5140000000001237,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.767795935683318
7c1d0579-1fd6-4996-bf2d-b8e10c77efcb,1554,1,00:39:59.869,39,59,76,0.0,4,Duel,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,['f34eb446-b156-48c4-b22c-89cbe27b9886'],"[11.7, 28.2]",23806.0,Alejandro Bergantiños García,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.869,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8125097051816595
38b74607-1b0f-4463-b24d-b205ba7da884,1555,1,00:39:59.869,39,59,76,1.651,43,Carry,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,"['05cab8b4-b238-46a5-bef0-b0b6f5892cf6', '7c1d0579-1fd6-4996-bf2d-b8e10c77efcb', '94e75890-87bc-4fba-935a-d7ea302a6eae']","[11.7, 28.2]",23806.0,Alejandro Bergantiños García,10.0,Center Defensive Midfield,,,,,,,,,,,,"[14.1, 24.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399.869,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39543989917227573
