id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,counterpress,ball_recovery_recovery_failure,off_camera,pass_cut_back,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,clearance_head,duel_outcome_id,duel_outcome_name,out,foul_won_defensive,goalkeeper_punched_out,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,shot_deflected,shot_first_time,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,miscontrol_aerial_won,pass_miscommunication,pass_outswinging,clearance_aerial_won,50_50_outcome_id,50_50_outcome_name,pass_no_touch,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,clearance_other,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
936bc21a-cda6-4428-8786-5f38e7272710,3361,2,00:41:57.793,86,57,189,0.0,4,Duel,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,['0aa83dfd-24d4-4814-9254-400f7fe48a92'],"[42.2, 49.1]",6712.0,Gonzalo Escalante,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.793,0.09600000000000364,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26296213345983555
0aa83dfd-24d4-4814-9254-400f7fe48a92,3362,2,00:41:57.793,86,57,189,0.930632,30,Pass,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['936bc21a-cda6-4428-8786-5f38e7272710', 'ff18ddf3-f676-4eed-a247-6e894057c2ed']","[77.9, 31.0]",5582.0,Celso Borges Mora,11.0,Left Defensive Midfield,6732.0,Lucas Pérez Martínez,11.049435,0.4393609,2.0,Low Pass,"[87.9, 35.7]",,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2517.793,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.42777162265598345
a0c9b4b0-1386-42f0-a198-ada07e27c6f5,3363,2,00:41:58.308,86,58,189,0.45088,17,Pressure,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,"['1deb8625-0bb4-475b-bdc6-8287471d29d0', '475aed95-2195-4858-b655-cfb5d2661b84', 'ff18ddf3-f676-4eed-a247-6e894057c2ed']","[30.2, 47.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.308,0.5149999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9384658117021171
ff18ddf3-f676-4eed-a247-6e894057c2ed,3364,2,00:41:58.724,86,58,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['0aa83dfd-24d4-4814-9254-400f7fe48a92', 'a0c9b4b0-1386-42f0-a198-ada07e27c6f5']","[87.9, 35.7]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.724,0.41600000000016735,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08142682316279837
475aed95-2195-4858-b655-cfb5d2661b84,3365,2,00:41:58.724,86,58,189,0.020323,43,Carry,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['1deb8625-0bb4-475b-bdc6-8287471d29d0', 'a0c9b4b0-1386-42f0-a198-ada07e27c6f5', 'ff18ddf3-f676-4eed-a247-6e894057c2ed']","[87.9, 35.7]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,"[89.9, 30.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.724,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9419041424980426
1deb8625-0bb4-475b-bdc6-8287471d29d0,3366,2,00:41:58.744,86,58,189,1.016131,30,Pass,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['316233c9-7d31-476d-810f-1ea61eced95e', 'a0c9b4b0-1386-42f0-a198-ada07e27c6f5']","[89.9, 30.1]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,25921.0,Rubén Gracia Calmache,16.800297,-1.8605428,1.0,Ground Pass,"[85.1, 14.0]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.744,0.01999999999998181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6146391569010036
316233c9-7d31-476d-810f-1ea61eced95e,3367,2,00:41:59.760,86,59,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,['1deb8625-0bb4-475b-bdc6-8287471d29d0'],"[85.1, 14.0]",25921.0,Rubén Gracia Calmache,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519.76,1.0160000000000764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09693031553782294
65eae6cf-bef4-4a0c-8162-ea7e8e894ed6,3368,2,00:41:59.760,86,59,189,3.326912,30,Pass,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,['46760f73-6b7b-4245-b68a-3cd02799091c'],"[83.4, 9.7]",25921.0,Rubén Gracia Calmache,16.0,Left Midfield,6732.0,Lucas Pérez Martínez,35.315292,0.15351047,1.0,Ground Pass,"[118.3, 15.1]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2519.76,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2571699147745372
46760f73-6b7b-4245-b68a-3cd02799091c,3369,2,00:42:03.087,87,3,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,['65eae6cf-bef4-4a0c-8162-ea7e8e894ed6'],"[118.3, 15.1]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.087,3.326999999999771,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.727797029542577
b535c26a-221a-41a2-aac6-e2bced515c80,3370,2,00:42:03.087,87,3,189,1.173049,43,Carry,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['46760f73-6b7b-4245-b68a-3cd02799091c', '8c4531c6-4e4f-47f1-9d97-8772751b4f49', '8f24a74c-6314-4121-9e24-d29b1ccfcbe9']","[118.3, 15.1]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,,,,,,,,,,"[117.7, 15.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.087,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.574290129511682
8f24a74c-6314-4121-9e24-d29b1ccfcbe9,3371,2,00:42:03.609,87,3,189,0.731895,17,Pressure,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,"['8c4531c6-4e4f-47f1-9d97-8772751b4f49', 'b535c26a-221a-41a2-aac6-e2bced515c80']","[2.4, 62.4]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2523.609,0.5219999999999345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3247328294343781
8c4531c6-4e4f-47f1-9d97-8772751b4f49,3372,2,00:42:04.260,87,4,189,0.208619,30,Pass,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['8f24a74c-6314-4121-9e24-d29b1ccfcbe9', 'ed26a393-1521-4d6a-a0ff-4f461f81046c']","[117.7, 15.1]",6732.0,Lucas Pérez Martínez,24.0,Left Center Forward,,,2.9,1.5707964,2.0,Low Pass,"[117.7, 18.0]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.26,0.6510000000002947,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36277142179955646
ed26a393-1521-4d6a-a0ff-4f461f81046c,3373,2,00:42:04.469,87,4,189,0.0,6,Block,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,['8c4531c6-4e4f-47f1-9d97-8772751b4f49'],"[2.4, 62.1]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.469,0.20899999999983265,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21269307328039677
afc1698e-49a6-4b12-833b-f075104257d7,3374,2,00:42:05.461,87,5,189,0.0,2,Ball Recovery,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,,"[5.2, 52.2]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.461,0.9919999999997344,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9947022123373757
3ebf37ea-d86b-44e1-ba4e-a2dad5f447c2,3375,2,00:42:05.461,87,5,189,2.609017,43,Carry,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,"['20ee2785-85ed-47b8-8864-20ebea11fd39', 'afc1698e-49a6-4b12-833b-f075104257d7']","[5.2, 52.2]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[15.5, 58.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.461,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8906156909544348
20ee2785-85ed-47b8-8864-20ebea11fd39,3376,2,00:42:08.070,87,8,189,5.833959,30,Pass,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,"['11a06acd-a813-4c15-b947-864c695d5152', 'a01c3e86-5a17-46e8-a925-4cf70d84ee5e']","[15.5, 58.2]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,6700.0,Sergio Enrich Ametller,76.80052,0.19126694,3.0,High Pass,"[90.9, 72.8]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2528.07,2.6090000000003783,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.43072609942617557
d9096048-4c82-4567-a81c-ad066e7da07c,3377,2,00:42:11.516,87,11,189,2.410709,17,Pressure,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,['a01c3e86-5a17-46e8-a925-4cf70d84ee5e'],"[85.3, 72.5]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.516,3.4459999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7507821143591875
11a06acd-a813-4c15-b947-864c695d5152,3378,2,00:42:13.904,87,13,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,['20ee2785-85ed-47b8-8864-20ebea11fd39'],"[81.0, 72.5]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.904,2.38799999999992,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9842876255149474
a01c3e86-5a17-46e8-a925-4cf70d84ee5e,3379,2,00:42:13.904,87,13,189,1.996281,30,Pass,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['20ee2785-85ed-47b8-8864-20ebea11fd39', 'd9096048-4c82-4567-a81c-ad066e7da07c', 'ef2f88fd-23c5-42d9-a802-5ba2ab3fbd0e']","[29.2, 7.3]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,27457.0,Manuel Fernández Muñíz,35.33058,2.040773,1.0,Ground Pass,"[13.2, 38.8]",66.0,Recovery,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.904,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5992876501789013
ef2f88fd-23c5-42d9-a802-5ba2ab3fbd0e,3380,2,00:42:15.900,87,15,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,['a01c3e86-5a17-46e8-a925-4cf70d84ee5e'],"[13.2, 38.8]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.9,1.9960000000000946,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.395947865313207
e04f0e20-3f49-4153-8c55-6cee43816c84,3381,2,00:42:15.900,87,15,189,2.25129,43,Carry,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['019f65e7-09fd-44b1-9f95-51303c7e0025', 'befda423-3058-407f-a668-a1da9431316e', 'ef2f88fd-23c5-42d9-a802-5ba2ab3fbd0e']","[13.2, 38.8]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,,,,,,,,,,,,"[14.5, 43.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.9,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41023509413165704
019f65e7-09fd-44b1-9f95-51303c7e0025,3382,2,00:42:16.804,87,16,189,1.509071,17,Pressure,219,RC Deportivo La Coruña,8,From Keeper,322,Eibar,,,"['befda423-3058-407f-a668-a1da9431316e', 'e04f0e20-3f49-4153-8c55-6cee43816c84']","[106.0, 44.3]",6700.0,Sergio Enrich Ametller,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.804,0.9039999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.06879050634639028
befda423-3058-407f-a668-a1da9431316e,3383,2,00:42:18.152,87,18,189,3.411302,30,Pass,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,"['019f65e7-09fd-44b1-9f95-51303c7e0025', '19857b82-1f49-41a0-abbf-666293951ed6', '327e24d8-de23-4827-b77b-1cf33112fa49']","[14.5, 43.4]",27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,6728.0,Federico Nicolás Cartabia,54.366993,0.16817255,3.0,High Pass,"[68.1, 52.5]",,,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.152,1.3479999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.27686357051580124
327e24d8-de23-4827-b77b-1cf33112fa49,3384,2,00:42:21.563,87,21,189,,42,Ball Receipt*,219,RC Deportivo La Coruña,8,From Keeper,219,RC Deportivo La Coruña,,,['befda423-3058-407f-a668-a1da9431316e'],"[65.5, 52.5]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.563,3.411000000000058,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09750382701231297
19857b82-1f49-41a0-abbf-666293951ed6,3385,2,00:42:21.563,87,21,190,2.909507,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['befda423-3058-407f-a668-a1da9431316e', 'f3f08320-a7d0-4991-bc1a-091400d261eb']","[52.0, 27.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,6776.0,David Juncà Reñé,22.227236,-1.6203054,2.0,Low Pass,"[50.9, 5.4]",66.0,Recovery,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2541.563,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.17149415692882652
f3f08320-a7d0-4991-bc1a-091400d261eb,3386,2,00:42:24.472,87,24,190,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['19857b82-1f49-41a0-abbf-666293951ed6'],"[50.9, 5.4]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.472,2.9090000000001055,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14443369842670095
83a5d45a-1dce-4fc7-8e7c-a6b8e3c3fc02,3387,2,00:42:24.472,87,24,190,0.885679,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['2cc69388-840a-41b4-8571-241f51e1d0e0', 'f3f08320-a7d0-4991-bc1a-091400d261eb']","[50.9, 5.4]",6776.0,David Juncà Reñé,6.0,Left Back,,,,,,,,,,,,"[51.2, 6.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2544.472,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8295696038877964
2cc69388-840a-41b4-8571-241f51e1d0e0,3388,2,00:42:25.358,87,25,190,1.465948,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['7422e1dd-6cd9-47ab-9f2c-827259f6eabc'],"[51.2, 6.9]",6776.0,David Juncà Reñé,6.0,Left Back,6778.0,Iván Ramis Barrios,13.260844,2.7792916,1.0,Ground Pass,"[38.8, 11.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.358,0.8859999999999673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.33181342598017005
7422e1dd-6cd9-47ab-9f2c-827259f6eabc,3389,2,00:42:26.824,87,26,190,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['2cc69388-840a-41b4-8571-241f51e1d0e0'],"[38.8, 11.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.824,1.4659999999998945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7251850650377882
dc8f148c-6a42-4f58-aae9-ad3c7d342924,3390,2,00:42:26.824,87,26,190,4.636126,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['1b163e8d-dc42-419d-b862-19de8d1bccc1', '7422e1dd-6cd9-47ab-9f2c-827259f6eabc']","[38.8, 11.6]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,"[36.4, 20.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.824,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5720031889874809
1b163e8d-dc42-419d-b862-19de8d1bccc1,3391,2,00:42:31.460,87,31,190,3.77218,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['91fa4315-3404-4335-9832-388e21d927a3'],"[36.4, 20.3]",6778.0,Iván Ramis Barrios,5.0,Left Center Back,10763.0,Asier Riesgo Unamuno,31.590506,2.4144247,1.0,Ground Pass,"[12.8, 41.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.46,4.635999999999967,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.12687649546870405
91fa4315-3404-4335-9832-388e21d927a3,3392,2,00:42:35.232,87,35,190,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['1b163e8d-dc42-419d-b862-19de8d1bccc1'],"[12.8, 41.3]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.232,3.7719999999999345,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1605805948030936
edfdfac6-45d8-4b83-815f-e78e47c3bcd5,3393,2,00:42:35.232,87,35,190,0.87366,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['31eeb5ce-2d34-4ae5-b5aa-92fe35a9d85f', '91fa4315-3404-4335-9832-388e21d927a3']","[12.8, 41.3]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[13.0, 45.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.232,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4986416388547418
31eeb5ce-2d34-4ae5-b5aa-92fe35a9d85f,3394,2,00:42:36.106,87,36,190,3.328017,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['61171896-c1d5-4af7-9714-f31bda974630'],"[13.0, 45.6]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,62.03104,0.11795636,3.0,High Pass,"[74.6, 52.9]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.106,0.874000000000251,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8867527371649756
61171896-c1d5-4af7-9714-f31bda974630,3395,2,00:42:39.434,87,39,190,1.10482,30,Pass,322,Eibar,1,Regular Play,219,RC Deportivo La Coruña,,,"['2fd258e8-519c-4235-bc6c-12fcb175fed1', '31eeb5ce-2d34-4ae5-b5aa-92fe35a9d85f', 'a340fa06-22f6-4660-aeec-9c131e02f68f']","[45.5, 27.2]",5582.0,Celso Borges Mora,11.0,Left Defensive Midfield,25921.0,Rubén Gracia Calmache,19.958456,-0.8279257,2.0,Low Pass,"[59.0, 12.5]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.434,3.3279999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5734532972335343
