id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,injury_stoppage_in_chain,pass_switch,pass_assisted_shot_id,pass_shot_assist,out,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_type_id,foul_committed_type_name,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_open_goal,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,dribble_overrun,clearance_aerial_won,pass_inswinging,pass_outswinging,miscontrol_aerial_won,clearance_right_foot,block_save_block,clearance_left_foot,pass_miscommunication,pass_deflected,pass_goal_assist,dribble_nutmeg,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,goalkeeper_punched_out,foul_committed_advantage,foul_won_advantage,shot_redirect,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
df36802d-daba-413b-81d5-155879f07a77,2704,2,00:39:56.973,84,56,185,1.49197,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['884b2d39-c3c4-4649-83b0-076250997567'],,"[45.8, 36.5]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,24149.0,José Antonio García Rabasco,15.408114,1.5383402,1.0,Ground Pass,"[46.3, 51.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.973,0.7649999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1203558980622822
884b2d39-c3c4-4649-83b0-076250997567,2705,2,00:39:58.465,84,58,185,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['df36802d-daba-413b-81d5-155879f07a77'],,"[46.3, 51.9]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.465,1.4920000000001892,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7689908070785253
45e57fd6-1207-421c-a006-2a7b7353c342,2706,2,00:39:58.465,84,58,185,1.743628,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['880a2dc3-3e9a-471d-9c04-14dd0553f5f6', '884b2d39-c3c4-4649-83b0-076250997567']",,"[46.3, 51.9]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,"[49.2, 59.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2398.465,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19087622115927183
880a2dc3-3e9a-471d-9c04-14dd0553f5f6,2707,2,00:40:00.208,85,0,185,1.733459,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['d9887b4f-5a94-455d-8838-14af83735a0e'],,"[49.2, 59.1]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,6668.0,José Luis Morales Nogales,16.651726,1.150133,1.0,Ground Pass,"[56.0, 74.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.208,1.7429999999999382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6939779058013249
d9887b4f-5a94-455d-8838-14af83735a0e,2708,2,00:40:01.942,85,1,185,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['880a2dc3-3e9a-471d-9c04-14dd0553f5f6'],,"[56.0, 74.3]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.942,1.7339999999999236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2672421599565027
ff425038-f0e5-43cc-88de-4fe445f57dff,2709,2,00:40:01.942,85,1,185,0.502009,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['7566fea9-e893-4ad3-aaf2-08a81ae7e3e1', 'd9887b4f-5a94-455d-8838-14af83735a0e']",,"[56.0, 74.3]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,"[56.4, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2401.942,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.043087487899373667
7566fea9-e893-4ad3-aaf2-08a81ae7e3e1,2710,2,00:40:02.444,85,2,185,1.042897,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['43650374-0997-427d-a467-99544a7c360d'],,"[56.4, 73.7]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,23943.0,Rubén García Santos,18.817013,-0.042527534,1.0,Ground Pass,"[75.2, 72.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2402.444,0.5019999999999527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.21151434200709662
43650374-0997-427d-a467-99544a7c360d,2711,2,00:40:03.487,85,3,185,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['7566fea9-e893-4ad3-aaf2-08a81ae7e3e1'],,"[75.2, 72.9]",23943.0,Rubén García Santos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.487,1.04300000000012,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9393797520043847
9d521773-be5f-4c07-a6dd-19409effae8a,2712,2,00:40:03.487,85,3,185,0.90577203,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['43650374-0997-427d-a467-99544a7c360d', '758e539b-200f-4543-b6d5-fcb4e60dc734']",,"[75.2, 72.9]",23943.0,Rubén García Santos,15.0,Left Center Midfield,,,,,,,,,,,,,"[75.2, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403.487,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7432358285962853
758e539b-200f-4543-b6d5-fcb4e60dc734,2713,2,00:40:04.392,85,4,185,1.797062,30,Pass,221,Levante UD,9,From Kick Off,221,Levante UD,,,['101f09e1-339f-456c-a25a-4a82f4509d90'],,"[75.2, 72.9]",23943.0,Rubén García Santos,15.0,Left Center Midfield,6684.0,Roger Martí Salvador,18.732325,0.058755822,1.0,Ground Pass,"[93.9, 74.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.392,0.9049999999997453,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.49460821716470216
101f09e1-339f-456c-a25a-4a82f4509d90,2714,2,00:40:06.189,85,6,185,,42,Ball Receipt*,221,Levante UD,9,From Kick Off,221,Levante UD,,,['758e539b-200f-4543-b6d5-fcb4e60dc734'],,"[93.9, 74.0]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.189,1.7970000000000255,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8108423415236451
3b5fef73-a3b5-46f0-b580-117277ec69f9,2715,2,00:40:06.189,85,6,185,2.796433,43,Carry,221,Levante UD,9,From Kick Off,221,Levante UD,,,"['101f09e1-339f-456c-a25a-4a82f4509d90', '79685aba-0a25-4007-a3a6-189d9141d1a8', 'a88b7bb9-d9bb-4290-a102-b18f93cb2b47']",,"[93.9, 74.0]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,True,"[111.6, 78.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.189,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8549971438482512
a88b7bb9-d9bb-4290-a102-b18f93cb2b47,2716,2,00:40:08.759,85,8,185,0.10701,17,Pressure,221,Levante UD,9,From Kick Off,210,Real Sociedad,,,['3b5fef73-a3b5-46f0-b580-117277ec69f9'],,"[8.9, 2.8]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.759,2.5700000000001637,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.17543444165187239
79685aba-0a25-4007-a3a6-189d9141d1a8,2717,2,00:40:08.986,85,8,185,0.0,14,Dribble,221,Levante UD,9,From Kick Off,221,Levante UD,,,['5250240c-1270-4c55-9f4b-8266c44bf29c'],,"[111.6, 78.5]",6684.0,Roger Martí Salvador,24.0,Left Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.986,0.22699999999986176,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4806343548909361
5250240c-1270-4c55-9f4b-8266c44bf29c,2718,2,00:40:08.986,85,8,185,0.0,4,Duel,221,Levante UD,9,From Kick Off,210,Real Sociedad,,,['79685aba-0a25-4007-a3a6-189d9141d1a8'],,"[8.5, 1.6]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,,,,,,,,,,True,,,,,11.0,Tackle,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.986,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9360939066711024
f0c52eac-e2a3-4a97-834a-de82699a87fd,2719,2,00:40:20.481,85,20,186,1.392066,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['1554db31-6d07-4615-9866-e5e9cf38f52c'],,"[110.2, 80.0]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,23943.0,Rubén García Santos,8.112336,-2.1006453,2.0,Low Pass,"[106.1, 73.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.481,11.495000000000346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.02509698077889355
1554db31-6d07-4615-9866-e5e9cf38f52c,2720,2,00:40:21.873,85,21,186,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['f0c52eac-e2a3-4a97-834a-de82699a87fd'],,"[106.1, 73.0]",23943.0,Rubén García Santos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.873,1.3919999999998254,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06857039706714463
c07b4551-881f-41b8-9f22-41a6c0d91e17,2721,2,00:40:21.873,85,21,186,0.640215,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['1554db31-6d07-4615-9866-e5e9cf38f52c', '38ff74fb-64d3-443b-b912-3df374165051', 'ac12586d-52a1-4bf2-b664-264f7c35ec3c']",,"[106.1, 73.0]",23943.0,Rubén García Santos,15.0,Left Center Midfield,,,,,,,,,,,,True,"[105.9, 73.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.873,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7739080786596988
38ff74fb-64d3-443b-b912-3df374165051,2722,2,00:40:22.091,85,22,186,0.462716,17,Pressure,221,Levante UD,4,From Throw In,210,Real Sociedad,,,"['ac12586d-52a1-4bf2-b664-264f7c35ec3c', 'c07b4551-881f-41b8-9f22-41a6c0d91e17']",,"[15.9, 8.9]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.091,0.2179999999998472,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.44551740053374267
ac12586d-52a1-4bf2-b664-264f7c35ec3c,2723,2,00:40:22.513,85,22,186,1.006912,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['38ff74fb-64d3-443b-b912-3df374165051', '487b2091-82d8-4e0b-a1ba-9e1ae2d97aea']",,"[105.9, 73.5]",23943.0,Rubén García Santos,15.0,Left Center Midfield,24149.0,José Antonio García Rabasco,8.998889,-2.8831377,1.0,Ground Pass,"[97.2, 71.2]",40.0,Right Foot,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.513,0.42200000000002547,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.15743911836903546
487b2091-82d8-4e0b-a1ba-9e1ae2d97aea,2724,2,00:40:23.520,85,23,186,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['ac12586d-52a1-4bf2-b664-264f7c35ec3c'],,"[97.2, 71.2]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.52,1.0070000000000618,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9982100256202375
96b280c9-7cae-49c0-a454-12a39834e2de,2725,2,00:40:23.520,85,23,186,1.049991,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['487b2091-82d8-4e0b-a1ba-9e1ae2d97aea', '83a8863e-6b5a-464e-b89e-c8ea615ab6dd', 'ab1d6ece-509d-4fc5-ba30-865399b808e6']",,"[97.2, 71.2]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,,,,,,,,,,True,"[97.3, 71.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2423.52,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.271913104192285
ab1d6ece-509d-4fc5-ba30-865399b808e6,2726,2,00:40:24.365,85,24,186,0.250644,17,Pressure,221,Levante UD,4,From Throw In,210,Real Sociedad,,,"['83a8863e-6b5a-464e-b89e-c8ea615ab6dd', '96b280c9-7cae-49c0-a454-12a39834e2de']",,"[20.6, 8.5]",6673.0,Sergio Canales Madrazo,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.365,0.8449999999997999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05717624354064543
83a8863e-6b5a-464e-b89e-c8ea615ab6dd,2727,2,00:40:24.570,85,24,186,1.727415,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,"['ab1d6ece-509d-4fc5-ba30-865399b808e6', 'b3160978-8914-44c8-bea3-02f116676553']",,"[97.3, 71.1]",24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,,,33.497013,-1.338851,3.0,High Pass,"[105.0, 38.5]",38.0,Left Foot,,,True,,,9.0,Incomplete,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2424.57,0.205000000000382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.07070478307164318
b3160978-8914-44c8-bea3-02f116676553,2728,2,00:40:26.298,85,26,186,0.0,9,Clearance,221,Levante UD,4,From Throw In,210,Real Sociedad,,,['83a8863e-6b5a-464e-b89e-c8ea615ab6dd'],,"[15.1, 41.6]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,,,,,,,,,,True,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2426.298,1.7279999999996107,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.033013113912659264
4be7434a-bc74-467b-ab53-f92164eb05b6,2729,2,00:40:28.941,85,28,186,0.0,2,Ball Recovery,221,Levante UD,4,From Throw In,221,Levante UD,,,,,"[82.5, 31.3]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.941,2.643000000000029,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1599956349454913
90a92d8d-7af4-49b6-ac17-4b7586038eda,2730,2,00:40:28.941,85,28,186,5.721055,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['4be7434a-bc74-467b-ab53-f92164eb05b6', '7ee0cca9-5ea4-408c-873a-d334af590b2c', 'c63fabe4-1cff-436f-93e0-ccd78df1a72c']",,"[82.5, 31.3]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,,,,,,,,,,,,True,"[69.0, 33.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2428.941,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5129259246257101
c63fabe4-1cff-436f-93e0-ccd78df1a72c,2731,2,00:40:31.647,85,31,186,2.677529,17,Pressure,221,Levante UD,4,From Throw In,210,Real Sociedad,,,['90a92d8d-7af4-49b6-ac17-4b7586038eda'],,"[35.9, 49.7]",6690.0,Xabier Prieto Argarate,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2431.647,2.706000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7777564007800258
7ee0cca9-5ea4-408c-873a-d334af590b2c,2732,2,00:40:34.662,85,34,186,2.203611,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['0fdc1a81-819d-4905-9708-6dc4138b56dd'],,"[69.0, 33.3]",6659.0,Víctor Camarasa Ferrando,10.0,Center Defensive Midfield,6647.0,Zouhair Feddal,14.5,2.4980915,1.0,Ground Pass,"[57.4, 42.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2434.662,3.0149999999998727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4400035481536738
0fdc1a81-819d-4905-9708-6dc4138b56dd,2733,2,00:40:36.866,85,36,186,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['7ee0cca9-5ea4-408c-873a-d334af590b2c'],,"[57.4, 42.0]",6647.0,Zouhair Feddal,4.0,Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.866,2.2040000000001783,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06029477464782629
d14ecfc4-dcb3-4574-8874-ec9426981e60,2734,2,00:40:36.866,85,36,186,1.523484,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['76579833-3d3a-4f40-9ea1-b94694c0f770'],,"[57.4, 42.0]",6647.0,Zouhair Feddal,4.0,Center Back,27122.0,Simão Mate,14.069826,1.670465,1.0,Ground Pass,"[56.0, 56.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2436.866,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6341506309018548
76579833-3d3a-4f40-9ea1-b94694c0f770,2735,2,00:40:38.389,85,38,186,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['d14ecfc4-dcb3-4574-8874-ec9426981e60'],,"[56.0, 56.0]",27122.0,Simão Mate,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.389,1.5230000000001382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5568206122139957
3e1221a9-32dc-4ec5-bfb2-cb2e1bbba92e,2736,2,00:40:38.389,85,38,186,0.451826,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['538d6ec1-5a3c-476f-b891-44acb50908e6', '76579833-3d3a-4f40-9ea1-b94694c0f770']",,"[56.0, 56.0]",27122.0,Simão Mate,3.0,Right Center Back,,,,,,,,,,,,,"[56.0, 56.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.389,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.884846031090124
538d6ec1-5a3c-476f-b891-44acb50908e6,2737,2,00:40:38.841,85,38,186,1.172332,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['53089929-3dec-4472-b772-da8f02bd966d'],,"[56.0, 56.0]",27122.0,Simão Mate,3.0,Right Center Back,6668.0,José Luis Morales Nogales,20.799278,1.2018965,1.0,Ground Pass,"[63.5, 75.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438.841,0.4519999999997708,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.27216221461393464
53089929-3dec-4472-b772-da8f02bd966d,2738,2,00:40:40.013,85,40,186,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['538d6ec1-5a3c-476f-b891-44acb50908e6'],,"[63.5, 75.4]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2440.013,1.1720000000000255,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04443817264141359
