id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_aerial_won,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,ball_recovery_recovery_failure,counterpress,clearance_left_foot,off_camera,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_cross,out,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,shot_first_time,goalkeeper_end_location,shot_open_goal,foul_won_defensive,pass_miscommunication,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_committed_advantage,foul_won_advantage,pass_shot_assist,dribble_nutmeg,pass_outswinging,foul_committed_card_id,foul_committed_card_name,dribble_overrun,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_inswinging,shot_aerial_won,foul_committed_offensive,pass_straight,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c6dac61d-7110-44b3-887e-38ab68f3c4fa,1771,2,00:00:51.960,45,51,95,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['866e9af5-7441-4c16-85af-6fc6d1168f14'],"[57.2, 74.6]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.96,3.1529999999999987,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.953194472405691
a40796b9-9f5b-4597-8c70-207c1035145a,1772,2,00:00:51.960,45,51,95,1.419382,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['a07c1d16-513f-4b06-8d2b-3d4573d5d57c', 'c6dac61d-7110-44b3-887e-38ab68f3c4fa', 'df26d8d3-946b-4b39-80e9-55549a916dee']","[57.2, 74.6]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,"[62.3, 73.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.96,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30419644964342474
a07c1d16-513f-4b06-8d2b-3d4573d5d57c,1773,2,00:00:52.891,45,52,95,0.346161,17,Pressure,218,Real Betis,1,Regular Play,221,Levante UD,,,['a40796b9-9f5b-4597-8c70-207c1035145a'],"[57.8, 8.5]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.891,0.9309999999999974,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15359545451661283
2155bd55-0ace-4325-9670-3cc218ea20e4,1774,2,00:00:53.379,45,53,95,0.0,39,Dribbled Past,218,Real Betis,1,Regular Play,221,Levante UD,,,['df26d8d3-946b-4b39-80e9-55549a916dee'],"[57.8, 7.0]",6784.0,Antonio García Aranda,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.379,0.48799999999999955,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9415949471032816
df26d8d3-946b-4b39-80e9-55549a916dee,1775,2,00:00:53.379,45,53,95,0.0,14,Dribble,218,Real Betis,1,Regular Play,218,Real Betis,,,['2155bd55-0ace-4325-9670-3cc218ea20e4'],"[62.3, 73.1]",11634.0,Cristiano Piccini,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,53.379,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3779161419180431
d5fb393e-e955-4a1f-aeca-18a0dfb398f9,1776,2,00:00:59.170,45,59,96,1.87125,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['50ec4b87-cf49-4d9d-996d-6a3fed90a505'],"[45.4, 0.1]",6784.0,Antonio García Aranda,6.0,Left Back,6647.0,Zouhair Feddal,17.541094,2.4490442,2.0,Low Pass,"[31.9, 11.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.17,5.791000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27700967073850646
50ec4b87-cf49-4d9d-996d-6a3fed90a505,1777,2,00:01:01.041,46,1,96,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['d5fb393e-e955-4a1f-aeca-18a0dfb398f9'],"[31.9, 11.3]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.041,1.8709999999999951,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1523944882799002
b5af71ae-ee72-4c5b-959e-6c9292b3ba0d,1778,2,00:01:01.041,46,1,96,1.662647,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['348068c1-30b0-4802-b59c-2b6e01f853b8', '50ec4b87-cf49-4d9d-996d-6a3fed90a505']","[31.9, 11.3]",6647.0,Zouhair Feddal,5.0,Left Center Back,,,,,,,,,,,,"[35.1, 15.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.041,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41575303026209154
348068c1-30b0-4802-b59c-2b6e01f853b8,1779,2,00:01:02.703,46,2,96,1.602206,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['245aab32-0cbc-4547-a064-b99fd6d4cb56'],"[35.1, 15.8]",6647.0,Zouhair Feddal,5.0,Left Center Back,26012.0,David Navarro Pedrós,21.66841,1.7283579,1.0,Ground Pass,"[31.7, 37.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.703,1.6620000000000061,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8820545564047495
245aab32-0cbc-4547-a064-b99fd6d4cb56,1780,2,00:01:04.306,46,4,96,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['348068c1-30b0-4802-b59c-2b6e01f853b8'],"[31.7, 37.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.306,1.6029999999999944,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8747300700691613
8fd6c873-6082-41f0-8deb-80d94ef8fab6,1781,2,00:01:04.306,46,4,96,1.186623,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['245aab32-0cbc-4547-a064-b99fd6d4cb56', 'ce9e7c4e-ee2d-47bf-a1c9-5fb400e814ff']","[31.7, 37.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,,,,,,,,,,,,"[31.7, 37.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.306,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7277909245991613
ce9e7c4e-ee2d-47bf-a1c9-5fb400e814ff,1782,2,00:01:05.492,46,5,96,1.410212,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['eab84830-1637-4af3-a171-c45e7582eeb8'],"[31.7, 37.2]",26012.0,David Navarro Pedrós,3.0,Right Center Back,6659.0,Víctor Camarasa Ferrando,18.626057,1.2541391,1.0,Ground Pass,"[37.5, 54.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.492,1.186000000000007,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5158615962359454
eab84830-1637-4af3-a171-c45e7582eeb8,1783,2,00:01:06.902,46,6,96,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['ce9e7c4e-ee2d-47bf-a1c9-5fb400e814ff'],"[37.5, 54.9]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.902,1.4099999999999966,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8646518482354112
62167fb0-09ab-4522-b20d-8e63fb6b3b2a,1784,2,00:01:06.902,46,6,96,2.337936,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['089456ee-7fbe-43ed-a00d-2b89387a74e4', 'eab84830-1637-4af3-a171-c45e7582eeb8']","[37.5, 54.9]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,"[44.5, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.902,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9442432557067927
089456ee-7fbe-43ed-a00d-2b89387a74e4,1785,2,00:01:09.240,46,9,96,1.375498,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['079ea5eb-4913-4f93-9283-d5cfa2780ac2'],"[44.5, 69.9]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,6787.0,Pedro López Muñoz,13.479243,0.59006023,1.0,Ground Pass,"[55.7, 77.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.24,2.337999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9655445192547742
079ea5eb-4913-4f93-9283-d5cfa2780ac2,1786,2,00:01:10.616,46,10,96,,42,Ball Receipt*,221,Levante UD,4,From Throw In,221,Levante UD,,,['089456ee-7fbe-43ed-a00d-2b89387a74e4'],"[55.7, 77.4]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.616,1.3760000000000048,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9034869408809928
6218cd1b-2929-4149-b857-49e663d42bad,1787,2,00:01:10.616,46,10,96,0.933638,43,Carry,221,Levante UD,4,From Throw In,221,Levante UD,,,"['079ea5eb-4913-4f93-9283-d5cfa2780ac2', '9d6fc040-c8fa-4b10-8b4b-defeadc80c40']","[55.7, 77.4]",6787.0,Pedro López Muñoz,2.0,Right Back,,,,,,,,,,,,"[55.9, 77.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.616,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18058285883792646
9d6fc040-c8fa-4b10-8b4b-defeadc80c40,1788,2,00:01:11.550,46,11,96,1.316114,30,Pass,221,Levante UD,4,From Throw In,221,Levante UD,,,['232e8401-1b50-4b11-b207-05c448a478ba'],"[55.9, 77.6]",6787.0,Pedro López Muñoz,2.0,Right Back,,,20.67293,-0.27431297,2.0,Low Pass,"[75.8, 72.0]",40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.55,0.9339999999999975,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9896073748472539
232e8401-1b50-4b11-b207-05c448a478ba,1789,2,00:01:12.866,46,12,97,1.404507,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4f98ebf3-9e5a-46ac-bfaa-674f5ff38655', '9d6fc040-c8fa-4b10-8b4b-defeadc80c40']","[44.3, 8.1]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,26723.0,Álvaro Cejudo Carmona,13.473678,-0.34052768,1.0,Ground Pass,"[57.0, 3.6]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.866,1.3160000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8631975635814543
4f98ebf3-9e5a-46ac-bfaa-674f5ff38655,1790,2,00:01:14.270,46,14,97,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['232e8401-1b50-4b11-b207-05c448a478ba'],"[57.0, 3.6]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.27,1.4039999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9670550493178963
a30281a1-bea3-4c14-bb71-4629eb6385be,1791,2,00:01:14.270,46,14,97,0.012516,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['4f98ebf3-9e5a-46ac-bfaa-674f5ff38655', 'ece73c99-fecd-403a-b4b7-26ac4e3e0107']","[57.0, 3.6]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,,,,,,,,,,,,"[56.7, 3.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.27,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9755087992147617
ece73c99-fecd-403a-b4b7-26ac4e3e0107,1792,2,00:01:14.283,46,14,97,0.735832,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['b85cfd70-d710-4002-9a7b-baa3e78ca0b8'],"[56.7, 3.6]",26723.0,Álvaro Cejudo Carmona,21.0,Left Wing,6832.0,Rubén Castro Martín,11.1606455,0.63274884,1.0,Ground Pass,"[65.7, 10.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.283,0.01300000000000523,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15075750882946537
b85cfd70-d710-4002-9a7b-baa3e78ca0b8,1793,2,00:01:15.019,46,15,97,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['ece73c99-fecd-403a-b4b7-26ac4e3e0107'],"[65.7, 10.2]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.019,0.7360000000000042,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8449753877576006
027d35ff-6a92-4392-95ae-67775bb00548,1794,2,00:01:15.019,46,15,97,1.671854,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['2ed4a184-03e5-406b-b612-314d0d148ae4', 'b85cfd70-d710-4002-9a7b-baa3e78ca0b8']","[65.7, 10.2]",6832.0,Rubén Castro Martín,23.0,Center Forward,,,,,,,,,,,,"[55.9, 9.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.019,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17703254489462306
2ed4a184-03e5-406b-b612-314d0d148ae4,1795,2,00:01:16.690,46,16,97,1.288347,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['07360d32-ab58-4fd7-a45c-80da96bf97a9'],"[55.9, 9.6]",6832.0,Rubén Castro Martín,23.0,Center Forward,24132.0,Francisco Miguel Varela Martín,10.012492,-2.2642558,1.0,Ground Pass,"[49.5, 1.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.69,1.6709999999999923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6960276905811424
07360d32-ab58-4fd7-a45c-80da96bf97a9,1796,2,00:01:17.979,46,17,97,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['2ed4a184-03e5-406b-b612-314d0d148ae4'],"[49.5, 1.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.979,1.2890000000000015,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6840509146173482
893e7701-f0d6-4429-b23a-2368150bbfba,1797,2,00:01:17.979,46,17,97,2.077859,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['779bb8bf-8afd-44fc-9834-c93825fc7813'],"[49.5, 1.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,5671.0,Alfred John Momar N''Diaye,10.617438,2.6189418,1.0,Ground Pass,"[40.3, 7.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.979,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6424327740641671
779bb8bf-8afd-44fc-9834-c93825fc7813,1798,2,00:01:20.057,46,20,97,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['893e7701-f0d6-4429-b23a-2368150bbfba'],"[40.3, 7.2]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.057,2.078000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28968658070317566
a4ce1dbb-95d4-40a7-82cc-78e3d42ab50b,1799,2,00:01:20.057,46,20,97,1.061821,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['61f907fd-1224-4ef8-9ea4-680474d9dd03'],"[40.3, 7.2]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,6697.0,Daniel Ceballos Fernández,9.269844,0.3524576,1.0,Ground Pass,"[49.0, 10.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.057,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9974972288718048
61f907fd-1224-4ef8-9ea4-680474d9dd03,1800,2,00:01:21.118,46,21,97,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['a4ce1dbb-95d4-40a7-82cc-78e3d42ab50b'],"[49.0, 10.4]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.118,1.0609999999999928,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3269323644705031
07e04f95-5111-49f7-b7a2-89ed0d81a57c,1801,2,00:01:21.118,46,21,97,0.570498,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['61f907fd-1224-4ef8-9ea4-680474d9dd03', 'cb7c8449-2617-4fd2-bde1-c64ca2b5a50b']","[49.0, 10.4]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,,,,,,,,,,,,"[49.0, 10.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.118,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29553064680979557
cb7c8449-2617-4fd2-bde1-c64ca2b5a50b,1802,2,00:01:21.689,46,21,97,1.329482,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['c76ff22f-2b61-41a9-a445-17cc80e386e8'],"[49.0, 10.4]",6697.0,Daniel Ceballos Fernández,19.0,Center Attacking Midfield,5671.0,Alfred John Momar N''Diaye,10.751744,-2.819842,1.0,Ground Pass,"[38.8, 7.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.689,0.570999999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7798640640373093
c76ff22f-2b61-41a9-a445-17cc80e386e8,1803,2,00:01:23.018,46,23,97,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['cb7c8449-2617-4fd2-bde1-c64ca2b5a50b'],"[38.8, 7.0]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.018,1.3290000000000077,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8266187514001923
d59dc52e-00f1-4d7c-8210-d6418912906c,1804,2,00:01:23.018,46,23,97,1.052432,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,['b87288e6-a954-4ea9-aad4-634e190f1a62'],"[38.8, 7.0]",5671.0,Alfred John Momar N''Diaye,11.0,Left Defensive Midfield,24132.0,Francisco Miguel Varela Martín,17.844326,-0.28984648,1.0,Ground Pass,"[55.9, 1.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.018,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7050225713038742
b87288e6-a954-4ea9-aad4-634e190f1a62,1805,2,00:01:24.071,46,24,97,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['d59dc52e-00f1-4d7c-8210-d6418912906c'],"[55.9, 1.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.071,1.0529999999999973,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7568749464351076
f403fad9-6621-45b5-8b1d-d389fd760914,1806,2,00:01:24.071,46,24,97,1.758717,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['18303696-535f-4867-b485-7afba2264dd6', 'b87288e6-a954-4ea9-aad4-634e190f1a62']","[55.9, 1.9]",24132.0,Francisco Miguel Varela Martín,6.0,Left Back,,,,,,,,,,,,"[61.2, 1.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.071,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6309001216927497
