id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,out,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,counterpress,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_switch,clearance_left_foot,pass_cross,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_end_location,ball_recovery_recovery_failure,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,shot_aerial_won,pass_inswinging,foul_committed_card_id,foul_committed_card_name,pass_through_ball,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist,pass_no_touch,shot_one_on_one,dribble_nutmeg,dribble_overrun,pass_cut_back,foul_committed_offensive,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
7ae6cba6-e032-40cb-b568-3150c36829f3,2373,2,00:16:12.026,61,12,158,1.130083,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['8e7dd71a-f0ad-4076-bd25-714d3c8cb80d'],,"[62.7, 54.2]",4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,11539.0,Adrián Embarba Blázquez,25.356853,0.2755911,2.0,Low Pass,"[87.1, 61.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,972.026,1.0279999999999063,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7835963120996949
8e7dd71a-f0ad-4076-bd25-714d3c8cb80d,2374,2,00:16:13.156,61,13,158,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['7ae6cba6-e032-40cb-b568-3150c36829f3'],,"[87.1, 61.1]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.156,1.1299999999999955,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9242643985738673
3c9a0aef-4974-4976-aab9-f96aade6e6bd,2375,2,00:16:13.156,61,13,158,0.462503,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['8e7dd71a-f0ad-4076-bd25-714d3c8cb80d', 'f8a2d2a7-8db8-41e8-827f-14aa7e228369']",,"[87.1, 61.1]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,"[89.1, 61.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.156,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9472344382896082
f8a2d2a7-8db8-41e8-827f-14aa7e228369,2376,2,00:16:13.619,61,13,158,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[89.1, 61.2]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.619,0.4630000000000791,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6122076041978394
f4ab03ec-d104-46ac-8e88-ecf92d7d1bbc,2377,2,00:16:14.803,61,14,158,0.0,9,Clearance,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,,,"[29.2, 18.5]",6674.0,Alberto De La Bella Madureño,6.0,Left Back,,,,,,,,,,,,True,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.803,1.183999999999969,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7475006935438868
fcbd079c-1e36-441f-a028-2dedff35bb08,2378,2,00:16:16.581,61,16,158,0.0,2,Ball Recovery,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[91.2, 61.9]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.581,1.77800000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6877105779647166
09997a1e-1364-4c96-b94c-0a4b6476b292,2379,2,00:16:16.581,61,16,158,1.269064,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['07dae2fe-c1a3-4935-8232-7b7f1eac9a17', 'ea3b3aa9-3c55-49df-9e5f-3bbfac22744a', 'fcbd079c-1e36-441f-a028-2dedff35bb08']",,"[91.2, 61.9]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,,,,,,,,,,,,True,"[96.9, 58.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976.581,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40163953993528445
ea3b3aa9-3c55-49df-9e5f-3bbfac22744a,2380,2,00:16:17.175,61,17,158,0.570618,17,Pressure,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,,,['09997a1e-1364-4c96-b94c-0a4b6476b292'],,"[27.5, 22.0]",6770.0,Esteban Félix Granero Molina,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.175,0.5939999999999372,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.48388383621950415
07dae2fe-c1a3-4935-8232-7b7f1eac9a17,2381,2,00:16:17.850,61,17,158,1.284865,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['b5a3776e-4993-4c0f-a809-9e17192d242d'],,"[96.9, 58.5]",6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,11539.0,Adrián Embarba Blázquez,16.584932,0.853668,1.0,Ground Pass,"[107.8, 71.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,977.85,0.6750000000000682,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6963025450313028
b5a3776e-4993-4c0f-a809-9e17192d242d,2382,2,00:16:19.135,61,19,158,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['07dae2fe-c1a3-4935-8232-7b7f1eac9a17'],,"[107.8, 71.0]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.135,1.2849999999999682,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06619409620227745
e199e228-157e-4f19-b9fa-b448244179c4,2383,2,00:16:19.135,61,19,158,2.332167,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[107.8, 71.0]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,33.780025,-1.2012845,3.0,High Pass,"[120.0, 39.5]",,,40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,979.135,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8211189618471396
73abfa60-c410-4471-8f68-0b573039cf1b,2384,2,00:16:43.208,61,43,159,2.889532,30,Pass,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,['d6b3bd4e-16f3-4b0b-b8bc-4f02c5649714'],,"[6.0, 44.0]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,6906.0,Jon Bautista Orgilles,63.915333,-0.12707186,3.0,High Pass,"[69.4, 35.9]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.208,24.07299999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.005858236055918509
d6b3bd4e-16f3-4b0b-b8bc-4f02c5649714,2385,2,00:16:46.098,61,46,159,,42,Ball Receipt*,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,['73abfa60-c410-4471-8f68-0b573039cf1b'],,"[69.4, 35.9]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.098,2.8899999999999864,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.900050988310165
2719a620-1515-4b15-bf81-e7963f9309cb,2386,2,00:16:46.098,61,46,159,1.744288,30,Pass,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,['ed4903cd-6d8d-4812-953f-085d663a599e'],,"[68.1, 35.9]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,,,13.426094,1.9443872,3.0,High Pass,"[63.2, 48.4]",,,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.098,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2684414125102803
ed4903cd-6d8d-4812-953f-085d663a599e,2387,2,00:16:47.842,61,47,159,0.0,2,Ball Recovery,210,Real Sociedad,7,From Goal Kick,360,Rayo Vallecano,,,['2719a620-1515-4b15-bf81-e7963f9309cb'],,"[56.9, 31.7]",4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.842,1.7440000000000282,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.390327625418248e-05
5fc540e8-d59b-497b-8db8-f8ef295796c0,2388,2,00:16:47.842,61,47,159,2.215774,43,Carry,210,Real Sociedad,7,From Goal Kick,360,Rayo Vallecano,,,"['2b899faf-181d-44d8-b82c-b1734c051c9c', '356a40be-3b48-4810-8f2d-b035cd9bda96', 'ed4903cd-6d8d-4812-953f-085d663a599e']",,"[56.9, 31.7]",4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[55.9, 42.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.842,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.739900039639662
2b899faf-181d-44d8-b82c-b1734c051c9c,2389,2,00:16:49.254,61,49,159,0.82158,17,Pressure,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,"['356a40be-3b48-4810-8f2d-b035cd9bda96', '5fc540e8-d59b-497b-8db8-f8ef295796c0']",,"[64.9, 43.7]",6685.0,Mikel Oyarzabal Ugarte,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.254,1.4120000000000346,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.4136109891248866
356a40be-3b48-4810-8f2d-b035cd9bda96,2390,2,00:16:50.058,61,50,159,1.287761,30,Pass,210,Real Sociedad,7,From Goal Kick,360,Rayo Vallecano,,,"['2b899faf-181d-44d8-b82c-b1734c051c9c', 'd4e43a21-d92e-43d7-98e2-e5865128b6fe']",,"[55.9, 42.1]",4711.0,Pablo Hernández Domínguez,11.0,Left Defensive Midfield,11539.0,Adrián Embarba Blázquez,21.996819,0.96640176,2.0,Low Pass,"[68.4, 60.2]",,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1010.058,0.8039999999999736,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10139254868554592
d4e43a21-d92e-43d7-98e2-e5865128b6fe,2391,2,00:16:51.346,61,51,159,,42,Ball Receipt*,210,Real Sociedad,7,From Goal Kick,360,Rayo Vallecano,,,['356a40be-3b48-4810-8f2d-b035cd9bda96'],,"[68.4, 60.2]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.346,1.288000000000011,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8751967620956236
584d5b4f-eac4-472e-862a-398fb3060d08,2392,2,00:16:51.346,61,51,159,1.750153,43,Carry,210,Real Sociedad,7,From Goal Kick,360,Rayo Vallecano,,,"['a3934325-e868-466e-b373-5d9f35336fed', 'd4e43a21-d92e-43d7-98e2-e5865128b6fe']",,"[68.4, 60.2]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,,,,,,,,,,,"[74.6, 56.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.346,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.821042014665633
a3934325-e868-466e-b373-5d9f35336fed,2393,2,00:16:53.096,61,53,159,2.237345,30,Pass,210,Real Sociedad,7,From Goal Kick,360,Rayo Vallecano,,,['11eff9bd-9ad3-4630-b0d7-bd2266efbdee'],,"[74.6, 56.7]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,,,39.841812,-0.52879715,3.0,High Pass,"[109.0, 36.6]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1013.096,1.75,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9027847168057269
11eff9bd-9ad3-4630-b0d7-bd2266efbdee,2394,2,00:16:55.333,61,55,159,0.0,2,Ball Recovery,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,['a3934325-e868-466e-b373-5d9f35336fed'],,"[11.1, 43.5]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.333,2.2369999999999663,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26936419007825707
a7b93f99-ef1d-48fc-82cf-febb1695a8ee,2395,2,00:16:55.333,61,55,159,9.146346,43,Carry,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,"['11eff9bd-9ad3-4630-b0d7-bd2266efbdee', 'f7fc8a8b-e7c8-4bed-8713-df5a38ddb0fa']",,"[11.1, 43.5]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,,,,,,,,,,,"[11.6, 43.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.333,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3156395726902268
f7fc8a8b-e7c8-4bed-8713-df5a38ddb0fa,2396,2,00:17:04.480,62,4,159,5.945422,30,Pass,210,Real Sociedad,7,From Goal Kick,210,Real Sociedad,,,,,"[11.6, 43.7]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,,,75.124565,0.49520352,3.0,High Pass,"[77.7, 79.4]",,,68.0,Drop Kick,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.48,9.147000000000048,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9872900908173965
0472bff1-ab7a-48e2-b3f0-10e174eca502,2397,2,00:17:17.994,62,17,160,0.36589,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['f688bb50-c997-40eb-9671-1894f81a99e7'],True,"[42.4, 0.1]",6914.0,Roberto Román Triguero,6.0,Left Back,,,13.513327,1.5263811,3.0,High Pass,"[43.0, 13.6]",67.0,Throw-in,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.994,13.513999999999896,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.36287351810917423
f688bb50-c997-40eb-9671-1894f81a99e7,2398,2,00:17:18.360,62,18,160,0.0,9,Clearance,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,['0472bff1-ab7a-48e2-b3f0-10e174eca502'],True,"[77.1, 66.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.36,0.36599999999998545,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7160480908283963
8c66cb0e-26b2-4956-84aa-d36f2329b550,2399,2,00:17:21.580,62,21,160,1.655679,30,Pass,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,"['04987e55-a733-4e0e-8f49-882ae7b5d7be', 'e6b1fd08-f731-44b4-a5dc-da09f08f1295']",,"[76.2, 66.1]",6906.0,Jon Bautista Orgilles,23.0,Center Forward,6685.0,Mikel Oyarzabal Ugarte,4.3416586,0.50486135,3.0,High Pass,"[80.0, 68.2]",66.0,Recovery,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.58,3.2200000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.576392065052708
04987e55-a733-4e0e-8f49-882ae7b5d7be,2400,2,00:17:23.236,62,23,160,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,['8c66cb0e-26b2-4956-84aa-d36f2329b550'],,"[82.7, 65.9]",6685.0,Mikel Oyarzabal Ugarte,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.236,1.6560000000001764,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3648109546513264
e6b1fd08-f731-44b4-a5dc-da09f08f1295,2401,2,00:17:23.236,62,23,160,2.225199,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['63159418-2acb-44c6-adf0-7a1aee7f870a', '8c66cb0e-26b2-4956-84aa-d36f2329b550', 'e6bbb488-38a5-45e6-a6cc-d74069feb9d1']",,"[40.1, 11.9]",6914.0,Roberto Román Triguero,6.0,Left Back,11542.0,Javier Guerra Rodríguez,32.65333,0.5404195,3.0,High Pass,"[68.1, 28.7]",66.0,Recovery,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043.236,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7261334153105327
e6bbb488-38a5-45e6-a6cc-d74069feb9d1,2402,2,00:17:25.461,62,25,160,,42,Ball Receipt*,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['e6b1fd08-f731-44b4-a5dc-da09f08f1295'],,"[65.8, 30.6]",11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.461,2.224999999999909,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5782243315382326
9123a7fc-c129-4287-91e0-5406dc839d87,2403,2,00:17:25.461,62,25,160,0.0,4,Duel,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,['63159418-2acb-44c6-adf0-7a1aee7f870a'],,"[68.1, 28.7]",11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.461,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8033790118476076
63159418-2acb-44c6-adf0-7a1aee7f870a,2404,2,00:17:25.461,62,25,160,3.827175,30,Pass,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,"['8b13bcf9-32b2-4e7f-a7d6-a33d2c374a7c', '9123a7fc-c129-4287-91e0-5406dc839d87', 'e6b1fd08-f731-44b4-a5dc-da09f08f1295']",,"[52.0, 51.4]",16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,,,20.588346,-0.8748143,3.0,High Pass,"[65.2, 35.6]",66.0,Recovery,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1045.461,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.24108044202301537
116c0605-6179-4e9e-a4ed-1f9787ea4a23,2405,2,00:17:29.288,62,29,160,0.0,4,Duel,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,,,['8b13bcf9-32b2-4e7f-a7d6-a33d2c374a7c'],,"[65.2, 35.6]",6669.0,David Zurutuza Veillet,21.0,Left Wing,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.288,3.826999999999998,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46835452915274867
8b13bcf9-32b2-4e7f-a7d6-a33d2c374a7c,2406,2,00:17:29.288,62,29,160,0.925661,30,Pass,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,"['116c0605-6179-4e9e-a4ed-1f9787ea4a23', '63159418-2acb-44c6-adf0-7a1aee7f870a', 'a0b062a8-552c-4f35-a6a8-66279fc9b2cf']",,"[54.9, 44.5]",24138.0,Joaquín José Marín Ruiz,2.0,Right Back,,,2.7784889,0.52807444,2.0,Low Pass,"[57.3, 45.9]",66.0,Recovery,,,True,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.288,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11060512695079039
a0b062a8-552c-4f35-a6a8-66279fc9b2cf,2407,2,00:17:30.214,62,30,161,2.76118,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1a5a3052-9656-4b6b-8b7c-448feeb7feb4', '8b13bcf9-32b2-4e7f-a7d6-a33d2c374a7c']",,"[62.8, 34.2]",6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,6674.0,Alberto De La Bella Madureño,27.309523,-1.3267058,3.0,High Pass,"[69.4, 7.7]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.214,0.9259999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4674204438198011
