id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,under_pressure,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,out,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,duel_outcome_id,duel_outcome_name,dribble_overrun,miscontrol_aerial_won,pass_aerial_won,injury_stoppage_in_chain,pass_miscommunication,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,dribble_nutmeg,pass_cut_back,clearance_left_foot,pass_inswinging,pass_goal_assist,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,ball_recovery_recovery_failure,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,foul_committed_advantage,foul_won_advantage,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5e6e6703-cc81-4335-b9c9-231d81233655,3642,2,00:45:12.957,90,12,191,0.106271,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3b7ace1d-b8b0-4a6e-ab86-e6017413f8b4', '62b1e647-8117-44cf-98ca-020301fceafa']",,"[15.6, 30.2]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,,,,,,,,,,,,"[15.4, 30.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712.957,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.008463642509722091
3b7ace1d-b8b0-4a6e-ab86-e6017413f8b4,3643,2,00:45:13.063,90,13,191,1.857369,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['0079b79b-b70b-4816-a8e0-9f8595358a8d'],,"[15.4, 30.0]",4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,10609.0,Jérémy Mathieu,6.0033326,-0.033320997,1.0,Ground Pass,"[21.4, 29.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2713.063,0.10600000000022192,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5716974446264063
0079b79b-b70b-4816-a8e0-9f8595358a8d,3644,2,00:45:14.920,90,14,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['3b7ace1d-b8b0-4a6e-ab86-e6017413f8b4'],,"[21.4, 29.8]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714.92,1.856999999999971,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2866535044366594
09f1cee3-e977-4843-a238-b9847018c603,3645,2,00:45:14.920,90,14,191,4.753706,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0079b79b-b70b-4816-a8e0-9f8595358a8d', '18703e3f-a210-499c-b4ca-aacfb6d82d95']",,"[21.4, 29.8]",10609.0,Jérémy Mathieu,5.0,Left Center Back,,,,,,,,,,,,"[24.5, 27.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2714.92,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36095439486747505
18703e3f-a210-499c-b4ca-aacfb6d82d95,3646,2,00:45:19.674,90,19,191,1.6,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['2cc27279-63f0-4ee1-96a9-7cb864f79bda'],,"[24.5, 27.3]",10609.0,Jérémy Mathieu,5.0,Left Center Back,5211.0,Jordi Alba Ramos,17.461386,-1.2744026,1.0,Ground Pass,"[29.6, 10.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719.674,4.753999999999905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.41766620443805913
2cc27279-63f0-4ee1-96a9-7cb864f79bda,3647,2,00:45:21.274,90,21,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['18703e3f-a210-499c-b4ca-aacfb6d82d95'],,"[29.6, 10.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.274,1.599999999999909,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6107971215365361
84a3fa7f-4ed2-441b-a6b2-476957887302,3648,2,00:45:21.274,90,21,191,0.916572,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2cc27279-63f0-4ee1-96a9-7cb864f79bda', '3a09f1a0-d4d5-4bfe-9ea8-782509a084f9']",,"[29.6, 10.6]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[31.4, 9.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.274,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8748429015570357
3a09f1a0-d4d5-4bfe-9ea8-782509a084f9,3649,2,00:45:22.191,90,22,191,1.387019,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['b05b4903-1524-441a-9c0e-a535d3d252d2'],,"[31.4, 9.2]",5211.0,Jordi Alba Ramos,6.0,Left Back,5470.0,Ivan Rakitić,16.304907,-0.024534954,1.0,Ground Pass,"[47.7, 8.8]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2722.191,0.9169999999999163,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5717100484334231
b05b4903-1524-441a-9c0e-a535d3d252d2,3650,2,00:45:23.578,90,23,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['3a09f1a0-d4d5-4bfe-9ea8-782509a084f9'],,"[47.7, 8.8]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723.578,1.387000000000171,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6584273699095444
99db5ac6-9d93-4465-afb0-fe0b3a3077b6,3651,2,00:45:23.578,90,23,191,0.80699,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['264e4938-12ca-4b59-91f6-275a875b0328', 'b05b4903-1524-441a-9c0e-a535d3d252d2']",,"[47.7, 8.8]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,"[47.5, 7.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723.578,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4813450627489477
264e4938-12ca-4b59-91f6-275a875b0328,3652,2,00:45:24.385,90,24,191,0.8127,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['9e2ead7e-4ba3-4e52-ad9d-365bb09ea938'],,"[47.5, 7.3]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,5203.0,Sergio Busquets i Burgos,15.121178,1.364322,1.0,Ground Pass,"[50.6, 22.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2724.385,0.8070000000002437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6884123620347845
9e2ead7e-4ba3-4e52-ad9d-365bb09ea938,3653,2,00:45:25.197,90,25,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['264e4938-12ca-4b59-91f6-275a875b0328'],,"[50.6, 22.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.197,0.8119999999998981,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7189165716023413
88924f5d-32de-4602-9780-ec7fa2bff0cb,3654,2,00:45:25.197,90,25,191,0.956644,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['fea42f0c-2ed4-4123-9044-f3a629f81354'],,"[50.6, 22.1]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5211.0,Jordi Alba Ramos,13.5,-2.4980915,1.0,Ground Pass,"[39.8, 14.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.197,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9327499025193025
fea42f0c-2ed4-4123-9044-f3a629f81354,3655,2,00:45:26.154,90,26,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['88924f5d-32de-4602-9780-ec7fa2bff0cb'],,"[39.8, 14.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.154,0.95699999999988,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.618377272266262
5c5ca80e-28a4-49ab-83e6-760bdd9190a5,3656,2,00:45:26.154,90,26,191,0.03596,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['0c85629f-138f-445d-a203-98ed6f2ea3d4', 'fea42f0c-2ed4-4123-9044-f3a629f81354']",,"[39.8, 14.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[39.8, 14.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.154,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.026497324671336586
0c85629f-138f-445d-a203-98ed6f2ea3d4,3657,2,00:45:26.190,90,26,191,0.182823,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['6d2b6001-6d1d-4834-8daa-ec72b9c7f4ce', 'd6b57a75-5fb6-4d58-8113-107c9029b375']",,"[39.8, 14.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,5470.0,Ivan Rakitić,3.679674,-0.7469556,1.0,Ground Pass,"[42.5, 11.5]",,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.19,0.03600000000005821,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6572659222314149
d6b57a75-5fb6-4d58-8113-107c9029b375,3658,2,00:45:26.373,90,26,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['0c85629f-138f-445d-a203-98ed6f2ea3d4'],,"[46.2, 6.0]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.373,0.18299999999999272,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3940502293565832
6d2b6001-6d1d-4834-8daa-ec72b9c7f4ce,3659,2,00:45:26.373,90,26,191,0.0,10,Interception,217,Barcelona,1,Regular Play,216,Getafe,,,['0c85629f-138f-445d-a203-98ed6f2ea3d4'],,"[77.6, 68.6]",26020.0,Ángel Lafita Castillo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.373,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.999663518027646
03d9d01e-bc6f-4ba8-891f-ace9c7fba067,3660,2,00:45:26.373,90,26,191,4.953068,43,Carry,217,Barcelona,1,Regular Play,216,Getafe,,,"['6d2b6001-6d1d-4834-8daa-ec72b9c7f4ce', 'dab97814-d78a-4ad9-961a-8d7326f8793b', 'e03968df-e755-41fc-bb4e-094c97d71d19']",,"[77.6, 68.6]",26020.0,Ángel Lafita Castillo,12.0,Right Midfield,,,,,,,,,,,,"[102.6, 69.7]",,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.373,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9062753958045251
e03968df-e755-41fc-bb4e-094c97d71d19,3661,2,00:45:29.250,90,29,191,1.72035,17,Pressure,217,Barcelona,1,Regular Play,217,Barcelona,,,['03d9d01e-bc6f-4ba8-891f-ace9c7fba067'],,"[28.5, 12.7]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2729.25,2.8769999999999527,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3734559824593652
417bca3e-287f-4a78-b15e-44ae2fd64ced,3662,2,00:45:30.855,90,30,191,0.470334,17,Pressure,217,Barcelona,1,Regular Play,217,Barcelona,,,['dab97814-d78a-4ad9-961a-8d7326f8793b'],,"[20.6, 10.6]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.855,1.6050000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6209468778692686
dab97814-d78a-4ad9-961a-8d7326f8793b,3663,2,00:45:31.326,90,31,191,0.0,3,Dispossessed,217,Barcelona,1,Regular Play,216,Getafe,,,"['417bca3e-287f-4a78-b15e-44ae2fd64ced', 'bfa676c7-f0c3-417b-a70c-2ea42f7945c5']",,"[102.6, 69.7]",26020.0,Ángel Lafita Castillo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731.326,0.47100000000000364,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1875329716868489
bfa676c7-f0c3-417b-a70c-2ea42f7945c5,3664,2,00:45:31.326,90,31,191,0.0,4,Duel,217,Barcelona,1,Regular Play,217,Barcelona,,,['dab97814-d78a-4ad9-961a-8d7326f8793b'],,"[17.5, 10.4]",5470.0,Ivan Rakitić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2731.326,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6200580038129324
21950e24-517c-48f8-9736-4d893a8a9cce,3665,2,00:45:32.552,90,32,191,0.0,2,Ball Recovery,217,Barcelona,1,Regular Play,217,Barcelona,,,,,"[15.4, 13.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.552,1.2260000000001128,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18524524541030396
a9495b9a-6ff9-407d-99a4-809620e9cdad,3666,2,00:45:32.552,90,32,191,1.049395,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['21950e24-517c-48f8-9736-4d893a8a9cce', 'e52ed0f9-07b3-41e9-92b9-ef0c660a461a']",,"[15.4, 13.8]",5211.0,Jordi Alba Ramos,6.0,Left Back,,,,,,,,,,,,"[20.8, 21.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732.552,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2090560055819073
e52ed0f9-07b3-41e9-92b9-ef0c660a461a,3667,2,00:45:33.602,90,33,191,1.413276,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['e56ee187-6e66-4f93-8362-8ec7187bc29a'],,"[20.8, 21.0]",5211.0,Jordi Alba Ramos,6.0,Left Back,5203.0,Sergio Busquets i Burgos,14.710541,-0.8046266,1.0,Ground Pass,"[31.0, 10.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.602,1.0499999999997272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5634969151292363
e56ee187-6e66-4f93-8362-8ec7187bc29a,3668,2,00:45:35.015,90,35,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['e52ed0f9-07b3-41e9-92b9-ef0c660a461a'],,"[31.0, 10.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735.015,1.413000000000011,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6598113462559764
7babeb2d-d69f-4356-884a-574d1af0726d,3669,2,00:45:35.015,90,35,191,3.031408,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['693c075e-52ed-4d67-a534-72f1398889f7', 'e56ee187-6e66-4f93-8362-8ec7187bc29a']",,"[31.0, 10.4]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[45.6, 10.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2735.015,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07060444239353214
693c075e-52ed-4d67-a534-72f1398889f7,3670,2,00:45:38.047,90,38,191,1.72609,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['765373ae-2cf9-4e56-bd91-e1dffa15568b'],,"[45.6, 10.6]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,30.263014,1.780505,1.0,Ground Pass,"[39.3, 40.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2738.047,3.032000000000153,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4718901566147138
765373ae-2cf9-4e56-bd91-e1dffa15568b,3671,2,00:45:39.773,90,39,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['693c075e-52ed-4d67-a534-72f1398889f7'],,"[39.3, 40.2]",5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739.773,1.7260000000001128,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5517636796458191
f2e997b9-4369-4127-a603-764f957eae31,3672,2,00:45:39.773,90,39,191,1.051489,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2b9fa046-239c-4c77-b55e-5470fc1f0c0a', '765373ae-2cf9-4e56-bd91-e1dffa15568b']",,"[39.3, 40.2]",5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,,,,,,,,,,,,"[38.5, 41.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2739.773,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9003492299898168
2b9fa046-239c-4c77-b55e-5470fc1f0c0a,3673,2,00:45:40.824,90,40,191,1.301106,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['d666418b-e72f-4ebd-83a6-b0f7fb86fa5f'],,"[38.5, 41.0]",5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,4324.0,Daniel Alves da Silva,20.507803,1.4682164,1.0,Ground Pass,"[40.6, 61.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2740.824,1.0509999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3814392610797672
d666418b-e72f-4ebd-83a6-b0f7fb86fa5f,3674,2,00:45:42.125,90,42,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['2b9fa046-239c-4c77-b55e-5470fc1f0c0a'],,"[40.6, 61.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.125,1.3009999999999309,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9292514835573096
5436668e-dd45-4554-a75e-fb68b07ccc33,3675,2,00:45:42.125,90,42,191,0.8412,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['cc53976d-4e67-4d7f-8ca0-8cc861996b09', 'd666418b-e72f-4ebd-83a6-b0f7fb86fa5f']",,"[40.6, 61.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,,,,,,,,,,,,"[40.6, 61.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.125,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44887716968407754
cc53976d-4e67-4d7f-8ca0-8cc861996b09,3676,2,00:45:42.966,90,42,191,1.2,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['de5696a1-6f52-4b8d-b620-8bb005c3e275'],,"[40.6, 61.4]",4324.0,Daniel Alves da Silva,2.0,Right Back,5216.0,Andrés Iniesta Luján,12.972664,-0.8563173,1.0,Ground Pass,"[49.1, 51.6]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.966,0.8409999999998945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.766797272521079
de5696a1-6f52-4b8d-b620-8bb005c3e275,3677,2,00:45:44.166,90,44,191,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['cc53976d-4e67-4d7f-8ca0-8cc861996b09'],,"[49.1, 51.6]",5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744.166,1.2000000000002728,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3984544892366527
