id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_cross,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,foul_won_defensive,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,counterpress,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,clearance_head,interception_outcome_id,interception_outcome_name,out,pass_no_touch,pass_straight,pass_technique_id,pass_technique_name,clearance_aerial_won,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_outswinging,pass_cut_back,foul_committed_type_id,foul_committed_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_inswinging,pass_goal_assist,shot_first_time,foul_committed_offensive,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,goalkeeper_punched_out,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
94a7a773-5c43-493d-bde7-2ae0f1ff894c,2726,2,00:22:58.151,67,58,122,1.304504,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['b73da89c-48bc-4ac1-b3d7-e9e7df8eeb3d', 'f32991ae-aed3-4382-ab98-0e45649409ce']",,"[71.4, 65.4]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[77.3, 61.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.151,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3704529747556099
b73da89c-48bc-4ac1-b3d7-e9e7df8eeb3d,2727,2,00:22:59.456,67,59,122,1.382642,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['56788d29-efc2-415e-b16d-a54901545bb4'],,"[77.3, 61.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,7105.0,Fabián Ariel Orellana Valenzuela,23.505318,0.6647745,1.0,Ground Pass,"[95.8, 76.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379.456,1.3049999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5082817843934516
56788d29-efc2-415e-b16d-a54901545bb4,2728,2,00:23:00.838,68,0,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['b73da89c-48bc-4ac1-b3d7-e9e7df8eeb3d'],,"[95.8, 76.3]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.838,1.3820000000000618,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17103817723468073
74258093-645a-420b-9629-5f4b89db3e9c,2729,2,00:23:00.838,68,0,122,1.867208,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['3a52ebbe-e073-4e3b-b39b-24bc046fd3b6', '56788d29-efc2-415e-b16d-a54901545bb4', '6630294b-def6-4639-8f6f-d22877a6a529']",,"[95.8, 76.3]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[100.4, 70.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.838,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0723391848613627
3a52ebbe-e073-4e3b-b39b-24bc046fd3b6,2730,2,00:23:01.667,68,1,122,2.503098,17,Pressure,209,Celta Vigo,4,From Throw In,221,Levante UD,,,"['0bdfa5a6-02dc-409a-9281-b36d17a8a301', '6630294b-def6-4639-8f6f-d22877a6a529', '74258093-645a-420b-9629-5f4b89db3e9c']",,"[21.2, 4.9]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.667,0.8289999999999509,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5271108210135561
e2ed6099-ce3d-414c-b326-be1502b266a5,2731,2,00:23:02.705,68,2,122,0.0,39,Dribbled Past,209,Celta Vigo,4,From Throw In,221,Levante UD,,,"['0bdfa5a6-02dc-409a-9281-b36d17a8a301', '6630294b-def6-4639-8f6f-d22877a6a529']",,"[19.7, 9.7]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.705,1.038000000000011,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3419642388453564
6630294b-def6-4639-8f6f-d22877a6a529,2732,2,00:23:02.705,68,2,122,0.0,14,Dribble,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['3a52ebbe-e073-4e3b-b39b-24bc046fd3b6', 'e2ed6099-ce3d-414c-b326-be1502b266a5']",,"[100.4, 70.4]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.705,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2909657807290439
0bdfa5a6-02dc-409a-9281-b36d17a8a301,2733,2,00:23:02.705,68,2,122,5.237101,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['3a52ebbe-e073-4e3b-b39b-24bc046fd3b6', '6630294b-def6-4639-8f6f-d22877a6a529', 'e2ed6099-ce3d-414c-b326-be1502b266a5', 'fe1e45d4-7b5c-4370-946f-113d773da2bf']",,"[100.4, 70.4]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,,,,,,,,,,,,"[102.2, 70.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.705,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3479912551913722
fe1e45d4-7b5c-4370-946f-113d773da2bf,2734,2,00:23:07.943,68,7,122,1.171306,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['bf0ba0ba-d300-4810-92db-8f8ffe59a676'],,"[102.2, 70.9]",7105.0,Fabián Ariel Orellana Valenzuela,17.0,Right Wing,6805.0,Hugo Mallo Novegil,15.801266,-3.128935,1.0,Ground Pass,"[86.4, 70.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.943,5.238000000000056,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6474610568818677
bf0ba0ba-d300-4810-92db-8f8ffe59a676,2735,2,00:23:09.114,68,9,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['fe1e45d4-7b5c-4370-946f-113d773da2bf'],,"[86.4, 70.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.114,1.1710000000000491,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6126645130885472
63e887ea-4a19-445d-94ec-02e73af18a21,2736,2,00:23:09.114,68,9,122,0.909723,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['13e27413-6d7e-487b-81aa-5c80db1b12d9', 'bf0ba0ba-d300-4810-92db-8f8ffe59a676']",,"[86.4, 70.7]",6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,"[86.4, 68.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1389.114,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9951192947981112
13e27413-6d7e-487b-81aa-5c80db1b12d9,2737,2,00:23:10.024,68,10,122,2.256887,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['3a8799f0-1621-4ae2-a5cc-cb4b725052af'],,"[86.4, 68.8]",6805.0,Hugo Mallo Novegil,2.0,Right Back,6794.0,Gustavo Daniel Cabral Cáceres,29.150814,-2.5440755,1.0,Ground Pass,"[62.3, 52.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.024,0.9099999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1992253674527027
3a8799f0-1621-4ae2-a5cc-cb4b725052af,2738,2,00:23:12.280,68,12,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['13e27413-6d7e-487b-81aa-5c80db1b12d9'],,"[62.3, 52.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.28,2.2560000000000855,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3738251202819506
fc397e6d-cef0-415d-a1a8-9eebc4921b89,2739,2,00:23:12.280,68,12,122,0.391833,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['3a8799f0-1621-4ae2-a5cc-cb4b725052af', '6b32f636-89ec-4a2b-8dcf-808cd6647f35']",,"[62.3, 52.4]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,"[61.9, 49.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.28,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3069442526761724
6b32f636-89ec-4a2b-8dcf-808cd6647f35,2740,2,00:23:12.672,68,12,122,1.419155,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['73bd6091-c97e-4fce-8d04-624c96a1c461'],,"[61.9, 49.6]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6890.0,Andreu Fontàs Prat,19.152546,-1.4082228,1.0,Ground Pass,"[65.0, 30.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1392.672,0.39200000000005275,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.049185161885252016
73bd6091-c97e-4fce-8d04-624c96a1c461,2741,2,00:23:14.091,68,14,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['6b32f636-89ec-4a2b-8dcf-808cd6647f35'],,"[65.0, 30.7]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.091,1.418999999999869,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9952521436607367
70dc3fbe-b382-443c-82d5-85c00a7c5bb7,2742,2,00:23:14.091,68,14,122,1.036422,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['3eb47590-4f0d-4582-89c3-7d55f30e3dad', '73bd6091-c97e-4fce-8d04-624c96a1c461', '91933cfe-d808-4ff9-811e-081f404dc04f']",,"[65.0, 30.7]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,,,,,,,,,,,,"[63.4, 23.5]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.091,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4489936639623323
91933cfe-d808-4ff9-811e-081f404dc04f,2743,2,00:23:14.908,68,14,122,0.527869,17,Pressure,209,Celta Vigo,4,From Throw In,221,Levante UD,,,"['3eb47590-4f0d-4582-89c3-7d55f30e3dad', '70dc3fbe-b382-443c-82d5-85c00a7c5bb7']",,"[52.0, 54.1]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.908,0.8170000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.07761826664115146
3eb47590-4f0d-4582-89c3-7d55f30e3dad,2744,2,00:23:15.128,68,15,122,1.854193,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['91933cfe-d808-4ff9-811e-081f404dc04f', 'baf41340-1773-4747-b5d9-592e78042b28']",,"[63.4, 23.5]",6890.0,Andreu Fontàs Prat,5.0,Left Center Back,6802.0,Jonathan Castro Otto,25.41535,-0.8745467,1.0,Ground Pass,"[79.7, 4.0]",,,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1395.128,0.22000000000002728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7304037116481961
baf41340-1773-4747-b5d9-592e78042b28,2745,2,00:23:16.982,68,16,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['3eb47590-4f0d-4582-89c3-7d55f30e3dad'],,"[79.7, 4.0]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.982,1.8540000000000418,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3807923514253376
f635c5b7-afdb-41a8-abcc-90f80eaf1fbc,2746,2,00:23:16.982,68,16,122,1.621249,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['31b48f5d-2b9f-4ab1-ac16-b9413d077c4a', 'baf41340-1773-4747-b5d9-592e78042b28']",,"[79.7, 4.0]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,"[87.8, 1.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1396.982,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8004895446323261
31b48f5d-2b9f-4ab1-ac16-b9413d077c4a,2747,2,00:23:18.603,68,18,122,0.751378,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['08121df0-12d4-46be-bd62-1e4f65462824'],,"[87.8, 1.2]",6802.0,Jonathan Castro Otto,6.0,Left Back,6724.0,Manuel Agudo Durán,8.105554,1.6078165,1.0,Ground Pass,"[87.5, 9.3]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1398.603,1.6210000000000946,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6837441044806533
08121df0-12d4-46be-bd62-1e4f65462824,2748,2,00:23:19.355,68,19,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['31b48f5d-2b9f-4ab1-ac16-b9413d077c4a'],,"[87.5, 9.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.355,0.7519999999999527,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18595390581962468
9502735d-e35c-459c-924f-93701bdc0742,2749,2,00:23:19.355,68,19,122,0.794842,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['08121df0-12d4-46be-bd62-1e4f65462824', 'd592df6e-1e99-43e0-a319-2a23c56f6aa6']",,"[87.5, 9.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,"[88.0, 9.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1399.355,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1666882619003649
d592df6e-1e99-43e0-a319-2a23c56f6aa6,2750,2,00:23:20.150,68,20,122,1.367126,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['14da54b2-17ab-4e62-a98f-da42b2db8d8d'],,"[88.0, 9.5]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6802.0,Jonathan Castro Otto,7.653757,-1.0662359,1.0,Ground Pass,"[91.7, 2.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400.15,0.7950000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.40856601370419976
14da54b2-17ab-4e62-a98f-da42b2db8d8d,2751,2,00:23:21.517,68,21,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['d592df6e-1e99-43e0-a319-2a23c56f6aa6'],,"[91.7, 2.8]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.517,1.3669999999999618,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1397123060727815
b722123e-2048-4ddb-a622-5821b93b3bc9,2752,2,00:23:21.517,68,21,122,1.530061,43,Carry,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,"['14da54b2-17ab-4e62-a98f-da42b2db8d8d', '17adf14b-d93d-4f8c-9b9b-62f966cb7d54']",,"[91.7, 2.8]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,"[95.3, 3.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1401.517,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6958230719553565
17adf14b-d93d-4f8c-9b9b-62f966cb7d54,2753,2,00:23:23.047,68,23,122,0.735463,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['6b29988c-ad85-4ecd-9ee5-17ce6d51d610'],,"[95.3, 3.5]",6802.0,Jonathan Castro Otto,6.0,Left Back,6724.0,Manuel Agudo Durán,5.682429,2.0659297,1.0,Ground Pass,"[92.6, 8.5]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.047,1.5299999999999727,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9988430987839791
6b29988c-ad85-4ecd-9ee5-17ce6d51d610,2754,2,00:23:23.782,68,23,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['17adf14b-d93d-4f8c-9b9b-62f966cb7d54'],,"[92.6, 8.5]",6724.0,Manuel Agudo Durán,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.782,0.7349999999999,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11899154673443657
8f9f440a-8605-48e0-81e0-663bad1905a4,2755,2,00:23:23.782,68,23,122,2.86239,30,Pass,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['20ed699d-4fcc-43a2-aaa5-1c216a9143eb'],,"[92.6, 10.3]",6724.0,Manuel Agudo Durán,21.0,Left Wing,6802.0,Jonathan Castro Otto,27.40073,-0.0072991406,1.0,Ground Pass,"[120.0, 10.1]",,,40.0,Right Foot,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1403.782,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9525150483646602
ca12367f-a4c3-43f9-96e2-12a88d9443e4,2756,2,00:23:26.298,68,26,122,0.0,28,Shield,209,Celta Vigo,4,From Throw In,221,Levante UD,,,,,"[1.8, 70.8]",25824.0,Ángel Trujillo Canorea,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.298,2.5160000000000764,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.004415771375833932
20ed699d-4fcc-43a2-aaa5-1c216a9143eb,2757,2,00:23:26.645,68,26,122,,42,Ball Receipt*,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,['8f9f440a-8605-48e0-81e0-663bad1905a4'],,"[112.6, 7.7]",6802.0,Jonathan Castro Otto,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.645,0.34699999999998,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3638982964090426
ed309d1c-34ac-4030-9bb9-f5945fa1c104,2758,2,00:23:51.571,68,51,122,0.0,19,Substitution,209,Celta Vigo,4,From Throw In,209,Celta Vigo,,,,,,6805.0,Hugo Mallo Novegil,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,6038.0,John Guidetti,,,,,1431.571,24.92599999999993,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.4964194944640481
d9da5f88-9efa-4059-a6d9-80c168f6c640,2759,2,00:23:57.556,68,57,122,0.0,36,Tactical Shift,209,Celta Vigo,4,From Throw In,209,Celta Vigo,433.0,"[{'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 13}, {'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 2, 'name': 'Right Back'}, 'jersey_number': 18}, {'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 22}, {'player': {'id': 6890, 'name': 'Andreu Fontàs Prat'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 3}, {'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 6, 'name': 'Left Back'}, 'jersey_number': 19}, {'player': {'id': 19668, 'name': 'Augusto Matías Fernández'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 24}, {'player': {'id': 6038, 'name': 'John Guidetti'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 11}, {'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 8}, {'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'jersey_number': 14}, {'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'jersey_number': 10}, {'player': {'id': 5217, 'name': 'Iago Aspas Juncal'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.556,5.985000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.3189562737374858
