id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,carry_end_location,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,dribble_overrun,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_first_time,clearance_left_foot,shot_one_on_one,foul_committed_advantage,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_aerial_won,ball_recovery_recovery_failure,foul_won_defensive,clearance_aerial_won,dribble_nutmeg,pass_through_ball,pass_inswinging,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_open_goal,pass_deflected,foul_committed_card_id,foul_committed_card_name,injury_stoppage_in_chain,foul_committed_offensive,pass_cut_back,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2f6edcd9-3076-4cd3-9ff5-59548f4708ab,2541,2,00:26:53.521,71,53,180,2.289443,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['8cac608f-2259-4ea1-ad8c-67adb0fb15a3', 'd4bb4e25-dc56-41ff-bdfa-bad7ffae577e']",,"[82.5, 43.5]",6713.0,Diego Javier Llorente Ríos,10.0,Center Defensive Midfield,7900.0,Tiago Manuel Dias Correia,21.949259,-1.192828,3.0,High Pass,"[90.6, 23.1]",66.0,Recovery,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1613.521,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8846775650937423
8cac608f-2259-4ea1-ad8c-67adb0fb15a3,2542,2,00:26:55.810,71,55,180,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['2f6edcd9-3076-4cd3-9ff5-59548f4708ab'],,"[90.6, 23.1]",7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.81,2.2889999999999873,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6839053269214612
f90c3469-97b3-47b0-b423-5447fef6f59e,2543,2,00:26:55.861,71,55,180,1.590924,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['543c49de-6f9a-40ff-9a4f-db04d4aee798'],,"[90.6, 23.1]",7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,26690.0,Alberto Mateus Contreiras Gonçalves,21.731314,1.3291658,3.0,High Pass,"[95.8, 44.2]",,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.861,0.05100000000015825,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4732154376202883
543c49de-6f9a-40ff-9a4f-db04d4aee798,2544,2,00:26:57.452,71,57,180,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['f90c3469-97b3-47b0-b423-5447fef6f59e'],,"[95.8, 44.2]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.452,1.5909999999998945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9080151726894876
1374cf21-eea0-4621-a82c-3afef973d62b,2545,2,00:26:57.492,71,57,180,1.80581,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['cafb6633-1525-41f9-a107-622afe20c6f6'],,"[95.8, 44.2]",26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,,,6.7911706,0.23783593,3.0,High Pass,"[102.4, 45.8]",,,37.0,Head,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.492,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5098223425266607
cafb6633-1525-41f9-a107-622afe20c6f6,2546,2,00:26:59.297,71,59,180,0.0,9,Clearance,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,,,['1374cf21-eea0-4621-a82c-3afef973d62b'],,"[17.7, 34.3]",5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,,,,,,,,,,,,True,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.297,1.8050000000000637,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2431456796748639
4b31ece6-853e-4345-9c13-ee50c73b57ba,2547,2,00:27:01.020,72,1,180,0.0,2,Ball Recovery,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,"[85.6, 68.6]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.02,1.7229999999999563,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4017649780766006
d8826476-f177-457a-8feb-79ba74da9a2b,2548,2,00:27:01.020,72,1,180,1.291462,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['4b31ece6-853e-4345-9c13-ee50c73b57ba', '5529f9e8-de20-4e00-b89b-a7ccfccb20d2']",,"[85.6, 68.6]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,"[87.8, 55.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.02,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12331444810216585
5529f9e8-de20-4e00-b89b-a7ccfccb20d2,2549,2,00:27:02.312,72,2,180,1.256482,16,Shot,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['cac2677f-112e-41a3-9d89-a99dea1772ad'],,"[87.8, 55.9]",26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006004005,"[118.3, 43.6, 0.2]",100.0,Saved,87.0,Open Play,40.0,Right Foot,91.0,Half Volley,"[{'location': [102.1, 30.7], 'player': {'id': 6375, 'name': 'Juan Francisco Torres Belén'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.5, 39.7], 'player': {'id': 5259, 'name': 'José María Giménez de Vargas'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.1, 47.1], 'player': {'id': 5249, 'name': 'Diego Roberto Godín Leal'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [96.2, 56.3], 'player': {'id': 4788, 'name': 'Jesús Gámez Duarte'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [91.7, 43.1], 'player': {'id': 5199, 'name': 'Jorge Resurrección Merodio'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [91.6, 50.0], 'player': {'id': 6381, 'name': 'Saúl Ñíguez Esclapez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [84.3, 35.4], 'player': {'id': 6383, 'name': 'Thomas Teye Partey'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [87.4, 54.5], 'player': {'id': 5487, 'name': 'Antoine Griezmann'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [75.1, 23.2], 'player': {'id': 6377, 'name': 'Ángel Martín Correa'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [69.2, 56.3], 'player': {'id': 17622, 'name': 'Jackson Arley Martínez Valencia'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [102.2, 41.2], 'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [97.7, 42.9], 'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [85.3, 25.4], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [92.0, 60.6], 'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [84.4, 44.9], 'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [72.8, 50.0], 'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [70.5, 26.9], 'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [62.9, 45.2], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [117.9, 42.4], 'player': {'id': 6378, 'name': 'Jan Oblak'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.312,1.2919999999999163,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.38144725864488727
cac2677f-112e-41a3-9d89-a99dea1772ad,2550,2,00:27:03.568,72,3,180,0.0,23,Goal Keeper,360,Rayo Vallecano,3,From Free Kick,212,Atlético Madrid,,,['5529f9e8-de20-4e00-b89b-a7ccfccb20d2'],,"[2.2, 37.7]",6378.0,Jan Oblak,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,,,,,15.0,Success,35.0,Both Hands,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,1623.568,1.2560000000000855,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5639525901022677
0b5292dd-a311-4726-b821-16d7a518aa71,2551,2,00:27:18.736,72,18,181,1.724419,30,Pass,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['f4f21d1f-da33-48e6-a66d-474bbde8e1cd'],True,"[8.6, 40.3]",6378.0,Jan Oblak,1.0,Goalkeeper,5487.0,Antoine Griezmann,75.46721,-0.34186518,3.0,High Pass,"[79.7, 15.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.736,15.16800000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.389438936370178
f4f21d1f-da33-48e6-a66d-474bbde8e1cd,2552,2,00:27:20.460,72,20,181,,42,Ball Receipt*,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,['0b5292dd-a311-4726-b821-16d7a518aa71'],,"[79.7, 15.0]",5487.0,Antoine Griezmann,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.46,1.7239999999999327,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.997656681388461
42e5465c-6bd1-432e-aa43-7b67c6a7cd79,2553,2,00:27:20.931,72,20,181,0.0,38,Miscontrol,212,Atlético Madrid,8,From Keeper,212,Atlético Madrid,,,,True,"[79.7, 15.0]",5487.0,Antoine Griezmann,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.931,0.47100000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.14329526217335065
5cbe21bb-ab7d-4a74-b6be-3a304bb06354,2554,2,00:27:22.279,72,22,182,2.69927,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['0ea15514-4e42-41f9-a061-9ef5b39ae00d'],True,"[28.8, 47.0]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,7900.0,Tiago Manuel Dias Correia,45.723625,-1.0787807,3.0,High Pass,"[50.4, 6.7]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.279,1.3479999999999563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3203392070653681
0ea15514-4e42-41f9-a061-9ef5b39ae00d,2555,2,00:27:24.978,72,24,182,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['5cbe21bb-ab7d-4a74-b6be-3a304bb06354'],,"[50.4, 6.7]",7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1644.978,2.699000000000069,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4160946905028967
f71adf87-7cb8-4bb5-a660-ebd948473d98,2556,2,00:27:25.912,72,25,182,3.45169,17,Pressure,360,Rayo Vallecano,1,Regular Play,212,Atlético Madrid,,,,,"[58.2, 75.3]",6377.0,Ángel Martín Correa,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.912,0.9339999999999691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16231888721485976
333a652a-a871-449d-8208-b44bc395add1,2557,2,00:27:29.703,72,29,182,0.0,38,Miscontrol,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,"[67.9, 4.3]",7900.0,Tiago Manuel Dias Correia,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.703,3.79099999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5201300034161938
2ab4a18c-9a87-44a8-9c8c-996faa90dcaf,2558,2,00:27:32.673,72,32,182,0.0,36,Tactical Shift,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,352.0,"[{'player': {'id': 10612, 'name': 'Yoel Rodríguez Oterino'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'jersey_number': 25}, {'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'jersey_number': 17}, {'player': {'id': 26222, 'name': 'José Eduardo Rosa Vale de Castro'}, 'position': {'id': 4, 'name': 'Center Back'}, 'jersey_number': 18}, {'player': {'id': 11543, 'name': 'José Antonio Dorado Ramírez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'jersey_number': 5}, {'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'jersey_number': 14}, {'player': {'id': 7900, 'name': 'Tiago Manuel Dias Correia'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'jersey_number': 23}, {'player': {'id': 6713, 'name': 'Diego Javier Llorente Ríos'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'jersey_number': 27}, {'player': {'id': 6852, 'name': 'Jozabed Sánchez Ruiz'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'jersey_number': 21}, {'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'jersey_number': 10}, {'player': {'id': 11542, 'name': 'Javier Guerra Rodríguez'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'jersey_number': 24}, {'player': {'id': 26690, 'name': 'Alberto Mateus Contreiras Gonçalves'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'jersey_number': 9}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.673,2.9700000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6287925370646684
1f92d1db-1ba9-4163-8292-b13e137b0d60,2559,2,00:27:47.780,72,47,183,2.075977,30,Pass,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['10ec7eca-fc58-4fa4-88bf-9cd6e161dff2'],,"[6.0, 44.0]",6378.0,Jan Oblak,1.0,Goalkeeper,17622.0,Jackson Arley Martínez Valencia,71.86932,0.11434498,3.0,High Pass,"[77.4, 52.2]",63.0,Goal Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.78,15.106999999999971,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.49738100741733615
10ec7eca-fc58-4fa4-88bf-9cd6e161dff2,2560,2,00:27:49.856,72,49,183,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['1f92d1db-1ba9-4163-8292-b13e137b0d60'],,"[77.4, 52.2]",17622.0,Jackson Arley Martínez Valencia,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.856,2.076000000000022,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8653616197994813
1655ab74-d2d3-4397-ac89-e9b9d4746f58,2561,2,00:27:50.373,72,50,183,0.0,4,Duel,212,Atlético Madrid,7,From Goal Kick,360,Rayo Vallecano,,,['d205b66b-0af1-4bfa-812a-c43faef849a4'],,"[42.7, 27.9]",26222.0,José Eduardo Rosa Vale de Castro,4.0,Center Back,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.373,0.5170000000000528,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06145802912563636
d205b66b-0af1-4bfa-812a-c43faef849a4,2562,2,00:27:50.373,72,50,183,0.0,38,Miscontrol,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['1655ab74-d2d3-4397-ac89-e9b9d4746f58'],,"[77.4, 52.2]",17622.0,Jackson Arley Martínez Valencia,17.0,Right Wing,,,,,,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.373,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.42992065061183693
c5a3e22d-dff3-4b54-a956-9f54dafb2903,2563,2,00:27:51.544,72,51,183,0.641669,17,Pressure,212,Atlético Madrid,7,From Goal Kick,212,Atlético Madrid,,,['aeea4231-b7c4-4573-8a71-6f189f972746'],,"[91.1, 51.6]",6381.0,Saúl Ñíguez Esclapez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.544,1.1710000000000491,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.01608191309321172
aeea4231-b7c4-4573-8a71-6f189f972746,2564,2,00:27:52.062,72,52,183,1.591757,30,Pass,212,Atlético Madrid,7,From Goal Kick,360,Rayo Vallecano,,,"['024409d9-bddf-4187-934e-70c9a7a6dec4', 'c5a3e22d-dff3-4b54-a956-9f54dafb2903']",,"[28.8, 28.5]",11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,10612.0,Yoel Rodríguez Oterino,24.517748,2.6487563,1.0,Ground Pass,"[7.2, 40.1]",66.0,Recovery,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672.062,0.5179999999998017,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4060616677757315
024409d9-bddf-4187-934e-70c9a7a6dec4,2565,2,00:27:53.654,72,53,183,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,360,Rayo Vallecano,,,['aeea4231-b7c4-4573-8a71-6f189f972746'],,"[7.2, 40.1]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.654,1.5920000000000982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6824954904271557
dba116ac-0729-46bc-963f-4e7662148b08,2566,2,00:27:53.654,72,53,183,0.08,43,Carry,212,Atlético Madrid,7,From Goal Kick,360,Rayo Vallecano,,,"['024409d9-bddf-4187-934e-70c9a7a6dec4', '091b5330-0b59-4a4c-88e4-0ae458d93a03']",,"[7.2, 40.1]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,"[9.3, 40.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.654,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.573114211416158
091b5330-0b59-4a4c-88e4-0ae458d93a03,2567,2,00:27:53.734,72,53,183,3.470072,30,Pass,212,Atlético Madrid,7,From Goal Kick,360,Rayo Vallecano,,,"['00655c96-0213-41bf-8033-c168db50fbef', '926ded63-eb19-4f5b-be41-6dd90d18ad6c']",,"[9.3, 40.1]",10612.0,Yoel Rodríguez Oterino,1.0,Goalkeeper,7900.0,Tiago Manuel Dias Correia,65.90728,-0.54380226,3.0,High Pass,"[65.7, 6.0]",,,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.734,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3637722130678134
926ded63-eb19-4f5b-be41-6dd90d18ad6c,2568,2,00:27:57.204,72,57,183,,42,Ball Receipt*,212,Atlético Madrid,7,From Goal Kick,360,Rayo Vallecano,,,['091b5330-0b59-4a4c-88e4-0ae458d93a03'],,"[64.3, 6.0]",7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677.204,3.4700000000000273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42572046641802375
