id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,interception_outcome_id,interception_outcome_name,out,foul_won_defensive,pass_cross,off_camera,clearance_head,pass_switch,duel_outcome_id,duel_outcome_name,pass_deflected,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,dribble_outcome_id,dribble_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,pass_technique_id,pass_technique_name,pass_inswinging,pass_outswinging,pass_through_ball,clearance_left_foot,block_save_block,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,shot_one_on_one,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,pass_no_touch,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,dribble_no_touch,shot_open_goal,clearance_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
d937bcfd-36e1-480f-8cbf-16a310aafab3,3266,2,00:31:04.917,76,4,136,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['d359c890-3f64-4ae9-a05c-8c8ae0b63da9'],"[99.7, 11.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.917,1.0149999999998727,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5935376262852408
29c58807-36a9-4925-9251-745b7cec11dc,3267,2,00:31:04.917,76,4,136,0.9245,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['4b9533a5-e38f-4471-820b-058e478742c0', 'd937bcfd-36e1-480f-8cbf-16a310aafab3']","[99.7, 11.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[99.7, 11.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.917,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6851178075573289
4b9533a5-e38f-4471-820b-058e478742c0,3268,2,00:31:05.842,76,5,136,0.8239,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['55500179-bbf3-4cc0-bde8-9510ae030077'],"[99.7, 11.1]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,5246.0,Luis Alberto Suárez Díaz,19.337269,1.6900198,1.0,Ground Pass,"[97.4, 30.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.842,0.9250000000001819,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4111877757046095
55500179-bbf3-4cc0-bde8-9510ae030077,3269,2,00:31:06.666,76,6,136,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['4b9533a5-e38f-4471-820b-058e478742c0'],"[97.4, 30.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.666,0.8239999999998417,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10667586698083875
977a629a-e20c-4fbf-b438-163474140002,3270,2,00:31:06.666,76,6,136,0.0708,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['190cc222-4492-4d94-a5ca-e583f72b389a', '55500179-bbf3-4cc0-bde8-9510ae030077']","[97.4, 30.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,,,,,,,,,,,,"[97.4, 30.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.666,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6575189281015386
190cc222-4492-4d94-a5ca-e583f72b389a,3271,2,00:31:06.737,76,6,136,0.7382,30,Pass,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['48545eea-3a62-414d-8c24-67272539222f'],"[97.4, 30.3]",5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,4320.0,Neymar da Silva Santos Junior,10.182829,-2.2378688,1.0,Ground Pass,"[91.1, 22.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1866.737,0.07100000000014006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6739760080979639
48545eea-3a62-414d-8c24-67272539222f,3272,2,00:31:07.475,76,7,136,,42,Ball Receipt*,217,Barcelona,7,From Goal Kick,217,Barcelona,,,['190cc222-4492-4d94-a5ca-e583f72b389a'],"[91.1, 22.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.475,0.737999999999829,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8311085301680674
fa03ab19-5b5a-4f63-9ec0-1cd6effb6111,3273,2,00:31:07.475,76,7,136,0.0826,43,Carry,217,Barcelona,7,From Goal Kick,217,Barcelona,,,"['48545eea-3a62-414d-8c24-67272539222f', 'bcec51f8-d583-4ce3-a90a-7055a97d95f7']","[91.1, 22.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,"[91.1, 22.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.475,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05909476869362584
bcec51f8-d583-4ce3-a90a-7055a97d95f7,3274,2,00:31:07.557,76,7,136,0.0,38,Miscontrol,217,Barcelona,7,From Goal Kick,217,Barcelona,,,,"[91.1, 22.3]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.557,0.08200000000010732,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.256105660308069
aedc48a4-2c5e-4251-89af-dbd22df74ec1,3275,2,00:31:08.615,76,8,137,0.6771,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['3204adec-42a7-463a-b18c-5ed3824d794f'],"[32.1, 47.4]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,6733.0,Pedro Mosquera Parada,9.822932,2.1898625,1.0,Ground Pass,"[26.4, 55.4]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.615,1.0579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6305673050007461
73f63960-e8d5-45e9-844a-da5135911cce,3276,2,00:31:09.141,76,9,137,0.722302,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,217,Barcelona,,,"['3204adec-42a7-463a-b18c-5ed3824d794f', 'dcc61d04-77a7-4228-9a3d-a9e026194bed']","[91.1, 25.8]",4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.141,0.5260000000000673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.49212462343305097
3204adec-42a7-463a-b18c-5ed3824d794f,3277,2,00:31:09.292,76,9,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['73f63960-e8d5-45e9-844a-da5135911cce', 'aedc48a4-2c5e-4251-89af-dbd22df74ec1']","[26.4, 55.4]",6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.292,0.15099999999983993,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7794131469301198
dcc61d04-77a7-4228-9a3d-a9e026194bed,3278,2,00:31:09.292,76,9,137,0.648,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['3204adec-42a7-463a-b18c-5ed3824d794f', '73f63960-e8d5-45e9-844a-da5135911cce', '886475c6-d034-49fa-a306-f7e85331cafd']","[26.4, 55.4]",6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,,,,,,,,,,,,"[27.4, 55.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.292,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9096521928166449
886475c6-d034-49fa-a306-f7e85331cafd,3279,2,00:31:09.940,76,9,137,1.8401,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['45f98506-31b2-45e2-829f-b245daaf9dfe'],"[27.4, 55.8]",6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,27243.0,Oriol Riera Magem,24.136694,0.26407182,1.0,Ground Pass,"[50.7, 62.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1869.94,0.6480000000001382,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3081293689688973
e74e309c-6427-4e8f-b519-39b064cdb704,3280,2,00:31:11.741,76,11,137,1.45203,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,217,Barcelona,,,"['231d3809-904a-4b9c-b6f2-4eb671cc1ae3', '45f98506-31b2-45e2-829f-b245daaf9dfe']","[72.7, 18.6]",6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.741,1.8009999999999309,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7224930279335117
45f98506-31b2-45e2-829f-b245daaf9dfe,3281,2,00:31:11.780,76,11,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['886475c6-d034-49fa-a306-f7e85331cafd', 'e74e309c-6427-4e8f-b519-39b064cdb704']","[50.7, 62.1]",27243.0,Oriol Riera Magem,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.78,0.03899999999998727,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6674108885399219
231d3809-904a-4b9c-b6f2-4eb671cc1ae3,3282,2,00:31:11.780,76,11,137,2.7525,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['09574ad6-59fc-458c-86a4-52cc4ba21fce', '45f98506-31b2-45e2-829f-b245daaf9dfe', 'e74e309c-6427-4e8f-b519-39b064cdb704']","[50.7, 62.1]",27243.0,Oriol Riera Magem,24.0,Left Center Forward,,,,,,,,,,,,"[42.7, 69.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1871.78,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10573411730846516
09574ad6-59fc-458c-86a4-52cc4ba21fce,3283,2,00:31:14.533,76,14,137,0.4191,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['6be5eb4d-e71c-481c-9733-8e998cfac3c5'],"[42.7, 69.0]",27243.0,Oriol Riera Magem,24.0,Left Center Forward,6728.0,Federico Nicolás Cartabia,9.3085985,0.88431096,1.0,Ground Pass,"[48.6, 76.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.533,2.752999999999929,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.35705865565371275
2ccde350-744b-4043-9905-dc9e2496cf4e,3284,2,00:31:14.567,76,14,137,0.726343,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,217,Barcelona,,,"['02ea52fb-b05b-4d1d-a45b-990a404add7e', '257e1201-7862-4b74-80d3-97ef94906708', '6be5eb4d-e71c-481c-9733-8e998cfac3c5']","[67.8, 5.4]",22102.0,Adriano Correia Claro,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.567,0.0340000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9404032960724625
6be5eb4d-e71c-481c-9733-8e998cfac3c5,3285,2,00:31:14.952,76,14,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['09574ad6-59fc-458c-86a4-52cc4ba21fce', '2ccde350-744b-4043-9905-dc9e2496cf4e']","[48.6, 76.2]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.952,0.3849999999999909,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9556040142227026
02ea52fb-b05b-4d1d-a45b-990a404add7e,3286,2,00:31:14.952,76,14,137,0.040000003,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['257e1201-7862-4b74-80d3-97ef94906708', '2ccde350-744b-4043-9905-dc9e2496cf4e', '6be5eb4d-e71c-481c-9733-8e998cfac3c5']","[48.6, 76.2]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,"[47.6, 75.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.952,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22239564123974354
257e1201-7862-4b74-80d3-97ef94906708,3287,2,00:31:14.992,76,14,137,1.061456,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['2ccde350-744b-4043-9905-dc9e2496cf4e', '345847c5-8b3a-4a03-851c-988e3342e97e']","[47.6, 75.0]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,23800.0,Laureano Sanabria Ruiz,12.048652,-2.8119683,1.0,Ground Pass,"[36.2, 71.1]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1874.992,0.03999999999996362,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5947558413280074
345847c5-8b3a-4a03-851c-988e3342e97e,3288,2,00:31:16.053,76,16,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['257e1201-7862-4b74-80d3-97ef94906708'],"[36.2, 71.1]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.053,1.0610000000001492,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.948848909039457
842c31fe-462a-4cb0-9acf-186583483836,3289,2,00:31:16.053,76,16,137,0.160044,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['345847c5-8b3a-4a03-851c-988e3342e97e', 'ac0e1e58-ee2a-493e-97b1-f277d949d1fe']","[36.2, 71.1]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,"[36.2, 71.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.053,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7891434289107722
ac0e1e58-ee2a-493e-97b1-f277d949d1fe,3290,2,00:31:16.213,76,16,137,0.984629,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['0d878a39-95f0-4967-b492-1e20b291e237'],"[36.2, 71.1]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,6733.0,Pedro Mosquera Parada,14.762791,-1.1890321,1.0,Ground Pass,"[41.7, 57.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1876.213,0.15999999999985448,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5921695204039232
0d878a39-95f0-4967-b492-1e20b291e237,3291,2,00:31:17.198,76,17,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['ac0e1e58-ee2a-493e-97b1-f277d949d1fe'],"[41.7, 57.4]",6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.198,0.9850000000001273,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1293319864467687
ef9423a1-3e48-4d0c-afd6-2b0f98cffe68,3292,2,00:31:17.198,76,17,137,0.614971,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['0d878a39-95f0-4967-b492-1e20b291e237', 'c1182ebb-ba52-48e6-b863-c789cfb0906a']","[41.7, 57.4]",6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,,,,,,,,,,,,"[41.7, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.198,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9928074016875141
c1182ebb-ba52-48e6-b863-c789cfb0906a,3293,2,00:31:17.813,76,17,137,1.133167,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['0177428f-1cc8-4894-ac87-ee5a5d072578'],"[41.7, 57.4]",6733.0,Pedro Mosquera Parada,13.0,Right Center Midfield,5724.0,Fayçal Fajr,12.5028,-0.12832323,1.0,Ground Pass,"[54.1, 55.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1877.813,0.6150000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9332383585240671
0177428f-1cc8-4894-ac87-ee5a5d072578,3294,2,00:31:18.946,76,18,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['c1182ebb-ba52-48e6-b863-c789cfb0906a'],"[54.1, 55.8]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.946,1.1329999999998108,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6981784098642142
dc24ab26-54ed-4e86-ad42-a78f0cbd321e,3295,2,00:31:18.946,76,18,137,1.2143,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['044854d8-bab6-4781-8cd9-7e1909152cd7'],"[54.1, 55.8]",5724.0,Fayçal Fajr,15.0,Left Center Midfield,6728.0,Federico Nicolás Cartabia,11.225417,2.0424118,2.0,Low Pass,"[49.0, 65.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.946,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19971960652241727
044854d8-bab6-4781-8cd9-7e1909152cd7,3296,2,00:31:20.160,76,20,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['dc24ab26-54ed-4e86-ad42-a78f0cbd321e'],"[49.0, 65.8]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.16,1.2140000000001692,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23183670941809797
41340927-e078-43cf-b20b-7cdc6a3e7fc1,3297,2,00:31:20.160,76,20,137,6.011,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['044854d8-bab6-4781-8cd9-7e1909152cd7', '1659f983-9ba6-4c44-a690-dce1b0434739', '46eb5738-48f7-4099-9695-5f7901cd1c0d']","[49.0, 65.8]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,"[88.0, 53.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.16,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6424278698966873
1659f983-9ba6-4c44-a690-dce1b0434739,3298,2,00:31:20.642,76,20,137,0.95267,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,217,Barcelona,,,['41340927-e078-43cf-b20b-7cdc6a3e7fc1'],"[73.1, 13.9]",6998.0,Rafael Alcântara do Nascimento,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.642,0.4819999999999709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3246726980325767
95399251-0b17-4a5a-a9d3-9fff711d12ae,3299,2,00:31:25.493,76,25,137,0.80471,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,217,Barcelona,,,['46eb5738-48f7-4099-9695-5f7901cd1c0d'],"[31.9, 23.3]",6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.493,4.850999999999885,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9567448113169073
46eb5738-48f7-4099-9695-5f7901cd1c0d,3300,2,00:31:26.171,76,26,137,0.0,38,Miscontrol,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['95399251-0b17-4a5a-a9d3-9fff711d12ae'],"[88.0, 53.9]",6728.0,Federico Nicolás Cartabia,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1886.171,0.678000000000111,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.09044860975169444
