id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,carry_end_location,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,interception_outcome_id,interception_outcome_name,foul_committed_offensive,foul_won_defensive,out,clearance_aerial_won,ball_recovery_recovery_failure,pass_switch,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_outcome_id,duel_outcome_name,pass_miscommunication,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_advantage,foul_won_advantage,shot_first_time,goalkeeper_end_location,pass_no_touch,foul_committed_card_id,foul_committed_card_name,foul_committed_type_id,foul_committed_type_name,shot_one_on_one,pass_inswinging,miscontrol_aerial_won,dribble_overrun,dribble_nutmeg,ball_recovery_offensive,pass_goal_assist,pass_cut_back,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,pass_outswinging,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
756ab12f-7b5e-47b5-8f93-3d66b39a2ecb,2286,2,00:12:42.725,57,42,130,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['1ac044ff-003b-4b19-a9da-749e6a0fd4a3'],,"[84.3, 73.0]",40822.0,Daniel Arnaud N''Di	,17.0,Right Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.725,2.7770000000000437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.611645390257652
b00c6ad0-1558-44e9-adaa-48bee1bd4f80,2287,2,00:13:07.130,58,7,131,2.579521,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['c2eb2d8f-08a3-4126-8b43-cb1416b871b0'],,"[45.5, 7.9]",4353.0,Aymeric Laporte,5.0,Left Center Back,6394.0,Aritz Aduriz Zubeldia,56.14428,0.7853982,3.0,High Pass,"[85.2, 47.6]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.13,24.404999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.12192542395059958
c2eb2d8f-08a3-4126-8b43-cb1416b871b0,2288,2,00:13:09.709,58,9,131,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['b00c6ad0-1558-44e9-adaa-48bee1bd4f80'],,"[85.2, 47.6]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.709,2.578999999999951,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4240389390009368
b5928110-c019-47a1-8652-569c1d58b8c5,2289,2,00:13:09.709,58,9,131,0.039999,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['6933971a-216e-4a65-ba02-aa70f7705451', '801aa116-8be2-4e65-8abe-7825a9c0a67e', 'b05fca32-9fe7-4c7a-96ad-87fb46e04029']",,"[85.2, 47.6]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6391.0,Raúl García Escudero,1.9,-1.5707964,2.0,Low Pass,"[85.2, 45.7]",,,,,True,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.709,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.896397470057083
b05fca32-9fe7-4c7a-96ad-87fb46e04029,2290,2,00:13:09.709,58,9,131,0.0,4,Duel,215,Athletic Club,3,From Free Kick,1041,Sporting Gijón,,,['b5928110-c019-47a1-8652-569c1d58b8c5'],,"[34.9, 32.5]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.709,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7383733085891249
801aa116-8be2-4e65-8abe-7825a9c0a67e,2291,2,00:13:09.749,58,9,131,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['b5928110-c019-47a1-8652-569c1d58b8c5'],,"[85.8, 32.8]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.749,0.04000000000007731,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8478653617556555
6933971a-216e-4a65-ba02-aa70f7705451,2292,2,00:13:09.749,58,9,131,0.0,6,Block,215,Athletic Club,3,From Free Kick,1041,Sporting Gijón,,,['b5928110-c019-47a1-8652-569c1d58b8c5'],,"[34.9, 34.4]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.749,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7446364896957038
a9b052eb-481c-4f28-8da5-6c073a5df493,2293,2,00:13:11.429,58,11,131,1.104418,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['e9991a40-9847-41e7-8d0d-47a051a66ca0'],,"[85.2, 36.6]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6394.0,Aritz Aduriz Zubeldia,10.151355,1.2397002,1.0,Ground Pass,"[88.5, 46.2]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.429,1.67999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7300604175337123
e9991a40-9847-41e7-8d0d-47a051a66ca0,2294,2,00:13:12.533,58,12,131,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['a9b052eb-481c-4f28-8da5-6c073a5df493'],,"[88.5, 46.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.533,1.1040000000000418,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9154705115061368
6e00f83e-7df9-44d1-b03c-3276453807e4,2295,2,00:13:12.533,58,12,131,1.198452,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['a98b376f-fcbf-4a04-b8ce-82192c2a96f0', 'c82f550a-dca0-48c3-89f2-fb2f590d1d2a', 'e9991a40-9847-41e7-8d0d-47a051a66ca0']",,"[88.5, 46.2]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,"[93.5, 49.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.533,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1327843927022676
a98b376f-fcbf-4a04-b8ce-82192c2a96f0,2296,2,00:13:13.032,58,13,131,0.586959,17,Pressure,215,Athletic Club,3,From Free Kick,1041,Sporting Gijón,,,['6e00f83e-7df9-44d1-b03c-3276453807e4'],,"[30.2, 35.8]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.032,0.49900000000002365,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7302685599199289
c82f550a-dca0-48c3-89f2-fb2f590d1d2a,2297,2,00:13:13.732,58,13,131,1.394636,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['a672035e-b3fc-4202-96c6-a383a872d80e'],,"[93.5, 49.3]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,6649.0,Óscar de Marcos Arana,12.700394,0.65137494,1.0,Ground Pass,"[103.6, 57.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92a72987-911f-49eb-bb93-9b98f2f9bbc6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,793.732,0.6999999999999318,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8039661330059757
a672035e-b3fc-4202-96c6-a383a872d80e,2298,2,00:13:15.127,58,15,131,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['c82f550a-dca0-48c3-89f2-fb2f590d1d2a'],,"[103.6, 57.0]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.127,1.3949999999999818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7054510685387757
92a72987-911f-49eb-bb93-9b98f2f9bbc6,2299,2,00:13:15.141,58,15,131,0.975622,16,Shot,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['cb3b4bd0-64ac-4ec1-b212-0f2fded3619c'],,"[101.9, 55.3]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043642424,"[120.0, 37.0, 1.8]",c82f550a-dca0-48c3-89f2-fb2f590d1d2a,97.0,Goal,93.0,Normal,40.0,Right Foot,87.0,Open Play,"[{'location': [99.2, 20.0], 'player': {'id': 6842, 'name': 'Iker Muniain Goñi'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.6, 35.1], 'player': {'id': 6391, 'name': 'Raúl García Escudero'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [104.8, 44.0], 'player': {'id': 6390, 'name': 'Markel Susaeta Laskurain'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [96.3, 44.5], 'player': {'id': 6394, 'name': 'Aritz Aduriz Zubeldia'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.6, 41.5], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.0, 33.3], 'player': {'id': 16332, 'name': 'Ognjen Vranješ'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.4, 40.7], 'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.1, 51.1], 'player': {'id': 24686, 'name': 'Roberto Canella Suárez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.8, 48.9], 'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.1, 42.9], 'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.7, 51.2], 'player': {'id': 6581, 'name': 'Jonathan Rodríguez Menéndez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [88.7, 37.3], 'player': {'id': 27526, 'name': 'Rachid Aït-Atmane'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,795.141,0.014000000000010004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.33177746972878897
cb3b4bd0-64ac-4ec1-b212-0f2fded3619c,2300,2,00:13:16.117,58,16,131,0.0,23,Goal Keeper,215,Athletic Club,3,From Free Kick,1041,Sporting Gijón,,,['92a72987-911f-49eb-bb93-9b98f2f9bbc6'],,"[1.5, 38.6]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,45.0,Diving,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.117,0.9759999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8997850707700924
e4c4c837-3aea-489a-b014-9e7d9bbef756,2301,2,00:14:27.978,59,27,132,0.461116,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['8821604a-5423-4982-b13f-18bb1a588166'],True,"[60.0, 40.0]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,18398.0,Omar Mascarell González,12.003333,-2.9572682,1.0,Ground Pass,"[48.2, 37.8]",40.0,Right Foot,65.0,Kick Off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.978,71.86099999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9160237637025404
8821604a-5423-4982-b13f-18bb1a588166,2302,2,00:14:28.439,59,28,132,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['e4c4c837-3aea-489a-b014-9e7d9bbef756'],,"[48.2, 37.8]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.439,0.46100000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5618032525140122
2c29675d-f20f-4b0b-b5da-e880e51abfc7,2303,2,00:14:28.600,59,28,132,2.556432,30,Pass,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,"['73a2f72a-673e-4e37-9274-483d39a341b5', 'fcdd6d6b-30b2-451c-a1b1-a2cff66f17a5']",True,"[48.7, 23.1]",18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,40.701107,-0.1405072,3.0,High Pass,"[89.0, 17.4]",40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.6,0.1610000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19960542925976887
73a2f72a-673e-4e37-9274-483d39a341b5,2304,2,00:14:31.156,59,31,132,,42,Ball Receipt*,1041,Sporting Gijón,9,From Kick Off,1041,Sporting Gijón,,,['2c29675d-f20f-4b0b-b5da-e880e51abfc7'],,"[84.6, 18.9]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.156,2.5559999999999263,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7471223820910904
fcdd6d6b-30b2-451c-a1b1-a2cff66f17a5,2305,2,00:14:31.156,59,31,133,1.320948,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['2c29675d-f20f-4b0b-b5da-e880e51abfc7', 'f3a3f3a4-8786-4051-9cf6-702ccee05a83']",,"[31.1, 62.7]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6396.0,Beñat Etxebarria Urkiaga,18.146349,0.1270891,3.0,High Pass,"[49.1, 65.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.156,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9457985238623874
f3a3f3a4-8786-4051-9cf6-702ccee05a83,2306,2,00:14:32.477,59,32,133,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['fcdd6d6b-30b2-451c-a1b1-a2cff66f17a5'],,"[49.1, 65.0]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.477,1.3210000000000264,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9221690637137845
36a9ea1f-9bb0-431e-a385-fdfb422e4a45,2307,2,00:14:32.477,59,32,133,1.599297,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['8ed6144d-5d2e-44eb-8277-a927552ed9b7', 'f3a3f3a4-8786-4051-9cf6-702ccee05a83']",,"[49.1, 65.0]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[49.1, 65.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.477,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0018935624560578734
8ed6144d-5d2e-44eb-8277-a927552ed9b7,2308,2,00:14:34.076,59,34,133,0.60775,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2381a888-42eb-4ae3-9148-1e3c3024d98c'],,"[49.1, 65.0]",6396.0,Beñat Etxebarria Urkiaga,11.0,Left Defensive Midfield,6389.0,Mikel San José Domínguez,13.384319,-2.239703,1.0,Ground Pass,"[40.8, 54.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.076,1.5990000000000464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4489579790368369
2381a888-42eb-4ae3-9148-1e3c3024d98c,2309,2,00:14:34.684,59,34,133,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['8ed6144d-5d2e-44eb-8277-a927552ed9b7'],,"[40.8, 54.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.684,0.6079999999999472,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6271497826593165
4ef945e6-b02c-4ad2-9dd7-13bc54381611,2310,2,00:14:34.684,59,34,133,0.961992,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['2381a888-42eb-4ae3-9148-1e3c3024d98c', 'b9f0f2fc-df83-4131-9677-98aed2386e1e']",,"[40.8, 54.5]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,"[43.5, 58.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.684,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11645694545041796
b9f0f2fc-df83-4131-9677-98aed2386e1e,2311,2,00:14:35.646,59,35,133,0.770506,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['7b2082a6-803a-4e80-9c9b-6af692d056fa'],,"[43.5, 58.9]",6389.0,Mikel San José Domínguez,9.0,Right Defensive Midfield,6391.0,Raúl García Escudero,16.601204,0.54455173,1.0,Ground Pass,"[57.7, 67.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.646,0.9619999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9738872644174057
7b2082a6-803a-4e80-9c9b-6af692d056fa,2312,2,00:14:36.417,59,36,133,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['b9f0f2fc-df83-4131-9677-98aed2386e1e'],,"[57.7, 67.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.417,0.7710000000000719,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38555759024407976
1a9a82a7-06d7-482f-a4d6-928dfeaf702e,2313,2,00:14:36.417,59,36,133,1.748162,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['47c03fa9-9367-450f-b5ee-ab171f04089a', '7b2082a6-803a-4e80-9c9b-6af692d056fa']",,"[57.7, 67.5]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,"[59.8, 67.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.417,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5663611730265611
47c03fa9-9367-450f-b5ee-ab171f04089a,2314,2,00:14:38.165,59,38,133,1.047973,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['47d6118d-d88a-49e3-bde9-c608ca513055'],,"[59.8, 67.7]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,6390.0,Markel Susaeta Laskurain,11.197321,1.2716408,1.0,Ground Pass,"[63.1, 78.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.165,1.7479999999999336,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3166620857009059
47d6118d-d88a-49e3-bde9-c608ca513055,2315,2,00:14:39.213,59,39,133,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['47c03fa9-9367-450f-b5ee-ab171f04089a'],,"[63.1, 78.4]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.213,1.0480000000000018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.045425086951787264
2b1c6baf-e895-49f5-8311-3f2b1e84deaf,2316,2,00:14:39.213,59,39,133,1.695099,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['9a39388d-bd1f-49e1-901e-984597abe39f'],,"[63.1, 78.4]",6390.0,Markel Susaeta Laskurain,17.0,Right Wing,6391.0,Raúl García Escudero,8.421995,-2.3142023,1.0,Ground Pass,"[57.4, 72.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.213,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5297319319535796
9a39388d-bd1f-49e1-901e-984597abe39f,2317,2,00:14:40.908,59,40,133,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['2b1c6baf-e895-49f5-8311-3f2b1e84deaf'],,"[57.4, 72.2]",6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.908,1.69500000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.815524625636181
