id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,out,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_nutmeg,foul_committed_advantage,foul_won_advantage,foul_won_defensive,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,ball_recovery_recovery_failure,pass_outswinging,clearance_head,pass_switch,dribble_no_touch,pass_aerial_won,pass_inswinging,clearance_right_foot,pass_deflected,block_deflection,pass_cross,shot_first_time,dribble_overrun,clearance_aerial_won,block_offensive,pass_cut_back,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,pass_no_touch,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,clearance_other,foul_committed_card_id,foul_committed_card_name,shot_saved_to_post,goalkeeper_shot_saved_to_post,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,shot_aerial_won,shot_open_goal,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
71253175-bf1b-46aa-b8a0-03c62e1672bf,2159,2,00:05:41.418,50,41,118,0.918571,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['1c49ef03-288f-405c-ac20-320b4d5bda1a', 'ecbbc16e-e9e5-4273-b59b-d302957aef91']",,"[79.7, 78.1]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,"[79.7, 78.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.418,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6059330727406876
1c49ef03-288f-405c-ac20-320b4d5bda1a,2160,2,00:05:42.336,50,42,118,1.091073,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['4622361d-5b98-4b8d-96e8-f6aa44f01c64'],,"[79.7, 78.1]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,6751.0,Javier Fuego Martínez,10.107918,-2.6912186,1.0,Ground Pass,"[70.6, 73.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.336,0.9180000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.028860473412765875
4622361d-5b98-4b8d-96e8-f6aa44f01c64,2161,2,00:05:43.428,50,43,118,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['1c49ef03-288f-405c-ac20-320b4d5bda1a'],,"[70.6, 73.7]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.428,1.0919999999999845,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6726041793756373
2d59b883-296c-4b56-9bcd-a23be9452604,2162,2,00:05:43.428,50,43,118,0.543365,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['4622361d-5b98-4b8d-96e8-f6aa44f01c64', '9e37625e-4850-4c65-a282-591f8f5ba01c']",,"[70.6, 73.7]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,,,,,,,,,,,,"[70.6, 73.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.428,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1289005995352558
9e37625e-4850-4c65-a282-591f8f5ba01c,2163,2,00:05:43.971,50,43,118,0.983336,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['bce3b791-b226-4d78-a133-cfde81a23c2c'],,"[70.6, 73.7]",6751.0,Javier Fuego Martínez,10.0,Center Defensive Midfield,10802.0,André Filipe Tavares Gomes,11.449018,-0.47145995,1.0,Ground Pass,"[80.8, 68.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.971,0.5430000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5256593396722457
bce3b791-b226-4d78-a133-cfde81a23c2c,2164,2,00:05:44.954,50,44,118,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['9e37625e-4850-4c65-a282-591f8f5ba01c'],,"[80.8, 68.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.954,0.9830000000000041,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7698966142732984
1a52c76a-8fdc-4f80-aaaa-d7307e17784e,2165,2,00:05:44.954,50,44,118,0.2,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['2926ff4c-7e5d-468d-91f7-b3bca177b725', 'bce3b791-b226-4d78-a133-cfde81a23c2c']",,"[80.8, 68.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,"[79.7, 68.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.954,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09736794676329985
2926ff4c-7e5d-468d-91f7-b3bca177b725,2166,2,00:05:45.154,50,45,118,1.272074,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['3ac7892f-f32c-4b60-97da-16b608cbda49'],,"[79.7, 68.5]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,7005.0,João Pedro Cavaco Cancelo,8.570297,1.2379761,1.0,Ground Pass,"[82.5, 76.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.154,0.19999999999998863,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21101077684891978
3ac7892f-f32c-4b60-97da-16b608cbda49,2167,2,00:05:46.426,50,46,118,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['2926ff4c-7e5d-468d-91f7-b3bca177b725'],,"[82.5, 76.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.426,1.2719999999999914,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21217222810040048
34265b0b-3ae5-41ef-b349-8e54b6bb568e,2168,2,00:05:46.426,50,46,118,0.845215,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['3ac7892f-f32c-4b60-97da-16b608cbda49', '71e350eb-6367-4dea-a5d9-9d31f551db50']",,"[82.5, 76.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,"[82.5, 76.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.426,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14991785926353607
71e350eb-6367-4dea-a5d9-9d31f551db50,2169,2,00:05:47.272,50,47,118,0.909606,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['c3933486-e7a6-4f34-b0bb-16104a62c1b2'],,"[82.5, 76.6]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,18724.0,Sofiane Feghouli,15.431137,-0.8312376,1.0,Ground Pass,"[92.9, 65.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.272,0.8460000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5210093135938217
c3933486-e7a6-4f34-b0bb-16104a62c1b2,2170,2,00:05:48.181,50,48,118,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['71e350eb-6367-4dea-a5d9-9d31f551db50'],,"[92.9, 65.2]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.181,0.9089999999999918,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11494318869983378
098da04c-af74-4eeb-8dfa-f3b0cb6d42d6,2171,2,00:05:48.181,50,48,118,2.317042,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['19587f8d-7b9e-4406-a3fc-a7d8e6e53284', 'c3933486-e7a6-4f34-b0bb-16104a62c1b2']",,"[92.9, 65.2]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,"[98.1, 64.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.181,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22747384245864788
19587f8d-7b9e-4406-a3fc-a7d8e6e53284,2172,2,00:05:50.498,50,50,118,1.409565,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['1d92ad1d-931c-4d76-bcc5-ab40df3a2997', '8f4bab72-6c14-4021-aec1-fe59defafa8f']",,"[98.1, 64.1]",18724.0,Sofiane Feghouli,17.0,Right Wing,5186.0,Denis Cheryshev,31.96154,-1.1757646,3.0,High Pass,"[110.4, 34.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.498,2.3170000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3538007822746362
8f4bab72-6c14-4021-aec1-fe59defafa8f,2173,2,00:05:51.908,50,51,118,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['19587f8d-7b9e-4406-a3fc-a7d8e6e53284'],,"[111.0, 28.3]",5186.0,Denis Cheryshev,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.908,1.410000000000025,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9083851146742776
1d92ad1d-931c-4d76-bcc5-ab40df3a2997,2174,2,00:05:51.908,50,51,118,0.0,9,Clearance,207,Valencia,4,From Throw In,212,Atlético Madrid,,,['19587f8d-7b9e-4406-a3fc-a7d8e6e53284'],,"[9.7, 45.5]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.908,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8619728942815217
7a7040f6-4735-4f29-b6fe-ad881e13c0d3,2175,2,00:05:53.920,50,53,118,0.0,2,Ball Recovery,207,Valencia,4,From Throw In,207,Valencia,,,,,"[94.5, 36.7]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.92,2.0120000000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4751150475337893
09e4953a-040f-4e8a-8520-6d56d23acac2,2176,2,00:05:53.920,50,53,118,0.731739,43,Carry,207,Valencia,4,From Throw In,207,Valencia,,,"['7a7040f6-4735-4f29-b6fe-ad881e13c0d3', '8894c0da-f88f-4849-9ebd-3e729de97aaf']",,"[94.5, 36.7]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,"[94.5, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.92,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8531291330458263
8894c0da-f88f-4849-9ebd-3e729de97aaf,2177,2,00:05:54.652,50,54,118,0.0,3,Dispossessed,207,Valencia,4,From Throw In,207,Valencia,,,['d9670f14-6fcf-4f27-b1a7-f05a627593f4'],,"[94.5, 36.7]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.652,0.7319999999999709,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49128633282338485
d9670f14-6fcf-4f27-b1a7-f05a627593f4,2178,2,00:05:54.652,50,54,119,0.0,4,Duel,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['8894c0da-f88f-4849-9ebd-3e729de97aaf'],,"[25.6, 43.4]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.652,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5313187241836775
a9d1e6f4-2d7d-4960-b2e8-bc80679363d1,2179,2,00:05:54.652,50,54,119,0.73282,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['031756ac-5d95-4644-9021-c719a4de2e3a', 'a1b26a5f-e018-43ce-972f-80c35174f000', 'd9670f14-6fcf-4f27-b1a7-f05a627593f4']",,"[25.6, 43.4]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,"[27.0, 43.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.652,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3187096371255409
a1b26a5f-e018-43ce-972f-80c35174f000,2180,2,00:05:55.384,50,55,119,0.0,39,Dribbled Past,212,Atlético Madrid,1,Regular Play,207,Valencia,,,"['031756ac-5d95-4644-9021-c719a4de2e3a', '480dfe19-b7ec-4693-aae8-86a15dbac4bd', 'a9d1e6f4-2d7d-4960-b2e8-bc80679363d1']",,"[93.1, 36.9]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.384,0.7320000000000277,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3822717704838535
031756ac-5d95-4644-9021-c719a4de2e3a,2181,2,00:05:55.384,50,55,119,0.0,14,Dribble,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['a1b26a5f-e018-43ce-972f-80c35174f000'],,"[27.0, 43.2]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.384,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3578334947488381
480dfe19-b7ec-4693-aae8-86a15dbac4bd,2182,2,00:05:55.384,50,55,119,1.323456,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['031756ac-5d95-4644-9021-c719a4de2e3a', '52f80ca5-e7fd-427d-bca3-ecb62c486860', '5be9ea2f-2c5f-485a-bcc9-ea4f121d8bbf', 'a1b26a5f-e018-43ce-972f-80c35174f000']",,"[27.0, 43.2]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,"[41.8, 46.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.384,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.005639369768227098
5be9ea2f-2c5f-485a-bcc9-ea4f121d8bbf,2183,2,00:05:55.728,50,55,119,0.869009,17,Pressure,212,Atlético Madrid,1,Regular Play,207,Valencia,,,['480dfe19-b7ec-4693-aae8-86a15dbac4bd'],,"[85.0, 35.4]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.728,0.3439999999999941,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.09516671440134561
02045ffb-cd27-4f8f-abbe-98ace06dc501,2184,2,00:05:56.708,50,56,119,0.0,22,Foul Committed,212,Atlético Madrid,1,Regular Play,207,Valencia,,,"['52f80ca5-e7fd-427d-bca3-ecb62c486860', 'aa76c729-0c77-4e35-a425-e63ddf1c0918']",,"[78.3, 33.9]",10037.0,Danilo Barbosa da Silva,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.708,0.9800000000000182,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5727678759730656
52f80ca5-e7fd-427d-bca3-ecb62c486860,2185,2,00:05:56.708,50,56,119,0.0,21,Foul Won,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['02045ffb-cd27-4f8f-abbe-98ace06dc501'],,"[41.8, 46.2]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.708,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20126234286459332
aa76c729-0c77-4e35-a425-e63ddf1c0918,2186,2,00:05:56.708,50,56,119,3.31545,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['02045ffb-cd27-4f8f-abbe-98ace06dc501', '52f80ca5-e7fd-427d-bca3-ecb62c486860', '5581671e-7956-4322-99f5-ec9b01105e5d', '73457c77-657a-4f69-b444-1aef32e602e2']",,"[41.8, 46.2]",6744.0,Luciano Vietto,23.0,Center Forward,,,,,,,,,,,,"[64.1, 37.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.708,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3796549895151017
73457c77-657a-4f69-b444-1aef32e602e2,2187,2,00:05:58.909,50,58,119,1.096034,17,Pressure,212,Atlético Madrid,1,Regular Play,207,Valencia,,,['aa76c729-0c77-4e35-a425-e63ddf1c0918'],,"[66.2, 44.2]",10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.909,2.200999999999965,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1343522772407234
5581671e-7956-4322-99f5-ec9b01105e5d,2188,2,00:06:00.023,51,0,119,0.741757,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['3181b0f0-cdbe-49a5-86ae-fecd414a2d7d'],,"[64.1, 37.2]",6744.0,Luciano Vietto,23.0,Center Forward,5487.0,Antoine Griezmann,14.549914,-2.080565,1.0,Ground Pass,"[57.0, 24.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.023,1.1140000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9875383957180425
3181b0f0-cdbe-49a5-86ae-fecd414a2d7d,2189,2,00:06:00.765,51,0,119,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['5581671e-7956-4322-99f5-ec9b01105e5d'],,"[57.0, 24.5]",5487.0,Antoine Griezmann,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.765,0.7419999999999618,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39005729584382753
be5c5226-4c5c-4693-b39a-225e6ceba433,2190,2,00:06:00.765,51,0,119,1.090956,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['3181b0f0-cdbe-49a5-86ae-fecd414a2d7d', '6fe0b4c9-48b7-4fa0-baca-b032724557ad']",,"[57.0, 24.5]",5487.0,Antoine Griezmann,21.0,Left Wing,,,,,,,,,,,,"[61.6, 34.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.765,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5044269482120086
6fe0b4c9-48b7-4fa0-baca-b032724557ad,2191,2,00:06:01.856,51,1,119,1.342891,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['176e9281-4c72-480f-8878-af46ce4cc7e2'],,"[61.6, 34.5]",5487.0,Antoine Griezmann,21.0,Left Wing,6384.0,Gabriel Fernández Arenas,14.681962,2.2306447,1.0,Ground Pass,"[52.6, 46.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.856,1.0910000000000082,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.43687420938631094
176e9281-4c72-480f-8878-af46ce4cc7e2,2192,2,00:06:03.199,51,3,119,,42,Ball Receipt*,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6fe0b4c9-48b7-4fa0-baca-b032724557ad'],,"[52.6, 46.1]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.199,1.3430000000000177,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9621480408794846
2f096eee-0131-4bd6-b0f9-fdc87eb75d9e,2193,2,00:06:03.199,51,3,119,1.72739,43,Carry,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,"['176e9281-4c72-480f-8878-af46ce4cc7e2', '699d83e3-0c18-4435-81a1-354ea5fea135']",,"[52.6, 46.1]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,,,,,,,,,,,,"[55.4, 40.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363.199,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8511793035620794
699d83e3-0c18-4435-81a1-354ea5fea135,2194,2,00:06:04.926,51,4,119,2.248468,30,Pass,212,Atlético Madrid,1,Regular Play,212,Atlético Madrid,,,['6bdb2309-7c82-431e-b5a2-329a4c86cf9e'],,"[55.4, 40.9]",6384.0,Gabriel Fernández Arenas,13.0,Right Center Midfield,6375.0,Juan Francisco Torres Belén,38.013157,1.1071488,1.0,Ground Pass,"[72.4, 74.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.926,1.7269999999999754,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.20397328340729293
