id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,counterpress,carry_end_location,dribble_outcome_id,dribble_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,out,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_outcome_id,duel_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,block_deflection,foul_committed_type_id,foul_committed_type_name,clearance_left_foot,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_first_time,clearance_right_foot,pass_cut_back,dribble_nutmeg,miscontrol_aerial_won,dribble_overrun,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_aerial_won,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,50_50_outcome_id,50_50_outcome_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,pass_miscommunication,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
38d013f8-fd1a-4181-8674-dbb7f7c608ef,2326,2,00:14:46.779,59,46,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['745ac50e-aa2a-427c-b0ea-e87b0436c288'],,"[103.5, 75.3]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.779,0.92999999999995,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1009288878762088
2c4179fc-df4a-49e0-aa67-af8fa181d550,2327,2,00:14:46.779,59,46,137,0.688503,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['38d013f8-fd1a-4181-8674-dbb7f7c608ef', 'eb572f48-2648-46b5-9ea5-c21854adb86b']",,"[103.5, 75.3]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,"[103.5, 75.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.779,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.41143433461582823
eb572f48-2648-46b5-9ea5-c21854adb86b,2328,2,00:14:47.468,59,47,137,0.753141,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['a8c58105-f2e8-4d00-858f-ef644824dc5b'],,"[103.5, 75.1]",23800.0,Laureano Sanabria Ruiz,2.0,Right Back,6738.0,Juan Francisco Moreno Fuertes,6.551336,-2.1164513,1.0,Ground Pass,"[100.1, 69.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.468,0.6889999999999645,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.16937519387060174
a8c58105-f2e8-4d00-858f-ef644824dc5b,2329,2,00:14:48.221,59,48,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['eb572f48-2648-46b5-9ea5-c21854adb86b'],,"[100.1, 69.5]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.221,0.7530000000000427,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22029178246203718
b11109ad-3a5b-4d9a-8632-84279a38e25b,2330,2,00:14:48.221,59,48,137,0.980344,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['a8c58105-f2e8-4d00-858f-ef644824dc5b', 'bab858c3-58db-4528-8408-7b08b78cd3c2']",,"[100.1, 69.5]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,"[98.0, 69.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.221,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5551320550114027
bab858c3-58db-4528-8408-7b08b78cd3c2,2331,2,00:14:49.201,59,49,137,0.784013,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['27637d3f-3b5e-4c69-a993-57183a37bd15'],,"[98.0, 69.3]",6738.0,Juan Francisco Moreno Fuertes,17.0,Right Wing,6732.0,Lucas Pérez Martínez,13.058714,-2.0310192,1.0,Ground Pass,"[92.2, 57.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.201,0.9800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1980293062699916
27637d3f-3b5e-4c69-a993-57183a37bd15,2332,2,00:14:49.985,59,49,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['bab858c3-58db-4528-8408-7b08b78cd3c2'],,"[92.2, 57.6]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.985,0.7839999999999918,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6405990379684805
a586e7e7-7912-49e3-8149-c2f9cd372b50,2333,2,00:14:49.985,59,49,137,1.483558,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['27637d3f-3b5e-4c69-a993-57183a37bd15', 'a96f39c3-5549-41d2-88e0-cd1f1f73a3b0']",,"[92.2, 57.6]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,"[92.2, 57.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889.985,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.954023080265002
a96f39c3-5549-41d2-88e0-cd1f1f73a3b0,2334,2,00:14:51.469,59,51,137,1.440664,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['072fde7a-cf10-4868-80ad-3eacea79e254'],,"[92.2, 57.6]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,5724.0,Fayçal Fajr,19.039433,-1.4496987,1.0,Ground Pass,"[94.5, 38.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.469,1.4840000000000373,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.549015186745476
a9c910a2-54af-4ea3-aeb8-1356dc6839ee,2335,2,00:14:52.730,59,52,137,0.911881,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,"['072fde7a-cf10-4868-80ad-3eacea79e254', '75d0650b-355f-4420-8464-3efb5a84d070', 'fe2c2427-43e3-4843-ab38-5812cf86aecd']",,"[25.6, 41.4]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.73,1.2609999999999673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2841851966983634
072fde7a-cf10-4868-80ad-3eacea79e254,2336,2,00:14:52.910,59,52,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['a96f39c3-5549-41d2-88e0-cd1f1f73a3b0', 'a9c910a2-54af-4ea3-aeb8-1356dc6839ee']",,"[94.5, 38.7]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.91,0.17999999999994998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.048067040265920125
fe2c2427-43e3-4843-ab38-5812cf86aecd,2337,2,00:14:52.910,59,52,137,0.469397,43,Carry,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['072fde7a-cf10-4868-80ad-3eacea79e254', '75d0650b-355f-4420-8464-3efb5a84d070', 'a9c910a2-54af-4ea3-aeb8-1356dc6839ee']",,"[94.5, 38.7]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,"[95.1, 38.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.91,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7476157166987474
75d0650b-355f-4420-8464-3efb5a84d070,2338,2,00:14:53.379,59,53,137,1.38124,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['158202ae-54ac-46fe-afae-69542e319499', 'a9c910a2-54af-4ea3-aeb8-1356dc6839ee', 'd866b6e0-372e-4ecd-bb9b-6ff24033b15c']",,"[95.1, 38.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,6732.0,Lucas Pérez Martínez,7.808969,0.16725394,3.0,High Pass,"[102.8, 39.7]",40.0,Right Foot,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.379,0.46900000000005093,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5667137009489978
d866b6e0-372e-4ecd-bb9b-6ff24033b15c,2339,2,00:14:54.760,59,54,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['75d0650b-355f-4420-8464-3efb5a84d070'],,"[103.2, 37.8]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.76,1.3809999999999718,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.528746552612077
ab932003-f858-4c5c-a08d-b1d04d246b0c,2340,2,00:14:54.760,59,54,137,0.0,4,Duel,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['158202ae-54ac-46fe-afae-69542e319499'],,"[102.8, 39.7]",6732.0,Lucas Pérez Martínez,23.0,Center Forward,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.76,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6060207392950143
158202ae-54ac-46fe-afae-69542e319499,2341,2,00:14:54.760,59,54,137,1.404661,30,Pass,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,"['75d0650b-355f-4420-8464-3efb5a84d070', '7b433d8e-e95c-484a-a4f6-a2b2e1d9ef89', 'ab932003-f858-4c5c-a08d-b1d04d246b0c']",,"[17.3, 40.4]",6633.0,Markel Bergara Larrañaga,11.0,Left Defensive Midfield,6605.0,Joseba Zaldúa Bengoetxea,11.292918,1.2742505,2.0,Low Pass,"[20.6, 51.2]",,,66.0,Recovery,77.0,Unknown,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894.76,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8714312675770551
4c055285-8b16-401b-b129-1d4fbe2f5147,2342,2,00:14:55.844,59,55,137,0.505865,17,Pressure,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['5acc9915-68bf-40d2-8c74-cb7b971552c1', '7b433d8e-e95c-484a-a4f6-a2b2e1d9ef89']",,"[99.3, 27.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.844,1.08400000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6278254263958087
7b433d8e-e95c-484a-a4f6-a2b2e1d9ef89,2343,2,00:14:56.165,59,56,137,,42,Ball Receipt*,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,"['158202ae-54ac-46fe-afae-69542e319499', '4c055285-8b16-401b-b129-1d4fbe2f5147']",,"[19.8, 53.7]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.165,0.3209999999999127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9463377056275912
8151e658-7ed9-49f6-a23a-6f7056792297,2344,2,00:14:56.165,59,56,137,0.0,22,Foul Committed,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,['5acc9915-68bf-40d2-8c74-cb7b971552c1'],,"[99.3, 27.4]",5724.0,Fayçal Fajr,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,Dangerous Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.165,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7784349775977464
5acc9915-68bf-40d2-8c74-cb7b971552c1,2345,2,00:14:56.165,59,56,137,0.0,21,Foul Won,219,RC Deportivo La Coruña,1,Regular Play,210,Real Sociedad,,,"['4c055285-8b16-401b-b129-1d4fbe2f5147', '8151e658-7ed9-49f6-a23a-6f7056792297']",,"[20.8, 52.7]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.165,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5850863275499129
ae1335a7-b84f-4ff2-8968-6b9cd9f939bc,2346,2,00:15:15.824,60,15,138,0.392089,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['b5f227dc-cc8c-44fb-8262-5daf77ebcdbd'],True,"[21.0, 50.2]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,6690.0,Xabier Prieto Argarate,31.70899,0.45377487,1.0,Ground Pass,"[49.5, 64.1]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.824,19.658999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6696956706645281
b5f227dc-cc8c-44fb-8262-5daf77ebcdbd,2347,2,00:15:16.216,60,16,138,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['ae1335a7-b84f-4ff2-8968-6b9cd9f939bc'],,"[49.5, 64.1]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.216,0.39200000000005275,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09295327526798491
1ee9f46e-c5e9-40ca-8b6f-4ca1b393fa99,2348,2,00:15:16.483,60,16,138,1.150977,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['7ffedee0-5113-4680-b3c9-979b50a5d4ba'],True,"[49.3, 63.1]",6690.0,Xabier Prieto Argarate,12.0,Right Midfield,6605.0,Joseba Zaldúa Bengoetxea,11.994165,1.4454072,1.0,Ground Pass,"[50.8, 75.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.483,0.26699999999993906,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9917236042101234
7ffedee0-5113-4680-b3c9-979b50a5d4ba,2349,2,00:15:17.634,60,17,138,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['1ee9f46e-c5e9-40ca-8b6f-4ca1b393fa99'],,"[50.8, 75.0]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.634,1.1510000000000673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24206130050644215
caa19c64-2944-4034-a6ed-d6951537c3eb,2350,2,00:15:18.615,60,18,138,0.256353,30,Pass,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,"['1ebd29ec-a3c1-424c-88c7-87b9eb8a3eea', '4b28d555-b7e0-4f26-8aa0-fbaf4db89b85']",,"[57.0, 75.6]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,6.7029843,0.029841885,1.0,Ground Pass,"[63.7, 75.8]",40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.615,0.9809999999999945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6394823425048126
1ebd29ec-a3c1-424c-88c7-87b9eb8a3eea,2351,2,00:15:18.871,60,18,138,,42,Ball Receipt*,210,Real Sociedad,3,From Free Kick,210,Real Sociedad,,,['caa19c64-2944-4034-a6ed-d6951537c3eb'],,"[67.3, 76.2]",5560.0,Carlos Alberto Vela Garrido,22.0,Right Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.871,0.2559999999999718,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9048901109048244
4b28d555-b7e0-4f26-8aa0-fbaf4db89b85,2352,2,00:15:18.871,60,18,138,0.0,10,Interception,210,Real Sociedad,3,From Free Kick,219,RC Deportivo La Coruña,,,['caa19c64-2944-4034-a6ed-d6951537c3eb'],,"[56.4, 4.3]",25921.0,Rubén Gracia Calmache,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.871,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1028901465191765
6d6ae91c-f546-44da-b753-0c8b23c934b2,2353,2,00:15:24.414,60,24,139,1.063668,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['23febc41-f869-456c-8b4a-da14cfa01450'],,"[63.1, 80.0]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,8.417244,-1.9866081,2.0,Low Pass,"[59.7, 72.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.414,5.543000000000006,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.199470156885023
23febc41-f869-456c-8b4a-da14cfa01450,2354,2,00:15:25.477,60,25,139,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['6d6ae91c-f546-44da-b753-0c8b23c934b2'],,"[59.7, 72.3]",5560.0,Carlos Alberto Vela Garrido,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.477,1.0629999999999882,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9267788018455262
27a543dc-6fc4-4680-9c77-3a7433842934,2355,2,00:15:25.477,60,25,139,2.421308,43,Carry,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1ee5d611-35dd-411d-8201-fe3fdf333f90', '23febc41-f869-456c-8b4a-da14cfa01450']",,"[59.7, 72.3]",5560.0,Carlos Alberto Vela Garrido,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,"[59.8, 72.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.477,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21001318085984189
1ee5d611-35dd-411d-8201-fe3fdf333f90,2356,2,00:15:27.899,60,27,139,4.278983,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1b394187-76eb-4a8c-a059-2b8c36170910', 'aa742edf-08f9-4245-aa15-bcf57f0a4a57']",,"[59.8, 72.3]",5560.0,Carlos Alberto Vela Garrido,22.0,Right Center Forward,8584.0,Jonathas Cristian de Jesus,47.16153,0.082789056,3.0,High Pass,"[106.8, 76.2]",38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.899,2.4220000000000255,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6913512809084256
8abf587b-4ba0-41c8-9edd-3d71efcb4772,2357,2,00:15:32.158,60,32,139,1.078787,17,Pressure,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,"['1b394187-76eb-4a8c-a059-2b8c36170910', '709f0776-7357-4516-b5da-1a02c92b5c75', 'a5fe5645-2de3-4636-aed7-577c86aaa04e']",,"[107.4, 76.0]",8584.0,Jonathas Cristian de Jesus,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.158,4.2590000000000146,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.23907264609887646
aa742edf-08f9-4245-aa15-bcf57f0a4a57,2358,2,00:15:32.178,60,32,139,,42,Ball Receipt*,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,['1ee5d611-35dd-411d-8201-fe3fdf333f90'],,"[107.4, 76.0]",8584.0,Jonathas Cristian de Jesus,24.0,Left Center Forward,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.178,0.01999999999998181,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5774609645513419
1b394187-76eb-4a8c-a059-2b8c36170910,2359,2,00:15:32.178,60,32,140,0.0,10,Interception,219,RC Deportivo La Coruña,1,Regular Play,219,RC Deportivo La Coruña,,,"['1ee5d611-35dd-411d-8201-fe3fdf333f90', '8abf587b-4ba0-41c8-9edd-3d71efcb4772']",,"[13.3, 3.9]",6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,,,,,,,,,,,,,,,,True,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.178,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.03730351210624905
