id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,out,counterpress,duel_outcome_id,duel_outcome_name,dribble_nutmeg,off_camera,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_switch,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,shot_first_time,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,block_deflection,pass_deflected,foul_committed_card_id,foul_committed_card_name,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_overrun,clearance_left_foot,shot_follows_dribble,miscontrol_aerial_won,foul_committed_advantage,foul_won_advantage,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_offensive,dribble_no_touch,shot_one_on_one,pass_cut_back,pass_inswinging,50_50_outcome_id,50_50_outcome_name,injury_stoppage_in_chain,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
33f51e48-6ff2-46dc-ba15-12013488f1be,1538,1,00:38:48.395,38,48,89,0.0,10,Interception,216,Getafe,6,From Counter,216,Getafe,,,['97d5e958-af9b-4260-adbb-6a8c8418238f'],"[24.5, 30.8]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.395,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6582048456658802
206a5b90-4910-465b-a1aa-4c2c51621453,1539,1,00:38:48.395,38,48,89,0.710785,43,Carry,216,Getafe,6,From Counter,216,Getafe,,,"['2fdf4b9d-f678-401d-919b-2a8caaa81d4d', '33f51e48-6ff2-46dc-ba15-12013488f1be', 'bb3b96d0-c6c4-4544-9a0e-634dfbcd8477']","[24.5, 30.8]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,"[24.8, 35.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.395,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37783056797815195
bb3b96d0-c6c4-4544-9a0e-634dfbcd8477,1540,1,00:38:49.106,38,49,89,0.0,39,Dribbled Past,216,Getafe,6,From Counter,223,Málaga,,,"['206a5b90-4910-465b-a1aa-4c2c51621453', '2fdf4b9d-f678-401d-919b-2a8caaa81d4d', 'f89c7449-618f-4ef4-921d-81148ba023a6']","[95.3, 44.9]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.106,0.7110000000002401,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8875581837957294
2fdf4b9d-f678-401d-919b-2a8caaa81d4d,1541,1,00:38:49.106,38,49,89,0.0,14,Dribble,216,Getafe,6,From Counter,216,Getafe,,,['bb3b96d0-c6c4-4544-9a0e-634dfbcd8477'],"[24.8, 35.2]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.106,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.005653135806758969
f89c7449-618f-4ef4-921d-81148ba023a6,1542,1,00:38:49.106,38,49,89,1.535128,43,Carry,216,Getafe,6,From Counter,216,Getafe,,,"['2fdf4b9d-f678-401d-919b-2a8caaa81d4d', 'bb3b96d0-c6c4-4544-9a0e-634dfbcd8477', 'be231421-da93-4e59-a757-2279bd191f23']","[24.8, 35.2]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,"[27.9, 37.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2329.106,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.27385885449993363
be231421-da93-4e59-a757-2279bd191f23,1543,1,00:38:50.641,38,50,89,1.382549,30,Pass,216,Getafe,6,From Counter,216,Getafe,,,['024ee216-50e6-48cb-a5cd-6dfae6fe40e2'],"[27.9, 37.3]",6856.0,Carlos Martín Vigaray,6.0,Left Back,15893.0,Víctor Rodríguez Romero,19.106543,0.026172033,1.0,Ground Pass,"[47.0, 37.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2330.641,1.5349999999998545,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7862791874615193
024ee216-50e6-48cb-a5cd-6dfae6fe40e2,1544,1,00:38:52.024,38,52,89,,42,Ball Receipt*,216,Getafe,6,From Counter,216,Getafe,,,['be231421-da93-4e59-a757-2279bd191f23'],"[47.0, 37.8]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.024,1.3829999999998108,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7414667076337035
00a517e7-6b1b-4a89-9a36-f7736d8bf8fb,1545,1,00:38:52.024,38,52,89,2.960871,43,Carry,216,Getafe,6,From Counter,216,Getafe,,,"['024ee216-50e6-48cb-a5cd-6dfae6fe40e2', '42c798b0-54c0-41f7-bdbe-34bdbc0f066c', 'c71ba932-3b87-4a66-9cb1-289a6112e375']","[47.0, 37.8]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,,,,,,,,,,,,"[63.1, 39.8]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.024,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.665830374049439
42c798b0-54c0-41f7-bdbe-34bdbc0f066c,1546,1,00:38:52.319,38,52,89,1.654411,17,Pressure,216,Getafe,6,From Counter,223,Málaga,,,['00a517e7-6b1b-4a89-9a36-f7736d8bf8fb'],"[69.8, 45.9]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2332.319,0.29500000000007276,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.48139082570445624
c71ba932-3b87-4a66-9cb1-289a6112e375,1547,1,00:38:54.985,38,54,89,1.19839,30,Pass,216,Getafe,6,From Counter,216,Getafe,,,['43a553da-cedf-4891-a0a4-4931ca03e79e'],"[63.1, 39.8]",15893.0,Víctor Rodríguez Romero,19.0,Center Attacking Midfield,6907.0,Pedro León Sánchez Gil,16.734396,1.1392232,1.0,Ground Pass,"[70.1, 55.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2334.985,2.6660000000001673,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4429751584435945
43a553da-cedf-4891-a0a4-4931ca03e79e,1548,1,00:38:56.183,38,56,89,,42,Ball Receipt*,216,Getafe,6,From Counter,216,Getafe,,,['c71ba932-3b87-4a66-9cb1-289a6112e375'],"[70.1, 55.0]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.183,1.1979999999998654,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28885060246214134
63489e91-5bd7-4154-994d-be38e0e6bd7b,1549,1,00:38:56.183,38,56,89,3.313825,43,Carry,216,Getafe,6,From Counter,216,Getafe,,,"['43a553da-cedf-4891-a0a4-4931ca03e79e', '4738c32c-e68c-4e2c-bfd9-50c3f3566709', 'a283fa1e-40e8-456a-8316-3a9ff46c44d2']","[70.1, 55.0]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,"[105.6, 58.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2336.183,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15309627797978964
4738c32c-e68c-4e2c-bfd9-50c3f3566709,1550,1,00:38:58.623,38,58,89,0.804928,17,Pressure,216,Getafe,6,From Counter,223,Málaga,,,['63489e91-5bd7-4154-994d-be38e0e6bd7b'],"[24.9, 23.0]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2338.623,2.4400000000000546,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5034494984869521
a283fa1e-40e8-456a-8316-3a9ff46c44d2,1551,1,00:38:59.497,38,59,89,0.148797,30,Pass,216,Getafe,6,From Counter,216,Getafe,,,['138ba1d6-2517-46e7-bb98-4330bd20700d'],"[105.6, 58.1]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,3.2572994,-1.8828385,1.0,Ground Pass,"[104.6, 55.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.497,0.8739999999997963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6097498400118596
138ba1d6-2517-46e7-bb98-4330bd20700d,1552,1,00:38:59.646,38,59,89,0.0,6,Block,216,Getafe,1,Regular Play,223,Málaga,,,['a283fa1e-40e8-456a-8316-3a9ff46c44d2'],"[15.5, 25.1]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2339.646,0.14900000000034197,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2589808858501772
fa450fcb-9ed5-4435-8371-ee0ed379381e,1553,1,00:39:30.499,39,30,90,1.394661,30,Pass,216,Getafe,2,From Corner,216,Getafe,,,['f5ae6520-bcdd-4a28-9bc8-44aa53065f34'],"[120.0, 80.0]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,36.00347,-1.8407024,3.0,High Pass,"[110.4, 45.3]",40.0,Right Foot,61.0,Corner,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2370.499,30.85299999999961,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5452143816986489
51b38154-f125-4850-96a8-8c7f0bf5ebdc,1554,1,00:39:31.893,39,31,90,0.0,4,Duel,216,Getafe,2,From Corner,216,Getafe,,,['f5ae6520-bcdd-4a28-9bc8-44aa53065f34'],"[110.4, 45.3]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.893,1.3940000000002328,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6910170666210689
f5ae6520-bcdd-4a28-9bc8-44aa53065f34,1555,1,00:39:31.893,39,31,90,0.0,9,Clearance,216,Getafe,2,From Corner,223,Málaga,,,"['51b38154-f125-4850-96a8-8c7f0bf5ebdc', 'fa450fcb-9ed5-4435-8371-ee0ed379381e']","[9.7, 34.8]",6707.0,Charles Días Barbosa de Oliveira,24.0,Left Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2371.893,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28048508909654246
b9f0554a-c3de-4b47-92fa-d6d948cf3b0d,1556,1,00:39:35.528,39,35,90,0.0,2,Ball Recovery,216,Getafe,2,From Corner,216,Getafe,,,,"[97.4, 74.3]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.528,3.6349999999997635,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08671796907912088
8ecccb44-ce13-44bf-8d69-5c9ab264120b,1557,1,00:39:35.528,39,35,90,5.711068,43,Carry,216,Getafe,2,From Corner,216,Getafe,,,"['3efdd663-e53f-41b2-870e-370a0341a299', '6aedb31b-168a-4dd6-b90f-f2fe190a49bc', 'b9f0554a-c3de-4b47-92fa-d6d948cf3b0d']","[97.4, 74.3]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,,,,,,,,,,"[113.8, 72.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2375.528,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4388196782104272
3efdd663-e53f-41b2-870e-370a0341a299,1558,1,00:39:40.606,39,40,90,0.731555,17,Pressure,216,Getafe,2,From Corner,223,Málaga,,,"['6aedb31b-168a-4dd6-b90f-f2fe190a49bc', '8ecccb44-ce13-44bf-8d69-5c9ab264120b']","[9.7, 12.1]",3084.0,Christian Atsu Twasam,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2380.606,5.078000000000429,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.07039318210851564
6aedb31b-168a-4dd6-b90f-f2fe190a49bc,1559,1,00:39:41.239,39,41,90,0.098831,30,Pass,216,Getafe,2,From Corner,216,Getafe,,,"['3efdd663-e53f-41b2-870e-370a0341a299', 'e88d61ff-383b-4faf-8f6e-1e210e45a121']","[113.8, 72.1]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,4.1303754,-1.4494443,2.0,Low Pass,"[114.3, 68.0]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.239,0.6329999999998108,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5897677085151685
e88d61ff-383b-4faf-8f6e-1e210e45a121,1560,1,00:39:41.338,39,41,90,0.0,6,Block,216,Getafe,2,From Corner,223,Málaga,,,['6aedb31b-168a-4dd6-b90f-f2fe190a49bc'],"[5.8, 12.1]",3084.0,Christian Atsu Twasam,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.338,0.09900000000016007,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7898731298994526
d25c10a3-bfd4-4fbf-9b09-26c32537cb8b,1561,1,00:40:04.761,40,4,91,1.498033,30,Pass,216,Getafe,2,From Corner,216,Getafe,,,['45de066b-031c-459c-9a48-6f03fb5152cc'],"[120.0, 80.0]",6907.0,Pedro León Sánchez Gil,17.0,Right Wing,,,38.55723,-1.8466022,3.0,High Pass,"[109.5, 42.9]",40.0,Right Foot,61.0,Corner,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2404.761,23.422999999999774,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9794865531758097
48806afe-821b-42ee-bc4b-1c02f97b05c8,1562,1,00:40:06.259,40,6,91,0.0,4,Duel,216,Getafe,2,From Corner,216,Getafe,,,['45de066b-031c-459c-9a48-6f03fb5152cc'],"[109.5, 42.9]",6856.0,Carlos Martín Vigaray,6.0,Left Back,,,,,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.259,1.4980000000000473,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33377473574672023
45de066b-031c-459c-9a48-6f03fb5152cc,1563,1,00:40:06.259,40,6,91,0.0,9,Clearance,216,Getafe,2,From Corner,223,Málaga,,,"['48806afe-821b-42ee-bc4b-1c02f97b05c8', 'd25c10a3-bfd4-4fbf-9b09-26c32537cb8b']","[10.6, 37.2]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2406.259,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6361063883634329
adba0d15-8d11-4e12-9c6f-6e16d21665ce,1564,1,00:40:08.730,40,8,92,0.0,2,Ball Recovery,223,Málaga,1,Regular Play,223,Málaga,,,,"[35.0, 36.0]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.73,2.4710000000000036,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4796844252878658
79a50b4f-3309-48ce-91d6-451047efe469,1565,1,00:40:08.730,40,8,92,5.757832,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['7337d3ee-2638-404f-91fd-611a1c61860e', '768a295e-55ba-49eb-a047-6a205e071c94', 'adba0d15-8d11-4e12-9c6f-6e16d21665ce']","[35.0, 36.0]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[58.2, 26.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2408.73,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7314676471950455
7337d3ee-2638-404f-91fd-611a1c61860e,1566,1,00:40:11.301,40,11,92,2.231029,17,Pressure,223,Málaga,1,Regular Play,216,Getafe,,,['79a50b4f-3309-48ce-91d6-451047efe469'],"[63.1, 42.9]",11675.0,Moisés Gómez Bordonado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2411.301,2.5709999999999127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.23194835747456233
1b1557a0-066e-45e7-8f57-5130512dbbd4,1567,1,00:40:14.488,40,14,92,0.0,22,Foul Committed,223,Málaga,1,Regular Play,216,Getafe,,,"['0e7f43de-fd6a-4e22-b376-8fba677d0296', '768a295e-55ba-49eb-a047-6a205e071c94']","[61.9, 53.5]",11675.0,Moisés Gómez Bordonado,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,2414.488,3.186999999999898,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07128443580538513
768a295e-55ba-49eb-a047-6a205e071c94,1568,1,00:40:14.488,40,14,92,0.0,21,Foul Won,223,Málaga,1,Regular Play,223,Málaga,,,['1b1557a0-066e-45e7-8f57-5130512dbbd4'],"[58.2, 26.6]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,2414.488,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04804417039165476
0e7f43de-fd6a-4e22-b376-8fba677d0296,1569,1,00:40:14.488,40,14,92,0.537386,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['030d22f2-5bbc-4a0a-a1d4-04a595f62917', '1b1557a0-066e-45e7-8f57-5130512dbbd4', '768a295e-55ba-49eb-a047-6a205e071c94', 'b6a0eb95-444c-456a-8dc6-da03fa2dffea']","[58.2, 26.6]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,,,,,,,,,,,,"[56.2, 18.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.488,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15159892608556702
030d22f2-5bbc-4a0a-a1d4-04a595f62917,1570,1,00:40:14.646,40,14,92,0.590859,17,Pressure,223,Málaga,1,Regular Play,216,Getafe,,,"['0e7f43de-fd6a-4e22-b376-8fba677d0296', 'b6a0eb95-444c-456a-8dc6-da03fa2dffea']","[60.2, 63.2]",25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2414.646,0.15800000000035652,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8777659715795477
b6a0eb95-444c-456a-8dc6-da03fa2dffea,1571,1,00:40:15.025,40,15,92,1.130563,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['030d22f2-5bbc-4a0a-a1d4-04a595f62917', '450293ec-cfca-4402-a286-93faaeffb3eb']","[56.2, 18.1]",6563.0,Juan Pablo Añor Acosta,12.0,Right Midfield,3084.0,Christian Atsu Twasam,13.958868,-1.0783106,1.0,Ground Pass,"[62.8, 5.8]",38.0,Left Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2415.025,0.3789999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9662055164027383
450293ec-cfca-4402-a286-93faaeffb3eb,1572,1,00:40:16.156,40,16,92,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['b6a0eb95-444c-456a-8dc6-da03fa2dffea'],"[62.8, 5.8]",3084.0,Christian Atsu Twasam,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416.156,1.1309999999998581,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7966063453284014
