id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_recovery_recovery_failure,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,out,pass_aerial_won,foul_won_defensive,clearance_head,clearance_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,counterpress,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_left_foot,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist,shot_first_time,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_advantage,foul_won_advantage,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,dribble_nutmeg,pass_miscommunication,pass_deflected,dribble_overrun,shot_one_on_one,dribble_no_touch,player_off_permanent,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4f87154a-9f0c-45b9-b27a-6e9cd8ef4aa9,2347,2,00:31:42.757,76,42,174,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,213,Sevilla,,,['94d72b2d-c9a3-4ecd-a548-30269a602860'],,"[84.2, 41.4]",6401.0,Kevin Gameiro,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1902.757,1.8830000000000382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6505422223904846
9ccc27a9-194b-433a-b580-6f359bb7252d,2348,2,00:31:47.585,76,47,175,4.135355,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['ef1f64f4-82ea-40bd-8d57-0cb880209ee1'],True,"[36.2, 38.7]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,4711.0,Pablo Hernández Domínguez,23.084627,-1.1750056,1.0,Ground Pass,"[45.1, 17.4]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.585,4.8279999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7110540559539197
ef1f64f4-82ea-40bd-8d57-0cb880209ee1,2349,2,00:31:51.720,76,51,175,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['9ccc27a9-194b-433a-b580-6f359bb7252d'],,"[45.1, 17.4]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1911.72,4.134999999999991,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45084322849542136
f4d2f7de-120e-479f-bcec-4553daca4f4f,2350,2,00:31:56.266,76,56,175,0.564998,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['5443aaea-b472-4bf1-8b8c-8fb0af30d9a8'],,"[62.0, 41.8]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,6852.0,Jozabed Sánchez Ruiz,5.9665737,2.4511461,1.0,Ground Pass,"[57.4, 45.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.266,4.546000000000049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13849084743088824
5443aaea-b472-4bf1-8b8c-8fb0af30d9a8,2351,2,00:31:56.831,76,56,175,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['f4d2f7de-120e-479f-bcec-4553daca4f4f'],,"[57.4, 45.6]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.831,0.5649999999998272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4077634493388913
d1a858a4-9f6f-4582-a73a-82914467e858,2352,2,00:31:56.831,76,56,175,0.907809,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['5443aaea-b472-4bf1-8b8c-8fb0af30d9a8', 'fcc9c225-2f9e-407d-9f28-64dcd29f7e46']",,"[57.4, 45.6]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,,,,,,,,,,,,"[57.4, 45.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.831,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8082499160047951
fcc9c225-2f9e-407d-9f28-64dcd29f7e46,2353,2,00:31:57.739,76,57,175,0.553555,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['21d208e6-a4a9-4533-ba6b-ab8bbccb2c36'],,"[57.4, 45.6]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,4711.0,Pablo Hernández Domínguez,7.528612,-0.2965458,1.0,Ground Pass,"[64.6, 43.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917.739,0.9080000000001291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.616533399947154
21d208e6-a4a9-4533-ba6b-ab8bbccb2c36,2354,2,00:31:58.292,76,58,175,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['fcc9c225-2f9e-407d-9f28-64dcd29f7e46'],,"[64.6, 43.4]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.292,0.5529999999998836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1344772394362671
7e3c800c-516b-450a-bbc2-92af1fde7706,2355,2,00:31:58.292,76,58,175,0.632337,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['0e99d717-c194-445b-a6e8-0ad84fa1bd4c', '1edc69a7-6941-4261-9090-a056034f3f1c', '21d208e6-a4a9-4533-ba6b-ab8bbccb2c36']",,"[64.6, 43.4]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,"[63.3, 42.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.292,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12064587802427862
1edc69a7-6941-4261-9090-a056034f3f1c,2356,2,00:31:58.749,76,58,175,0.182022,17,Pressure,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,"['0e99d717-c194-445b-a6e8-0ad84fa1bd4c', '7e3c800c-516b-450a-bbc2-92af1fde7706']",,"[55.1, 36.4]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.749,0.4570000000001073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.417884635774704
0e99d717-c194-445b-a6e8-0ad84fa1bd4c,2357,2,00:31:58.925,76,58,175,0.835291,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['1edc69a7-6941-4261-9090-a056034f3f1c', 'f7061775-9b65-428d-acaa-3b31e2048b4d']",,"[63.3, 42.3]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,26222.0,José Eduardo Rosa Vale de Castro,10.50952,2.6779451,1.0,Ground Pass,"[53.9, 47.0]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.925,0.17599999999993088,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2746913052831401
f7061775-9b65-428d-acaa-3b31e2048b4d,2358,2,00:31:59.760,76,59,175,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['0e99d717-c194-445b-a6e8-0ad84fa1bd4c'],,"[53.9, 47.0]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.76,0.8350000000000364,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34080335664030204
294ae5f6-62a1-4205-9f49-648e5ed2bfeb,2359,2,00:31:59.760,76,59,175,1.090442,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['7eba4e72-f9e3-4155-bcf0-9f0a0b95b43d', 'f7061775-9b65-428d-acaa-3b31e2048b4d']",,"[53.9, 47.0]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,,,,,,,,,,,,"[53.9, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1919.76,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36884159381111825
7eba4e72-f9e3-4155-bcf0-9f0a0b95b43d,2360,2,00:32:00.851,77,0,175,1.154563,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['e21b9876-3d43-4cef-9d1f-82806e768afc'],,"[53.9, 47.0]",26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,26848.0,Roberto Trashorras Gayoso,22.20563,-1.593315,1.0,Ground Pass,"[53.4, 24.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.851,1.0910000000001219,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.48229372786366187
e21b9876-3d43-4cef-9d1f-82806e768afc,2361,2,00:32:02.005,77,2,175,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['7eba4e72-f9e3-4155-bcf0-9f0a0b95b43d'],,"[53.4, 24.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.005,1.1539999999999964,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17612598415343483
2168fe10-6099-4f5c-aff4-89c2535ed6fc,2362,2,00:32:02.005,77,2,175,3.670103,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['7e484e9d-ceaf-4b5e-9058-504ea779354f', 'e21b9876-3d43-4cef-9d1f-82806e768afc']",,"[53.4, 24.8]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,,,,,,,,,,,,"[64.8, 21.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.005,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.010166716403667841
7e484e9d-ceaf-4b5e-9058-504ea779354f,2363,2,00:32:05.675,77,5,175,1.053814,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['bd16bd3d-d1eb-4bf0-beba-c84249ee1fb6'],,"[64.8, 21.9]",26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,7900.0,Tiago Manuel Dias Correia,25.912352,-0.6126229,1.0,Ground Pass,"[86.0, 7.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.675,3.6699999999998454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.09978600570459095
ee9b9dd0-5dbc-4a6a-933e-b3729cefadf5,2364,2,00:32:06.720,77,6,175,1.302609,17,Pressure,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,"['043d033f-75e3-4a45-ab03-d607988004f1', 'bd16bd3d-d1eb-4bf0-beba-c84249ee1fb6']",,"[35.2, 73.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.72,1.0450000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.01280322544739676
bd16bd3d-d1eb-4bf0-beba-c84249ee1fb6,2365,2,00:32:06.729,77,6,175,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['7e484e9d-ceaf-4b5e-9058-504ea779354f', 'ee9b9dd0-5dbc-4a6a-933e-b3729cefadf5']",,"[86.0, 7.0]",7900.0,Tiago Manuel Dias Correia,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.729,0.009000000000014552,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3127750216254702
043d033f-75e3-4a45-ab03-d607988004f1,2366,2,00:32:06.729,77,6,175,1.57593,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['519e3b1d-e6a3-4bf1-be5a-c6e8e47083cc', '712ee0d2-b632-4f48-8aa9-807b442c5df9', 'bd16bd3d-d1eb-4bf0-beba-c84249ee1fb6', 'ee9b9dd0-5dbc-4a6a-933e-b3729cefadf5']",,"[86.0, 7.0]",7900.0,Tiago Manuel Dias Correia,6.0,Left Back,,,,,,,,,,,,"[84.9, 6.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.729,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9786385422423951
712ee0d2-b632-4f48-8aa9-807b442c5df9,2367,2,00:32:08.305,77,8,175,0.0,22,Foul Committed,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,"['043d033f-75e3-4a45-ab03-d607988004f1', '519e3b1d-e6a3-4bf1-be5a-c6e8e47083cc']",,"[35.2, 73.3]",6672.0,Jorge Andújar Moreno,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.305,1.5760000000000218,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6932075979610413
519e3b1d-e6a3-4bf1-be5a-c6e8e47083cc,2368,2,00:32:08.305,77,8,175,0.0,21,Foul Won,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['712ee0d2-b632-4f48-8aa9-807b442c5df9'],,"[84.9, 6.8]",7900.0,Tiago Manuel Dias Correia,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.305,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35360135054428743
f48ce734-8d12-4755-884b-28e5dc936607,2369,2,00:32:27.473,77,27,175,0.0,19,Substitution,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,,,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,11543.0,José Antonio Dorado Ramírez,,,,,,,,,,,,,1947.473,19.167999999999893,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8319551351328305
e51bdbcf-2467-404c-923e-552f21431855,2370,2,00:32:40.554,77,40,176,1.205434,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['4be267d4-72cc-454b-b9a4-5e1092f8e5da'],,"[85.6, 7.5]",11539.0,Adrián Embarba Blázquez,12.0,Right Midfield,4711.0,Pablo Hernández Domínguez,40.872116,0.887649,3.0,High Pass,"[111.4, 39.2]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.554,13.081000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.958376943527227
4be267d4-72cc-454b-b9a4-5e1092f8e5da,2371,2,00:32:41.759,77,41,176,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['e51bdbcf-2467-404c-923e-552f21431855'],,"[111.4, 39.2]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.759,1.2049999999999272,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.760683830826547
66752c69-997b-414a-8959-8beb416daba8,2372,2,00:32:41.759,77,41,176,0.168619,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['b7ee108a-de82-4d5d-a90d-5f1b0013a996'],,"[111.1, 38.7]",4711.0,Pablo Hernández Domínguez,16.0,Left Midfield,,,4.8259716,1.467004,2.0,Low Pass,"[111.6, 43.5]",37.0,Head,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.759,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5422788803238731
b7ee108a-de82-4d5d-a90d-5f1b0013a996,2373,2,00:32:41.928,77,41,176,0.0,9,Clearance,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,['66752c69-997b-414a-8959-8beb416daba8'],,"[8.5, 36.6]",6349.0,Federico Julián Fazio,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.928,0.1690000000000964,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24237408443236097
36ca21f5-e4bd-417f-b3c5-c1f249e74119,2374,2,00:32:42.699,77,42,176,0.0,2,Ball Recovery,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,,,"[8.5, 36.6]",6825.0,Daniel Filipe Martins Carriço,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.699,0.7709999999999582,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.673453184705689
70374e21-995f-4de4-9788-3582b4c7fb10,2375,2,00:32:42.699,77,42,176,1.479423,43,Carry,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,"['36ca21f5-e4bd-417f-b3c5-c1f249e74119', '6d9f2f96-703e-4c57-a8e4-d0168662e0b3']",,"[8.5, 36.6]",6825.0,Daniel Filipe Martins Carriço,9.0,Right Defensive Midfield,,,,,,,,,,,,"[15.6, 35.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.699,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23557066747006083
6d9f2f96-703e-4c57-a8e4-d0168662e0b3,2376,2,00:32:44.178,77,44,176,0.781841,30,Pass,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,['a276ea80-1626-4789-af56-73e58b9e7b81'],,"[15.6, 35.7]",6825.0,Daniel Filipe Martins Carriço,9.0,Right Defensive Midfield,6841.0,Víctor Machín Pérez,12.744019,-0.31926918,1.0,Ground Pass,"[27.7, 31.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.178,1.4790000000000418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2619834646098542
a276ea80-1626-4789-af56-73e58b9e7b81,2377,2,00:32:44.960,77,44,176,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,['6d9f2f96-703e-4c57-a8e4-d0168662e0b3'],,"[27.7, 31.7]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.96,0.7819999999999254,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6800465098371852
d8f269ce-3934-4575-8f93-a5b5f27dabdd,2378,2,00:32:44.960,77,44,176,0.053129002,43,Carry,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,"['a260e2f3-cedf-42b0-b95f-88109553b200', 'a276ea80-1626-4789-af56-73e58b9e7b81', 'a84986c7-9e44-4a54-bcbb-fd61c7ad5c93']",,"[27.7, 31.7]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,"[26.9, 32.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.96,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19160216158174115
a260e2f3-cedf-42b0-b95f-88109553b200,2379,2,00:32:44.977,77,44,176,1.047795,17,Pressure,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['a84986c7-9e44-4a54-bcbb-fd61c7ad5c93', 'b5b3213d-4f12-415e-a50c-961ea8e1bb76', 'd8f269ce-3934-4575-8f93-a5b5f27dabdd']",,"[93.2, 47.9]",6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.977,0.01700000000005275,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7069629277137275
a84986c7-9e44-4a54-bcbb-fd61c7ad5c93,2380,2,00:32:45.013,77,45,176,0.0,38,Miscontrol,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,,,['a260e2f3-cedf-42b0-b95f-88109553b200'],,"[26.9, 32.2]",6841.0,Víctor Machín Pérez,17.0,Right Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965.013,0.035999999999830834,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6163169774886277
