id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,out,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,pass_cross,off_camera,clearance_right_foot,foul_won_defensive,pass_switch,foul_committed_offensive,clearance_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_statsbomb_xg,shot_end_location,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_end_location,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,pass_outswinging,shot_first_time,50_50_outcome_id,50_50_outcome_name,dribble_overrun,foul_committed_card_id,foul_committed_card_name,clearance_left_foot,dribble_nutmeg,block_offensive,shot_deflected,block_deflection,foul_committed_type_id,foul_committed_type_name,pass_cut_back,pass_goal_assist,shot_one_on_one,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
21208b5e-41e0-4f81-89f9-66032bcd218c,1344,1,00:42:15.892,42,15,98,1.245804,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['701b249a-c111-4202-bdc4-ecb29ea1dad2'],"[46.9, 5.0]",6932.0,Dani Castellano Betancor,8.0,Left Wing Back,10755.0,Jonathan Viera Ramos,18.248287,0.47835243,3.0,High Pass,"[63.1, 13.4]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.892,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8810320787818715
701b249a-c111-4202-bdc4-ecb29ea1dad2,1345,1,00:42:17.138,42,17,98,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['21208b5e-41e0-4f81-89f9-66032bcd218c'],"[63.1, 13.4]",10755.0,Jonathan Viera Ramos,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.138,1.2460000000000946,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35362552767509536
b7c35bc5-0737-46a6-b2e3-5224b59952a7,1346,1,00:42:17.138,42,17,98,1.369207,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['3baf15c7-b27d-4184-991d-ac884598e945'],"[63.1, 13.4]",10755.0,Jonathan Viera Ramos,24.0,Left Center Forward,27521.0,Juan Emmanuel Culio,13.024976,2.4704487,2.0,Low Pass,"[52.9, 21.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537.138,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.21609919082641604
3baf15c7-b27d-4184-991d-ac884598e945,1347,1,00:42:18.507,42,18,98,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['b7c35bc5-0737-46a6-b2e3-5224b59952a7'],"[52.9, 21.5]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.507,1.3690000000001419,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6332616063598725
d6e029e2-f7b5-4847-a124-575c676b86a4,1348,1,00:42:18.507,42,18,98,0.205569,43,Carry,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['2ef85a30-c9c7-41a1-9481-2fac56a42074', '3baf15c7-b27d-4184-991d-ac884598e945', '9de28746-60d8-42fc-bfb1-ca282d264e14']","[52.9, 21.5]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,,,,,,,,,,,,"[52.0, 20.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.507,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9433948609735076
2ef85a30-c9c7-41a1-9481-2fac56a42074,1349,1,00:42:18.574,42,18,98,0.192966,17,Pressure,208,Las Palmas,9,From Kick Off,360,Rayo Vallecano,,,"['9de28746-60d8-42fc-bfb1-ca282d264e14', 'd6e029e2-f7b5-4847-a124-575c676b86a4']","[65.4, 57.1]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.574,0.06700000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06250459788316276
9de28746-60d8-42fc-bfb1-ca282d264e14,1350,1,00:42:18.712,42,18,98,1.564747,30,Pass,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,"['2ef85a30-c9c7-41a1-9481-2fac56a42074', '437285ad-ee17-4568-9d87-21288eb87ac6', 'a591ff0d-4f01-45e9-8a05-02f73be4e722']","[52.0, 20.0]",27521.0,Juan Emmanuel Culio,15.0,Left Center Midfield,3610.0,Roque Mesa Quevedo,16.662832,0.40725586,1.0,Ground Pass,"[67.3, 26.6]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.712,0.13799999999991996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.26539197968945527
437285ad-ee17-4568-9d87-21288eb87ac6,1351,1,00:42:20.277,42,20,98,,42,Ball Receipt*,208,Las Palmas,9,From Kick Off,208,Las Palmas,,,['9de28746-60d8-42fc-bfb1-ca282d264e14'],"[65.8, 28.1]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.277,1.5650000000000546,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28819661504657057
a591ff0d-4f01-45e9-8a05-02f73be4e722,1352,1,00:42:20.277,42,20,98,7.177533,30,Pass,208,Las Palmas,9,From Kick Off,360,Rayo Vallecano,,,['9de28746-60d8-42fc-bfb1-ca282d264e14'],"[52.8, 53.5]",27144.0,Antonio Amaya Carazo,5.0,Left Center Back,,,69.807236,0.27416745,3.0,High Pass,"[120.0, 72.4]",40.0,Right Foot,66.0,Recovery,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2540.277,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9723483664307441
a4c83662-3751-476a-82e8-cd182376f423,1353,1,00:42:43.127,42,43,99,2.837292,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['59ee47d0-a5a4-41a0-bb39-e9ed0e72bbe3', 'e2c752ec-a41d-4a7d-af7c-d7e2f5251686']","[6.0, 36.0]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,3610.0,Roque Mesa Quevedo,60.41622,0.023174658,3.0,High Pass,"[66.4, 37.4]",38.0,Left Foot,63.0,Goal Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2563.127,22.84999999999991,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.04132997382811032
59ee47d0-a5a4-41a0-bb39-e9ed0e72bbe3,1354,1,00:42:45.964,42,45,99,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['a4c83662-3751-476a-82e8-cd182376f423'],"[67.6, 39.2]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.964,2.836999999999989,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2562853501490565
cf7875a0-7fc8-4d0b-9ba4-2631733ade9e,1355,1,00:42:45.964,42,45,99,0.0,4,Duel,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['e2c752ec-a41d-4a7d-af7c-d7e2f5251686'],"[66.4, 37.4]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.964,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4211319760861262
e2c752ec-a41d-4a7d-af7c-d7e2f5251686,1356,1,00:42:45.964,42,45,99,1.954965,30,Pass,208,Las Palmas,7,From Goal Kick,360,Rayo Vallecano,,,"['a4c83662-3751-476a-82e8-cd182376f423', 'cf7875a0-7fc8-4d0b-9ba4-2631733ade9e', 'd26614ef-de17-4d9e-bae8-ea2194602cc8']","[53.7, 42.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,19.07092,-1.0249811,3.0,High Pass,"[63.6, 26.4]",,,66.0,Recovery,,True,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.964,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6367020506361241
d26614ef-de17-4d9e-bae8-ea2194602cc8,1357,1,00:42:47.919,42,47,99,0.0,2,Ball Recovery,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['e2c752ec-a41d-4a7d-af7c-d7e2f5251686'],"[56.5, 53.7]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.919,1.9549999999999272,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5121348488670954
b844f865-96a4-4ceb-8b2f-b6f4aac95b8a,1358,1,00:42:47.919,42,47,99,1.255407,43,Carry,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['4872e8e5-e42d-42b1-ac51-d5b94eb612f8', 'd26614ef-de17-4d9e-bae8-ea2194602cc8']","[56.5, 53.7]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,,,,,,,,,,,,"[57.7, 45.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2567.919,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1469125771647759
4872e8e5-e42d-42b1-ac51-d5b94eb612f8,1359,1,00:42:49.175,42,49,99,0.848857,30,Pass,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,"['2c4c280e-eae1-4dd3-ae6b-72578f9c5ce6', '668f5244-d4f7-496f-baa3-86bcb891398f']","[57.7, 45.2]",7906.0,David Simón Rodríguez Santana,7.0,Right Wing Back,15805.0,Hernán Daniel Santana Trujillo,6.1846585,-1.815775,1.0,Ground Pass,"[56.2, 39.2]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.175,1.2560000000003129,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6606358881356046
668f5244-d4f7-496f-baa3-86bcb891398f,1360,1,00:42:50.024,42,50,99,,42,Ball Receipt*,208,Las Palmas,7,From Goal Kick,208,Las Palmas,,,['4872e8e5-e42d-42b1-ac51-d5b94eb612f8'],"[55.0, 39.5]",15805.0,Hernán Daniel Santana Trujillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.024,0.8489999999997053,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8555510912221175
2c4c280e-eae1-4dd3-ae6b-72578f9c5ce6,1361,1,00:42:50.024,42,50,100,0.0,10,Interception,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['4872e8e5-e42d-42b1-ac51-d5b94eb612f8'],"[63.9, 40.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.024,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.21762510572287586
46316ed6-71cf-4cb8-89d2-dd238404bd58,1362,1,00:42:50.024,42,50,100,0.960176,43,Carry,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['2c4c280e-eae1-4dd3-ae6b-72578f9c5ce6', '37884c22-953b-4f8f-9e1b-f0dd219514d7', 'f96ee87a-e784-480c-8009-bf58a1eef409']","[63.9, 40.9]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,"[70.2, 33.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.024,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5757625986350834
37884c22-953b-4f8f-9e1b-f0dd219514d7,1363,1,00:42:50.984,42,50,100,0.0,22,Foul Committed,360,Rayo Vallecano,1,Regular Play,208,Las Palmas,,,"['46316ed6-71cf-4cb8-89d2-dd238404bd58', 'f96ee87a-e784-480c-8009-bf58a1eef409']","[49.9, 46.4]",15805.0,Hernán Daniel Santana Trujillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,2570.984,0.9600000000000364,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.342874368867884
f96ee87a-e784-480c-8009-bf58a1eef409,1364,1,00:42:50.984,42,50,100,0.0,21,Foul Won,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['37884c22-953b-4f8f-9e1b-f0dd219514d7'],"[70.2, 33.7]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2570.984,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.28772895582533065
f0db5fd4-b2b5-415b-8971-f948ba59895f,1365,1,00:43:25.761,43,25,101,2.483121,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['6c2ecadc-48b6-44bb-a0d0-4f703c49dc3b'],"[76.2, 28.8]",26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,7900.0,Tiago Manuel Dias Correia,38.881485,-0.55232894,3.0,High Pass,"[109.3, 8.4]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2605.761,34.777000000000044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7863778007354834
6c2ecadc-48b6-44bb-a0d0-4f703c49dc3b,1366,1,00:43:28.244,43,28,101,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['f0db5fd4-b2b5-415b-8971-f948ba59895f'],"[109.3, 8.4]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.244,2.4830000000001746,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38677494701187276
b3776fa2-db29-4141-ae54-ccf946035e68,1367,1,00:43:28.244,43,28,101,2.963761,43,Carry,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,"['4cb232db-cdec-4200-851b-34967e35899a', '6c2ecadc-48b6-44bb-a0d0-4f703c49dc3b']","[109.3, 8.4]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,"[113.8, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.244,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9337195976542431
4cb232db-cdec-4200-851b-34967e35899a,1368,1,00:43:31.207,43,31,101,0.962348,30,Pass,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['f0f9e598-ba42-4459-b783-1960b1e82f90'],"[113.8, 8.1]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,11542.0,Javier Guerra Rodríguez,25.554844,1.71214,2.0,Low Pass,"[110.2, 33.4]",38.0,Left Foot,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2611.207,2.962999999999738,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.29186043778641635
f0f9e598-ba42-4459-b783-1960b1e82f90,1369,1,00:43:32.170,43,32,101,,42,Ball Receipt*,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,['4cb232db-cdec-4200-851b-34967e35899a'],"[110.2, 33.4]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2612.17,0.9630000000001928,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3161281864789841
8c12b386-73cd-4975-a928-9ed3114e66ff,1370,1,00:43:52.262,43,52,102,3.678614,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['46859bef-f74c-455e-b129-12efde9a5541', 'e56c827e-b20a-4001-a97d-f27372aa5e23']","[9.9, 47.0]",7905.0,Raúl Lizoáin Cruz,1.0,Goalkeeper,3610.0,Roque Mesa Quevedo,55.029446,0.032715596,3.0,High Pass,"[64.9, 48.8]",40.0,Right Foot,62.0,Free Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.262,20.0920000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.22284227067232243
e56c827e-b20a-4001-a97d-f27372aa5e23,1371,1,00:43:55.940,43,55,102,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['8c12b386-73cd-4975-a928-9ed3114e66ff'],"[65.8, 47.9]",3610.0,Roque Mesa Quevedo,13.0,Right Center Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.94,3.6779999999998836,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8054980068371194
37e6d849-3c28-4cc7-9787-fa3e9e28fa56,1372,1,00:43:55.940,43,55,102,0.0,4,Duel,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['46859bef-f74c-455e-b129-12efde9a5541'],"[64.9, 48.8]",15805.0,Hernán Daniel Santana Trujillo,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.94,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3440459554081887
46859bef-f74c-455e-b129-12efde9a5541,1373,1,00:43:55.940,43,55,103,1.699922,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['37e6d849-3c28-4cc7-9787-fa3e9e28fa56', '3ed65c51-5cf1-450d-8be9-0db6eee6f942', '8c12b386-73cd-4975-a928-9ed3114e66ff']","[55.2, 31.3]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,11542.0,Javier Guerra Rodríguez,16.970562,0.14189705,3.0,High Pass,"[72.0, 33.7]",,,66.0,Recovery,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2635.94,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.09949247227540448
3ed65c51-5cf1-450d-8be9-0db6eee6f942,1374,1,00:43:57.640,43,57,103,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['46859bef-f74c-455e-b129-12efde9a5541'],"[72.0, 33.7]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637.64,1.699999999999818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6439221975817091
370adcbd-d810-4176-bae8-47d9dfef41ec,1375,1,00:43:57.640,43,57,103,0.820591,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['314e5cb0-a28a-4405-987c-cf381cd032da'],"[72.0, 33.7]",11542.0,Javier Guerra Rodríguez,23.0,Center Forward,26607.0,José Raúl Baena Urdiales,9.183137,2.4719536,2.0,Low Pass,"[64.8, 39.4]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637.64,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4673778016236734
314e5cb0-a28a-4405-987c-cf381cd032da,1376,1,00:43:58.461,43,58,103,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['370adcbd-d810-4176-bae8-47d9dfef41ec'],"[64.8, 39.4]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638.461,0.8209999999999127,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2653957202230911
67e97d66-5bb6-4648-b2fb-8ee54418f4c1,1377,1,00:43:58.461,43,58,103,3.750375,30,Pass,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,"['6b04ec07-667b-4949-b3f2-3fb6c2cef0e0', 'b32beb90-dc92-4038-888a-efdef26d5831']","[64.8, 39.4]",26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,7900.0,Tiago Manuel Dias Correia,16.405487,-0.7767777,3.0,High Pass,"[76.5, 27.9]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2638.461,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7612121510188951
6b04ec07-667b-4949-b3f2-3fb6c2cef0e0,1378,1,00:44:02.211,44,2,103,,42,Ball Receipt*,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,['67e97d66-5bb6-4648-b2fb-8ee54418f4c1'],"[77.7, 27.6]",7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2642.211,3.75,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.810833732130215
