id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,off_camera,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,pass_switch,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,out,clearance_left_foot,pass_through_ball,pass_technique_id,pass_technique_name,pass_cross,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_outswinging,dribble_nutmeg,clearance_right_foot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_cut_back,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,shot_first_time,clearance_aerial_won,foul_won_advantage,injury_stoppage_in_chain,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,pass_miscommunication,clearance_other,goalkeeper_punched_out,pass_goal_assist,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b051b6d2-9394-4bf8-96ec-8e226d412105,2256,2,00:16:46.244,61,46,116,1.629577,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['e46de3a2-1be7-4bdd-a8a0-fd1f35c21256'],"[86.7, 33.5]",6771.0,Manuel Trigueros Muñoz,17.0,Right Wing,26009.0,Roberto Soldado Rillo,17.525126,-0.16045828,3.0,High Pass,"[104.0, 30.7]",38.0,Left Foot,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.244,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9182483824696943
e46de3a2-1be7-4bdd-a8a0-fd1f35c21256,2257,2,00:16:47.873,61,47,116,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['b051b6d2-9394-4bf8-96ec-8e226d412105'],"[104.0, 30.7]",26009.0,Roberto Soldado Rillo,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.873,1.629000000000019,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9573775074919956
4d7d5e1a-8ccb-4968-82f2-bafac441d78e,2258,2,00:17:00.977,62,0,117,0.296029,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['263cf7b7-46ee-4a56-811f-8f090ab14196'],"[21.4, 50.6]",27122.0,Simão Mate,3.0,Right Center Back,6668.0,José Luis Morales Nogales,34.59624,0.61285716,1.0,Ground Pass,"[49.7, 70.5]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.977,13.103999999999928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.05292386260923565
263cf7b7-46ee-4a56-811f-8f090ab14196,2259,2,00:17:01.273,62,1,117,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['4d7d5e1a-8ccb-4968-82f2-bafac441d78e'],"[49.7, 70.5]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1021.273,0.2960000000000491,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04497973584152104
d9c271b8-b19d-4aff-91d0-3de78f8d2e7c,2260,2,00:17:02.252,62,2,117,1.662196,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['3dd8ff1f-90f8-4c30-991e-f250300325e2'],"[57.8, 72.9]",6668.0,José Luis Morales Nogales,7.0,Right Wing Back,27122.0,Simão Mate,15.91006,-2.8417075,1.0,Ground Pass,"[42.6, 68.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1022.252,0.9789999999999281,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5511683463742589
3dd8ff1f-90f8-4c30-991e-f250300325e2,2261,2,00:17:03.914,62,3,117,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['d9c271b8-b19d-4aff-91d0-3de78f8d2e7c'],"[42.6, 68.2]",27122.0,Simão Mate,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.914,1.6620000000000346,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2992887567962722
87f3f0f3-7155-4840-985c-8fc3f76adf7f,2262,2,00:17:03.914,62,3,117,5.033547,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['3dd8ff1f-90f8-4c30-991e-f250300325e2', '648fdcb2-06a8-44bd-844e-b681eb18628b']","[42.6, 68.2]",27122.0,Simão Mate,3.0,Right Center Back,,,,,,,,,,,,"[51.6, 56.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.914,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6117724202176172
648fdcb2-06a8-44bd-844e-b681eb18628b,2263,2,00:17:08.948,62,8,117,2.143309,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['25144b3c-a749-4dec-bf4c-8ce6d313a2a9'],"[51.6, 56.0]",27122.0,Simão Mate,3.0,Right Center Back,26023.0,Juan Francisco García García,28.920927,-1.6088402,1.0,Ground Pass,"[50.5, 27.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028.948,5.0340000000001055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7723302486089147
25144b3c-a749-4dec-bf4c-8ce6d313a2a9,2264,2,00:17:11.091,62,11,117,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['648fdcb2-06a8-44bd-844e-b681eb18628b'],"[50.5, 27.1]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.091,2.1429999999998017,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45448638009020204
475dea79-a166-46f7-a52a-1ced10e0f7e8,2265,2,00:17:11.091,62,11,117,2.498789,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['25144b3c-a749-4dec-bf4c-8ce6d313a2a9', '5a190a47-a3ae-4a38-9f55-b98c6cc99c0a']","[50.5, 27.1]",26023.0,Juan Francisco García García,5.0,Left Center Back,,,,,,,,,,,,"[62.1, 22.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1031.091,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13057859718936793
5a190a47-a3ae-4a38-9f55-b98c6cc99c0a,2266,2,00:17:13.590,62,13,117,1.526576,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['588216db-31aa-4cb7-a3b2-3a5b31a006fe'],"[62.1, 22.0]",26023.0,Juan Francisco García García,5.0,Left Center Back,6784.0,Antonio García Aranda,21.044,-0.8492842,1.0,Ground Pass,"[76.0, 6.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.59,2.4990000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1376072494976287
588216db-31aa-4cb7-a3b2-3a5b31a006fe,2267,2,00:17:15.116,62,15,117,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['5a190a47-a3ae-4a38-9f55-b98c6cc99c0a'],"[76.0, 6.2]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.116,1.5260000000000673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03903449620734967
1bf744ba-b607-481c-85ce-a06c2b72b378,2268,2,00:17:15.116,62,15,117,1.091769,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['588216db-31aa-4cb7-a3b2-3a5b31a006fe', '5eec57c4-bc26-416d-8886-08b5d9368b03']","[76.0, 6.2]",6784.0,Antonio García Aranda,8.0,Left Wing Back,,,,,,,,,,,,"[76.0, 6.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1035.116,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30504968415460176
5eec57c4-bc26-416d-8886-08b5d9368b03,2269,2,00:17:16.208,62,16,117,1.038003,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['5c9d2c06-e58d-48df-b0c8-af48ea9bb4db'],"[76.0, 6.2]",6784.0,Antonio García Aranda,8.0,Left Wing Back,25134.0,Deyverson Brum Silva Acosta,17.904749,0.15137544,1.0,Ground Pass,"[93.7, 8.9]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.208,1.0920000000000982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6522514369597608
5c9d2c06-e58d-48df-b0c8-af48ea9bb4db,2270,2,00:17:17.246,62,17,117,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['5eec57c4-bc26-416d-8886-08b5d9368b03'],"[93.7, 8.9]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.246,1.038000000000011,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5883635926048295
404e5b4e-9dcc-4162-ab29-d55a6e4f49f3,2271,2,00:17:17.246,62,17,117,1.421435,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['5c9d2c06-e58d-48df-b0c8-af48ea9bb4db', 'f0812128-94fa-4f19-852f-d39c0b3ac562']","[93.7, 8.9]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,,,,,,,,,,,,"[98.0, 5.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1037.246,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6596564123755826
f0812128-94fa-4f19-852f-d39c0b3ac562,2272,2,00:17:18.668,62,18,117,1.617346,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['cf38d7de-feed-4717-a048-db224b4a1078'],"[98.0, 5.9]",25134.0,Deyverson Brum Silva Acosta,24.0,Left Center Forward,6684.0,Roger Martí Salvador,29.827671,1.2713114,3.0,High Pass,"[106.8, 34.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.668,1.421999999999798,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.27630730945478055
cf38d7de-feed-4717-a048-db224b4a1078,2273,2,00:17:20.285,62,20,117,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,['f0812128-94fa-4f19-852f-d39c0b3ac562'],"[106.8, 34.4]",6684.0,Roger Martí Salvador,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.285,1.6170000000001892,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7916321727600208
c8585411-612f-4cbe-8d77-6c6d36de8c0e,2274,2,00:17:20.285,62,20,117,0.065477,43,Carry,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['5c1d0e6e-fc31-4a5a-a33c-00d2c29833b9', 'cf38d7de-feed-4717-a048-db224b4a1078']","[106.8, 34.4]",6684.0,Roger Martí Salvador,22.0,Right Center Forward,,,,,,,,,,,,"[106.8, 34.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.285,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32327478795404063
5c1d0e6e-fc31-4a5a-a33c-00d2c29833b9,2275,2,00:17:20.350,62,20,117,1.042317,30,Pass,221,Levante UD,3,From Free Kick,221,Levante UD,,,['5c656328-6803-47a1-bf5a-127e929dcfc7'],"[106.8, 34.4]",6684.0,Roger Martí Salvador,22.0,Right Center Forward,6659.0,Víctor Camarasa Ferrando,5.575841,-2.573488,3.0,High Pass,"[102.1, 31.4]",70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96d6b17c-3ab4-48ff-89ca-9120b74a9aba,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.35,0.0649999999998272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06928498813731043
004eb3a9-81d3-44a9-8ac7-59119cc92e66,2276,2,00:17:21.315,62,21,117,0.119999,17,Pressure,221,Levante UD,3,From Free Kick,222,Villarreal,,,"['5c656328-6803-47a1-bf5a-127e929dcfc7', '96d6b17c-3ab4-48ff-89ca-9120b74a9aba']","[15.9, 48.7]",6622.0,Tomás Pina Isla,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.315,0.9650000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7455065684862026
5c656328-6803-47a1-bf5a-127e929dcfc7,2277,2,00:17:21.393,62,21,117,,42,Ball Receipt*,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['004eb3a9-81d3-44a9-8ac7-59119cc92e66', '5c1d0e6e-fc31-4a5a-a33c-00d2c29833b9']","[102.1, 31.4]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.393,0.07799999999997453,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05078982608343807
96d6b17c-3ab4-48ff-89ca-9120b74a9aba,2278,2,00:17:21.393,62,21,117,0.082222,16,Shot,221,Levante UD,3,From Free Kick,221,Levante UD,,,"['004eb3a9-81d3-44a9-8ac7-59119cc92e66', '6799d0ce-7dbe-4a32-89c4-918a74aa6883', 'c560aa1c-719b-4cf7-beae-8b00a6706c9f']","[102.2, 31.4]",6659.0,Víctor Camarasa Ferrando,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025411857,"[103.3, 32.1]",5c1d0e6e-fc31-4a5a-a33c-00d2c29833b9,96.0,Blocked,87.0,Open Play,40.0,Right Foot,,95.0,Volley,"[{'location': [92.5, 21.1], 'player': {'id': 6771, 'name': 'Manuel Trigueros Muñoz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [101.1, 35.0], 'player': {'id': 6357, 'name': 'Jonathan dos Santos Ramírez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [107.5, 40.1], 'player': {'id': 6828, 'name': 'Jaume Vicent Costa Jordá'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [103.4, 32.2], 'player': {'id': 6622, 'name': 'Tomás Pina Isla'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [105.9, 34.0], 'player': {'id': 6752, 'name': 'Víctor Ruíz Torre'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [98.5, 18.4], 'player': {'id': 6772, 'name': 'Mario Gaspar Pérez Martínez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [103.9, 16.1], 'player': {'id': 3324, 'name': 'Eric Bertrand Bailly'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.0, 39.6], 'player': {'id': 3379, 'name': 'Alphonse Areola'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.3, 35.2], 'player': {'id': 6684, 'name': 'Roger Martí Salvador'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [106.8, 14.7], 'player': {'id': 25134, 'name': 'Deyverson Brum Silva Acosta'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}]",,,,,,,,,,True,,,,,,,,,,,,,,,1041.393,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.4917840315625811
c560aa1c-719b-4cf7-beae-8b00a6706c9f,2279,2,00:17:21.475,62,21,117,0.0,6,Block,221,Levante UD,3,From Free Kick,222,Villarreal,,,['96d6b17c-3ab4-48ff-89ca-9120b74a9aba'],"[16.8, 48.0]",6622.0,Tomás Pina Isla,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.475,0.08199999999987995,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7356133181741358
6799d0ce-7dbe-4a32-89c4-918a74aa6883,2280,2,00:17:21.641,62,21,117,0.0,23,Goal Keeper,221,Levante UD,3,From Free Kick,222,Villarreal,,,['96d6b17c-3ab4-48ff-89ca-9120b74a9aba'],"[2.1, 40.5]",3379.0,Alphonse Areola,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,"[2.1, 40.5]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,1041.641,0.16600000000016735,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6932616588640664
692ae66a-31cc-4643-b2bf-e5f20288e5c2,2281,2,00:17:47.178,62,47,118,3.243342,30,Pass,221,Levante UD,2,From Corner,221,Levante UD,,,,"[120.0, 0.1]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,63.2,1.5707964,3.0,High Pass,"[120.0, 63.3]",40.0,Right Foot,61.0,Corner,,75.0,Out,,,,,,,,,,,,,,,True,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1067.178,25.537000000000035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.6457232247650831
3554bfcc-ec51-4d84-8214-85aaae103a3b,2282,2,00:18:16.029,63,16,119,3.909145,30,Pass,222,Villarreal,7,From Goal Kick,222,Villarreal,,,"['8a567da1-071b-4cc7-82ac-aaea2aff1fc7', 'c0cbbe2b-983c-423a-ada8-601b6184d9fa']","[6.0, 44.0]",3379.0,Alphonse Areola,1.0,Goalkeeper,26009.0,Roberto Soldado Rillo,64.041,0.3094055,3.0,High Pass,"[67.0, 63.5]",40.0,Right Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1096.029,28.850999999999885,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.40947667676128874
c0cbbe2b-983c-423a-ada8-601b6184d9fa,2283,2,00:18:19.939,63,19,119,,42,Ball Receipt*,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['3554bfcc-ec51-4d84-8214-85aaae103a3b'],"[67.2, 64.1]",26009.0,Roberto Soldado Rillo,23.0,Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.939,3.910000000000082,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10736708544541029
b601fb45-ecce-4786-9473-600801306b54,2284,2,00:18:19.939,63,19,119,0.0,4,Duel,222,Villarreal,7,From Goal Kick,222,Villarreal,,,['8a567da1-071b-4cc7-82ac-aaea2aff1fc7'],"[67.0, 63.5]",26009.0,Roberto Soldado Rillo,23.0,Center Forward,,,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.939,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3524234812234086
8a567da1-071b-4cc7-82ac-aaea2aff1fc7,2285,2,00:18:19.939,63,19,119,1.472725,30,Pass,222,Villarreal,7,From Goal Kick,221,Levante UD,,,"['3554bfcc-ec51-4d84-8214-85aaae103a3b', 'b601fb45-ecce-4786-9473-600801306b54']","[53.1, 16.6]",5678.0,Jefferson Andrés Lerma Solís,13.0,Right Center Midfield,,,15.838244,-1.6403044,2.0,Low Pass,"[52.0, 0.8]",,,66.0,Recovery,,75.0,Out,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099.939,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.2829778522805083
a599040d-e03f-4e38-9196-cd8cd35ca586,2286,2,00:18:38.160,63,38,120,2.420608,30,Pass,222,Villarreal,4,From Throw In,222,Villarreal,,,['bf47a12d-00a4-407a-b075-6ad7cb2579f9'],"[68.5, 80.0]",6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,3324.0,Eric Bertrand Bailly,22.9421,-2.6759958,2.0,Low Pass,"[48.0, 69.7]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.16,18.221000000000004,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.025701362189354926
bf47a12d-00a4-407a-b075-6ad7cb2579f9,2287,2,00:18:40.581,63,40,120,,42,Ball Receipt*,222,Villarreal,4,From Throw In,222,Villarreal,,,['a599040d-e03f-4e38-9196-cd8cd35ca586'],"[48.0, 69.7]",3324.0,Eric Bertrand Bailly,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1120.581,2.4209999999998217,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7455144545047616
