id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,under_pressure,carry_end_location,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,goalkeeper_end_location,pass_aerial_won,counterpress,pass_miscommunication,pass_cross,pass_switch,out,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,pass_cut_back,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,block_deflection,dribble_overrun,foul_won_defensive,ball_recovery_recovery_failure,clearance_aerial_won,clearance_head,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,pass_inswinging,pass_technique_id,pass_technique_name,shot_open_goal,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_advantage,foul_won_advantage,clearance_other,pass_outswinging,clearance_left_foot,pass_deflected,pass_through_ball,foul_committed_card_id,foul_committed_card_name,pass_goal_assist,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,50_50_outcome_id,50_50_outcome_name,shot_aerial_won,dribble_nutmeg,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
e251fbc0-8342-4e25-b6ca-fd1dcfb4095e,1233,1,00:31:02.398,31,2,67,0.799237,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['3ebf9eba-dd99-4302-9a07-6a2dc82df808', '697ed22e-5fc8-41fb-8a05-ef162fe52f70']",,"[50.1, 72.0]",18724.0,Sofiane Feghouli,17.0,Right Wing,10802.0,André Filipe Tavares Gomes,12.522779,-1.2540963,1.0,Ground Pass,"[54.0, 60.1]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1862.398,0.5889999999999418,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3294455693113648
3ebf9eba-dd99-4302-9a07-6a2dc82df808,1234,1,00:31:03.197,31,3,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['e251fbc0-8342-4e25-b6ca-fd1dcfb4095e'],,"[54.6, 58.7]",10802.0,André Filipe Tavares Gomes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.197,0.7989999999999782,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2066375702485227
697ed22e-5fc8-41fb-8a05-ef162fe52f70,1235,1,00:31:03.197,31,3,67,0.0,10,Interception,207,Valencia,1,Regular Play,215,Athletic Club,,,['e251fbc0-8342-4e25-b6ca-fd1dcfb4095e'],,"[66.1, 20.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1863.197,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.027679938497036982
94558267-024a-4260-b7ca-aad854e755f1,1236,1,00:31:04.307,31,4,67,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,,"[38.4, 72.9]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.307,1.1100000000001273,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26761767570857997
a984f738-6c0f-48f3-8bee-b385a09f162f,1237,1,00:31:04.307,31,4,67,1.152785,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['50b922f3-49ab-44fa-8bbd-38c2565eecb0', '94558267-024a-4260-b7ca-aad854e755f1']",,"[38.4, 72.9]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,,"[38.4, 72.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1864.307,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06556048396759095
50b922f3-49ab-44fa-8bbd-38c2565eecb0,1238,1,00:31:05.459,31,5,67,2.465416,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['f0edc860-0ea6-44f2-b528-fbc7473e2737'],,"[38.4, 72.9]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,6595.0,Daniel Parejo Muñoz,39.424866,-0.03551805,3.0,High Pass,"[77.8, 71.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1865.459,1.1520000000000437,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.08163932798835316
f0edc860-0ea6-44f2-b528-fbc7473e2737,1239,1,00:31:07.925,31,7,67,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['50b922f3-49ab-44fa-8bbd-38c2565eecb0'],,"[77.8, 71.5]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.925,2.4659999999998945,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37921474771132213
36836cda-696d-4c56-a29a-f131c9ce8e1a,1240,1,00:31:07.925,31,7,67,0.787647,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['61713bcf-56ed-48d9-b6c3-8343a389ce31', 'a2c4bece-af7c-44c7-a73d-e85f52c0c817', 'f0edc860-0ea6-44f2-b528-fbc7473e2737']",,"[77.8, 71.5]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,True,"[77.8, 71.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1867.925,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7455305772180074
a2c4bece-af7c-44c7-a73d-e85f52c0c817,1241,1,00:31:08.129,31,8,67,0.463715,17,Pressure,207,Valencia,1,Regular Play,215,Athletic Club,,,['36836cda-696d-4c56-a29a-f131c9ce8e1a'],,"[42.3, 8.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.129,0.2039999999999509,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5572782672515577
61713bcf-56ed-48d9-b6c3-8343a389ce31,1242,1,00:31:08.712,31,8,67,0.0,3,Dispossessed,207,Valencia,1,Regular Play,207,Valencia,,,['4ee22d11-6ca9-480e-9323-e163b26a6563'],,"[77.8, 71.5]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.712,0.5830000000000837,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8917561405413347
4ee22d11-6ca9-480e-9323-e163b26a6563,1243,1,00:31:08.712,31,8,67,0.0,4,Duel,207,Valencia,1,Regular Play,215,Athletic Club,,,['61713bcf-56ed-48d9-b6c3-8343a389ce31'],,"[42.3, 8.6]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,True,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.712,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9260303740176836
e8317abb-a128-4010-b4ff-d89ef8e6c9c6,1244,1,00:31:18.891,31,18,68,0.957509,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,['35663589-7b8b-4e3c-9bc6-c5ef02cf570a'],,"[71.3, 80.0]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,6751.0,Javier Fuego Martínez,16.601204,-2.2022498,2.0,Low Pass,"[61.5, 66.6]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878.891,10.179000000000087,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7330256087807882
35663589-7b8b-4e3c-9bc6-c5ef02cf570a,1245,1,00:31:19.849,31,19,68,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['e8317abb-a128-4010-b4ff-d89ef8e6c9c6'],,"[61.5, 66.6]",6751.0,Javier Fuego Martínez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.849,0.9579999999998563,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9711751067164541
aba60138-d9cb-4f2a-ae97-93b15758cfcc,1246,1,00:31:19.849,31,19,68,2.277125,30,Pass,207,Valencia,4,From Throw In,207,Valencia,,,"['026899e9-12e9-410b-a0e0-4d00325e077b', '686747ab-0a04-46d9-970e-291325111e30']",,"[61.5, 66.6]",6751.0,Javier Fuego Martínez,9.0,Right Defensive Midfield,18724.0,Sofiane Feghouli,14.816545,-0.047262076,2.0,Low Pass,"[76.3, 65.9]",40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879.849,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.157573923463447
026899e9-12e9-410b-a0e0-4d00325e077b,1247,1,00:31:22.126,31,22,68,,42,Ball Receipt*,207,Valencia,4,From Throw In,207,Valencia,,,['aba60138-d9cb-4f2a-ae97-93b15758cfcc'],,"[76.1, 64.6]",18724.0,Sofiane Feghouli,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.126,2.2770000000000437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9049226306201106
686747ab-0a04-46d9-970e-291325111e30,1248,1,00:31:22.126,31,22,69,0.0,2,Ball Recovery,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['aba60138-d9cb-4f2a-ae97-93b15758cfcc'],,"[43.8, 14.2]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.126,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1282478563497662
6460c802-5bed-46d3-8546-850c6cf37009,1249,1,00:31:22.126,31,22,69,1.413103,43,Carry,215,Athletic Club,1,Regular Play,215,Athletic Club,,,"['686747ab-0a04-46d9-970e-291325111e30', 'f592ca7a-db37-45b0-a052-6e988e0ae1ac']",,"[43.8, 14.2]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,"[34.0, 6.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.126,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.824621938477796
f592ca7a-db37-45b0-a052-6e988e0ae1ac,1250,1,00:31:23.539,31,23,69,2.0357,30,Pass,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['42d47ad6-d834-41ae-96ae-7166c904e3f5'],,"[34.0, 6.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6394.0,Aritz Aduriz Zubeldia,34.12345,0.30970293,3.0,High Pass,"[66.5, 17.0]",38.0,Left Foot,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1883.539,1.413000000000011,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.09989755031624392
5124d1ca-f400-4a15-a6e1-aeb88c66d377,1251,1,00:31:24.757,31,24,69,0.666708,17,Pressure,215,Athletic Club,1,Regular Play,207,Valencia,,,,,"[53.9, 63.1]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1884.757,1.2180000000000746,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.45347992704604323
42d47ad6-d834-41ae-96ae-7166c904e3f5,1252,1,00:31:25.575,31,25,69,,42,Ball Receipt*,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['f592ca7a-db37-45b0-a052-6e988e0ae1ac'],,"[65.2, 17.0]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.575,0.8179999999999836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20710023066639016
50abb9c4-09e8-4e2c-9731-33e335d895be,1253,1,00:31:25.655,31,25,69,0.0,22,Foul Committed,215,Athletic Club,1,Regular Play,207,Valencia,,,['ce39a165-6927-42f9-a4ae-c0f17624a058'],,"[41.8, 61.7]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.655,0.07999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7666494290820111
ce39a165-6927-42f9-a4ae-c0f17624a058,1254,1,00:31:25.655,31,25,69,0.0,21,Foul Won,215,Athletic Club,1,Regular Play,215,Athletic Club,,,['50abb9c4-09e8-4e2c-9731-33e335d895be'],,"[78.3, 18.4]",6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.655,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.4026119039492918
28d564cc-b252-47b8-bb00-6c70bbbf1e80,1255,1,00:31:43.321,31,43,70,1.49073,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['ef4e6b52-b877-47d8-b923-423002cdd377'],True,"[78.3, 18.4]",6389.0,Mikel San José Domínguez,11.0,Left Defensive Midfield,6788.0,Xabier Etxeita Gorritxategi,34.91776,2.0792856,1.0,Ground Pass,"[61.3, 48.9]",40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.321,17.66599999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.34617373117384775
ef4e6b52-b877-47d8-b923-423002cdd377,1256,1,00:31:44.812,31,44,70,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['28d564cc-b252-47b8-bb00-6c70bbbf1e80'],,"[61.3, 48.9]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1904.812,1.4909999999999854,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.025255367637799897
285281e4-124f-456b-b63f-f33cb7ce8edc,1257,1,00:31:45.912,31,45,70,1.642312,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['fbef1ebe-659b-4968-a010-b856f3dd6c22'],,"[64.0, 57.9]",6788.0,Xabier Etxeita Gorritxategi,3.0,Right Center Back,6649.0,Óscar de Marcos Arana,20.649456,1.1938871,1.0,Ground Pass,"[71.6, 77.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.912,1.1000000000001364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.18408516524213803
fbef1ebe-659b-4968-a010-b856f3dd6c22,1258,1,00:31:47.554,31,47,70,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['285281e4-124f-456b-b63f-f33cb7ce8edc'],,"[71.6, 77.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.554,1.6420000000000528,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28872913475261497
18b42f79-9815-4a99-b17c-8cf115b12d79,1259,1,00:31:47.554,31,47,70,0.540895,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['c2340566-3288-45f1-9b63-169f41f5d895', 'fbef1ebe-659b-4968-a010-b856f3dd6c22']",,"[71.6, 77.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,"[71.6, 77.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1907.554,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4245990132208841
c2340566-3288-45f1-9b63-169f41f5d895,1260,1,00:31:48.095,31,48,70,0.863205,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['a5ba6500-8e90-448b-8360-2c645aca10db'],,"[71.6, 77.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6393.0,Iñaki Williams Arthuer,11.907981,-1.0620666,1.0,Ground Pass,"[77.4, 66.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.095,0.54099999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8567288070061072
a5ba6500-8e90-448b-8360-2c645aca10db,1261,1,00:31:48.958,31,48,70,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['c2340566-3288-45f1-9b63-169f41f5d895'],,"[77.4, 66.7]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.958,0.8630000000000564,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9591680537812619
6f735713-21ef-4f8e-bcc6-2676ff7b0a32,1262,1,00:31:48.958,31,48,70,5.760547,43,Carry,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['3760a819-0cc9-4a7e-b9f5-ea88a86605d4', '874dfde2-e0a3-4c1d-9cf2-21688fe0ef25', 'a5ba6500-8e90-448b-8360-2c645aca10db']",,"[77.4, 66.7]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,,,,,,,,,,,,True,"[104.2, 60.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.958,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5618279403194852
3760a819-0cc9-4a7e-b9f5-ea88a86605d4,1263,1,00:31:50.913,31,50,70,1.349659,17,Pressure,215,Athletic Club,3,From Free Kick,207,Valencia,,,['6f735713-21ef-4f8e-bcc6-2676ff7b0a32'],,"[37.9, 17.2]",27480.0,Lucas Alfonso Orbán Alegre,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.913,1.9549999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22571152291667584
7bd8ba7c-799c-4795-b113-b4e72f0c6f2b,1264,1,00:31:53.704,31,53,70,1.018667,17,Pressure,215,Athletic Club,3,From Free Kick,207,Valencia,,,['874dfde2-e0a3-4c1d-9cf2-21688fe0ef25'],,"[13.2, 20.6]",6751.0,Javier Fuego Martínez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1913.704,2.79099999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5482218285989683
874dfde2-e0a3-4c1d-9cf2-21688fe0ef25,1265,1,00:31:54.719,31,54,70,2.135479,30,Pass,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,"['7bd8ba7c-799c-4795-b113-b4e72f0c6f2b', 'e02c6204-cb7e-41d8-bcca-f68dbfc4ad12', 'e9fce0f3-d312-489a-8f14-2f1f9b99f933']",,"[104.2, 60.7]",6393.0,Iñaki Williams Arthuer,17.0,Right Wing,6390.0,Markel Susaeta Laskurain,30.3661,-1.1027305,3.0,High Pass,"[117.9, 33.6]",40.0,Right Foot,,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.719,1.0150000000001,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9518193089759743
e02c6204-cb7e-41d8-bcca-f68dbfc4ad12,1266,1,00:31:56.855,31,56,70,,42,Ball Receipt*,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['874dfde2-e0a3-4c1d-9cf2-21688fe0ef25'],,"[117.9, 32.1]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.855,2.1359999999999673,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9533850718911986
129e3838-f025-404f-8551-dc390375c7f6,1267,1,00:31:56.855,31,56,70,0.0,4,Duel,215,Athletic Club,3,From Free Kick,215,Athletic Club,,,['e9fce0f3-d312-489a-8f14-2f1f9b99f933'],,"[117.9, 33.6]",6390.0,Markel Susaeta Laskurain,21.0,Left Wing,,,,,,,,,,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.855,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5996671147460555
e9fce0f3-d312-489a-8f14-2f1f9b99f933,1268,1,00:31:56.855,31,56,70,0.0,9,Clearance,215,Athletic Club,3,From Free Kick,207,Valencia,,,"['129e3838-f025-404f-8551-dc390375c7f6', '874dfde2-e0a3-4c1d-9cf2-21688fe0ef25']",,"[2.2, 46.5]",7005.0,João Pedro Cavaco Cancelo,2.0,Right Back,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,37.0,Head,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.855,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42231394417978996
