id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,pass_switch,off_camera,pass_deflected,duel_type_id,duel_type_name,miscontrol_aerial_won,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,counterpress,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_success_in_play,goalkeeper_outcome_id,goalkeeper_outcome_name,out,pass_inswinging,pass_technique_id,pass_technique_name,pass_cross,clearance_head,clearance_left_foot,clearance_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,pass_straight,shot_aerial_won,ball_recovery_recovery_failure,pass_through_ball,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_cut_back,50_50_outcome_id,50_50_outcome_name,foul_won_defensive,pass_outswinging,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_overrun,pass_miscommunication,ball_recovery_offensive,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4f6b73f1-b3fa-464e-8b46-badd24dc3f42,3066,2,00:43:06.088,88,6,197,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['4ac46534-1210-4bd8-85d3-1c3605115b5c'],"[89.5, 11.3]",8264.0,Adnane Tighadouini,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.088,1.8040000000000873,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6690946872936353
665f0e98-c5bd-4490-a888-2b8a2c6c54a9,3067,2,00:43:06.088,88,6,197,4.995009,43,Carry,223,Málaga,1,Regular Play,223,Málaga,,,"['4f6b73f1-b3fa-464e-8b46-badd24dc3f42', '6ea5428c-b33e-4958-bc5b-85d90fce100a', 'e830fd08-c47f-4d83-b9b5-5ecd722f0ec0']","[89.5, 11.3]",8264.0,Adnane Tighadouini,21.0,Left Wing,,,,,,,,,,,,"[117.9, 21.1]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2586.088,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31466593902436
6ea5428c-b33e-4958-bc5b-85d90fce100a,3068,2,00:43:10.679,88,10,197,0.447045,17,Pressure,223,Málaga,1,Regular Play,322,Eibar,,,"['665f0e98-c5bd-4490-a888-2b8a2c6c54a9', 'e830fd08-c47f-4d83-b9b5-5ecd722f0ec0']","[3.1, 55.3]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2590.679,4.5909999999998945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.2386845151350715
e830fd08-c47f-4d83-b9b5-5ecd722f0ec0,3069,2,00:43:11.083,88,11,197,0.132727,30,Pass,223,Málaga,1,Regular Play,223,Málaga,,,"['2f2fa158-f350-4c11-8a77-a09d9103cafc', '6ea5428c-b33e-4958-bc5b-85d90fce100a', '8267de4b-f443-4c46-b714-2cbbf0c481b3']","[117.9, 21.1]",8264.0,Adnane Tighadouini,21.0,Left Wing,6707.0,Charles Días Barbosa de Oliveira,4.464303,1.8429422,1.0,Ground Pass,"[116.7, 25.4]",38.0,Left Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.083,0.40399999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4471692534915389
8267de4b-f443-4c46-b714-2cbbf0c481b3,3070,2,00:43:11.215,88,11,197,,42,Ball Receipt*,223,Málaga,1,Regular Play,223,Málaga,,,['e830fd08-c47f-4d83-b9b5-5ecd722f0ec0'],"[112.3, 36.6]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.215,0.13200000000006185,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9673676992578043
2f2fa158-f350-4c11-8a77-a09d9103cafc,3071,2,00:43:11.215,88,11,197,0.0,6,Block,223,Málaga,1,Regular Play,322,Eibar,,,['e830fd08-c47f-4d83-b9b5-5ecd722f0ec0'],"[3.4, 54.7]",6699.0,Ander Capa Rodríguez,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2591.215,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3010810700351604
2fcf4592-5cb8-47cf-9299-7684614db183,3072,2,00:43:36.084,88,36,198,1.541921,30,Pass,223,Málaga,2,From Corner,223,Málaga,,,"['bd4549f2-e549-4b42-8543-cbec36f049b0', 'f7942302-7b79-45e3-9a3c-4e659b845080']","[120.0, 0.1]",25859.0,Sérgio Paulo Barbosa Valente,17.0,Right Wing,8419.0,Duje Čop,39.301018,1.7137729,3.0,High Pass,"[114.4, 39.0]",38.0,Left Foot,61.0,Corner,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,2616.084,24.868999999999687,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8801781679683878
bd4549f2-e549-4b42-8543-cbec36f049b0,3073,2,00:43:37.626,88,37,198,,42,Ball Receipt*,223,Málaga,2,From Corner,223,Málaga,,,['2fcf4592-5cb8-47cf-9299-7684614db183'],"[113.7, 37.1]",8419.0,Duje Čop,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617.626,1.542000000000371,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45128827804830074
f7942302-7b79-45e3-9a3c-4e659b845080,3074,2,00:43:37.626,88,37,198,0.0,23,Goal Keeper,223,Málaga,2,From Corner,322,Eibar,,,['2fcf4592-5cb8-47cf-9299-7684614db183'],"[5.7, 41.1]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,Punch,,52.0,In Play Danger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617.626,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1111535326107359
95b4bf36-7d3d-44f7-8540-65c0d8564e49,3075,2,00:43:40.481,88,40,198,0.0,2,Ball Recovery,223,Málaga,2,From Corner,223,Málaga,,,,"[88.6, 52.4]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.481,2.855000000000018,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3860604732328834
a5957277-3363-4771-bb95-d0e03fe547c4,3076,2,00:43:40.496,88,40,198,0.858542,16,Shot,223,Málaga,2,From Corner,223,Málaga,,,['a08719de-77cd-4bb2-b5bd-ed8d40561b8b'],"[88.9, 52.7]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00771016,"[110.6, 40.2]",,91.0,Half Volley,True,101.0,Wayward,40.0,Right Foot,87.0,Open Play,"[{'location': [93.4, 30.7], 'player': {'id': 8264, 'name': 'Adnane Tighadouini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [108.8, 34.9], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [107.4, 37.8], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.0, 46.6], 'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.7, 44.6], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.3, 40.6], 'player': {'id': 23799, 'name': 'Eddy Silvestre Pascual İsrafilov'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.6, 38.1], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [96.9, 49.5], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [117.1, 41.1], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 29.9], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [111.9, 35.3], 'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [109.4, 38.3], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [108.4, 40.2], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [109.0, 45.5], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [114.0, 37.9], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2620.496,0.01499999999987267,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7542621534200166
eab67847-5de2-463b-ba98-562729956ada,3077,2,00:43:41.245,88,41,198,0.0,2,Ball Recovery,223,Málaga,2,From Corner,223,Málaga,,,,"[112.0, 41.1]",8419.0,Duje Čop,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.245,0.7489999999997963,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01885518390369456
a08719de-77cd-4bb2-b5bd-ed8d40561b8b,3078,2,00:43:41.355,88,41,198,0.0,23,Goal Keeper,223,Málaga,2,From Corner,322,Eibar,,,['a5957277-3363-4771-bb95-d0e03fe547c4'],"[3.0, 39.0]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,"[3.0, 39.0]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.355,0.11000000000012733,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4896793935390912
6d23f1f7-c858-47af-ae1c-4f6260862f7f,3079,2,00:43:41.365,88,41,198,0.774075,16,Shot,223,Málaga,2,From Corner,223,Málaga,,,['cb148748-19be-4099-bf49-ca49326b2c18'],"[110.6, 40.0]",8419.0,Duje Čop,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32669318,"[120.0, 45.5, 0.6]",,91.0,Half Volley,True,98.0,Off T,40.0,Right Foot,87.0,Open Play,"[{'location': [92.8, 29.6], 'player': {'id': 8264, 'name': 'Adnane Tighadouini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [89.3, 50.1], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [106.4, 29.7], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [107.2, 35.6], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [106.3, 37.6], 'player': {'id': 6837, 'name': 'Mauro Javier Dos Santos'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [109.4, 47.1], 'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [106.0, 44.5], 'player': {'id': 6778, 'name': 'Iván Ramis Barrios'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.7, 42.0], 'player': {'id': 23799, 'name': 'Eddy Silvestre Pascual İsrafilov'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.6, 38.0], 'player': {'id': 6557, 'name': 'Adrián González Morales'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [94.1, 49.4], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [118.5, 40.4], 'player': {'id': 10763, 'name': 'Asier Riesgo Unamuno'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [111.1, 37.3], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [109.0, 36.3], 'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.3, 39.4], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [108.2, 45.5], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.365,0.009999999999763531,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5907123131958126
cb148748-19be-4099-bf49-ca49326b2c18,3080,2,00:43:42.139,88,42,198,0.0,23,Goal Keeper,223,Málaga,2,From Corner,322,Eibar,,,['6d23f1f7-c858-47af-ae1c-4f6260862f7f'],"[1.6, 39.7]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.6, 39.7]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.139,0.774000000000342,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.184110862974726
b96b05cc-ea4c-48b6-9b63-9b96a6edc21a,3081,2,00:43:59.348,88,59,198,0.0,24,Bad Behaviour,223,Málaga,2,From Corner,322,Eibar,,,,,6778.0,Iván Ramis Barrios,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,2639.348,17.208999999999833,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09099042868891638
457cf94e-7f79-4232-b1e3-9fcad0d6554f,3082,2,00:44:32.772,89,32,199,3.013156,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,['edf3888b-ad3f-4669-8b98-b3e305b6a3d2'],"[6.0, 44.0]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,58.662167,0.32983664,3.0,High Pass,"[61.5, 63.0]",40.0,Right Foot,63.0,Goal Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2672.772,33.42399999999998,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6909165336871748
edf3888b-ad3f-4669-8b98-b3e305b6a3d2,3083,2,00:44:35.785,89,35,199,1.813237,30,Pass,322,Eibar,7,From Goal Kick,223,Málaga,,,"['2fb52d41-d744-4695-84a3-2aab1dc76123', '457cf94e-7f79-4232-b1e3-9fcad0d6554f']","[58.6, 17.1]",8264.0,Adnane Tighadouini,21.0,Left Wing,,,18.908464,2.9929643,2.0,Low Pass,"[39.9, 19.9]",37.0,Head,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2675.785,3.01299999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5792720354899823
4f146620-5d40-41c6-9c2e-0304a8b96b9d,3084,2,00:44:37.218,89,37,199,0.336038,17,Pressure,322,Eibar,7,From Goal Kick,223,Málaga,,,,"[38.7, 21.7]",27184.0,Marcos Alberto Angeleri,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677.218,1.4329999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6390981969905547
2fb52d41-d744-4695-84a3-2aab1dc76123,3085,2,00:44:37.599,89,37,199,2.32339,30,Pass,322,Eibar,7,From Goal Kick,322,Eibar,,,"['1033a762-0022-4ce0-bdcb-e9fe7bdd2e4f', 'edf3888b-ad3f-4669-8b98-b3e305b6a3d2']","[80.2, 60.2]",6566.0,Borja González Tomás,23.0,Center Forward,6557.0,Adrián González Morales,21.242645,-1.7506498,3.0,High Pass,"[76.4, 39.3]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1d2ce73d-4a16-4ca1-a1af-28de9ddd321f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2677.599,0.38100000000031287,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7363877203947291
1033a762-0022-4ce0-bdcb-e9fe7bdd2e4f,3086,2,00:44:39.922,89,39,199,,42,Ball Receipt*,322,Eibar,7,From Goal Kick,322,Eibar,,,['2fb52d41-d744-4695-84a3-2aab1dc76123'],"[76.4, 39.3]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.922,2.3229999999998654,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.902257359304122
c73d0f10-b756-4ac3-aa01-6365b9247440,3087,2,00:44:39.922,89,39,199,1.238533,43,Carry,322,Eibar,7,From Goal Kick,322,Eibar,,,"['1033a762-0022-4ce0-bdcb-e9fe7bdd2e4f', '1d2ce73d-4a16-4ca1-a1af-28de9ddd321f']","[76.4, 39.3]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,"[80.7, 37.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.922,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5031538634314576
1d2ce73d-4a16-4ca1-a1af-28de9ddd321f,3088,2,00:44:41.161,89,41,199,1.480449,16,Shot,322,Eibar,7,From Goal Kick,322,Eibar,,,['1677930e-81c4-4bf3-8771-1b450da009d7'],"[80.7, 37.8]",6557.0,Adrián González Morales,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007403722,"[120.0, 32.3, 1.3]",2fb52d41-d744-4695-84a3-2aab1dc76123,91.0,Half Volley,,98.0,Off T,38.0,Left Foot,87.0,Open Play,"[{'location': [66.5, 62.7], 'player': {'id': 8264, 'name': 'Adnane Tighadouini'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [69.6, 50.2], 'player': {'id': 8419, 'name': 'Duje Čop'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [78.4, 35.3], 'player': {'id': 25859, 'name': 'Sérgio Paulo Barbosa Valente'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [82.2, 40.4], 'player': {'id': 19431, 'name': 'Fernando Damián Tissone'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [81.4, 54.3], 'player': {'id': 6580, 'name': 'José Luis García del Pozo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [90.4, 34.1], 'player': {'id': 6569, 'name': 'Roberto José Rosales Altuve'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [92.8, 41.1], 'player': {'id': 6727, 'name': 'Raúl Albentosa Redal'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [89.9, 52.2], 'player': {'id': 27184, 'name': 'Marcos Alberto Angeleri'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [90.5, 57.8], 'player': {'id': 27335, 'name': 'Arthur Etienne Boka'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [61.8, 50.7], 'player': {'id': 6775, 'name': 'Daniel García Carrillo'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [61.7, 64.6], 'player': {'id': 6699, 'name': 'Ander Capa Rodríguez'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [74.3, 29.2], 'player': {'id': 6675, 'name': 'Antonio Manuel Luna Rodríguez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [88.2, 31.7], 'player': {'id': 6776, 'name': 'David Juncà Reñé'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [78.1, 63.9], 'player': {'id': 6742, 'name': 'Sergio Gontán Gallardo'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [88.1, 51.3], 'player': {'id': 23799, 'name': 'Eddy Silvestre Pascual İsrafilov'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [91.8, 57.8], 'player': {'id': 6566, 'name': 'Borja González Tomás'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [117.5, 38.8], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [52.0, 49.3], 'player': {'id': 6707, 'name': 'Charles Días Barbosa de Oliveira'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2681.161,1.2390000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.7778290493289562
1677930e-81c4-4bf3-8771-1b450da009d7,3089,2,00:44:42.641,89,42,199,0.0,23,Goal Keeper,322,Eibar,7,From Goal Kick,223,Málaga,,,['1d2ce73d-4a16-4ca1-a1af-28de9ddd321f'],"[2.6, 41.3]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.6, 41.3]",44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,2682.641,1.4800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7732349055046209
