id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,pass_aerial_won,duel_type_id,duel_type_name,pass_cross,pass_cut_back,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,counterpress,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,dribble_overrun,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,pass_no_touch,foul_won_defensive,clearance_aerial_won,clearance_head,pass_assisted_shot_id,pass_goal_assist,shot_one_on_one,shot_key_pass_id,pass_switch,out,clearance_right_foot,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,pass_inswinging,pass_outswinging,goalkeeper_end_location,pass_shot_assist,pass_straight,goalkeeper_body_part_id,goalkeeper_body_part_name,block_offensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,bad_behaviour_card_id,bad_behaviour_card_name,pass_miscommunication,miscontrol_aerial_won,shot_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
2102bc4e-8c48-4dce-b0b3-894685d03f04,1769,2,00:03:09.904,48,9,102,0.75855,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['40e9d01e-13cd-4722-8ef5-12bcc6a42f9e', 'bb6b4411-93a7-4941-9e58-fa1b3668e644']","[50.7, 48.9]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,40822.0,Daniel Arnaud N''Di	,10.131634,0.722544,1.0,Ground Pass,"[58.3, 55.6]",38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.904,0.15399999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.11298730609356245
40e9d01e-13cd-4722-8ef5-12bcc6a42f9e,1770,2,00:03:10.662,48,10,102,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['2102bc4e-8c48-4dce-b0b3-894685d03f04'],"[58.3, 55.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.662,0.7580000000000098,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3704420862219989
c91b2993-ec44-45c6-bcf0-655998a26431,1771,2,00:03:10.662,48,10,102,0.982614,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['125e320a-f1c0-4bb4-94f4-31d3ca73a8a7', '40e9d01e-13cd-4722-8ef5-12bcc6a42f9e']","[58.3, 55.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,,,,,,,,,,,,"[59.3, 55.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.662,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9268030696144958
125e320a-f1c0-4bb4-94f4-31d3ca73a8a7,1772,2,00:03:11.645,48,11,102,1.643611,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['95da7592-9cff-469e-b976-015bd5f418ed'],"[59.3, 55.6]",40822.0,Daniel Arnaud N''Di	,19.0,Center Attacking Midfield,6880.0,Arnaldo Antonio Sanabria Ayala,21.488834,0.36149397,1.0,Ground Pass,"[79.4, 63.2]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.645,0.9830000000000041,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8456299248301834
95da7592-9cff-469e-b976-015bd5f418ed,1773,2,00:03:13.289,48,13,102,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['125e320a-f1c0-4bb4-94f4-31d3ca73a8a7'],"[79.4, 63.2]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.289,1.643999999999977,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11735231416279301
cf752eb6-29a3-4948-887f-3a40db415286,1774,2,00:03:13.289,48,13,102,1.564045,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['393ccf4b-f81a-4679-bf5e-763a22bced01', '95da7592-9cff-469e-b976-015bd5f418ed']","[79.4, 63.2]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,,,,,,,,,,,,"[83.6, 58.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.289,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5557935901863159
393ccf4b-f81a-4679-bf5e-763a22bced01,1775,2,00:03:14.853,48,14,102,2.080137,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['07dcb016-07ea-4935-83b9-4e7cdf711768', 'cee76f96-c8ab-4a73-ac33-fdba1daf2b61']","[83.6, 58.7]",6880.0,Arnaldo Antonio Sanabria Ayala,23.0,Center Forward,6581.0,Jonathan Rodríguez Menéndez,23.300215,-0.93158704,1.0,Ground Pass,"[97.5, 40.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,194.853,1.5640000000000214,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8474764218799588
cee76f96-c8ab-4a73-ac33-fdba1daf2b61,1776,2,00:03:16.933,48,16,102,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['393ccf4b-f81a-4679-bf5e-763a22bced01'],"[92.5, 50.4]",6581.0,Jonathan Rodríguez Menéndez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.933,2.079999999999984,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6821140161624905
07dcb016-07ea-4935-83b9-4e7cdf711768,1777,2,00:03:16.933,48,16,102,0.0,9,Clearance,1041,Sporting Gijón,1,Regular Play,210,Real Sociedad,,,['393ccf4b-f81a-4679-bf5e-763a22bced01'],"[22.6, 40.1]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.933,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5954928659685512
539ef7d5-bdae-4a52-8d57-945b1df3128f,1778,2,00:03:19.255,48,19,103,0.732308,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['141f0ed8-fc62-4556-aec1-58916c61a7f0'],"[45.8, 15.9]",6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,6671.0,Asier Illarramendi Andonegi,6.1717095,2.4364812,2.0,Low Pass,"[41.1, 19.9]",70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.255,2.3220000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6466588260898104
141f0ed8-fc62-4556-aec1-58916c61a7f0,1779,2,00:03:19.988,48,19,103,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['539ef7d5-bdae-4a52-8d57-945b1df3128f'],"[41.1, 19.9]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.988,0.7330000000000041,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2722591126189432
dd11a735-ead0-4f13-9d1c-839432fa8032,1780,2,00:03:19.988,48,19,103,2.362951,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['141f0ed8-fc62-4556-aec1-58916c61a7f0', '455fc72c-b557-4a1d-8f22-877c38316bc8', '6c47aa3b-0b75-47a7-b511-542fe57d180b']","[41.1, 19.9]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,"[46.3, 28.0]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.988,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1439250119415707
455fc72c-b557-4a1d-8f22-877c38316bc8,1781,2,00:03:20.935,48,20,103,1.046197,17,Pressure,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,['dd11a735-ead0-4f13-9d1c-839432fa8032'],"[77.1, 62.7]",13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.935,0.9470000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.698156886179728
6673c4f2-f793-4993-9b4b-5568ca25ebee,1782,2,00:03:21.188,48,21,103,1.15167,17,Pressure,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,,"[73.5, 62.3]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.188,0.2529999999999859,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.045248730066113074
5920dc24-5e55-4644-b679-e5dd11ab54cb,1783,2,00:03:22.351,48,22,103,0.0,22,Foul Committed,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,"['6c47aa3b-0b75-47a7-b511-542fe57d180b', 'c21139a6-0cd9-4e9a-bc5d-68b440890635']","[73.8, 52.1]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.351,1.163000000000011,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7239578216591915
6c47aa3b-0b75-47a7-b511-542fe57d180b,1784,2,00:03:22.351,48,22,103,0.0,21,Foul Won,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5920dc24-5e55-4644-b679-e5dd11ab54cb'],"[46.3, 28.0]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.351,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8255869400385646
c21139a6-0cd9-4e9a-bc5d-68b440890635,1785,2,00:03:22.351,48,22,103,1.719035,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['5920dc24-5e55-4644-b679-e5dd11ab54cb', '6c47aa3b-0b75-47a7-b511-542fe57d180b', '706c0ffe-0cd3-4ce8-b859-75ccbfbaff02', 'bf159c1f-a140-432e-bf64-4a9da17eb9ec']","[46.3, 28.0]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,"[48.0, 33.4]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.351,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8647049606739252
bf159c1f-a140-432e-bf64-4a9da17eb9ec,1786,2,00:03:23.288,48,23,103,0.724191,17,Pressure,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,['c21139a6-0cd9-4e9a-bc5d-68b440890635'],"[72.9, 42.2]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.288,0.9370000000000118,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.638154219825627
185526f5-a3f2-4b38-a68f-130465b074ee,1787,2,00:03:24.070,48,24,103,0.0,39,Dribbled Past,210,Real Sociedad,1,Regular Play,1041,Sporting Gijón,,,"['52177a79-4ac0-4fc6-8da7-31750032eb6f', '706c0ffe-0cd3-4ce8-b859-75ccbfbaff02']","[72.1, 46.7]",27526.0,Rachid Aït-Atmane,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.07,0.7819999999999823,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7493688320083502
706c0ffe-0cd3-4ce8-b859-75ccbfbaff02,1788,2,00:03:24.070,48,24,103,0.0,14,Dribble,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['185526f5-a3f2-4b38-a68f-130465b074ee'],"[48.0, 33.4]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.07,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.31394279142189363
52177a79-4ac0-4fc6-8da7-31750032eb6f,1789,2,00:03:24.070,48,24,103,2.592961,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['185526f5-a3f2-4b38-a68f-130465b074ee', '2dc14eaa-c704-4f72-bb0d-7dcead0432c7', '706c0ffe-0cd3-4ce8-b859-75ccbfbaff02']","[48.0, 33.4]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,,,,,,,,,,,,"[56.2, 47.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.07,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6438441557878948
2dc14eaa-c704-4f72-bb0d-7dcead0432c7,1790,2,00:03:26.663,48,26,103,1.517928,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['c1e2c640-aea7-49b1-b592-233d2bbc8d06'],"[56.2, 47.5]",6671.0,Asier Illarramendi Andonegi,15.0,Left Center Midfield,6690.0,Xabier Prieto Argarate,22.0,0.6435011,1.0,Ground Pass,"[73.8, 60.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206.663,2.5930000000000177,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25935610958373123
c1e2c640-aea7-49b1-b592-233d2bbc8d06,1791,2,00:03:28.181,48,28,103,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['2dc14eaa-c704-4f72-bb0d-7dcead0432c7'],"[73.8, 60.7]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.181,1.5180000000000007,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8508123998057017
b425dfcd-90c0-49f2-bb6c-d42a873cdc2a,1792,2,00:03:28.181,48,28,103,1.515231,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['c1e2c640-aea7-49b1-b592-233d2bbc8d06', 'cdf904ff-db8e-44e6-84ba-87d180739573']","[73.8, 60.7]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,"[78.2, 56.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.181,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6328321098165548
cdf904ff-db8e-44e6-84ba-87d180739573,1793,2,00:03:29.696,48,29,103,1.488746,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8ca9d8c0-40cf-4a67-ba29-64ee29dd090b'],"[78.2, 56.6]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,6605.0,Joseba Zaldúa Bengoetxea,17.269627,1.3370532,1.0,Ground Pass,"[82.2, 73.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.696,1.5149999999999864,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8139749729796051
8ca9d8c0-40cf-4a67-ba29-64ee29dd090b,1794,2,00:03:31.185,48,31,103,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['cdf904ff-db8e-44e6-84ba-87d180739573'],"[82.2, 73.4]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.185,1.4890000000000043,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47532943802540484
de2774b9-74fb-4658-94de-92f075fca8e1,1795,2,00:03:31.185,48,31,103,0.118041,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1877650e-fed7-4159-b031-d9ef5c858428', '8ca9d8c0-40cf-4a67-ba29-64ee29dd090b']","[82.2, 73.4]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,,,,,,,,,,,,"[82.2, 73.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.185,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.681652858825467
1877650e-fed7-4159-b031-d9ef5c858428,1796,2,00:03:31.303,48,31,103,1.356421,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['0c7f2987-c8aa-4431-bb85-08d3f3c7c8f4'],"[82.2, 73.4]",6605.0,Joseba Zaldúa Bengoetxea,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,21.185844,0.13255154,1.0,Ground Pass,"[103.2, 76.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.303,0.117999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.03683815988562256
0c7f2987-c8aa-4431-bb85-08d3f3c7c8f4,1797,2,00:03:32.659,48,32,103,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1877650e-fed7-4159-b031-d9ef5c858428'],"[103.2, 76.2]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.659,1.3559999999999945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4792483785734979
502f9cd0-960f-4191-b68f-4875d769f4f6,1798,2,00:03:32.659,48,32,103,2.346483,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['0c7f2987-c8aa-4431-bb85-08d3f3c7c8f4', '9013f64e-2b5e-40ca-9e1b-8268aa4696cc']","[103.2, 76.2]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[103.4, 69.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.659,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6213057438443994
9013f64e-2b5e-40ca-9e1b-8268aa4696cc,1799,2,00:03:35.006,48,35,103,0.833956,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['783696e0-aef9-416b-b2a2-aeb3fab5ecfc'],"[103.4, 69.7]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6690.0,Xabier Prieto Argarate,15.561812,-1.0006171,1.0,Ground Pass,"[111.8, 56.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.006,2.3470000000000084,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.08298980255598976
783696e0-aef9-416b-b2a2-aeb3fab5ecfc,1800,2,00:03:35.840,48,35,103,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['9013f64e-2b5e-40ca-9e1b-8268aa4696cc'],"[111.8, 56.6]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.84,0.8340000000000032,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7045609196551897
115a0699-a941-4a36-a936-d701f1ceb344,1801,2,00:03:35.840,48,35,103,0.955688,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['5017446a-7202-4db0-b8d2-bf263f95bda0'],"[111.8, 56.6]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,5560.0,Carlos Alberto Vela Garrido,8.205486,-3.1050236,2.0,Low Pass,"[103.6, 56.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.84,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.09327013413078511
5017446a-7202-4db0-b8d2-bf263f95bda0,1802,2,00:03:36.795,48,36,103,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['115a0699-a941-4a36-a936-d701f1ceb344'],"[103.6, 56.3]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.795,0.9549999999999841,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21043924220836274
5b905cae-62a9-449d-962d-82c0f787bc71,1803,2,00:03:36.795,48,36,103,1.082955,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d7d644bb-adb4-483f-abd5-0ea2b674f984'],"[103.6, 56.3]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6690.0,Xabier Prieto Argarate,6.395311,0.17286061,3.0,High Pass,"[109.9, 57.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.795,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7665071829176727
