id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,duel_outcome_id,duel_outcome_name,counterpress,out,pass_switch,foul_committed_advantage,foul_won_advantage,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_outswinging,off_camera,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_no_touch,dribble_nutmeg,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,block_deflection,clearance_left_foot,pass_cross,miscontrol_aerial_won,clearance_right_foot,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,bad_behaviour_card_id,bad_behaviour_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_won_defensive,pass_goal_assist,shot_aerial_won,pass_inswinging,block_offensive,shot_saved_to_post,goalkeeper_shot_saved_to_post,shot_first_time,shot_one_on_one,shot_open_goal,foul_committed_offensive,goalkeeper_punched_out,dribble_overrun,ball_recovery_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b5591d25-b7fe-46e8-bceb-1465af49843e,2145,2,00:01:11.596,46,11,101,0.0,23,Goal Keeper,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['025e15d9-1d42-486f-bbf7-697469d12749'],"[13.0, 41.2]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,,,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.596,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4779112565251382
a1ad7b33-a348-447d-95b9-a21575f970bf,2146,2,00:01:11.596,46,11,101,4.47292,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['5af676c9-fcbe-4d44-b9d1-8e229c543e68', 'b5591d25-b7fe-46e8-bceb-1465af49843e']","[13.0, 41.2]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,,,,,,,,,,,,"[15.1, 38.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.596,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9410382163958045
5af676c9-fcbe-4d44-b9d1-8e229c543e68,2147,2,00:01:16.069,46,16,101,2.415091,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['41acb8ac-340a-48df-a77a-b7f68f951ace'],"[15.1, 38.9]",5597.0,Keylor Navas Gamboa,1.0,Goalkeeper,4926.0,Francisco Román Alarcón Suárez,35.850384,-1.0672199,2.0,Low Pass,"[32.4, 7.5]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.069,4.472999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2851456973304165
41acb8ac-340a-48df-a77a-b7f68f951ace,2148,2,00:01:18.484,46,18,101,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['5af676c9-fcbe-4d44-b9d1-8e229c543e68'],"[32.4, 7.5]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.48400000000001,2.4150000000000063,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9424119924140927
c5f88200-a9f6-4562-a4c2-7e7a119dc596,2149,2,00:01:18.484,46,18,101,1.957098,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['41acb8ac-340a-48df-a77a-b7f68f951ace', 'c610d4af-f473-4289-987f-cab7d0944da1']","[32.4, 7.5]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[34.7, 7.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.48400000000001,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1666282428327921
c610d4af-f473-4289-987f-cab7d0944da1,2150,2,00:01:20.441,46,20,101,1.337598,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['f315e30f-a8ca-4fa2-b4fc-28e007078b70'],"[34.7, 7.9]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5539.0,Carlos Henrique Casimiro,14.672764,0.9941354,1.0,Ground Pass,"[42.7, 20.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.441,1.9569999999999936,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4361718384280837
f315e30f-a8ca-4fa2-b4fc-28e007078b70,2151,2,00:01:21.779,46,21,101,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['c610d4af-f473-4289-987f-cab7d0944da1'],"[42.7, 20.2]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.779,1.3379999999999939,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9026403355950597
d4501ac0-78e6-4c69-9a06-62f6f3c31e8e,2152,2,00:01:21.779,46,21,101,3.592957,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['3c9328a7-e59a-4523-96bf-8efc4a341f3d', '66c3613d-b83d-4204-97c5-61ddfdf925d0', 'f315e30f-a8ca-4fa2-b4fc-28e007078b70']","[42.7, 20.2]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[56.4, 16.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.779,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1948757029711219
66c3613d-b83d-4204-97c5-61ddfdf925d0,2153,2,00:01:23.998,46,23,101,1.194179,17,Pressure,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,['d4501ac0-78e6-4c69-9a06-62f6f3c31e8e'],"[66.2, 63.5]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.998,2.2190000000000083,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22245181424622074
cefbfb8d-c1a1-4da4-84fd-4914ec912654,2154,2,00:01:25.372,46,25,101,0.0,22,Foul Committed,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,"['3c9328a7-e59a-4523-96bf-8efc4a341f3d', 'f75d16f6-3333-498e-89e3-03cfebccb738']","[63.7, 63.5]",6796.0,Nemanja Radoja,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.372,1.3739999999999952,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05273481610992414
3c9328a7-e59a-4523-96bf-8efc4a341f3d,2155,2,00:01:25.372,46,25,101,0.0,21,Foul Won,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['cefbfb8d-c1a1-4da4-84fd-4914ec912654'],"[56.4, 16.6]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.372,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6243317293760114
f75d16f6-3333-498e-89e3-03cfebccb738,2156,2,00:01:25.372,46,25,101,2.209164,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['3c9328a7-e59a-4523-96bf-8efc4a341f3d', 'c79b4e7c-bfa5-4f46-ad3b-606d7af43046', 'cefbfb8d-c1a1-4da4-84fd-4914ec912654']","[56.4, 16.6]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,,,,,,,,,,,,"[71.0, 27.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.372,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9624969468279647
c79b4e7c-bfa5-4f46-ad3b-606d7af43046,2157,2,00:01:27.581,46,27,101,1.221623,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['e54c71a9-0141-4feb-8f05-2b4e3afc8661'],"[71.0, 27.3]",5539.0,Carlos Henrique Casimiro,10.0,Center Defensive Midfield,4926.0,Francisco Román Alarcón Suárez,14.071958,0.6847295,1.0,Ground Pass,"[81.9, 36.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.581,2.209000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09833603968527316
e54c71a9-0141-4feb-8f05-2b4e3afc8661,2158,2,00:01:28.803,46,28,101,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['c79b4e7c-bfa5-4f46-ad3b-606d7af43046'],"[81.9, 36.2]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.803,1.2219999999999942,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5598841782426647
6a99140b-f8c9-4517-bdd4-13634290d51a,2159,2,00:01:28.803,46,28,101,0.718445,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['3d6fa284-e4c4-423e-b3cc-376a23c86aa3', 'e54c71a9-0141-4feb-8f05-2b4e3afc8661']","[81.9, 36.2]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,"[83.5, 37.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.803,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4662862133219472
3d6fa284-e4c4-423e-b3cc-376a23c86aa3,2160,2,00:01:29.521,46,29,101,0.475285,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['c5ffb3bd-6266-45b7-be54-dda8d3ae680a'],"[83.5, 37.7]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,21147.0,Borja Mayoral Moya,11.094143,0.97779375,1.0,Ground Pass,"[89.7, 46.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.521,0.7180000000000035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6077507118810236
c5ffb3bd-6266-45b7-be54-dda8d3ae680a,2161,2,00:01:29.996,46,29,101,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['3d6fa284-e4c4-423e-b3cc-376a23c86aa3'],"[89.7, 46.9]",21147.0,Borja Mayoral Moya,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.996,0.4749999999999943,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15474941994707725
2b3b0e64-0669-4e98-83c8-e1910bf0da5d,2162,2,00:01:29.996,46,29,101,0.046092,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['ab0b45e8-8ecb-42b3-bb90-a2db55285663', 'c5ffb3bd-6266-45b7-be54-dda8d3ae680a']","[89.7, 46.9]",21147.0,Borja Mayoral Moya,23.0,Center Forward,,,,,,,,,,,,"[89.3, 42.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.996,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7594003498184942
ab0b45e8-8ecb-42b3-bb90-a2db55285663,2163,2,00:01:30.042,46,30,101,1.962726,30,Pass,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['912d41a0-ff4d-44b1-9899-416a7b909ba7', 'cd19b27a-02a1-4f7b-acc9-6545ea06f385']","[89.3, 42.8]",21147.0,Borja Mayoral Moya,23.0,Center Forward,4926.0,Francisco Román Alarcón Suárez,18.532675,-0.3354016,3.0,High Pass,"[106.8, 36.7]",,,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.042,0.04600000000000648,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5690416897214544
6a141a32-38db-4d97-9c1a-e3e7435d0c48,2164,2,00:01:30.632,46,30,101,1.330219,17,Pressure,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,,"[15.9, 46.2]",6805.0,Hugo Mallo Novegil,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.632,0.5900000000000034,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.09512783386719992
912d41a0-ff4d-44b1-9899-416a7b909ba7,2165,2,00:01:32.005,46,32,101,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['ab0b45e8-8ecb-42b3-bb90-a2db55285663'],"[105.0, 34.3]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.005,1.3729999999999905,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13325307421235932
cd19b27a-02a1-4f7b-acc9-6545ea06f385,2166,2,00:01:32.005,46,32,101,0.0,10,Interception,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,['ab0b45e8-8ecb-42b3-bb90-a2db55285663'],"[13.3, 43.4]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.005,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.38717400522288703
03e2aca9-9682-4c0a-88b0-e13f52da5c0f,2167,2,00:01:32.005,46,32,101,1.088614,43,Carry,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,"['aa1f9b7a-c1d5-469e-b315-2d411475894c', 'cd19b27a-02a1-4f7b-acc9-6545ea06f385', 'ebb0f2cb-046f-40dd-9975-07f62af6e1c9']","[13.3, 43.4]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,"[9.3, 34.4]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.005,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20642835336621967
ebb0f2cb-046f-40dd-9975-07f62af6e1c9,2168,2,00:01:32.631,46,32,101,0.655152,17,Pressure,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['03e2aca9-9682-4c0a-88b0-e13f52da5c0f', 'aa1f9b7a-c1d5-469e-b315-2d411475894c']","[108.7, 44.7]",21147.0,Borja Mayoral Moya,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.631,0.6260000000000048,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9779830181410547
aa1f9b7a-c1d5-469e-b315-2d411475894c,2169,2,00:01:33.094,46,33,101,1.828622,30,Pass,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,"['68a39dba-6667-42ac-8b6d-fd36935e9e18', 'c61038f2-ebff-496f-9dcc-749552fdf566', 'ebb0f2cb-046f-40dd-9975-07f62af6e1c9']","[9.3, 34.4]",6802.0,Jonathan Castro Otto,2.0,Right Back,7577.0,Carles Planas Antolínez,20.980228,-1.335066,2.0,Low Pass,"[14.2, 14.0]",,,40.0,Right Foot,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.094,0.46299999999999386,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.16522926488506673
68a39dba-6667-42ac-8b6d-fd36935e9e18,2170,2,00:01:34.922,46,34,101,,42,Ball Receipt*,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,['aa1f9b7a-c1d5-469e-b315-2d411475894c'],"[10.0, 23.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.922,1.828000000000003,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9271185994668465
c61038f2-ebff-496f-9dcc-749552fdf566,2171,2,00:01:34.922,46,34,101,0.0,2,Ball Recovery,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['aa1f9b7a-c1d5-469e-b315-2d411475894c'],"[105.9, 66.1]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.922,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4486093898084459
7aca9566-8c5e-44a2-bb16-a80750b8ab13,2172,2,00:01:34.922,46,34,101,3.307041,43,Carry,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['1977cd3a-83f7-4db1-abf1-8bc7b1c59f60', 'c61038f2-ebff-496f-9dcc-749552fdf566']","[105.9, 66.1]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,"[107.1, 53.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.922,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5909813004092654
1977cd3a-83f7-4db1-abf1-8bc7b1c59f60,2173,2,00:01:38.229,46,38,101,0.57337,16,Shot,220,Real Madrid,8,From Keeper,220,Real Madrid,,,"['67f7146e-8840-4080-8e07-ed1d65c870e3', 'd9fcbcf6-8956-4634-94fc-3ce7fb2e5b8f']","[107.1, 53.2]",5200.0,Lucas Vázquez Iglesias,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07665258,"[112.5, 46.4]",96.0,Blocked,87.0,Open Play,93.0,Normal,38.0,Left Foot,"[{'location': [112.7, 46.0], 'player': {'id': 21147, 'name': 'Borja Mayoral Moya'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.3, 31.7], 'player': {'id': 5207, 'name': 'Cristiano Ronaldo dos Santos Aveiro'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [107.6, 40.0], 'player': {'id': 4926, 'name': 'Francisco Román Alarcón Suárez'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [118.1, 41.8], 'player': {'id': 6795, 'name': 'Rubén Blanco Veiga'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.4, 37.8], 'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [109.3, 53.8], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.0, 47.5], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [109.3, 43.5], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.5, 48.3], 'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [114.0, 38.6], 'player': {'id': 6805, 'name': 'Hugo Mallo Novegil'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.229,3.307000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5309917887245008
d9fcbcf6-8956-4634-94fc-3ce7fb2e5b8f,2174,2,00:01:38.803,46,38,101,0.0,6,Block,220,Real Madrid,8,From Keeper,220,Real Madrid,,,['1977cd3a-83f7-4db1-abf1-8bc7b1c59f60'],"[112.5, 46.4]",21147.0,Borja Mayoral Moya,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,98.803,0.5739999999999981,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6701568279077494
67f7146e-8840-4080-8e07-ed1d65c870e3,2175,2,00:01:38.845,46,38,101,0.0,23,Goal Keeper,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,['1977cd3a-83f7-4db1-abf1-8bc7b1c59f60'],"[2.0, 38.3]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.0, 38.3]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.845,0.04200000000000159,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3788718447686086
8de12cc6-2e31-4107-aa25-cf53c495cc98,2176,2,00:01:41.196,46,41,101,0.441292,17,Pressure,220,Real Madrid,8,From Keeper,209,Celta Vigo,,,['39dd2340-2045-4878-98be-1d06b9ed0589'],"[4.5, 24.3]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.196,2.350999999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8827685065830496
