id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,pass_switch,duel_outcome_id,duel_outcome_name,out,ball_recovery_recovery_failure,counterpress,foul_won_defensive,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_technique_id,pass_technique_name,pass_through_ball,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,pass_straight,pass_cut_back,pass_outswinging,clearance_aerial_won,pass_cross,clearance_right_foot,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_type_id,foul_committed_type_name,shot_first_time,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_deflected,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_penalty,shot_one_on_one,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_nutmeg,foul_won_penalty,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
7bf4f8fb-1634-45a4-a01a-bae735299ab2,3238,2,00:40:20.712,85,20,196,0.658283,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['fa768f33-466c-4172-9165-d6b9b9faf04e'],"[76.7, 0.1]",6878.0,Miguel Torres Gómez,6.0,Left Back,8234.0,Ignacio Camacho Barnola,11.628413,2.1230147,2.0,Low Pass,"[70.6, 10.0]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.712,5.507000000000062,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.0692821878016191
fa768f33-466c-4172-9165-d6b9b9faf04e,3239,2,00:40:21.370,85,21,196,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['7bf4f8fb-1634-45a4-a01a-bae735299ab2'],"[70.6, 10.0]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.37,0.6579999999999018,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.010258936653894768
dbdac7e1-3e17-443d-976f-ad93238ad2e0,3240,2,00:40:22.413,85,22,196,0.479999,17,Pressure,223,Málaga,4,From Throw In,207,Valencia,,,['3f28f6a9-cda6-43df-a38b-bc3c2cc063d9'],"[46.6, 69.0]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.413,1.04300000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.36557427725070957
e3f81fac-b713-44b7-aeb2-7800bb3d97d0,3241,2,00:40:22.839,85,22,196,0.0,22,Foul Committed,223,Málaga,4,From Throw In,207,Valencia,,,['3f28f6a9-cda6-43df-a38b-bc3c2cc063d9'],"[50.2, 71.7]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,Yellow Card,,,,,,,,,,,,,,,,,,,2422.839,0.4259999999999309,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18436692050307624
3f28f6a9-cda6-43df-a38b-bc3c2cc063d9,3242,2,00:40:22.839,85,22,196,0.0,21,Foul Won,223,Málaga,4,From Throw In,223,Málaga,,,"['dbdac7e1-3e17-443d-976f-ad93238ad2e0', 'e3f81fac-b713-44b7-aeb2-7800bb3d97d0']","[69.9, 8.4]",8234.0,Ignacio Camacho Barnola,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2422.839,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.060452066697042506
fcdfbaa3-4737-471d-991d-af1fb977b0f0,3243,2,00:41:04.828,86,4,197,1.419679,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,['ee7cacd9-881e-4892-8266-c776f08baf14'],"[71.0, 11.5]",25859.0,Sérgio Paulo Barbosa Valente,19.0,Center Attacking Midfield,,,41.601562,0.5152702,3.0,High Pass,"[107.2, 32.0]",38.0,Left Foot,62.0,Free Kick,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.828,41.98900000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.18504672497142283
ee7cacd9-881e-4892-8266-c776f08baf14,3244,2,00:41:06.248,86,6,197,0.0,9,Clearance,223,Málaga,3,From Free Kick,207,Valencia,,,['fcdfbaa3-4737-471d-991d-af1fb977b0f0'],"[12.9, 48.1]",6595.0,Daniel Parejo Muñoz,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.248,1.4200000000000728,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1526850906550533
9ae7d6a5-d102-40c9-b7e8-e51bdf7be2ea,3245,2,00:41:08.616,86,8,197,0.239999,17,Pressure,223,Málaga,3,From Free Kick,207,Valencia,,,['43bc12b7-d1f9-4b4a-8baa-751f3205294c'],"[35.0, 54.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.616,2.367999999999938,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8349469484416667
43bc12b7-d1f9-4b4a-8baa-751f3205294c,3246,2,00:41:08.798,86,8,197,0.83452,30,Pass,223,Málaga,3,From Free Kick,223,Málaga,,,"['3e55008c-f6d1-43ff-9dd4-62ab6cd05ae0', '83348d39-b543-4c6c-aaa3-6e651c50b75d', '9ae7d6a5-d102-40c9-b7e8-e51bdf7be2ea']","[87.7, 26.8]",8264.0,Adnane Tighadouini,21.0,Left Wing,6764.0,Pablo Fornals Malla,9.364828,-3.02386,1.0,Ground Pass,"[78.4, 25.7]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2468.798,0.181999999999789,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7066189683984058
83348d39-b543-4c6c-aaa3-6e651c50b75d,3247,2,00:41:09.632,86,9,197,,42,Ball Receipt*,223,Málaga,3,From Free Kick,223,Málaga,,,['43bc12b7-d1f9-4b4a-8baa-751f3205294c'],"[74.7, 25.2]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.632,0.8340000000002874,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9936383018712933
3e55008c-f6d1-43ff-9dd4-62ab6cd05ae0,3248,2,00:41:09.632,86,9,198,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['43bc12b7-d1f9-4b4a-8baa-751f3205294c'],"[41.7, 54.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.632,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8546487581289568
70a62fac-8bc7-4975-be23-93049f2c5747,3249,2,00:41:09.632,86,9,198,0.047294,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['3e55008c-f6d1-43ff-9dd4-62ab6cd05ae0', 'bc1cabae-8564-400b-bbd5-d0c543653bb1', 'e13a81e8-e597-4d64-b3db-1c9d79f1f9f3']","[41.7, 54.4]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[43.4, 54.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.632,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7197867915536327
e13a81e8-e597-4d64-b3db-1c9d79f1f9f3,3250,2,00:41:09.679,86,9,198,0.0,39,Dribbled Past,207,Valencia,1,Regular Play,223,Málaga,,,"['4ab6ef6d-1d3e-49a4-82be-e643ee628154', '70a62fac-8bc7-4975-be23-93049f2c5747', 'bc1cabae-8564-400b-bbd5-d0c543653bb1']","[76.7, 26.1]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.679,0.047000000000025466,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11672918812057187
bc1cabae-8564-400b-bbd5-d0c543653bb1,3251,2,00:41:09.679,86,9,198,0.0,14,Dribble,207,Valencia,1,Regular Play,207,Valencia,,,['e13a81e8-e597-4d64-b3db-1c9d79f1f9f3'],"[43.4, 54.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.679,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14497546513698356
4ab6ef6d-1d3e-49a4-82be-e643ee628154,3252,2,00:41:09.679,86,9,198,2.823099,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['bc1cabae-8564-400b-bbd5-d0c543653bb1', 'c0c7ec26-7785-42ea-823c-544f541e94a1', 'e13a81e8-e597-4d64-b3db-1c9d79f1f9f3']","[43.4, 54.0]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[63.4, 44.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.679,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.23569312591965497
c0c7ec26-7785-42ea-823c-544f541e94a1,3253,2,00:41:12.502,86,12,198,1.32,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['c73b9f26-87a8-4964-a1c9-eac7b31a7ae7'],"[63.4, 44.7]",6402.0,Francisco Alcácer García,23.0,Center Forward,6725.0,Zakaria Bakkali,17.913403,-0.83673644,1.0,Ground Pass,"[75.4, 31.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2472.502,2.8229999999998654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8450054087055782
c73b9f26-87a8-4964-a1c9-eac7b31a7ae7,3254,2,00:41:13.822,86,13,198,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['c0c7ec26-7785-42ea-823c-544f541e94a1'],"[75.4, 31.4]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.822,1.3200000000001637,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7954480228056674
0fde1f29-0ced-4b39-ac5c-8f88d4ed28d9,3255,2,00:41:13.822,86,13,198,2.929399,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['b7124574-7d77-4800-aad3-ca8627d0027f', 'c73b9f26-87a8-4964-a1c9-eac7b31a7ae7']","[75.4, 31.4]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,"[97.1, 23.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2473.822,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34546926467769357
b7124574-7d77-4800-aad3-ca8627d0027f,3256,2,00:41:16.752,86,16,198,0.625306,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['480e467b-267e-463c-9b1e-2439e2c6e86c', '7dd3d0f0-5036-4669-96d8-a65757d9c49b']","[97.1, 23.0]",6725.0,Zakaria Bakkali,21.0,Left Wing,6402.0,Francisco Alcácer García,7.881624,0.62319934,1.0,Ground Pass,"[103.5, 27.6]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2476.752,2.9299999999998363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6384396717055385
7dd3d0f0-5036-4669-96d8-a65757d9c49b,3257,2,00:41:17.377,86,17,198,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['b7124574-7d77-4800-aad3-ca8627d0027f'],"[106.9, 30.8]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.377,0.625,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9445427886420243
480e467b-267e-463c-9b1e-2439e2c6e86c,3258,2,00:41:17.377,86,17,198,0.0,10,Interception,207,Valencia,1,Regular Play,223,Málaga,,,['b7124574-7d77-4800-aad3-ca8627d0027f'],"[16.6, 52.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2477.377,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.18538083729148258
5daca57d-0566-47e5-a877-42d999b3abae,3259,2,00:41:19.163,86,19,198,0.92,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['97721885-b2b7-4117-a3b0-7985bd6d910c'],"[117.3, 21.1]",6402.0,Francisco Alcácer García,23.0,Center Forward,6725.0,Zakaria Bakkali,10.040419,3.0518346,1.0,Ground Pass,"[107.3, 22.0]",40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2479.163,1.7860000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3160002439771449
97721885-b2b7-4117-a3b0-7985bd6d910c,3260,2,00:41:20.083,86,20,198,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['5daca57d-0566-47e5-a877-42d999b3abae'],"[107.3, 22.0]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.083,0.9200000000000728,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.66749472744135
a9ce11c5-08ea-423e-9ef7-f745518a3f22,3261,2,00:41:20.083,86,20,198,1.133028,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['357d1812-011f-4657-8658-493867bd5ab7', '97721885-b2b7-4117-a3b0-7985bd6d910c']","[107.3, 22.0]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,"[112.9, 21.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2480.083,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8783159023812478
357d1812-011f-4657-8658-493867bd5ab7,3262,2,00:41:21.216,86,21,198,0.279999,3,Dispossessed,207,Valencia,1,Regular Play,207,Valencia,,,['f4cec7a3-a0a1-4b72-8171-0ee252e67680'],"[112.9, 21.2]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.216,1.1329999999998108,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9590041626465069
f4cec7a3-a0a1-4b72-8171-0ee252e67680,3263,2,00:41:21.216,86,21,198,0.0,4,Duel,207,Valencia,1,Regular Play,223,Málaga,,,['357d1812-011f-4657-8658-493867bd5ab7'],"[7.2, 58.9]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2481.216,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4613543428850563
a2d7a024-f9ab-4444-afd2-3772c5cb25e5,3264,2,00:41:23.721,86,23,198,1.945313,17,Pressure,207,Valencia,1,Regular Play,223,Málaga,,,"['7d428124-3b87-4e8f-9747-c21ec9e53330', 'b3182f28-3b59-441c-a780-b74d6e5688ac']","[8.4, 65.4]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.721,2.505000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.13999204468465232
b3182f28-3b59-441c-a780-b74d6e5688ac,3265,2,00:41:23.875,86,23,198,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['a2d7a024-f9ab-4444-afd2-3772c5cb25e5'],"[111.6, 7.6]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.875,0.15399999999999636,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.551453094393436
7d428124-3b87-4e8f-9747-c21ec9e53330,3266,2,00:41:23.875,86,23,198,1.919999,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['8086834c-bd2b-4d65-88c8-5fb61693afa3', 'a2d7a024-f9ab-4444-afd2-3772c5cb25e5', 'b3182f28-3b59-441c-a780-b74d6e5688ac']","[111.6, 7.6]",6402.0,Francisco Alcácer García,23.0,Center Forward,,,,,,,,,,,,"[109.9, 6.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.875,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6359794883940277
8086834c-bd2b-4d65-88c8-5fb61693afa3,3267,2,00:41:25.795,86,25,198,1.0678,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['54b8e1c2-9d01-41fe-9ea8-f4ae566e78e1'],"[109.9, 6.3]",6402.0,Francisco Alcácer García,23.0,Center Forward,10037.0,Danilo Barbosa da Silva,15.561812,2.7527332,1.0,Ground Pass,"[95.5, 12.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2485.795,1.9200000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1183958861888389
54b8e1c2-9d01-41fe-9ea8-f4ae566e78e1,3268,2,00:41:26.863,86,26,198,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['8086834c-bd2b-4d65-88c8-5fb61693afa3'],"[95.5, 12.2]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.863,1.0679999999997563,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7244664622923372
5f02c7cd-6985-4f8c-a5cb-2681727b0c46,3269,2,00:41:26.863,86,26,198,4.139072,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['3eb38216-6abd-428d-8081-c0ad0643f7d9', '49f83a59-ed69-4aa1-827c-e4f6ffa2d92a', '54b8e1c2-9d01-41fe-9ea8-f4ae566e78e1']","[95.5, 12.2]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,"[110.5, 4.7]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.863,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6228509801911385
3eb38216-6abd-428d-8081-c0ad0643f7d9,3270,2,00:41:27.296,86,27,198,3.167026,17,Pressure,207,Valencia,1,Regular Play,223,Málaga,,,['5f02c7cd-6985-4f8c-a5cb-2681727b0c46'],"[25.9, 65.8]",8419.0,Duje Čop,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2487.296,0.4329999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.36017432394528226
85b1fd68-9575-4dbb-a076-2cee7fa88201,3271,2,00:41:30.801,86,30,198,0.201054,17,Pressure,207,Valencia,1,Regular Play,223,Málaga,,,['49f83a59-ed69-4aa1-827c-e4f6ffa2d92a'],"[14.4, 75.1]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2490.801,3.505000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.8489071093061281
49f83a59-ed69-4aa1-827c-e4f6ffa2d92a,3272,2,00:41:31.002,86,31,198,0.0,3,Dispossessed,207,Valencia,1,Regular Play,207,Valencia,,,"['85b1fd68-9575-4dbb-a076-2cee7fa88201', 'c2250446-73b9-4b6e-b09a-136f566ad107']","[110.5, 4.7]",10037.0,Danilo Barbosa da Silva,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.002,0.20100000000002183,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.43686028224458495
c2250446-73b9-4b6e-b09a-136f566ad107,3273,2,00:41:31.002,86,31,198,0.0,4,Duel,207,Valencia,1,Regular Play,223,Málaga,,,['49f83a59-ed69-4aa1-827c-e4f6ffa2d92a'],"[9.6, 75.4]",6764.0,Pablo Fornals Malla,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,True,11.0,Tackle,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2491.002,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9558465333890528
