id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,counterpress,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_type_id,duel_type_name,pass_aerial_won,out,clearance_aerial_won,clearance_head,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,dribble_overrun,pass_switch,ball_recovery_recovery_failure,miscontrol_aerial_won,duel_outcome_id,duel_outcome_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,off_camera,pass_technique_id,pass_technique_name,pass_inswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,pass_outswinging,pass_cut_back,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,foul_committed_penalty,foul_won_penalty,50_50_outcome_id,50_50_outcome_name,clearance_left_foot,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
9e805ef7-879e-4acc-84c5-5714f1f9e16c,32,1,00:00:17.771,0,17,2,3.273625,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['8aa69ff3-8973-4625-a1a2-1915ca42372d', 'd208d3aa-3342-4b1d-a3ce-3618a7557f28']","[68.2, 2.0]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,"[91.6, 8.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.771,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5711042324132904
d208d3aa-3342-4b1d-a3ce-3618a7557f28,33,1,00:00:21.044,0,21,2,1.536944,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['2828533d-0be9-4d6e-bdcd-aa51574da5e1'],"[91.6, 8.2]",6914.0,Roberto Román Triguero,6.0,Left Back,11539.0,Adrián Embarba Blázquez,16.491512,-0.3658678,1.0,Ground Pass,"[107.0, 2.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.044,3.2729999999999997,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17231136764354849
2828533d-0be9-4d6e-bdcd-aa51574da5e1,34,1,00:00:22.581,0,22,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['d208d3aa-3342-4b1d-a3ce-3618a7557f28'],"[107.0, 2.3]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.581,1.536999999999999,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2405593401407412
49cd4979-3c76-42aa-be28-008ce24e0f65,35,1,00:00:22.581,0,22,2,1.632212,43,Carry,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['2828533d-0be9-4d6e-bdcd-aa51574da5e1', 'bab07d85-d1d9-498c-8e8a-2ff16e00c043']","[107.0, 2.3]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,"[113.3, 2.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.581,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.044028673684354924
bab07d85-d1d9-498c-8e8a-2ff16e00c043,36,1,00:00:24.213,0,24,2,1.13142,30,Pass,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['6a33bd40-8262-471a-ab11-b90b970692a5', 'f2cfd95f-2190-4919-bddf-1af1edcb89ed']","[113.3, 2.3]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,26685.0,Nicolás Ladislao Fedor Flores,28.402817,1.5848799,2.0,Low Pass,"[112.9, 30.7]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.213,1.6320000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09789940564377031
6a33bd40-8262-471a-ab11-b90b970692a5,37,1,00:00:25.345,0,25,2,,42,Ball Receipt*,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['bab07d85-d1d9-498c-8e8a-2ff16e00c043'],"[112.3, 36.5]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.345,1.131999999999998,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3284236094408195
f2cfd95f-2190-4919-bddf-1af1edcb89ed,38,1,00:00:25.345,0,25,2,0.0,9,Clearance,360,Rayo Vallecano,9,From Kick Off,1049,Granada,,,['bab07d85-d1d9-498c-8e8a-2ff16e00c043'],"[7.2, 49.4]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.345,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25547459823934404
06a54dea-dd29-4fd2-9133-596d72caa0bf,39,1,00:00:26.573,0,26,2,0.324348,17,Pressure,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,"['3d1f9bd5-5776-4a11-8663-f98ebc2ddb1a', '521690c4-d95d-410f-afd7-3aecefe65537']","[96.0, 13.5]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.573,1.2280000000000015,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.05554457718567862
521690c4-d95d-410f-afd7-3aecefe65537,40,1,00:00:26.761,0,26,2,0.0,2,Ball Recovery,360,Rayo Vallecano,9,From Kick Off,1049,Granada,,,['06a54dea-dd29-4fd2-9133-596d72caa0bf'],"[20.4, 69.1]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.761,0.18799999999999883,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11695776242100409
3d1f9bd5-5776-4a11-8663-f98ebc2ddb1a,41,1,00:00:26.761,0,26,2,1.425761,43,Carry,360,Rayo Vallecano,9,From Kick Off,1049,Granada,,,"['06a54dea-dd29-4fd2-9133-596d72caa0bf', '521690c4-d95d-410f-afd7-3aecefe65537', 'c52dddcd-021d-4583-83ad-116990932d65']","[20.4, 69.1]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,"[16.7, 69.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.761,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9181001878153382
c52dddcd-021d-4583-83ad-116990932d65,42,1,00:00:28.187,0,28,2,0.290961,30,Pass,360,Rayo Vallecano,9,From Kick Off,1049,Granada,,,['95b30f59-248c-4981-81d2-4a2b042e5b29'],"[16.7, 69.6]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,3.753665,-2.4127378,1.0,Ground Pass,"[13.9, 67.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.187,1.426000000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9597532855232556
95b30f59-248c-4981-81d2-4a2b042e5b29,43,1,00:00:28.478,0,28,2,0.0,10,Interception,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['c52dddcd-021d-4583-83ad-116990932d65'],"[106.2, 13.0]",11539.0,Adrián Embarba Blázquez,21.0,Left Wing,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.478,0.29100000000000037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.48118048310177153
397e171f-ebe0-4394-ac8c-6b08134a37a3,44,1,00:00:30.423,0,30,2,0.0,2,Ball Recovery,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,,"[100.2, 25.1]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.423,1.9449999999999967,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34382516168509825
90fba57b-2a20-44d1-8c6e-5f94ab6b91c0,45,1,00:00:30.479,0,30,2,1.266471,16,Shot,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,['adff0fa6-013c-416b-b19b-624b2c38db58'],"[98.7, 29.1]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,0.03830727,"[120.0, 50.1, 0.4]",91.0,Half Volley,True,38.0,Left Foot,87.0,Open Play,98.0,Off T,"[{'location': [83.6, 44.4], 'player': {'id': 24138, 'name': 'Joaquín José Marín Ruiz'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': True}, {'location': [118.4, 40.6], 'player': {'id': 27240, 'name': 'Jesús Fernández Collado'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.1, 43.6], 'player': {'id': 7158, 'name': 'Cristiano Biraghi'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.5, 31.5], 'player': {'id': 19454, 'name': 'Ricardo Miguel Moreira da Costa'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [102.4, 27.9], 'player': {'id': 4498, 'name': 'Jean-Sylvain Claude Babin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.8, 19.6], 'player': {'id': 4546, 'name': 'Dimitri Foulquier'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.3, 10.5], 'player': {'id': 3292, 'name': 'Abdoulaye Doucouré'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [99.9, 24.5], 'player': {'id': 6599, 'name': 'Rubén Salvador Pérez Del Mármol'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [88.5, 42.3], 'player': {'id': 26776, 'name': 'Juan Isaac Cuenca López'}, 'position': {'id': 16, 'name': 'Left Midfield'}, 'teammate': False}, {'location': [99.3, 10.3], 'player': {'id': 6680, 'name': 'Rubén Rochina Naixes'}, 'position': {'id': 12, 'name': 'Right Midfield'}, 'teammate': False}, {'location': [96.7, 21.1], 'player': {'id': 11539, 'name': 'Adrián Embarba Blázquez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [96.8, 13.2], 'player': {'id': 6914, 'name': 'Roberto Román Triguero'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [100.8, 21.5], 'player': {'id': 26685, 'name': 'Nicolás Ladislao Fedor Flores'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [92.9, 23.2], 'player': {'id': 4711, 'name': 'Pablo Hernández Domínguez'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [85.3, 17.5], 'player': {'id': 26848, 'name': 'Roberto Trashorras Gayoso'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.479,0.05600000000000094,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.1809878187914784
adff0fa6-013c-416b-b19b-624b2c38db58,46,1,00:00:31.746,0,31,2,0.0,23,Goal Keeper,360,Rayo Vallecano,9,From Kick Off,1049,Granada,,,['90fba57b-2a20-44d1-8c6e-5f94ab6b91c0'],"[1.7, 39.5]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.7, 39.5]",32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.746,1.2669999999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.32103325034263075
4d07b69b-6e01-4f3c-8f51-2ae0a8d1fc71,47,1,00:00:56.122,0,56,3,3.427565,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['07a333f0-36d2-4519-acbb-b41a8670807f', 'db699416-be3f-4163-bf30-505408adab15']","[7.0, 44.1]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,3292.0,Abdoulaye Doucouré,66.382,0.24497867,3.0,High Pass,"[71.4, 60.2]",38.0,Left Foot,63.0,Goal Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.122,24.376,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7638683242361779
07a333f0-36d2-4519-acbb-b41a8670807f,48,1,00:00:59.550,0,59,3,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['4d07b69b-6e01-4f3c-8f51-2ae0a8d1fc71'],"[69.2, 60.2]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.55,3.4279999999999973,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8372307031097711
7d014dbd-2628-4e9a-ac3d-619e81740093,49,1,00:00:59.550,0,59,3,0.0,4,Duel,1049,Granada,7,From Goal Kick,1049,Granada,,,['db699416-be3f-4163-bf30-505408adab15'],"[71.4, 60.2]",3292.0,Abdoulaye Doucouré,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.55,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8557053954935748
db699416-be3f-4163-bf30-505408adab15,50,1,00:00:59.550,0,59,3,1.272683,30,Pass,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,"['4d07b69b-6e01-4f3c-8f51-2ae0a8d1fc71', '5db94b5b-169f-4e71-84e8-9f45a4daea02', '7d014dbd-2628-4e9a-ac3d-619e81740093']","[48.7, 19.9]",6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,26685.0,Nicolás Ladislao Fedor Flores,17.89078,0.100781,3.0,High Pass,"[66.5, 21.7]",,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.55,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.40324938253514253
f73243bd-7634-47df-ae15-4e95b3eac8dc,51,1,00:01:00.651,1,0,3,0.416297,17,Pressure,1049,Granada,7,From Goal Kick,1049,Granada,,,"['381389b4-aa76-452b-b221-e4470a1e3635', '5db94b5b-169f-4e71-84e8-9f45a4daea02', '8ef5be12-f58b-4f6d-b71d-c7b96ea881a4']","[50.8, 57.2]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.651,1.1010000000000062,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9550611062142021
5db94b5b-169f-4e71-84e8-9f45a4daea02,52,1,00:01:00.823,1,0,3,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,"['db699416-be3f-4163-bf30-505408adab15', 'f73243bd-7634-47df-ae15-4e95b3eac8dc']","[66.5, 21.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.823,0.17199999999999704,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5135971485346571
381389b4-aa76-452b-b221-e4470a1e3635,53,1,00:01:00.823,1,0,3,0.20291,43,Carry,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,"['5db94b5b-169f-4e71-84e8-9f45a4daea02', '8ef5be12-f58b-4f6d-b71d-c7b96ea881a4', 'f73243bd-7634-47df-ae15-4e95b3eac8dc']","[66.5, 21.7]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,"[66.5, 23.1]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.823,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20367679706521846
8ef5be12-f58b-4f6d-b71d-c7b96ea881a4,54,1,00:01:01.026,1,1,3,0.0,38,Miscontrol,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,['f73243bd-7634-47df-ae15-4e95b3eac8dc'],"[66.5, 23.1]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.026,0.20300000000000296,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.332717024915243
48fdfe37-8265-4f00-ad31-0c47fcdc939f,55,1,00:01:01.867,1,1,3,1.378515,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['97edcf88-9353-4ce2-8d65-7a7047f4714f', 'ba493a60-4ca7-4b93-a738-4d9fa897130f']","[56.8, 56.5]",6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,6680.0,Rubén Rochina Naixes,15.147607,0.61180764,3.0,High Pass,"[69.2, 65.2]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.867,0.840999999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2941403919773735
97edcf88-9353-4ce2-8d65-7a7047f4714f,56,1,00:01:03.245,1,3,3,,42,Ball Receipt*,1049,Granada,7,From Goal Kick,1049,Granada,,,['48fdfe37-8265-4f00-ad31-0c47fcdc939f'],"[67.8, 68.5]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.245,1.3780000000000001,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.15379503003864448
ba493a60-4ca7-4b93-a738-4d9fa897130f,57,1,00:01:03.245,1,3,3,0.0,10,Interception,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,['48fdfe37-8265-4f00-ad31-0c47fcdc939f'],"[50.9, 14.9]",6914.0,Roberto Román Triguero,6.0,Left Back,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.245,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.28069252977169745
262e6c3b-7770-44b5-ba86-3169dedd5c5d,58,1,00:01:08.025,1,8,3,0.0,2,Ball Recovery,1049,Granada,7,From Goal Kick,1049,Granada,,,,"[15.8, 58.7]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.025,4.780000000000008,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9326720895030185
b1d6126e-5099-46a3-9946-68a2b25a5ced,59,1,00:01:08.025,1,8,3,11.346158,43,Carry,1049,Granada,7,From Goal Kick,1049,Granada,,,"['262e6c3b-7770-44b5-ba86-3169dedd5c5d', '5b99b91b-e95a-4bd0-a03f-dbb16e20228a', 'a80ac60d-3988-4066-86e7-a23b69b2e6ca']","[15.8, 58.7]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,,,,,,,,,,,,"[17.1, 42.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.025,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7522800764457588
5b99b91b-e95a-4bd0-a03f-dbb16e20228a,60,1,00:01:18.952,1,18,3,0.44,17,Pressure,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,"['a80ac60d-3988-4066-86e7-a23b69b2e6ca', 'b1d6126e-5099-46a3-9946-68a2b25a5ced']","[94.8, 32.1]",26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.952,10.926999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6313742691110972
a80ac60d-3988-4066-86e7-a23b69b2e6ca,61,1,00:01:19.371,1,19,3,3.278473,30,Pass,1049,Granada,7,From Goal Kick,1049,Granada,,,"['315e5b83-601d-46d3-83db-41c30f214792', '5b99b91b-e95a-4bd0-a03f-dbb16e20228a']","[17.1, 42.2]",27240.0,Jesús Fernández Collado,1.0,Goalkeeper,,,58.101376,-0.44671312,3.0,High Pass,"[69.5, 17.1]",38.0,Left Foot,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.371,0.41899999999999693,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8686875706383453
315e5b83-601d-46d3-83db-41c30f214792,62,1,00:01:22.650,1,22,3,1.260876,30,Pass,1049,Granada,7,From Goal Kick,360,Rayo Vallecano,,,"['81837aa5-1648-466c-943b-9408c11aa005', 'a80ac60d-3988-4066-86e7-a23b69b2e6ca']","[50.6, 63.0]",26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,,,14.221462,-0.46679226,3.0,High Pass,"[63.3, 56.6]",37.0,Head,66.0,Recovery,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.65,3.2790000000000106,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.26018416140509837
