id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,off_camera,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,foul_committed_advantage,foul_won_advantage,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,out,clearance_head,pass_no_touch,dribble_nutmeg,pass_outswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_offensive,block_deflection,shot_first_time,pass_inswinging,shot_one_on_one,dribble_overrun,clearance_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,pass_deflected,miscontrol_aerial_won,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
74b15861-58ec-48b8-ba91-b19cf390aeb1,3015,2,00:42:11.015,87,11,174,5.628815,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['2304f92c-ec8a-4027-b699-44d87e468504', '9869f164-72cc-4a55-a63f-85f2498f9529']","[62.6, 76.5]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[62.6, 68.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2531.015,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12538616410760584
2304f92c-ec8a-4027-b699-44d87e468504,3016,2,00:42:16.644,87,16,174,1.560106,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['0834df50-f2d0-417f-9f2f-4a9acf767fd8'],"[62.6, 68.6]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,25859.0,Sérgio Paulo Barbosa Valente,32.705505,-1.5524497,1.0,Ground Pass,"[63.2, 35.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.644,5.628999999999905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.033435688290121335
0834df50-f2d0-417f-9f2f-4a9acf767fd8,3017,2,00:42:18.204,87,18,174,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['2304f92c-ec8a-4027-b699-44d87e468504'],"[63.2, 35.9]",25859.0,Sérgio Paulo Barbosa Valente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.204,1.5600000000004002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09042887048900539
9d0b0eb1-4b33-4a27-8064-65f47c282e7e,3018,2,00:42:18.204,87,18,174,4.528312,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['0834df50-f2d0-417f-9f2f-4a9acf767fd8', 'e5650e61-eb8b-4095-9a85-9055077cc817']","[63.2, 35.9]",25859.0,Sérgio Paulo Barbosa Valente,11.0,Left Defensive Midfield,,,,,,,,,,,,"[77.3, 29.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2538.204,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3384449525375768
e5650e61-eb8b-4095-9a85-9055077cc817,3019,2,00:42:22.733,87,22,174,1.153645,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['8bdb7acf-b2fb-4e3c-bfa7-d29faa010ee1'],"[77.3, 29.3]",25859.0,Sérgio Paulo Barbosa Valente,11.0,Left Defensive Midfield,26669.0,Weligton Róbson Pena de Oliveira,18.396194,-1.0658097,1.0,Ground Pass,"[86.2, 13.2]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.733,4.528999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7296554353381142
8bdb7acf-b2fb-4e3c-bfa7-d29faa010ee1,3020,2,00:42:23.886,87,23,174,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['e5650e61-eb8b-4095-9a85-9055077cc817'],"[86.2, 13.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.886,1.1529999999997926,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.26052767751271866
a5f7f89b-d3e0-4d47-b66e-0448606c09d4,3021,2,00:42:23.886,87,23,174,1.704604,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['8bdb7acf-b2fb-4e3c-bfa7-d29faa010ee1', 'b5f7068d-c636-4e49-a3cf-de5c2d4ae5a0']","[86.2, 13.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,,,,,,,,,,"[91.3, 12.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2543.886,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8607607904026786
b5f7068d-c636-4e49-a3cf-de5c2d4ae5a0,3022,2,00:42:25.591,87,25,174,1.063537,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['c821ceae-67a5-495e-aa2e-a98c00368827'],"[91.3, 12.2]",26669.0,Weligton Róbson Pena de Oliveira,5.0,Left Center Back,,,31.860006,0.92792296,3.0,High Pass,"[110.4, 37.7]",,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2545.591,1.7049999999999272,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.578693608216224
c821ceae-67a5-495e-aa2e-a98c00368827,3023,2,00:42:26.654,87,26,174,0.0,9,Clearance,223,Málaga,4,From Throw In,218,Real Betis,,,['b5f7068d-c636-4e49-a3cf-de5c2d4ae5a0'],"[9.7, 42.4]",6872.0,Bruno González Cabrera,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2546.654,1.0630000000001019,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1901000351646045
cc02639f-3cca-480c-839f-9edab8470747,3024,2,00:42:28.816,87,28,174,3.052805,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['22d9fe4c-ed20-49fe-a117-6d42be600231'],"[83.4, 32.3]",25859.0,Sérgio Paulo Barbosa Valente,11.0,Left Defensive Midfield,6569.0,Roberto José Rosales Altuve,25.356853,1.4283415,2.0,Low Pass,"[87.0, 57.4]",66.0,Recovery,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.816,2.161999999999807,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.818656829097404
22d9fe4c-ed20-49fe-a117-6d42be600231,3025,2,00:42:31.869,87,31,174,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['cc02639f-3cca-480c-839f-9edab8470747'],"[87.0, 57.4]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.869,3.0530000000003383,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5437525933185587
aa970719-b226-4e6a-b638-52dfcd16dffd,3026,2,00:42:31.869,87,31,174,1.536549,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['22d9fe4c-ed20-49fe-a117-6d42be600231', '79e39d67-7317-457f-962f-53438aef44a7']","[87.0, 57.4]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,,,,,,,,,,,,"[87.0, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.869,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9269102189722102
79e39d67-7317-457f-962f-53438aef44a7,3027,2,00:42:33.405,87,33,174,0.929172,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['773f5ba4-bc31-4752-affd-71f112299373'],"[87.0, 57.4]",6569.0,Roberto José Rosales Altuve,2.0,Right Back,25859.0,Sérgio Paulo Barbosa Valente,15.692355,-1.6793424,1.0,Ground Pass,"[85.3, 41.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2553.405,1.5360000000000582,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8313539257123077
773f5ba4-bc31-4752-affd-71f112299373,3028,2,00:42:34.335,87,34,174,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['79e39d67-7317-457f-962f-53438aef44a7'],"[85.3, 41.8]",25859.0,Sérgio Paulo Barbosa Valente,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.335,0.9299999999998363,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46540898482710213
88425387-0d47-4acb-80d3-499ecd1761c0,3029,2,00:42:34.335,87,34,174,1.757883,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['38fd3317-476e-404a-8980-2409629bcfe0', '75cd9b31-a8c2-4328-a2bf-0be7c0dfbade', '773f5ba4-bc31-4752-affd-71f112299373']","[85.3, 41.8]",25859.0,Sérgio Paulo Barbosa Valente,11.0,Left Defensive Midfield,,,,,,,,,,,,"[89.0, 41.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.335,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4848768503623383
75cd9b31-a8c2-4328-a2bf-0be7c0dfbade,3030,2,00:42:35.901,87,35,174,0.591652,17,Pressure,223,Málaga,4,From Throw In,218,Real Betis,,,"['38fd3317-476e-404a-8980-2409629bcfe0', '88425387-0d47-4acb-80d3-499ecd1761c0']","[34.8, 38.3]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2555.901,1.5659999999998035,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.09907817847904266
38fd3317-476e-404a-8980-2409629bcfe0,3031,2,00:42:36.092,87,36,174,3.191757,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,"['2ace285f-379a-487b-9578-293167d04806', '75cd9b31-a8c2-4328-a2bf-0be7c0dfbade']","[89.0, 41.5]",25859.0,Sérgio Paulo Barbosa Valente,11.0,Left Defensive Midfield,27335.0,Arthur Etienne Boka,38.25232,-1.0510017,1.0,Ground Pass,"[108.0, 8.3]",,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2556.092,0.1910000000002583,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.14101987937743754
2ace285f-379a-487b-9578-293167d04806,3032,2,00:42:39.284,87,39,174,,42,Ball Receipt*,223,Málaga,4,From Throw In,223,Málaga,,,['38fd3317-476e-404a-8980-2409629bcfe0'],"[108.0, 8.3]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.284,3.1920000000000073,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49847842914551654
5d26e479-5ebf-4615-a5cb-7b76a5da37c8,3033,2,00:42:39.284,87,39,174,1.85628,43,Carry,223,Málaga,4,From Throw In,223,Málaga,,,"['2ace285f-379a-487b-9578-293167d04806', '924cf17d-a6af-493a-a3ef-af168f9366e4']","[108.0, 8.3]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,,,,,,,,,,"[111.4, 7.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2559.284,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6961931775411722
924cf17d-a6af-493a-a3ef-af168f9366e4,3034,2,00:42:41.140,87,41,174,1.427926,30,Pass,223,Málaga,4,From Throw In,223,Málaga,,,['3d8590ae-ec61-437f-9dda-df3ec7ae644f'],"[111.4, 7.7]",27335.0,Arthur Etienne Boka,6.0,Left Back,,,31.997812,1.6490064,3.0,High Pass,"[108.9, 39.6]",,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.14,1.8559999999997672,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6028486321638787
3d8590ae-ec61-437f-9dda-df3ec7ae644f,3035,2,00:42:42.568,87,42,174,0.0,9,Clearance,223,Málaga,4,From Throw In,218,Real Betis,,,['924cf17d-a6af-493a-a3ef-af168f9366e4'],"[11.2, 40.5]",24162.0,Xavier Torres Buigues,9.0,Right Defensive Midfield,,,,,,,,,,,,,True,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.568,1.4280000000003383,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.570499771468002
f2b746bc-574c-4dbe-9d5f-05ded21ef6c9,3036,2,00:42:45.691,87,45,174,0.840328,17,Pressure,223,Málaga,4,From Throw In,223,Málaga,,,['0ffd2117-2b65-45a6-a0a1-a2803a019cfd'],"[77.6, 17.1]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.691,3.1229999999995925,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.5796407021769688
ac9de705-ac18-4170-92ef-7d9740c5696f,3037,2,00:42:46.493,87,46,174,0.0,22,Foul Committed,223,Málaga,4,From Throw In,223,Málaga,,,['0ffd2117-2b65-45a6-a0a1-a2803a019cfd'],"[78.3, 13.7]",27184.0,Marcos Alberto Angeleri,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2566.493,0.8020000000001346,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.014466426054935644
0ffd2117-2b65-45a6-a0a1-a2803a019cfd,3038,2,00:42:46.493,87,46,174,0.0,21,Foul Won,223,Málaga,4,From Throw In,218,Real Betis,,,"['ac9de705-ac18-4170-92ef-7d9740c5696f', 'f2b746bc-574c-4dbe-9d5f-05ded21ef6c9']","[41.8, 66.4]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,2566.493,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.803328729708631
d1eb2037-0e52-4a70-b366-4b684bf125c0,3039,2,00:43:20.644,88,20,175,6.095686,30,Pass,218,Real Betis,3,From Free Kick,218,Real Betis,,,"['61cf0d82-3e40-4a58-bdff-435a3d85bf84', '9be3c888-43bb-41b2-81af-8f27ca53058f']","[42.1, 66.0]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,6651.0,Joaquín Sánchez Rodríguez,68.763504,-0.23333898,3.0,High Pass,"[109.0, 50.1]",62.0,Free Kick,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.644,34.15099999999984,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6840908643031617
9be3c888-43bb-41b2-81af-8f27ca53058f,3040,2,00:43:26.740,88,26,175,,42,Ball Receipt*,218,Real Betis,3,From Free Kick,218,Real Betis,,,['d1eb2037-0e52-4a70-b366-4b684bf125c0'],"[105.7, 51.9]",6651.0,Joaquín Sánchez Rodríguez,21.0,Left Wing,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606.74,6.096000000000004,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7783733677443625
61cf0d82-3e40-4a58-bdff-435a3d85bf84,3041,2,00:43:26.740,88,26,176,0.0,23,Goal Keeper,223,Málaga,8,From Keeper,223,Málaga,,,['d1eb2037-0e52-4a70-b366-4b684bf125c0'],"[11.1, 30.0]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,,,,,,,,,,,,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,2606.74,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9193054244715986
3b2517ad-3099-4f7b-bcac-d2c3b9df1e5b,3042,2,00:43:26.740,88,26,176,10.342024,43,Carry,223,Málaga,8,From Keeper,223,Málaga,,,"['429a3870-17a9-4df6-b245-d8122495b211', '61cf0d82-3e40-4a58-bdff-435a3d85bf84']","[11.1, 30.0]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,,,,,,,,,,,,"[35.3, 40.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2606.74,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.713163583962721
429a3870-17a9-4df6-b245-d8122495b211,3043,2,00:43:37.082,88,37,176,1.529945,30,Pass,223,Málaga,8,From Keeper,223,Málaga,,,['36e11c2f-a251-4504-90ce-0534912a0c82'],"[35.3, 40.8]",26103.0,Idriss Carlos Kameni,1.0,Goalkeeper,19431.0,Fernando Damián Tissone,23.624775,0.33647504,1.0,Ground Pass,"[57.6, 48.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2617.082,10.342000000000098,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.27951132834119374
36e11c2f-a251-4504-90ce-0534912a0c82,3044,2,00:43:38.612,88,38,176,,42,Ball Receipt*,223,Málaga,8,From Keeper,223,Málaga,,,['429a3870-17a9-4df6-b245-d8122495b211'],"[57.6, 48.6]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.612,1.5300000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14339300524374754
1a414a10-cfab-46ff-a61e-b602802aaf92,3045,2,00:43:38.612,88,38,176,3.879092,43,Carry,223,Málaga,8,From Keeper,223,Málaga,,,"['074c0528-7fd3-42ec-a347-729855559a22', '36e11c2f-a251-4504-90ce-0534912a0c82']","[57.6, 48.6]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,,,,,,,,,,,,"[65.4, 51.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.612,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.051241049927079896
074c0528-7fd3-42ec-a347-729855559a22,3046,2,00:43:42.491,88,42,176,2.257753,30,Pass,223,Málaga,8,From Keeper,223,Málaga,,,"['51974f61-7a00-4745-87f9-9bc8d8153dfa', '859a7439-cfe5-4500-8e54-c4fcc5f9a086']","[65.4, 51.6]",19431.0,Fernando Damián Tissone,9.0,Right Defensive Midfield,6707.0,Charles Días Barbosa de Oliveira,34.95168,-0.05438757,3.0,High Pass,"[100.3, 49.7]",,,38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.491,3.8789999999999054,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9651468605375232
859a7439-cfe5-4500-8e54-c4fcc5f9a086,3047,2,00:43:44.749,88,44,176,,42,Ball Receipt*,223,Málaga,8,From Keeper,223,Málaga,,,['074c0528-7fd3-42ec-a347-729855559a22'],"[102.9, 49.3]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.749,2.257999999999811,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.13960531666523757
0f701776-56a5-43e0-8b94-becbe71995fc,3048,2,00:43:44.749,88,44,176,0.0,4,Duel,223,Málaga,8,From Keeper,223,Málaga,,,['51974f61-7a00-4745-87f9-9bc8d8153dfa'],"[100.3, 49.7]",6707.0,Charles Días Barbosa de Oliveira,23.0,Center Forward,,,,,,,,,,,,,True,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.749,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6538197336395912
51974f61-7a00-4745-87f9-9bc8d8153dfa,3049,2,00:43:44.749,88,44,176,1.348059,30,Pass,223,Málaga,8,From Keeper,218,Real Betis,,,"['074c0528-7fd3-42ec-a347-729855559a22', '0f701776-56a5-43e0-8b94-becbe71995fc', '8169e52e-8e4f-4f4d-b0a4-f05d0007f3f6']","[19.8, 30.4]",27349.0,Heiko Westermann,5.0,Left Center Back,6865.0,Francisco José Molinero Calderón,12.303658,1.5951817,3.0,High Pass,"[19.5, 42.7]",66.0,Recovery,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.749,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9033165031994516
8169e52e-8e4f-4f4d-b0a4-f05d0007f3f6,3050,2,00:43:46.097,88,46,176,,42,Ball Receipt*,223,Málaga,8,From Keeper,218,Real Betis,,,['51974f61-7a00-4745-87f9-9bc8d8153dfa'],"[19.5, 42.7]",6865.0,Francisco José Molinero Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2626.097,1.348000000000411,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9904070960346745
