id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,out,under_pressure,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,off_camera,clearance_head,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,interception_outcome_id,interception_outcome_name,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,counterpress,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_inswinging,pass_switch,clearance_aerial_won,foul_committed_advantage,foul_won_advantage,foul_won_defensive,block_save_block,ball_recovery_recovery_failure,pass_outswinging,injury_stoppage_in_chain,pass_cut_back,foul_committed_card_id,foul_committed_card_name,dribble_overrun,block_offensive,pass_goal_assist,shot_one_on_one,miscontrol_aerial_won,goalkeeper_punched_out,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,block_deflection,foul_committed_penalty,foul_won_penalty,bad_behaviour_card_id,bad_behaviour_card_name,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
6968c04d-5efa-4a17-b23b-5290492f4c17,1986,2,00:07:26.848,52,26,128,2.057896,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,['0647c00b-adb3-4166-8fed-42e72f8564f9'],"[41.6, 25.8]",8523.0,Yevhen Konoplyanka,16.0,Left Midfield,6718.0,Sergio Escudero Palomo,19.880644,-0.41413856,1.0,Ground Pass,"[59.8, 17.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.848,1.0720000000000027,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.514823419841269
0647c00b-adb3-4166-8fed-42e72f8564f9,1987,2,00:07:28.906,52,28,128,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['6968c04d-5efa-4a17-b23b-5290492f4c17'],"[59.8, 17.8]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.906,2.0579999999999927,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47667854992033376
6d827dd9-faf9-4659-904f-51fb50ee8fae,1988,2,00:07:28.906,52,28,128,4.352759,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['0647c00b-adb3-4166-8fed-42e72f8564f9', '722e0228-ae0e-4c1c-a8b0-d6bf08560aa6', 'e8c04941-75a6-45be-9eac-294cfa703a7b']","[59.8, 17.8]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,"[97.6, 25.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.906,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.018430954606241
722e0228-ae0e-4c1c-a8b0-d6bf08560aa6,1989,2,00:07:32.955,52,32,128,0.716932,17,Pressure,213,Sevilla,1,Regular Play,1049,Granada,,,"['6d827dd9-faf9-4659-904f-51fb50ee8fae', 'e8c04941-75a6-45be-9eac-294cfa703a7b']","[24.4, 55.3]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.955,4.048999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06132258818258074
e8c04941-75a6-45be-9eac-294cfa703a7b,1990,2,00:07:33.259,52,33,128,1.671242,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['3dac79b8-2448-426e-9317-8c0d7af7c3c2', '722e0228-ae0e-4c1c-a8b0-d6bf08560aa6']","[97.6, 25.5]",6718.0,Sergio Escudero Palomo,6.0,Left Back,3486.0,Fernando Llorente Torres,24.1754,1.0608854,3.0,High Pass,"[109.4, 46.6]",38.0,Left Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.259,0.30400000000003047,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15330459234352023
3dac79b8-2448-426e-9317-8c0d7af7c3c2,1991,2,00:07:34.930,52,34,128,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['e8c04941-75a6-45be-9eac-294cfa703a7b'],"[109.4, 46.6]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.93,1.6709999999999923,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6231590636301677
24579f22-edde-423c-8396-a8bc1c4aedb0,1992,2,00:07:34.930,52,34,128,0.0,4,Duel,213,Sevilla,1,Regular Play,1049,Granada,,,['0df3a6f0-4572-46fe-9dec-06689135e97f'],"[11.1, 33.1]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.93,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8343695161292854
0df3a6f0-4572-46fe-9dec-06689135e97f,1993,2,00:07:34.930,52,34,128,0.0,38,Miscontrol,213,Sevilla,1,Regular Play,213,Sevilla,,,['24579f22-edde-423c-8396-a8bc1c4aedb0'],"[109.0, 47.0]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,454.93,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.13537338206495886
1090dd0a-1418-4efb-83a4-8b8a6b66fc31,1994,2,00:07:37.119,52,37,128,0.0,6,Block,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[108.0, 43.8]",3486.0,Fernando Llorente Torres,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.119,2.1890000000000214,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38500711865815673
30b655a7-eeb0-4a4c-912e-57a20ba730aa,1995,2,00:07:37.946,52,37,128,3.317766,30,Pass,213,Sevilla,1,Regular Play,1049,Granada,,,['fb5be607-aa97-4cad-bbb2-1ee6729bfd72'],"[12.4, 38.0]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,44.517975,0.098998114,3.0,High Pass,"[56.7, 42.4]",40.0,Right Foot,66.0,Recovery,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.946,0.8269999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4859764913190009
fb5be607-aa97-4cad-bbb2-1ee6729bfd72,1996,2,00:07:41.264,52,41,128,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,['30b655a7-eeb0-4a4c-912e-57a20ba730aa'],"[63.4, 37.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,461.264,3.3179999999999836,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08615668860350367
cb854ed8-846a-406f-8dd6-efea952f36c7,1997,2,00:07:41.933,52,41,128,0.217537,17,Pressure,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[63.4, 37.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.933,0.6689999999999827,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9816433605749646
d8055968-82a7-4e25-be38-283e750146ee,1998,2,00:07:42.150,52,42,128,0.0,6,Block,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[64.4, 37.7]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.15,0.21699999999998454,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1280328327214384
04b69d47-9ccd-4370-a5c3-72e4887ea6cd,1999,2,00:07:43.307,52,43,128,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[67.1, 36.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.307,1.157000000000039,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.905611967448737
ae8eaa2b-a7e1-494a-b81c-4d2fe0c77a2d,2000,2,00:07:43.307,52,43,128,2.181641,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['04048607-a093-4e1d-96cf-ec33d18f3da3', '04b69d47-9ccd-4370-a5c3-72e4887ea6cd']","[67.1, 36.9]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[77.4, 32.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.307,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7573447142352282
04048607-a093-4e1d-96cf-ec33d18f3da3,2001,2,00:07:45.488,52,45,128,0.864432,30,Pass,213,Sevilla,1,Regular Play,213,Sevilla,,,"['63b922ef-a69a-460e-a36a-486625897b0e', 'f32fe3a6-f522-4859-9fb7-34aef9fe763d']","[77.4, 32.3]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,6718.0,Sergio Escudero Palomo,7.915807,-1.1127983,1.0,Ground Pass,"[80.9, 25.2]",38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.488,2.180999999999983,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8978865683110425
f32fe3a6-f522-4859-9fb7-34aef9fe763d,2002,2,00:07:46.353,52,46,128,,42,Ball Receipt*,213,Sevilla,1,Regular Play,213,Sevilla,,,['04048607-a093-4e1d-96cf-ec33d18f3da3'],"[83.6, 24.6]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.353,0.8650000000000091,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4885303469200851
63b922ef-a69a-460e-a36a-486625897b0e,2003,2,00:07:46.353,52,46,128,0.0,10,Interception,213,Sevilla,1,Regular Play,1049,Granada,,,['04048607-a093-4e1d-96cf-ec33d18f3da3'],"[39.2, 54.9]",6680.0,Rubén Rochina Naixes,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.353,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.33344811301492305
fa4561e6-1481-4715-86fc-0406faba71e7,2004,2,00:07:47.396,52,47,128,0.331988,17,Pressure,213,Sevilla,1,Regular Play,1049,Granada,,,,"[37.4, 54.6]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.396,1.0430000000000064,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.36965258448430083
6d78318d-9726-402b-bb1b-f4fb4e32d5d9,2005,2,00:07:47.419,52,47,128,0.331425,17,Pressure,213,Sevilla,1,Regular Play,1049,Granada,,,,"[34.3, 51.9]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.419,0.022999999999967713,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.884231980220949
bbcbcc4d-52b7-45cd-975e-1f07305e1f11,2006,2,00:07:47.465,52,47,128,0.18858,17,Pressure,213,Sevilla,1,Regular Play,1049,Granada,,,,"[34.3, 51.7]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.465,0.04599999999999227,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.005648504482703154
4d1632e2-6289-4c30-b206-58fc0c064939,2007,2,00:07:47.796,52,47,128,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,213,Sevilla,,,,"[85.8, 28.4]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.796,0.3310000000000173,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21557107592354507
b81f6bfd-e645-4b22-9030-5d59306f8132,2008,2,00:07:47.796,52,47,128,0.28219,43,Carry,213,Sevilla,1,Regular Play,213,Sevilla,,,"['4d1632e2-6289-4c30-b206-58fc0c064939', 'afee687b-20a5-44f7-8026-b70d81d844c7']","[85.8, 28.4]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,"[85.0, 28.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.796,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.28825167297317866
afee687b-20a5-44f7-8026-b70d81d844c7,2009,2,00:07:48.078,52,48,128,0.0,14,Dribble,213,Sevilla,1,Regular Play,213,Sevilla,,,['1318c1a9-6158-451c-be36-f853214d01c0'],"[85.0, 28.8]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.078,0.28199999999998226,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5939264901246829
1318c1a9-6158-451c-be36-f853214d01c0,2010,2,00:07:48.078,52,48,128,0.0,4,Duel,213,Sevilla,1,Regular Play,1049,Granada,,,['afee687b-20a5-44f7-8026-b70d81d844c7'],"[35.1, 51.3]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.078,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.573878690182348
e28e5896-95be-41e4-a1f8-9fb999787a47,2011,2,00:07:48.078,52,48,128,1.418406,43,Carry,213,Sevilla,1,Regular Play,1049,Granada,,,"['0232c018-9c05-4ec3-8171-796a6475e3cd', '1318c1a9-6158-451c-be36-f853214d01c0', '5b5a33bb-ced4-4312-8775-8141cf9a402c']","[35.1, 51.3]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[37.0, 52.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.078,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.020754063700470282
5b5a33bb-ced4-4312-8775-8141cf9a402c,2012,2,00:07:48.608,52,48,128,0.725803,17,Pressure,213,Sevilla,1,Regular Play,213,Sevilla,,,['e28e5896-95be-41e4-a1f8-9fb999787a47'],"[83.1, 27.9]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.608,0.5300000000000296,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8900763785921993
0232c018-9c05-4ec3-8171-796a6475e3cd,2013,2,00:07:49.496,52,49,128,0.0,14,Dribble,213,Sevilla,1,Regular Play,1049,Granada,,,['69fe3f72-c26c-4746-aff8-0bfd10c12ce4'],"[37.0, 52.2]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.496,0.8879999999999768,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9625674508802435
69fe3f72-c26c-4746-aff8-0bfd10c12ce4,2014,2,00:07:49.496,52,49,128,0.0,4,Duel,213,Sevilla,1,Regular Play,213,Sevilla,,,['0232c018-9c05-4ec3-8171-796a6475e3cd'],"[83.1, 27.9]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,13.0,Lost In Play,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.496,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11556795640327944
3220b49f-3022-48fa-8723-7a03adf7c1f1,2015,2,00:07:50.658,52,50,128,0.0,2,Ball Recovery,213,Sevilla,1,Regular Play,1049,Granada,,,,"[42.6, 51.3]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.658,1.1620000000000346,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21537363030148382
5a8012f5-78c6-43d7-a8d6-a5e64fa0389c,2016,2,00:07:50.658,52,50,128,4.833901,43,Carry,213,Sevilla,1,Regular Play,1049,Granada,,,"['3220b49f-3022-48fa-8723-7a03adf7c1f1', '67c4c310-a1dc-492c-88e1-f9aa2f1d6683']","[42.6, 51.3]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,"[77.2, 37.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.658,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7701174267230043
67c4c310-a1dc-492c-88e1-f9aa2f1d6683,2017,2,00:07:55.492,52,55,128,1.759026,30,Pass,213,Sevilla,1,Regular Play,1049,Granada,,,['9457e8c7-c693-49c5-a13d-af0a6beaa73f'],"[77.2, 37.6]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,6847.0,Adalberto Peñaranda Maestre,25.040966,0.9185095,1.0,Ground Pass,"[92.4, 57.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.492,4.834000000000003,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3843088196017108
9457e8c7-c693-49c5-a13d-af0a6beaa73f,2018,2,00:07:57.251,52,57,128,,42,Ball Receipt*,213,Sevilla,1,Regular Play,1049,Granada,,,['67c4c310-a1dc-492c-88e1-f9aa2f1d6683'],"[92.4, 57.5]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.251,1.7589999999999577,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8716338397586268
9b3016d4-5eac-486e-b4ca-d81e1891e801,2019,2,00:07:57.251,52,57,128,0.04,43,Carry,213,Sevilla,1,Regular Play,1049,Granada,,,"['77a897ce-c12b-4f3d-8c62-dc63b33094be', '9457e8c7-c693-49c5-a13d-af0a6beaa73f']","[92.4, 57.5]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,"[92.2, 57.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.251,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11129868727504688
77a897ce-c12b-4f3d-8c62-dc63b33094be,2020,2,00:07:57.291,52,57,128,0.958029,30,Pass,213,Sevilla,1,Regular Play,1049,Granada,,,"['743f1931-cb4e-4ad2-97b7-601632803798', 'cfc7d707-49a3-47b4-b6db-45f869c3bc7d']","[92.2, 57.4]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,20064.0,Hugo Miguel Almeida Costa Lopes,15.526107,-1.6287957,1.0,Ground Pass,"[91.3, 41.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.291,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.27473287865945184
743f1931-cb4e-4ad2-97b7-601632803798,2021,2,00:07:58.249,52,58,128,,42,Ball Receipt*,213,Sevilla,1,Regular Play,1049,Granada,,,['77a897ce-c12b-4f3d-8c62-dc63b33094be'],"[91.1, 39.2]",20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.249,0.9580000000000268,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10297273487642644
cfc7d707-49a3-47b4-b6db-45f869c3bc7d,2022,2,00:07:58.249,52,58,128,0.0,10,Interception,213,Sevilla,1,Regular Play,213,Sevilla,,,['77a897ce-c12b-4f3d-8c62-dc63b33094be'],"[28.8, 38.2]",10476.0,Timothée Kolodziejczak,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.249,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.16889509109460688
