id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,pass_switch,pass_aerial_won,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,pass_deflected,shot_first_time,clearance_head,clearance_aerial_won,interception_outcome_id,interception_outcome_name,dribble_nutmeg,pass_technique_id,pass_technique_name,pass_straight,pass_inswinging,foul_committed_advantage,foul_won_defensive,foul_won_advantage,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_goal_assist,shot_open_goal,pass_cut_back,bad_behaviour_card_id,bad_behaviour_card_name,injury_stoppage_in_chain,pass_through_ball,foul_committed_type_id,foul_committed_type_name,ball_recovery_recovery_failure,clearance_other,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,pass_no_touch,clearance_left_foot,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,miscontrol_aerial_won,block_save_block,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
4a666c8c-4aa1-42c6-a700-41e072f6c47c,1693,1,00:39:44.185,39,44,94,0.527997,43,Carry,218,Real Betis,2,From Corner,218,Real Betis,,,"['1bcd78e8-c6f3-4c31-bfbb-143dd1d7cc52', '1e8e9c02-9db3-4f7c-9879-187098179c58', 'ad71df1d-be00-4163-b984-6aebcc80366e']",,"[87.5, 29.2]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,"[89.6, 34.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.185,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5017228875298839
1bcd78e8-c6f3-4c31-bfbb-143dd1d7cc52,1694,1,00:39:44.713,39,44,94,4.290466,30,Pass,218,Real Betis,2,From Corner,218,Real Betis,,,['ad71df1d-be00-4163-b984-6aebcc80366e'],,"[89.6, 34.2]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,36.22499,0.5749865,3.0,High Pass,"[120.0, 53.9]",40.0,Right Foot,,,,75.0,Out,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2384.713,0.5280000000002474,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.09008143245225453
d3b1cd39-40c9-4ba3-acaf-a6533c5982c9,1695,1,00:40:04.425,40,4,94,0.0,19,Substitution,218,Real Betis,2,From Corner,209,Celta Vigo,,,,,,6797.0,Daniel Wass,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,27341.0,Marcelo Alfonso Díaz Rojas,,,,,,,,,,2404.425,19.71199999999999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.6868044893907207
d32af803-799e-4bff-90b7-a9ab2db72877,1696,1,00:40:18.900,40,18,95,1.355226,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['df230de6-0b7e-4a3b-bcfd-e59df2f80564'],True,"[6.0, 36.0]",6795.0,Rubén Blanco Veiga,1.0,Goalkeeper,27341.0,Marcelo Alfonso Díaz Rojas,74.2516,0.2047911,1.0,Ground Pass,"[78.7, 51.1]",38.0,Left Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2418.9,14.474999999999909,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2450138710209433
df230de6-0b7e-4a3b-bcfd-e59df2f80564,1697,1,00:40:20.256,40,20,95,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['d32af803-799e-4bff-90b7-a9ab2db72877'],,"[78.7, 51.1]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2420.256,1.3559999999997672,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8174450073382892
4bbb0bca-f7d8-4412-ac27-2b15f01c902a,1698,1,00:40:21.369,40,21,95,3.710198,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['671918d4-c8a4-46c3-b99e-a2bcf669794b'],True,"[84.6, 46.1]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,6038.0,John Guidetti,32.339603,0.19921485,3.0,High Pass,"[116.3, 52.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f29b67bc-fc50-441c-a67f-0e4102eeda53,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2421.369,1.1130000000002838,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.9549841734355271
671918d4-c8a4-46c3-b99e-a2bcf669794b,1699,1,00:40:25.079,40,25,95,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['4bbb0bca-f7d8-4412-ac27-2b15f01c902a'],,"[116.3, 52.5]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.079,3.7100000000000364,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5381095690940686
f29b67bc-fc50-441c-a67f-0e4102eeda53,1700,1,00:40:25.137,40,25,95,0.529297,16,Shot,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['1ce2e279-1a8d-4141-bff0-fb81583ede82'],,"[110.6, 52.9]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,0.072063886,"[117.9, 43.6, 0.5]",95.0,Volley,100.0,Saved,40.0,Right Foot,87.0,Open Play,"[{'location': [99.0, 29.0], 'player': {'id': 5671, 'name': ""Alfred John Momar N''Diaye""}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [93.5, 47.1], 'player': {'id': 6697, 'name': 'Daniel Ceballos Fernández'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.4, 49.7], 'player': {'id': 6593, 'name': 'Martín Montoya Torralbo'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [108.0, 40.1], 'player': {'id': 6872, 'name': 'Bruno González Cabrera'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.3, 36.1], 'player': {'id': 7161, 'name': 'Germán Alejandro Pezzella'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.9, 31.5], 'player': {'id': 6865, 'name': 'Francisco José Molinero Calderón'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [102.8, 45.1], 'player': {'id': 7105, 'name': 'Fabián Ariel Orellana Valenzuela'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [99.6, 50.1], 'player': {'id': 6724, 'name': 'Manuel Agudo Durán'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [98.2, 29.8], 'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [95.8, 41.2], 'player': {'id': 27341, 'name': 'Marcelo Alfonso Díaz Rojas'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [118.7, 43.3], 'player': {'id': 6654, 'name': 'Antonio Adán Garrido'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,,,,,,,,,,,4bbb0bca-f7d8-4412-ac27-2b15f01c902a,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2425.137,0.057999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.9563047092999154
1ce2e279-1a8d-4141-bff0-fb81583ede82,1701,1,00:40:25.666,40,25,95,0.0,23,Goal Keeper,209,Celta Vigo,7,From Goal Kick,218,Real Betis,,,['f29b67bc-fc50-441c-a67f-0e4102eeda53'],,"[1.4, 36.8]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.0,Set,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,46.0,Standing,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,2425.666,0.5289999999999964,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.511980362660391
7f868bb8-0299-4629-b680-20875443833b,1702,1,00:40:43.070,40,43,96,6.335753,30,Pass,218,Real Betis,8,From Keeper,218,Real Betis,,,"['ab5032f9-40c7-442c-bce7-2749b9df010b', 'dbe4e24c-e525-4c8f-ae2e-8222d733531d']",,"[10.1, 32.1]",6654.0,Antonio Adán Garrido,1.0,Goalkeeper,6697.0,Daniel Ceballos Fernández,70.31394,0.01991202,3.0,High Pass,"[80.4, 33.5]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2443.07,17.403999999999996,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2624126562067739
ab5032f9-40c7-442c-bce7-2749b9df010b,1703,1,00:40:49.405,40,49,96,,42,Ball Receipt*,218,Real Betis,8,From Keeper,218,Real Betis,,,['7f868bb8-0299-4629-b680-20875443833b'],,"[78.7, 27.9]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.405,6.335000000000036,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22660737430820976
f0506853-5b5d-40c7-99c8-eda081e76d59,1704,1,00:40:49.405,40,49,96,0.0,4,Duel,218,Real Betis,8,From Keeper,218,Real Betis,,,['dbe4e24c-e525-4c8f-ae2e-8222d733531d'],,"[80.4, 33.5]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.405,0.0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.55277929078986
dbe4e24c-e525-4c8f-ae2e-8222d733531d,1705,1,00:40:49.405,40,49,97,1.628384,30,Pass,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,"['3c5fe889-9972-44a0-8133-3bdff1503b6f', '7f868bb8-0299-4629-b680-20875443833b', 'f0506853-5b5d-40c7-99c8-eda081e76d59']",,"[39.7, 46.6]",27341.0,Marcelo Alfonso Díaz Rojas,11.0,Left Defensive Midfield,6038.0,John Guidetti,10.928861,0.9675665,2.0,Low Pass,"[45.9, 55.6]",,,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.405,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8092106071446702
c36012b3-7ffb-4d66-8f40-1409032c0bb8,1706,1,00:40:50.937,40,50,97,0.404337,17,Pressure,209,Celta Vigo,8,From Keeper,218,Real Betis,,,"['3c5fe889-9972-44a0-8133-3bdff1503b6f', '4c53c18c-1e5a-4d26-8797-8733d47772e6', 'ed806987-a35d-4caa-b94a-fc46f10f4f43']",,"[73.0, 24.8]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2450.937,1.531999999999698,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.22832632597786073
3c5fe889-9972-44a0-8133-3bdff1503b6f,1707,1,00:40:51.034,40,51,97,,42,Ball Receipt*,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,"['c36012b3-7ffb-4d66-8f40-1409032c0bb8', 'dbe4e24c-e525-4c8f-ae2e-8222d733531d']",,"[45.9, 55.6]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.034,0.09700000000020736,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2720757671293238
4c53c18c-1e5a-4d26-8797-8733d47772e6,1708,1,00:40:51.034,40,51,97,0.264074,43,Carry,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,"['3c5fe889-9972-44a0-8133-3bdff1503b6f', 'c36012b3-7ffb-4d66-8f40-1409032c0bb8', 'ed806987-a35d-4caa-b94a-fc46f10f4f43']",,"[45.9, 55.6]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,"[46.8, 56.3]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.034,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2290760856840689
ed806987-a35d-4caa-b94a-fc46f10f4f43,1709,1,00:40:51.298,40,51,97,1.746694,30,Pass,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,"['47a24087-a0cf-4664-b99c-f2356ee96f5a', 'c36012b3-7ffb-4d66-8f40-1409032c0bb8']",,"[46.8, 56.3]",6038.0,John Guidetti,23.0,Center Forward,6802.0,Jonathan Castro Otto,13.1209755,2.485897,2.0,Low Pass,"[36.4, 64.3]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2451.298,0.26399999999966894,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19635776832007212
a945afed-37cd-462d-ad20-15600bf49338,1710,1,00:40:53.024,40,53,97,3.021248,17,Pressure,209,Celta Vigo,8,From Keeper,218,Real Betis,,,"['47a24087-a0cf-4664-b99c-f2356ee96f5a', 'a0c579f5-9a5a-4868-bb32-cdc7eb104492']",,"[80.4, 13.2]",6593.0,Martín Montoya Torralbo,6.0,Left Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.024,1.7260000000001128,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9772099255356003
47a24087-a0cf-4664-b99c-f2356ee96f5a,1711,1,00:40:53.045,40,53,97,,42,Ball Receipt*,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,"['a945afed-37cd-462d-ad20-15600bf49338', 'ed806987-a35d-4caa-b94a-fc46f10f4f43']",,"[36.4, 64.3]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.045,0.021000000000185537,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8873685253447832
a0c579f5-9a5a-4868-bb32-cdc7eb104492,1712,1,00:40:53.045,40,53,97,3.095655,43,Carry,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,"['47a24087-a0cf-4664-b99c-f2356ee96f5a', 'a945afed-37cd-462d-ad20-15600bf49338', 'ad3ce3ca-cc50-4677-a108-2d844c9f5ee2', 'd1d24307-bacb-4ecf-86a7-4764d0982236']",,"[36.4, 64.3]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,,,,,,,,,,"[37.4, 61.2]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.045,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.895900141927417
d1d24307-bacb-4ecf-86a7-4764d0982236,1713,1,00:40:54.524,40,54,97,1.731017,17,Pressure,209,Celta Vigo,8,From Keeper,218,Real Betis,,,"['a0c579f5-9a5a-4868-bb32-cdc7eb104492', 'ad3ce3ca-cc50-4677-a108-2d844c9f5ee2']",,"[82.5, 13.0]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.524,1.4789999999998145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3644227744097629
ad3ce3ca-cc50-4677-a108-2d844c9f5ee2,1714,1,00:40:56.140,40,56,97,2.595798,30,Pass,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,"['218c3e3f-ce2e-42d0-97a9-5fa55690106f', 'd1d24307-bacb-4ecf-86a7-4764d0982236']",,"[37.4, 61.2]",6802.0,Jonathan Castro Otto,2.0,Right Back,,,20.461184,0.63274884,2.0,Low Pass,"[53.9, 73.3]",40.0,Right Foot,,,,9.0,Incomplete,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2456.14,1.6159999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07780726429408524
30520fc9-2b24-4749-a2d5-3da657459d21,1715,1,00:40:57.881,40,57,97,1.09784,17,Pressure,209,Celta Vigo,8,From Keeper,209,Celta Vigo,,,['218c3e3f-ce2e-42d0-97a9-5fa55690106f'],,"[54.4, 70.0]",6038.0,John Guidetti,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2457.881,1.7409999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.40021950890767277
218c3e3f-ce2e-42d0-97a9-5fa55690106f,1716,1,00:40:58.736,40,58,98,2.027298,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['1c0dc6dc-e453-4908-b22b-9b40f54840b1', '30520fc9-2b24-4749-a2d5-3da657459d21', 'ad3ce3ca-cc50-4677-a108-2d844c9f5ee2']",,"[66.2, 6.8]",27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,6872.0,Bruno González Cabrera,21.137644,2.5719607,1.0,Ground Pass,"[48.4, 18.2]",40.0,Right Foot,66.0,Recovery,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.736,0.8550000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19856232538395446
1c0dc6dc-e453-4908-b22b-9b40f54840b1,1717,1,00:41:00.763,41,0,98,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['218c3e3f-ce2e-42d0-97a9-5fa55690106f'],,"[48.4, 18.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.763,2.0270000000000437,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48183269309916277
1af41237-8539-4696-8ae4-b9529947a1e6,1718,1,00:41:00.763,41,0,98,3.332759,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0a56ef11-eba7-4162-82fd-50784c750ca6', '1c0dc6dc-e453-4908-b22b-9b40f54840b1', '395fc0ed-0a85-4552-a345-d1af0ce3eb02']",,"[48.4, 18.2]",6872.0,Bruno González Cabrera,5.0,Left Center Back,,,,,,,,,,,,"[50.3, 16.9]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2460.763,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06732113671009521
0a56ef11-eba7-4162-82fd-50784c750ca6,1719,1,00:41:03.321,41,3,98,1.094121,17,Pressure,218,Real Betis,1,Regular Play,209,Celta Vigo,,,"['1af41237-8539-4696-8ae4-b9529947a1e6', '395fc0ed-0a85-4552-a345-d1af0ce3eb02']",,"[69.8, 64.3]",7105.0,Fabián Ariel Orellana Valenzuela,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2463.321,2.5579999999999927,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7100794948591787
395fc0ed-0a85-4552-a345-d1af0ce3eb02,1720,1,00:41:04.096,41,4,98,0.869098,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,"['0a56ef11-eba7-4162-82fd-50784c750ca6', 'ef5f74e1-7801-4ad5-84d1-c6181881b1bf']",,"[50.3, 16.9]",6872.0,Bruno González Cabrera,5.0,Left Center Back,6697.0,Daniel Ceballos Fernández,11.915116,-0.050377507,1.0,Ground Pass,"[62.2, 16.3]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.096,0.775000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5031363651142138
ef5f74e1-7801-4ad5-84d1-c6181881b1bf,1721,1,00:41:04.965,41,4,98,,42,Ball Receipt*,218,Real Betis,1,Regular Play,218,Real Betis,,,['395fc0ed-0a85-4552-a345-d1af0ce3eb02'],,"[62.2, 16.3]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.965,0.8690000000001419,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.814439928673401
ff819150-d41b-4c72-864c-8c11eebe2346,1722,1,00:41:04.965,41,4,98,0.12,43,Carry,218,Real Betis,1,Regular Play,218,Real Betis,,,"['cd4d09fd-736a-4789-ba0f-dcce630091ec', 'ef5f74e1-7801-4ad5-84d1-c6181881b1bf']",,"[62.2, 16.3]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,,,,,,,,,,"[62.6, 16.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.965,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8798356906490742
cd4d09fd-736a-4789-ba0f-dcce630091ec,1723,1,00:41:05.085,41,5,98,2.744202,30,Pass,218,Real Betis,1,Regular Play,218,Real Betis,,,,,"[62.6, 16.2]",6697.0,Daniel Ceballos Fernández,21.0,Left Wing,,,18.86001,-2.213237,3.0,High Pass,"[51.3, 1.1]",38.0,Left Foot,,,,74.0,Injury Clearance,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2465.085,0.11999999999989086,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4748059177159609
