id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_goal_assist,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,pass_switch,pass_aerial_won,pass_cross,ball_recovery_recovery_failure,out,pass_shot_assist,goalkeeper_end_location,clearance_left_foot,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_deflected,block_deflection,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,shot_aerial_won,clearance_right_foot,50_50_outcome_id,50_50_outcome_name,pass_deflected,miscontrol_aerial_won,pass_no_touch,pass_cut_back,foul_committed_advantage,foul_won_advantage,shot_saved_off_target,goalkeeper_shot_saved_off_target,dribble_overrun,ball_recovery_offensive,pass_outswinging,pass_through_ball,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_offensive,shot_one_on_one,goalkeeper_punched_out,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
c7187f40-194f-46c5-a5df-807c4d951075,2686,2,00:15:38.134,60,38,121,0.062947,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['07d14173-7f50-4d47-9fba-6c3a44eb3ca4', '15d36127-c056-4246-a884-3081c1c1fe02', '24d09edd-7b4a-4683-b5bd-8167b5cf0553']","[48.9, 16.2]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,"[48.9, 16.2]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.134,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3279259093221867
15d36127-c056-4246-a884-3081c1c1fe02,2687,2,00:15:38.197,60,38,121,1.224045,30,Pass,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['07d14173-7f50-4d47-9fba-6c3a44eb3ca4'],"[48.9, 16.2]",5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,16.918924,-1.8832014,1.0,Ground Pass,"[43.7, 0.1]",40.0,Right Foot,,,,True,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.197,0.06299999999998818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.858918022479656
5b6db4c1-11da-4a74-95a2-c1a958779725,2688,2,00:15:56.396,60,56,121,0.0,19,Substitution,220,Real Madrid,1,Regular Play,215,Athletic Club,,,,,6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,12191.0,Gorka Elustondo Urkola,,,,956.396,18.198999999999955,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.731557686170324
778e570a-7cdf-4c4c-83f4-559e1287fa09,2689,2,00:16:22.881,61,22,122,0.4,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ecacc075-4cea-4d35-975f-d1fb3adf71db'],"[76.4, 80.0]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6396.0,Beñat Etxebarria Urkiaga,11.63615,-1.1455913,2.0,Low Pass,"[81.2, 69.4]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982.881,26.485000000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3125282725955677
ecacc075-4cea-4d35-975f-d1fb3adf71db,2690,2,00:16:23.281,61,23,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['778e570a-7cdf-4c4c-83f4-559e1287fa09'],"[81.2, 69.4]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.281,0.39999999999997726,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.414665373304009
3a457e0c-1800-4192-a8e8-52143b0f097a,2691,2,00:16:23.458,61,23,122,2.028309,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['00224184-316c-49a9-be5e-af2e629aaac5'],"[81.2, 69.4]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,4353.0,Aymeric Laporte,32.321045,-2.3758855,1.0,Ground Pass,"[57.9, 47.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,983.458,0.17700000000002092,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.20952185229331344
00224184-316c-49a9-be5e-af2e629aaac5,2692,2,00:16:25.486,61,25,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['3a457e0c-1800-4192-a8e8-52143b0f097a'],"[57.9, 47.0]",4353.0,Aymeric Laporte,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985.486,2.02800000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6640678969893603
339f4fdc-f95d-4d4c-9fad-e6c1eecc3393,2693,2,00:16:27.448,61,27,122,1.119605,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['01bca0ce-5be3-4972-aab6-8f3c73424fdf'],"[59.9, 44.1]",4353.0,Aymeric Laporte,5.0,Left Center Back,6396.0,Beñat Etxebarria Urkiaga,16.47574,0.78110635,1.0,Ground Pass,"[71.6, 55.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,987.448,1.961999999999989,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.75131173863041
01bca0ce-5be3-4972-aab6-8f3c73424fdf,2694,2,00:16:28.568,61,28,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['339f4fdc-f95d-4d4c-9fad-e6c1eecc3393'],"[71.6, 55.7]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.568,1.1200000000000045,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18949226816470244
3742c45d-3c00-4a8e-8d7c-50316b766737,2695,2,00:16:28.568,61,28,122,8.215678,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['01bca0ce-5be3-4972-aab6-8f3c73424fdf', '3b1524fd-c313-421f-8427-78f18a7cf806', '91a552a9-3f6b-41b6-91bd-02fdd6357704']","[71.6, 55.7]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,"[78.2, 77.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.568,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.38464356916346887
91a552a9-3f6b-41b6-91bd-02fdd6357704,2696,2,00:16:32.295,61,32,122,4.138883,17,Pressure,215,Athletic Club,4,From Throw In,220,Real Madrid,,,['3742c45d-3c00-4a8e-8d7c-50316b766737'],"[46.7, 6.8]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,992.295,3.7269999999999754,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3483220307062558
62c45edd-90c1-49df-af94-6eb522868251,2697,2,00:16:36.329,61,36,122,0.456163,17,Pressure,215,Athletic Club,4,From Throw In,220,Real Madrid,,,['3b1524fd-c313-421f-8427-78f18a7cf806'],"[41.3, 0.5]",5207.0,Cristiano Ronaldo dos Santos Aveiro,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.329,4.033999999999992,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8909749650179605
3b1524fd-c313-421f-8427-78f18a7cf806,2698,2,00:16:36.783,61,36,122,0.591052,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['62c45edd-90c1-49df-af94-6eb522868251', 'cd88254d-ebcc-46cb-a72b-12cd94b2174c']","[78.2, 77.8]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,6666.0,Sabin Merino Zuloaga,4.8010416,-0.94812554,1.0,Ground Pass,"[81.0, 73.9]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.783,0.4540000000000646,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.19493864074139367
cd88254d-ebcc-46cb-a72b-12cd94b2174c,2699,2,00:16:37.374,61,37,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['3b1524fd-c313-421f-8427-78f18a7cf806'],"[81.0, 73.9]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.374,0.5910000000000082,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7092810090370745
98be212a-18d9-45bd-a7af-474f1883fe70,2700,2,00:16:37.374,61,37,122,0.080107,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['cd88254d-ebcc-46cb-a72b-12cd94b2174c', 'dead52a7-2e73-4f6a-838b-046ce2ae52eb']","[81.0, 73.9]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,,,,,,,,,,,,"[81.0, 73.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.374,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9700513899897585
dead52a7-2e73-4f6a-838b-046ce2ae52eb,2701,2,00:16:37.455,61,37,122,0.319464,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['aa0073d0-4d33-420d-b1f0-d877b7158cd1'],"[81.0, 73.3]",6666.0,Sabin Merino Zuloaga,17.0,Right Wing,6649.0,Óscar de Marcos Arana,6.363961,0.7853982,1.0,Ground Pass,"[85.5, 77.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.455,0.08100000000001728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5110174434547444
aa0073d0-4d33-420d-b1f0-d877b7158cd1,2702,2,00:16:37.774,61,37,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['dead52a7-2e73-4f6a-838b-046ce2ae52eb'],"[85.5, 77.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.774,0.31899999999996,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9138085113392295
10289db3-adc5-44bc-8ca8-031239784834,2703,2,00:16:37.774,61,37,122,2.318057,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['aa0073d0-4d33-420d-b1f0-d877b7158cd1', 'cdee94e6-c145-4ab7-baf7-f36839be0de1']","[85.5, 77.8]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[93.6, 75.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997.774,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5763170584993088
cdee94e6-c145-4ab7-baf7-f36839be0de1,2704,2,00:16:40.092,61,40,122,0.998141,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['277eb2c2-867d-4b2a-85e9-62f0b1383cb0'],"[93.6, 75.9]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6396.0,Beñat Etxebarria Urkiaga,12.808201,-2.3948493,1.0,Ground Pass,"[84.2, 67.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.092,2.3179999999999836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.08302973822615334
277eb2c2-867d-4b2a-85e9-62f0b1383cb0,2705,2,00:16:41.090,61,41,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['cdee94e6-c145-4ab7-baf7-f36839be0de1'],"[84.2, 67.2]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.09,0.9980000000000473,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9307030794395867
4dd057a0-a086-411f-af8d-d5a459300494,2706,2,00:16:41.090,61,41,122,0.9793,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['277eb2c2-867d-4b2a-85e9-62f0b1383cb0', 'ef24772f-00a3-447b-aeed-a693185de35d']","[84.2, 67.2]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,,,,,,,,,,,,"[84.5, 67.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1001.09,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7870447308581477
ef24772f-00a3-447b-aeed-a693185de35d,2707,2,00:16:42.069,61,42,122,1.694885,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['d4cc9911-9f81-4ea3-8cd2-92b60062a344'],"[84.5, 67.0]",6396.0,Beñat Etxebarria Urkiaga,9.0,Right Defensive Midfield,6649.0,Óscar de Marcos Arana,23.795168,0.25924885,1.0,Ground Pass,"[107.5, 73.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002.069,0.9789999999999281,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.021953240502983418
d4cc9911-9f81-4ea3-8cd2-92b60062a344,2708,2,00:16:43.764,61,43,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['ef24772f-00a3-447b-aeed-a693185de35d'],"[107.5, 73.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.764,1.69500000000005,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8116570038153934
74d4d244-223e-45d0-8bec-ba3521d83b73,2709,2,00:16:43.764,61,43,122,0.782666,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['289ed8d0-aa2c-48a8-81cf-95f3fc109262', 'd4cc9911-9f81-4ea3-8cd2-92b60062a344']","[107.5, 73.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,,,,,,,,,,,,"[107.5, 73.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.764,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7298536079130505
289ed8d0-aa2c-48a8-81cf-95f3fc109262,2710,2,00:16:44.547,61,44,122,5.007315,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['3e132cef-6178-4249-9e47-dec290d01291'],"[107.5, 73.1]",6649.0,Óscar de Marcos Arana,2.0,Right Back,6392.0,Íñigo Lekue Martínez,65.78822,-1.4488924,3.0,High Pass,"[115.5, 7.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004.547,0.7830000000000155,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.44763833852951906
3e132cef-6178-4249-9e47-dec290d01291,2711,2,00:16:49.554,61,49,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['289ed8d0-aa2c-48a8-81cf-95f3fc109262'],"[115.5, 7.8]",6392.0,Íñigo Lekue Martínez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.554,5.006999999999948,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2653801489729378
3d606248-98ee-4488-a47f-6867921df43b,2712,2,00:16:49.554,61,49,122,1.843598,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['1a05f6a7-b96e-414d-b525-c514e791c817', '3e132cef-6178-4249-9e47-dec290d01291']","[115.5, 7.8]",6392.0,Íñigo Lekue Martínez,21.0,Left Wing,,,,,,,,,,,,"[115.3, 8.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009.554,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8981515346787468
1a05f6a7-b96e-414d-b525-c514e791c817,2713,2,00:16:51.398,61,51,122,1.127558,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['2b300f8c-3b37-4b97-9e0f-7ecd1f4f81f6'],"[115.3, 8.1]",6392.0,Íñigo Lekue Martínez,21.0,Left Wing,6789.0,Mikel Balenziaga Oruesagasti,13.284954,3.0284417,1.0,Ground Pass,"[102.1, 9.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.398,1.844000000000051,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.37904105302855107
2b300f8c-3b37-4b97-9e0f-7ecd1f4f81f6,2714,2,00:16:52.525,61,52,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['1a05f6a7-b96e-414d-b525-c514e791c817'],"[102.1, 9.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.525,1.1269999999999527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5396502702255196
bd406455-dbc0-4e8d-bc01-c18cadd33e80,2715,2,00:16:52.525,61,52,122,2.469955,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['2b300f8c-3b37-4b97-9e0f-7ecd1f4f81f6', 'e48bd818-1f15-4710-8b4b-c102ceb82059']","[102.1, 9.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,"[102.1, 9.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.525,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06626629236496251
e48bd818-1f15-4710-8b4b-c102ceb82059,2716,2,00:16:54.995,61,54,122,0.777097,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['38e0837d-c63c-4228-9a5d-c214a2b0c468'],"[102.1, 9.6]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,6392.0,Íñigo Lekue Martínez,6.902898,-0.028977394,1.0,Ground Pass,"[109.0, 9.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014.995,2.4700000000000273,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1957676232185248
38e0837d-c63c-4228-9a5d-c214a2b0c468,2717,2,00:16:55.773,61,55,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['e48bd818-1f15-4710-8b4b-c102ceb82059'],"[109.0, 9.4]",6392.0,Íñigo Lekue Martínez,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.773,0.77800000000002,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5824336072482358
747a1925-901b-44d0-a9f2-6993dd1b8319,2718,2,00:16:55.773,61,55,122,0.942743,43,Carry,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['38e0837d-c63c-4228-9a5d-c214a2b0c468', 'df6dbe30-edf1-4a00-9204-1993c2bed998']","[109.0, 9.4]",6392.0,Íñigo Lekue Martínez,21.0,Left Wing,,,,,,,,,,,,"[109.0, 9.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015.773,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04368442559423258
df6dbe30-edf1-4a00-9204-1993c2bed998,2719,2,00:16:56.715,61,56,122,0.140417,30,Pass,215,Athletic Club,4,From Throw In,215,Athletic Club,,,"['6f6d9959-37f2-42a8-8e1f-f5aa1ba0f772', 'cb580c1b-6e7d-4890-aef7-e148953f3c60']","[109.0, 9.4]",6392.0,Íñigo Lekue Martínez,21.0,Left Wing,6789.0,Mikel Balenziaga Oruesagasti,4.704253,1.5282688,1.0,Ground Pass,"[109.2, 14.1]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.715,0.9420000000000073,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3081941312356943
6f6d9959-37f2-42a8-8e1f-f5aa1ba0f772,2720,2,00:16:56.856,61,56,122,,42,Ball Receipt*,215,Athletic Club,4,From Throw In,215,Athletic Club,,,['df6dbe30-edf1-4a00-9204-1993c2bed998'],"[105.3, 15.7]",6789.0,Mikel Balenziaga Oruesagasti,6.0,Left Back,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.856,0.1409999999999627,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22531461681977583
