id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,ball_recovery_recovery_failure,counterpress,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,out,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,dribble_overrun,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_offensive,foul_won_defensive,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_no_touch,foul_won_advantage,foul_committed_advantage,pass_goal_assist,clearance_head,shot_first_time,pass_deflected,block_deflection,foul_committed_card_id,foul_committed_card_name,pass_no_touch,clearance_aerial_won,pass_inswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_type_id,foul_committed_type_name,clearance_left_foot,dribble_nutmeg,pass_outswinging,block_offensive,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
85be778b-9c3d-42de-941f-9084bbcacd4f,3060,2,00:29:48.342,74,48,176,1.112861,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['13da4cd0-8fe7-4c18-8e27-283d0f1f9d52'],,"[14.7, 37.9]",6694.0,Gerónimo Rulli,1.0,Goalkeeper,16539.0,Diego Antonio Reyes Rosales,16.48302,0.7553643,1.0,Ground Pass,"[26.7, 49.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.342,1.040000000000191,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.10532674999593539
13da4cd0-8fe7-4c18-8e27-283d0f1f9d52,3061,2,00:29:49.455,74,49,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['85be778b-9c3d-42de-941f-9084bbcacd4f'],,"[26.7, 49.2]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.455,1.112999999999829,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9006828332560334
0e094495-c7d1-4077-b626-510f87b1be09,3062,2,00:29:49.455,74,49,176,1.024827,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['13da4cd0-8fe7-4c18-8e27-283d0f1f9d52', 'e96f72fc-99bc-400c-82a1-b5425a6e72a5']",,"[26.7, 49.2]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,,,,,,,,,,,,"[26.7, 49.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1789.455,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8018519544380549
e96f72fc-99bc-400c-82a1-b5425a6e72a5,3063,2,00:29:50.480,74,50,176,1.562893,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['eed509b1-1681-4104-903b-7b3d55771e87'],,"[26.7, 49.2]",16539.0,Diego Antonio Reyes Rosales,3.0,Right Center Back,6679.0,Aritz Elustondo Irribaria,26.094635,0.79894745,1.0,Ground Pass,"[44.9, 67.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.48,1.025000000000091,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.027787944370671447
eed509b1-1681-4104-903b-7b3d55771e87,3064,2,00:29:52.043,74,52,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e96f72fc-99bc-400c-82a1-b5425a6e72a5'],,"[44.9, 67.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.043,1.5629999999998745,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5757930855127639
1befcc34-a2bb-4c09-9f02-dc29e1e91214,3065,2,00:29:52.043,74,52,176,1.611593,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['dc2b5f48-4220-4221-a363-829926e39e9b', 'eed509b1-1681-4104-903b-7b3d55771e87']",,"[44.9, 67.9]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[45.9, 67.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1792.043,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19058004362257464
dc2b5f48-4220-4221-a363-829926e39e9b,3066,2,00:29:53.654,74,53,176,0.916557,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['30847c5d-a678-4993-b392-a9d562360a2a'],,"[45.9, 67.4]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,6690.0,Xabier Prieto Argarate,12.884487,-0.6698925,1.0,Ground Pass,"[56.0, 59.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1793.654,1.6110000000001037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7691898802990866
30847c5d-a678-4993-b392-a9d562360a2a,3067,2,00:29:54.571,74,54,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['dc2b5f48-4220-4221-a363-829926e39e9b'],,"[56.0, 59.4]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.571,0.9169999999999163,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4246267724574816
73bd81ae-25d1-469f-a42a-74ee5aef3a38,3068,2,00:29:54.571,74,54,176,2.331315,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['30847c5d-a678-4993-b392-a9d562360a2a', 'baa9ce58-2759-4267-9ebb-3ca9481591c5']",,"[56.0, 59.4]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,"[62.0, 62.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1794.571,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12795055776219977
baa9ce58-2759-4267-9ebb-3ca9481591c5,3069,2,00:29:56.902,74,56,176,0.99726,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['b6b0d35e-c745-40d8-9b5c-0c8abb721515'],,"[62.0, 62.2]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,6677.0,Imanol Agirretxe Arruti,14.150971,-1.012197,1.0,Ground Pass,"[69.5, 50.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1796.902,2.331000000000131,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.14454159447182746
b6b0d35e-c745-40d8-9b5c-0c8abb721515,3070,2,00:29:57.899,74,57,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['baa9ce58-2759-4267-9ebb-3ca9481591c5'],,"[69.5, 50.2]",6677.0,Imanol Agirretxe Arruti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.899,0.9969999999998436,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7225892938630698
bf6f4103-82af-447b-8090-44af779ccf36,3071,2,00:29:57.899,74,57,176,2.992651,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['82166933-0e6c-477d-b72d-62ce68bb94df'],,"[69.0, 49.7]",6677.0,Imanol Agirretxe Arruti,21.0,Left Wing,6671.0,Asier Illarramendi Andonegi,24.55443,2.7399094,1.0,Ground Pass,"[46.4, 59.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1797.899,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3872117997196488
82166933-0e6c-477d-b72d-62ce68bb94df,3072,2,00:30:00.892,75,0,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['bf6f4103-82af-447b-8090-44af779ccf36'],,"[46.4, 59.3]",6671.0,Asier Illarramendi Andonegi,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.892,2.9930000000001655,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2628641099265532
154c1dc3-bce4-48ef-a760-87101a2bc8a4,3073,2,00:30:00.892,75,0,176,5.465281,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['82166933-0e6c-477d-b72d-62ce68bb94df', 'd9db09b1-6029-40bb-8312-c4751a00779d']",,"[46.4, 59.3]",6671.0,Asier Illarramendi Andonegi,10.0,Center Defensive Midfield,,,,,,,,,,,,"[55.5, 47.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.892,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.17669253636454973
d9db09b1-6029-40bb-8312-c4751a00779d,3074,2,00:30:06.357,75,6,176,1.160611,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['94363ada-5201-483c-b349-c44dd1651135'],,"[55.5, 47.0]",6671.0,Asier Illarramendi Andonegi,10.0,Center Defensive Midfield,6677.0,Imanol Agirretxe Arruti,12.167169,0.44159237,1.0,Ground Pass,"[66.5, 52.2]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1806.357,5.464999999999918,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6334316160516789
94363ada-5201-483c-b349-c44dd1651135,3075,2,00:30:07.518,75,7,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['d9db09b1-6029-40bb-8312-c4751a00779d'],,"[66.5, 52.2]",6677.0,Imanol Agirretxe Arruti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.518,1.1610000000000582,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.048983358379110054
85183ef6-24e6-4511-a77b-a9503d2f90db,3076,2,00:30:07.518,75,7,176,1.465819,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['1be462c5-a63f-4411-9f90-878f799a1049', '94363ada-5201-483c-b349-c44dd1651135']",,"[66.5, 52.2]",6677.0,Imanol Agirretxe Arruti,21.0,Left Wing,,,,,,,,,,,,"[69.7, 51.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1807.518,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11932673879257272
1be462c5-a63f-4411-9f90-878f799a1049,3077,2,00:30:08.984,75,8,176,1.251268,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8be42bd9-cadf-4307-91a1-be423a560042'],,"[69.7, 51.5]",6677.0,Imanol Agirretxe Arruti,21.0,Left Wing,6673.0,Sergio Canales Madrazo,21.746264,-1.1791887,1.0,Ground Pass,"[78.0, 31.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1808.984,1.4659999999998945,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4743964822452237
8be42bd9-cadf-4307-91a1-be423a560042,3078,2,00:30:10.235,75,10,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['1be462c5-a63f-4411-9f90-878f799a1049'],,"[78.0, 31.4]",6673.0,Sergio Canales Madrazo,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.235,1.2509999999999764,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06148379069401044
223dd88b-124b-43c3-8d12-da8ba52542ad,3079,2,00:30:10.235,75,10,176,3.074399,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['245f3470-1477-4610-b2c7-73bf03be64be', '8be42bd9-cadf-4307-91a1-be423a560042']",,"[78.0, 31.4]",6673.0,Sergio Canales Madrazo,15.0,Left Center Midfield,,,,,,,,,,,,"[78.7, 34.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.235,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1686792238106014
245f3470-1477-4610-b2c7-73bf03be64be,3080,2,00:30:13.309,75,13,176,1.429086,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e5de6136-7cbd-4944-a3cb-877c9c974ff7'],,"[78.7, 34.3]",6673.0,Sergio Canales Madrazo,15.0,Left Center Midfield,6677.0,Imanol Agirretxe Arruti,14.080128,1.4640607,1.0,Ground Pass,"[80.2, 48.3]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1813.309,3.074000000000069,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8247894706535531
e5de6136-7cbd-4944-a3cb-877c9c974ff7,3081,2,00:30:14.738,75,14,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['245f3470-1477-4610-b2c7-73bf03be64be'],,"[80.2, 48.3]",6677.0,Imanol Agirretxe Arruti,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.738,1.4290000000000873,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6322860234437838
e2edec18-fc37-442a-afda-942a23dff742,3082,2,00:30:14.738,75,14,176,1.138913,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['8474dc1c-4e70-4f83-9675-9724aa3d24e7', 'e5de6136-7cbd-4944-a3cb-877c9c974ff7']",,"[80.2, 48.3]",6677.0,Imanol Agirretxe Arruti,21.0,Left Wing,,,,,,,,,,,,"[82.3, 48.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1814.738,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.991471582800678
8474dc1c-4e70-4f83-9675-9724aa3d24e7,3083,2,00:30:15.877,75,15,176,0.84386,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f9c2b7ca-4ec2-429f-83e3-4794b527a856'],,"[82.3, 48.3]",6677.0,Imanol Agirretxe Arruti,21.0,Left Wing,6673.0,Sergio Canales Madrazo,9.712878,-1.5192956,1.0,Ground Pass,"[82.8, 38.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1815.877,1.1389999999998963,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4050088171702877
f9c2b7ca-4ec2-429f-83e3-4794b527a856,3084,2,00:30:16.721,75,16,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['8474dc1c-4e70-4f83-9675-9724aa3d24e7'],,"[82.8, 38.6]",6673.0,Sergio Canales Madrazo,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.721,0.8440000000000509,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9855326413026808
638dee1e-8f28-4dcb-972e-e9fcb7036539,3085,2,00:30:16.721,75,16,176,0.934004,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['e0ba8da5-33f0-445c-9107-118139a4853e', 'f9c2b7ca-4ec2-429f-83e3-4794b527a856']",,"[82.8, 38.6]",6673.0,Sergio Canales Madrazo,15.0,Left Center Midfield,,,,,,,,,,,,"[82.8, 39.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1816.721,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18292428912156378
e0ba8da5-33f0-445c-9107-118139a4853e,3086,2,00:30:17.655,75,17,176,1.71948,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['cd2b30ba-cf01-43e2-abb8-17701582ebcd'],,"[82.8, 39.9]",6673.0,Sergio Canales Madrazo,15.0,Left Center Midfield,6679.0,Aritz Elustondo Irribaria,30.88689,1.4343938,1.0,Ground Pass,"[87.0, 70.5]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1817.655,0.9339999999999691,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.37275104768311296
cd2b30ba-cf01-43e2-abb8-17701582ebcd,3087,2,00:30:19.375,75,19,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e0ba8da5-33f0-445c-9107-118139a4853e'],,"[87.0, 70.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.375,1.7200000000000273,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7246663349762016
6ed947ca-de67-4530-bd8f-c96b5b474a4a,3088,2,00:30:19.375,75,19,176,0.773612,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['227a0a15-981a-48e7-a14a-77f684d9464c', 'cd2b30ba-cf01-43e2-abb8-17701582ebcd']",,"[87.0, 70.5]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,,,,,,,,,,,,"[91.7, 70.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1819.375,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04347437072296545
227a0a15-981a-48e7-a14a-77f684d9464c,3089,2,00:30:20.148,75,20,176,1.041678,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['3e0ad077-cef0-43c0-8455-89f8ec33a5f5'],,"[91.7, 70.7]",6679.0,Aritz Elustondo Irribaria,2.0,Right Back,5560.0,Carlos Alberto Vela Garrido,9.198369,0.20805614,1.0,Ground Pass,"[100.7, 72.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.148,0.7729999999999109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6681712832818351
3e0ad077-cef0-43c0-8455-89f8ec33a5f5,3090,2,00:30:21.190,75,21,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['227a0a15-981a-48e7-a14a-77f684d9464c'],,"[100.7, 72.6]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.19,1.0420000000001437,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7760039868961195
2dd5e884-ef8d-4b23-9130-b5dd4a7acc83,3091,2,00:30:21.190,75,21,176,1.783972,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['3e0ad077-cef0-43c0-8455-89f8ec33a5f5', 'f3a243cc-5ff4-4a97-a107-a4cc1d0c6fbf']",,"[100.7, 72.6]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,,,,,,,,,,,,"[101.0, 75.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1821.19,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2095583167590206
f3a243cc-5ff4-4a97-a107-a4cc1d0c6fbf,3092,2,00:30:22.974,75,22,176,2.1758,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['90c8d9b1-3062-44a7-b31a-e8f524245227'],,"[101.0, 75.4]",5560.0,Carlos Alberto Vela Garrido,17.0,Right Wing,6690.0,Xabier Prieto Argarate,18.062391,-0.5603599,1.0,Ground Pass,"[116.3, 65.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1822.974,1.7839999999998781,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25592927347451466
90c8d9b1-3062-44a7-b31a-e8f524245227,3093,2,00:30:25.150,75,25,176,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['f3a243cc-5ff4-4a97-a107-a4cc1d0c6fbf'],,"[116.3, 65.8]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.15,2.1760000000001583,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.87554237633895
da0d547a-da3d-4c16-b787-91e4e77b084d,3094,2,00:30:25.150,75,25,176,2.96315,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['90c8d9b1-3062-44a7-b31a-e8f524245227', '979dc0be-4c57-4f0e-b70c-2e109c61bc2d']",,"[116.3, 65.8]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,,,,,,,,,,,,"[110.2, 71.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1825.15,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9290966033581717
979dc0be-4c57-4f0e-b70c-2e109c61bc2d,3095,2,00:30:28.113,75,28,176,1.186157,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['67e84e0f-4cfe-40ad-b018-9d2cf4d7c5d6'],,"[110.2, 71.2]",6690.0,Xabier Prieto Argarate,13.0,Right Center Midfield,5560.0,Carlos Alberto Vela Garrido,6.860029,2.606173,1.0,Ground Pass,"[104.3, 74.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828.113,2.9629999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.31823407062551556
