id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_first_time,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,out,dribble_overrun,pass_technique_id,pass_technique_name,pass_outswinging,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_punched_out,pass_inswinging,clearance_left_foot,clearance_right_foot,dribble_nutmeg,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,foul_committed_advantage,foul_won_advantage,foul_committed_card_id,foul_committed_card_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_no_touch,pass_cut_back,pass_deflected,pass_goal_assist,shot_one_on_one,block_offensive,goalkeeper_success_in_play,shot_redirect,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
5a93fe6c-4cba-4d4b-b6c0-de972227c900,2745,2,00:26:56.206,71,56,148,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['19853eb2-9281-4d8b-a6af-e40a3c9839cb'],,"[44.7, 72.9]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.206,1.3719999999998436,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.006849663633406222
3f27a409-6e0f-4e4a-8b6f-3a1000d10083,2746,2,00:26:56.206,71,56,148,0.048323,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['12a8e3ee-5870-4d00-9cf0-e885fdf58524', '5a93fe6c-4cba-4d4b-b6c0-de972227c900']",,"[44.7, 72.9]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,,,,,,,,,,,,"[44.0, 73.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.206,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21859721117993713
12a8e3ee-5870-4d00-9cf0-e885fdf58524,2747,2,00:26:56.254,71,56,148,0.905615,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['7d893659-5ede-42f3-8aaa-cf8799422b42'],,"[44.0, 73.0]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,6375.0,Juan Francisco Torres Belén,6.6603303,0.8491415,1.0,Ground Pass,"[48.4, 78.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616.254,0.04800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6374466324734503
7d893659-5ede-42f3-8aaa-cf8799422b42,2748,2,00:26:57.160,71,57,148,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['12a8e3ee-5870-4d00-9cf0-e885fdf58524'],,"[48.4, 78.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.16,0.9060000000001764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.34445286461244373
f47cb003-ca97-4f29-a29c-9c5790931d79,2749,2,00:26:57.160,71,57,148,1.049645,43,Carry,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['5f4a61a1-029c-403b-889f-6d31b80daa90', '7d893659-5ede-42f3-8aaa-cf8799422b42']",,"[48.4, 78.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,,,,,,,,,,,,"[45.1, 78.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1617.16,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9411462168230863
5f4a61a1-029c-403b-889f-6d31b80daa90,2750,2,00:26:58.209,71,58,148,0.979008,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['18bd60cb-87ca-4747-b678-11428f033a8d'],,"[45.1, 78.0]",6375.0,Juan Francisco Torres Belén,2.0,Right Back,6377.0,Ángel Martín Correa,14.649232,-1.0093026,1.0,Ground Pass,"[52.9, 65.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.209,1.0489999999999782,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5504711517027249
18bd60cb-87ca-4747-b678-11428f033a8d,2751,2,00:26:59.188,71,59,148,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['5f4a61a1-029c-403b-889f-6d31b80daa90'],,"[52.9, 65.6]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.188,0.9790000000000418,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4180076238159599
57027910-8972-4bfa-b10a-2a018778a7c6,2752,2,00:26:59.188,71,59,148,0.271235,30,Pass,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,"['05adb887-d703-4a0f-bdab-08d92e4840de', 'd7b44417-d3cc-4207-a3a0-b8eb37fe90d3']",,"[52.5, 66.4]",6377.0,Ángel Martín Correa,22.0,Right Center Forward,5199.0,Jorge Resurrección Merodio,7.3109508,-0.05473978,1.0,Ground Pass,"[59.8, 66.0]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.188,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.23434074421014994
d7b44417-d3cc-4207-a3a0-b8eb37fe90d3,2753,2,00:26:59.459,71,59,148,,42,Ball Receipt*,212,Atlético Madrid,3,From Free Kick,212,Atlético Madrid,,,['57027910-8972-4bfa-b10a-2a018778a7c6'],,"[66.6, 76.7]",5199.0,Jorge Resurrección Merodio,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.459,0.27099999999995816,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7731198542071324
05adb887-d703-4a0f-bdab-08d92e4840de,2754,2,00:26:59.459,71,59,149,0.0,10,Interception,1049,Granada,1,Regular Play,1049,Granada,,,['57027910-8972-4bfa-b10a-2a018778a7c6'],,"[60.3, 14.1]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.459,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.5103806051047829
3c7f781f-8770-478c-89e7-f29eada751cb,2755,2,00:26:59.459,71,59,149,3.290269,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['05adb887-d703-4a0f-bdab-08d92e4840de', '71125dcb-649c-44bc-b684-edfed51df18f']",,"[60.3, 14.1]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,,,,,,,,,,,,"[77.4, 14.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619.459,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3193941411962612
71125dcb-649c-44bc-b684-edfed51df18f,2756,2,00:27:02.750,72,2,149,1.06583,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['6f8e845a-196f-495b-bbfd-66b83a7edaee'],,"[77.4, 14.1]",19454.0,Ricardo Miguel Moreira da Costa,5.0,Left Center Back,26776.0,Juan Isaac Cuenca López,12.946815,-0.8948491,1.0,Ground Pass,"[85.5, 4.0]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1622.75,3.29099999999994,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7800689392714653
6f8e845a-196f-495b-bbfd-66b83a7edaee,2757,2,00:27:03.816,72,3,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['71125dcb-649c-44bc-b684-edfed51df18f'],,"[85.5, 4.0]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.816,1.066000000000031,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.20012341429177072
ecd203b8-a562-4fbe-815e-2c8cc91b8176,2758,2,00:27:03.816,72,3,149,2.956589,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['6f8e845a-196f-495b-bbfd-66b83a7edaee', 'cb48f058-707f-499f-9ae5-d3206088c88d']",,"[85.5, 4.0]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,,,,,,,,,,,,"[97.8, 7.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.816,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12457964919200093
cb48f058-707f-499f-9ae5-d3206088c88d,2759,2,00:27:06.772,72,6,149,1.145065,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['e239a6eb-9750-4fd0-959f-6b7d0be19299'],,"[97.8, 7.1]",26776.0,Juan Isaac Cuenca López,21.0,Left Wing,6847.0,Adalberto Peñaranda Maestre,6.2201285,-0.933726,1.0,Ground Pass,"[101.5, 2.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1626.772,2.9559999999999036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.507410722268704
e239a6eb-9750-4fd0-959f-6b7d0be19299,2760,2,00:27:07.917,72,7,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['cb48f058-707f-499f-9ae5-d3206088c88d'],,"[101.5, 2.1]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.917,1.1449999999999818,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16617685606818922
4f210497-54aa-43e2-b53e-cba64f0a5d2a,2761,2,00:27:07.917,72,7,149,1.6387,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['233acf60-06bf-416e-8f6e-0e83862b1578', 'e239a6eb-9750-4fd0-959f-6b7d0be19299']",,"[101.5, 2.1]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,,,,,,,,,,,,"[99.2, 2.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.917,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4387298434608691
233acf60-06bf-416e-8f6e-0e83862b1578,2762,2,00:27:09.556,72,9,149,1.953062,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['af132f0d-b0b3-4a17-8cd3-7a16c8623485'],,"[99.2, 2.8]",6847.0,Adalberto Peñaranda Maestre,23.0,Center Forward,3292.0,Abdoulaye Doucouré,29.090376,2.6395025,1.0,Ground Pass,"[73.7, 16.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1629.556,1.6390000000001237,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5807452377820334
af132f0d-b0b3-4a17-8cd3-7a16c8623485,2763,2,00:27:11.509,72,11,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['233acf60-06bf-416e-8f6e-0e83862b1578'],,"[73.7, 16.8]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.509,1.9529999999999745,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8905916671751489
01935091-d0d9-4766-a650-24a246046ec1,2764,2,00:27:11.509,72,11,149,1.536234,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['44458efb-196b-43c3-aed9-67fddbd5ef57'],,"[74.1, 15.1]",3292.0,Abdoulaye Doucouré,11.0,Left Defensive Midfield,7158.0,Cristiano Biraghi,12.816006,2.782822,1.0,Ground Pass,"[62.1, 19.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.509,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8377973907436213
44458efb-196b-43c3-aed9-67fddbd5ef57,2765,2,00:27:13.045,72,13,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['01935091-d0d9-4766-a650-24a246046ec1'],,"[62.1, 19.6]",7158.0,Cristiano Biraghi,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.045,1.5360000000000582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.35653419944856746
5a76033c-539c-4811-aad8-afed39353cc8,2766,2,00:27:13.045,72,13,149,1.751059,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['2103aa72-1605-47e6-9ed3-51dbe63b93ff'],,"[62.1, 20.0]",7158.0,Cristiano Biraghi,6.0,Left Back,4498.0,Jean-Sylvain Claude Babin,18.497837,1.6736925,1.0,Ground Pass,"[60.2, 38.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.045,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.65926141633889
2103aa72-1605-47e6-9ed3-51dbe63b93ff,2767,2,00:27:14.796,72,14,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['5a76033c-539c-4811-aad8-afed39353cc8'],,"[60.2, 38.4]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.796,1.7509999999999764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7472461218211718
875fe334-4175-4112-89c8-f9b446936b77,2768,2,00:27:14.796,72,14,149,0.891334,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['19e996fc-95ba-4580-9ef4-260c6b9fc263'],,"[59.7, 39.1]",4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,25707.0,Francisco Manuel Rico Castro,7.570997,-0.21293835,1.0,Ground Pass,"[67.1, 37.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.796,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7499320351529832
19e996fc-95ba-4580-9ef4-260c6b9fc263,2769,2,00:27:15.688,72,15,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['875fe334-4175-4112-89c8-f9b446936b77'],,"[67.1, 37.5]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.688,0.8920000000000528,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7426190784660637
9d93820f-95b4-4620-a6f3-0638bd295f26,2770,2,00:27:15.688,72,15,149,1.394044,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['19e996fc-95ba-4580-9ef4-260c6b9fc263', '37146bae-e1f2-40e6-b7f9-5a2bf04eb554']",,"[67.1, 37.5]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,"[62.3, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.688,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7008081962164376
37146bae-e1f2-40e6-b7f9-5a2bf04eb554,2771,2,00:27:17.082,72,17,149,1.348504,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['7e7d9643-cf1f-4495-9af1-54eb6892022e'],,"[62.3, 41.6]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,6680.0,Rubén Rochina Naixes,26.318054,1.1479424,1.0,Ground Pass,"[73.1, 65.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637.082,1.3940000000000055,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.19162819828111222
7e7d9643-cf1f-4495-9af1-54eb6892022e,2772,2,00:27:18.430,72,18,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['37146bae-e1f2-40e6-b7f9-5a2bf04eb554'],,"[73.1, 65.6]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.43,1.3479999999999563,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.40735521365080407
07320858-e9f6-4a2f-a36d-d6b726f09af1,2773,2,00:27:18.430,72,18,149,1.383507,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['e89e764e-33de-48c2-a2d4-98229cd2d0f4'],,"[73.6, 65.8]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,6599.0,Rubén Salvador Pérez Del Mármol,17.1,3.1415927,1.0,Ground Pass,"[56.5, 65.8]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.43,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7585802829075071
e89e764e-33de-48c2-a2d4-98229cd2d0f4,2774,2,00:27:19.814,72,19,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['07320858-e9f6-4a2f-a36d-d6b726f09af1'],,"[56.5, 65.8]",6599.0,Rubén Salvador Pérez Del Mármol,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.814,1.3840000000000146,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8426969504575759
a549fd2b-69b5-45ae-98bf-2b95755b6bda,2775,2,00:27:19.814,72,19,149,0.776553,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['53fb4c7c-a54e-443d-b122-8944dd4df375'],,"[56.9, 65.8]",6599.0,Rubén Salvador Pérez Del Mármol,2.0,Right Back,25707.0,Francisco Manuel Rico Castro,13.700365,-1.5634972,1.0,Ground Pass,"[57.0, 52.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.814,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3135591070054625
53fb4c7c-a54e-443d-b122-8944dd4df375,2776,2,00:27:20.590,72,20,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['a549fd2b-69b5-45ae-98bf-2b95755b6bda'],,"[57.0, 52.1]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.59,0.7759999999998399,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4685617106114607
1bdcb980-08ec-49df-be05-079ac341e794,2777,2,00:27:20.590,72,20,149,1.184676,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['1e76d550-3ec8-4da9-8874-4600e0dc6a37'],,"[57.0, 52.3]",25707.0,Francisco Manuel Rico Castro,9.0,Right Defensive Midfield,6680.0,Rubén Rochina Naixes,7.218033,0.18109265,1.0,Ground Pass,"[64.1, 53.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.59,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3863746428303684
cbc5f273-e853-4595-990f-134eaa17fc56,2778,2,00:27:21.701,72,21,149,0.87239,17,Pressure,1049,Granada,1,Regular Play,212,Atlético Madrid,,,"['1e76d550-3ec8-4da9-8874-4600e0dc6a37', '90b12a25-485d-4b26-9389-aaa918da8420']",,"[54.3, 24.5]",6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.701,1.1110000000001037,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06500853389212347
1e76d550-3ec8-4da9-8874-4600e0dc6a37,2779,2,00:27:21.775,72,21,149,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,"['1bdcb980-08ec-49df-be05-079ac341e794', 'cbc5f273-e853-4595-990f-134eaa17fc56']",,"[64.1, 53.6]",6680.0,Rubén Rochina Naixes,17.0,Right Wing,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.775,0.07400000000006912,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7193903469449133
