id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,out,ball_recovery_recovery_failure,pass_aerial_won,clearance_left_foot,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,pass_technique_id,pass_technique_name,pass_through_ball,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_one_on_one,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,block_deflection,clearance_aerial_won,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,shot_first_time,pass_goal_assist,foul_won_defensive,pass_no_touch,pass_cut_back,foul_won_advantage,dribble_overrun,miscontrol_aerial_won,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_punched_out,pass_deflected,goalkeeper_lost_out,foul_committed_advantage,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
f85e0daf-c499-43e8-8f00-b78bd34d3e08,2606,2,00:20:50.208,65,50,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['71a4ee24-473e-4291-9c64-7a59f4b8aaa9'],"[76.3, 59.8]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.208,0.4780000000000655,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4253269476154401
d657b050-65ed-4828-9e04-c39dad288d89,2607,2,00:20:50.208,65,50,105,1.114038,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5c601d33-0b50-4a81-abb6-90dc4a0c69cb', 'f85e0daf-c499-43e8-8f00-b78bd34d3e08', 'fa6edffb-cb2f-44ff-b53a-3331cdd2f329']","[76.3, 59.8]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[74.8, 55.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.208,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4537991047257207
5c601d33-0b50-4a81-abb6-90dc4a0c69cb,2608,2,00:20:50.851,65,50,105,0.781301,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['d657b050-65ed-4828-9e04-c39dad288d89', 'fa6edffb-cb2f-44ff-b53a-3331cdd2f329']","[38.1, 24.9]",6388.0,Ander Iturraspe Derteano,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.851,0.6430000000000291,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.3261166205775209
fa6edffb-cb2f-44ff-b53a-3331cdd2f329,2609,2,00:20:51.322,65,51,105,1.886324,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,"['5c601d33-0b50-4a81-abb6-90dc4a0c69cb', '8c74c786-20ab-494c-8d97-6bd7b1dfaa5d']","[74.8, 55.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5506.0,Javier Alejandro Mascherano,27.78003,-2.2157373,1.0,Ground Pass,"[58.1, 33.5]",,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1251.322,0.47099999999977626,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5424484501428938
8c74c786-20ab-494c-8d97-6bd7b1dfaa5d,2610,2,00:20:53.209,65,53,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['fa6edffb-cb2f-44ff-b53a-3331cdd2f329'],"[58.1, 33.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.209,1.887000000000171,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3892497920508513
4bffcea4-0766-4cfd-b240-5b3fa0a143eb,2611,2,00:20:53.209,65,53,105,0.295622,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['68b01de1-727a-4c40-ad61-25a60fd958d7', '8c74c786-20ab-494c-8d97-6bd7b1dfaa5d']","[58.1, 33.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[58.2, 33.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.209,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45951428141206585
68b01de1-727a-4c40-ad61-25a60fd958d7,2612,2,00:20:53.504,65,53,105,1.647355,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['69f7c48e-979c-43f1-a90c-37551f51fb8f'],"[58.2, 33.5]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,5203.0,Sergio Busquets i Burgos,22.316137,-1.1111567,1.0,Ground Pass,"[68.1, 13.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253.504,0.2949999999998454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.20218889102178306
69f7c48e-979c-43f1-a90c-37551f51fb8f,2613,2,00:20:55.152,65,55,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['68b01de1-727a-4c40-ad61-25a60fd958d7'],"[68.1, 13.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.152,1.6480000000001382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9538782476906417
1b62881d-5d9c-48dc-85f0-f31d668c3598,2614,2,00:20:55.152,65,55,105,2.915394,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['69f7c48e-979c-43f1-a90c-37551f51fb8f', '7d12d1a2-f1ed-43d7-b7d1-dcc3cfa5d7b2']","[68.1, 13.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[68.1, 13.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.152,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7913571538521499
7d12d1a2-f1ed-43d7-b7d1-dcc3cfa5d7b2,2615,2,00:20:58.067,65,58,105,0.65115,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['db31ae22-21cb-4708-a609-d81dfea1d4d2'],"[68.1, 13.5]",5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,5216.0,Andrés Iniesta Luján,19.557608,1.4940244,1.0,Ground Pass,"[69.6, 33.0]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.067,2.9149999999999636,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.2684343858207304
db31ae22-21cb-4708-a609-d81dfea1d4d2,2616,2,00:20:58.718,65,58,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['7d12d1a2-f1ed-43d7-b7d1-dcc3cfa5d7b2'],"[69.6, 33.0]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.718,0.6510000000000673,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9210752863687036
400ea31b-c309-4dfb-afc7-5b0902065eb4,2617,2,00:20:58.718,65,58,105,2.620117,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['4c4ae51c-4d9d-441d-aabe-e8447fce50f1', 'db31ae22-21cb-4708-a609-d81dfea1d4d2']","[69.6, 33.0]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[69.6, 33.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1258.718,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.932399939464153
4c4ae51c-4d9d-441d-aabe-e8447fce50f1,2618,2,00:21:01.338,66,1,105,1.734779,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['7ef678a9-a73e-4977-9efa-b85db93f83e1'],"[69.6, 33.0]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5506.0,Javier Alejandro Mascherano,13.401492,3.1266685,1.0,Ground Pass,"[56.2, 33.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.338,2.619999999999891,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.04417362459012408
7ef678a9-a73e-4977-9efa-b85db93f83e1,2619,2,00:21:03.073,66,3,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['4c4ae51c-4d9d-441d-aabe-e8447fce50f1'],"[56.2, 33.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.073,1.7350000000001273,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2653569578312882
969fd0ab-5120-4337-82f4-0220340cff3a,2620,2,00:21:03.073,66,3,105,1.199877,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['7ef678a9-a73e-4977-9efa-b85db93f83e1', 'f9a3fe7d-b4eb-448f-aeb7-7d1e23ce3f35']","[56.2, 33.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,,,,,,,,,,,,"[57.1, 39.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.073,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9282202437563722
f9a3fe7d-b4eb-448f-aeb7-7d1e23ce3f35,2621,2,00:21:04.273,66,4,105,1.359147,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['802c331c-7a89-4503-a086-78cb8506752e'],"[57.1, 39.2]",5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,6379.0,Sergi Roberto Carnicer,19.948433,0.9563743,1.0,Ground Pass,"[68.6, 55.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1264.273,1.199999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07879357112988872
802c331c-7a89-4503-a086-78cb8506752e,2622,2,00:21:05.632,66,5,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['f9a3fe7d-b4eb-448f-aeb7-7d1e23ce3f35'],"[68.6, 55.5]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.632,1.359000000000151,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9691180302948185
aba33839-6356-4ad7-808e-6117cebd0b2d,2623,2,00:21:05.632,66,5,105,0.18383001,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['802c331c-7a89-4503-a086-78cb8506752e', 'fe41f2a6-e3c7-47bd-b336-6b65838494d0']","[68.6, 55.5]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,"[68.6, 55.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.632,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.11865066732295959
fe41f2a6-e3c7-47bd-b336-6b65838494d0,2624,2,00:21:05.816,66,5,105,0.982652,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['4668ed0d-b65e-420c-9daf-745a56127703'],"[68.6, 55.5]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,5213.0,Gerard Piqué Bernabéu,6.463745,-2.532134,1.0,Ground Pass,"[63.3, 51.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1265.816,0.18399999999996908,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.012935673437022954
4668ed0d-b65e-420c-9daf-745a56127703,2625,2,00:21:06.798,66,6,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['fe41f2a6-e3c7-47bd-b336-6b65838494d0'],"[63.3, 51.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.798,0.9819999999999709,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07631777537964013
70f2331c-01cc-4bd1-bcf7-1cb4b57431a9,2626,2,00:21:06.798,66,6,105,1.159213,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['27e725f3-a063-4fb8-9814-51497bc64861', '4668ed0d-b65e-420c-9daf-745a56127703']","[63.3, 51.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[63.3, 51.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.798,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2570660243938867
27e725f3-a063-4fb8-9814-51497bc64861,2627,2,00:21:07.958,66,7,105,0.728795,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['6b8c7328-ea8e-45eb-b6c8-f73eb30b6e5c'],"[63.3, 51.8]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,5216.0,Andrés Iniesta Luján,15.47191,-1.4215868,1.0,Ground Pass,"[65.6, 36.5]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1267.958,1.1600000000000819,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4003485889630618
3544fedc-e3fa-4d1f-9f9b-015e86f7b99c,2628,2,00:21:08.643,66,8,105,1.219882,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,"['6b8c7328-ea8e-45eb-b6c8-f73eb30b6e5c', '94f33a51-6fb2-47f5-a116-ee8d62d5521f']","[47.8, 47.6]",6649.0,Óscar de Marcos Arana,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.643,0.6849999999999454,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7622677248301571
6b8c7328-ea8e-45eb-b6c8-f73eb30b6e5c,2629,2,00:21:08.686,66,8,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,"['27e725f3-a063-4fb8-9814-51497bc64861', '3544fedc-e3fa-4d1f-9f9b-015e86f7b99c']","[65.6, 36.5]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.686,0.04299999999989268,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9594200950996303
94f33a51-6fb2-47f5-a116-ee8d62d5521f,2630,2,00:21:08.686,66,8,105,1.452608,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['3544fedc-e3fa-4d1f-9f9b-015e86f7b99c', '6b8c7328-ea8e-45eb-b6c8-f73eb30b6e5c', 'a2fa733f-576e-4c71-b016-e68a1e4c7c67']","[65.6, 36.5]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,,,,,,,,,,,,"[65.9, 35.7]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.686,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6815220741041139
a2fa733f-576e-4c71-b016-e68a1e4c7c67,2631,2,00:21:10.139,66,10,105,0.784684,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['cf707a4a-79b5-4a9c-8073-6220321a2fd2'],"[65.9, 35.7]",5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,5213.0,Gerard Piqué Bernabéu,15.868523,1.7867311,1.0,Ground Pass,"[62.5, 51.2]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.139,1.4529999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.5525646071767328
cf707a4a-79b5-4a9c-8073-6220321a2fd2,2632,2,00:21:10.924,66,10,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['a2fa733f-576e-4c71-b016-e68a1e4c7c67'],"[62.5, 51.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.924,0.7850000000000819,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4372889316575227
008fe249-5fa3-449e-b7f6-25ffd3f53f2a,2633,2,00:21:10.924,66,10,105,0.961164,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['ba837ab6-be19-4669-829f-73b4dc40f05c', 'cf707a4a-79b5-4a9c-8073-6220321a2fd2']","[62.5, 51.2]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,,,,,,,,,,,,"[66.2, 53.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.924,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19052757703797385
ba837ab6-be19-4669-829f-73b4dc40f05c,2634,2,00:21:11.885,66,11,105,2.625862,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['e45e17da-c99d-4de5-8c46-4a7c2805fefd'],"[66.2, 53.6]",5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,6400.0,Aleix Vidal Parreu,39.896866,0.614422,3.0,High Pass,"[98.8, 76.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1271.885,0.9610000000000127,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3450776122419934
e45e17da-c99d-4de5-8c46-4a7c2805fefd,2635,2,00:21:14.511,66,14,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['ba837ab6-be19-4669-829f-73b4dc40f05c'],"[98.8, 76.6]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.511,2.6259999999999764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4933547801513438
33eb9a58-06f0-45c1-a098-a9de7b7b73c0,2636,2,00:21:14.511,66,14,105,1.950821,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['130b88a2-9716-4c92-b024-5f5caf2b4002', 'e45e17da-c99d-4de5-8c46-4a7c2805fefd']","[98.8, 76.6]",6400.0,Aleix Vidal Parreu,2.0,Right Back,,,,,,,,,,,,"[99.4, 76.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.511,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9854938407529137
130b88a2-9716-4c92-b024-5f5caf2b4002,2637,2,00:21:16.462,66,16,105,2.272913,30,Pass,217,Barcelona,1,Regular Play,217,Barcelona,,,['2c21a076-e129-47f9-bce4-dc10bf3705d9'],"[99.4, 76.4]",6400.0,Aleix Vidal Parreu,2.0,Right Back,6379.0,Sergi Roberto Carnicer,10.139033,-2.7574234,1.0,Ground Pass,"[90.0, 72.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.462,1.9510000000000218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.003103827468405762
6a3e6d34-94fc-4518-9554-5be3c34a4d90,2638,2,00:21:16.865,66,16,105,0.643809,17,Pressure,217,Barcelona,1,Regular Play,215,Athletic Club,,,,"[20.1, 5.9]",6606.0,Javier Eraso Goñi,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1276.865,0.40300000000002,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6561596184303318
2c21a076-e129-47f9-bce4-dc10bf3705d9,2639,2,00:21:18.735,66,18,105,,42,Ball Receipt*,217,Barcelona,1,Regular Play,217,Barcelona,,,['130b88a2-9716-4c92-b024-5f5caf2b4002'],"[90.0, 72.6]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.735,1.8699999999998909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7355933620361434
a684a723-33ef-46bb-bd0e-ff3a68dd2459,2640,2,00:21:18.735,66,18,105,0.604317,43,Carry,217,Barcelona,1,Regular Play,217,Barcelona,,,"['2c21a076-e129-47f9-bce4-dc10bf3705d9', 'ced756c9-db65-4fa2-91c7-739c8026e62c']","[90.0, 72.6]",6379.0,Sergi Roberto Carnicer,13.0,Right Center Midfield,,,,,,,,,,,,"[88.1, 71.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.735,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7468862530659637
