id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,counterpress,dribble_outcome_id,dribble_outcome_name,pass_switch,off_camera,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,pass_through_ball,pass_technique_id,pass_technique_name,duel_outcome_id,duel_outcome_name,out,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_no_touch,foul_won_defensive,shot_first_time,dribble_overrun,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,foul_committed_advantage,foul_won_advantage,pass_inswinging,miscontrol_aerial_won,ball_recovery_recovery_failure,clearance_left_foot,pass_outswinging,foul_committed_penalty,foul_won_penalty,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,block_deflection,bad_behaviour_card_id,bad_behaviour_card_name,50_50_outcome_id,50_50_outcome_name,foul_committed_card_id,foul_committed_card_name,shot_one_on_one,foul_committed_offensive,dribble_nutmeg,pass_miscommunication,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_50/50,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
50a00a59-ca38-4a99-a38d-6d77bdfaa6c9,3155,2,00:45:54.743,90,54,204,0.767328,43,Carry,207,Valencia,2,From Corner,207,Valencia,,,"['02bde3cf-12ee-4998-94bd-d9f48224f23a', '3b6a606b-ff6f-4e08-a5f4-15fc6d6f9137', '7b83813a-494e-4b8c-8e1d-cb88eb2d4196']","[102.7, 2.1]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,"[106.5, 8.0]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754.743,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.191709248509068
7b83813a-494e-4b8c-8e1d-cb88eb2d4196,3156,2,00:45:55.510,90,55,204,0.0,39,Dribbled Past,207,Valencia,2,From Corner,1041,Sporting Gijón,,,"['3b6a606b-ff6f-4e08-a5f4-15fc6d6f9137', '50a00a59-ca38-4a99-a38d-6d77bdfaa6c9', 'bdca254e-19cf-44a4-aaa5-b51304bfff70']","[13.6, 72.1]",6926.0,Alen Halilović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755.51,0.7670000000002801,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7108817967323371
3b6a606b-ff6f-4e08-a5f4-15fc6d6f9137,3157,2,00:45:55.510,90,55,204,0.0,14,Dribble,207,Valencia,2,From Corner,207,Valencia,,,['7b83813a-494e-4b8c-8e1d-cb88eb2d4196'],"[106.5, 8.0]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755.51,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29309081548313354
bdca254e-19cf-44a4-aaa5-b51304bfff70,3158,2,00:45:55.510,90,55,204,1.596684,43,Carry,207,Valencia,2,From Corner,207,Valencia,,,"['15c51321-d79d-4e8a-9a9e-8b6d02b77a04', '3b6a606b-ff6f-4e08-a5f4-15fc6d6f9137', '7b83813a-494e-4b8c-8e1d-cb88eb2d4196', '995d9e26-ddeb-4a3c-8dcc-dec0d2e91477']","[106.5, 8.0]",6725.0,Zakaria Bakkali,21.0,Left Wing,,,,,,,,,,,,"[104.7, 16.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2755.51,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6646545115704678
15c51321-d79d-4e8a-9a9e-8b6d02b77a04,3159,2,00:45:56.777,90,56,204,0.319998,17,Pressure,207,Valencia,2,From Corner,1041,Sporting Gijón,,,['bdca254e-19cf-44a4-aaa5-b51304bfff70'],"[14.7, 60.2]",24263.0,Ismael López Blanco,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756.777,1.2669999999998254,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.038547018628229734
995d9e26-ddeb-4a3c-8dcc-dec0d2e91477,3160,2,00:45:57.107,90,57,204,1.20147,30,Pass,207,Valencia,2,From Corner,207,Valencia,,,['6430766c-73b2-44a7-9dac-6fee6f4e714e'],"[104.7, 16.6]",6725.0,Zakaria Bakkali,21.0,Left Wing,6595.0,Daniel Parejo Muñoz,9.124144,2.6632402,1.0,Ground Pass,"[96.6, 20.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,dbe41719-1431-4948-bc39-4e819402f3ad,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2757.107,0.32999999999992724,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.2675297497909668
9d39293e-f454-4a33-9993-877b653e2e93,3161,2,00:45:58.078,90,58,204,0.261971,17,Pressure,207,Valencia,2,From Corner,1041,Sporting Gijón,,,"['6430766c-73b2-44a7-9dac-6fee6f4e714e', 'dbe41719-1431-4948-bc39-4e819402f3ad']","[21.5, 53.2]",27526.0,Rachid Aït-Atmane,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758.078,0.9710000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.1404646382792285
6430766c-73b2-44a7-9dac-6fee6f4e714e,3162,2,00:45:58.308,90,58,204,,42,Ball Receipt*,207,Valencia,2,From Corner,207,Valencia,,,"['995d9e26-ddeb-4a3c-8dcc-dec0d2e91477', '9d39293e-f454-4a33-9993-877b653e2e93']","[96.6, 20.8]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758.308,0.2300000000000182,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10345085746323068
dbe41719-1431-4948-bc39-4e819402f3ad,3163,2,00:45:58.308,90,58,204,0.991603,16,Shot,207,Valencia,2,From Corner,207,Valencia,,,"['6347f461-8642-463c-91ca-e7b335a3fb0d', '9d39293e-f454-4a33-9993-877b653e2e93']","[98.5, 23.8]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,0.022537991,"[120.0, 41.1, 4.5]",995d9e26-ddeb-4a3c-8dcc-dec0d2e91477,98.0,Off T,87.0,Open Play,93.0,Normal,,40.0,Right Foot,"[{'location': [97.4, 47.7], 'player': {'id': 3638, 'name': 'Shkodran Mustafi'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [92.8, 26.6], 'player': {'id': 10802, 'name': 'André Filipe Tavares Gomes'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [111.8, 46.9], 'player': {'id': 18724, 'name': 'Sofiane Feghouli'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.3, 42.3], 'player': {'id': 5718, 'name': 'Rodrigo Moreno Machado'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [110.3, 37.4], 'player': {'id': 4406, 'name': 'Aymen Abdennour'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [99.8, 25.2], 'player': {'id': 27526, 'name': 'Rachid Aït-Atmane'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [103.4, 46.6], 'player': {'id': 6561, 'name': 'Luis Hernández Rodríguez'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [112.3, 38.1], 'player': {'id': 8818, 'name': 'Jorge Meré Pérez'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 38.4], 'player': {'id': 13107, 'name': 'Sergio Álvarez Díaz'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 27.4], 'player': {'id': 18398, 'name': 'Omar Mascarell González'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [102.5, 18.3], 'player': {'id': 23848, 'name': 'Carlos Carmona Bonet'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [112.4, 46.4], 'player': {'id': 23994, 'name': 'Alejandro Menéndez Díez'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [105.2, 17.7], 'player': {'id': 6926, 'name': 'Alen Halilović'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [111.1, 40.7], 'player': {'id': 16332, 'name': 'Ognjen Vranješ'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [105.1, 36.3], 'player': {'id': 6596, 'name': 'José Luis Gayà Peña'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': True}, {'location': [106.0, 22.0], 'player': {'id': 6725, 'name': 'Zakaria Bakkali'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [117.8, 37.7], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [108.9, 36.2], 'player': {'id': 20542, 'name': 'Álvaro Negredo Sánchez'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758.308,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.5831640125192611
6347f461-8642-463c-91ca-e7b335a3fb0d,3164,2,00:45:59.300,90,59,204,0.0,23,Goal Keeper,207,Valencia,2,From Corner,1041,Sporting Gijón,,,['dbe41719-1431-4948-bc39-4e819402f3ad'],"[2.3, 42.4]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[2.3, 42.4]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.3,0.9920000000001892,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7018355579913895
abc15690-8714-4e88-ae5c-771f14775238,3165,2,00:46:27.847,91,27,205,6.084917,30,Pass,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,"['b7bb9348-6b3d-4307-80a3-5978e2a1a87e', 'fdc82b46-63c8-4bf2-876b-44200b38e3af']","[7.0, 36.1]",6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,27526.0,Rachid Aït-Atmane,93.78598,0.090756424,3.0,High Pass,"[100.4, 44.6]",38.0,Left Foot,63.0,Goal Kick,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2787.847,28.547000000000025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.24680641724504127
b7bb9348-6b3d-4307-80a3-5978e2a1a87e,3166,2,00:46:33.932,91,33,205,,42,Ball Receipt*,1041,Sporting Gijón,7,From Goal Kick,1041,Sporting Gijón,,,['abc15690-8714-4e88-ae5c-771f14775238'],"[86.4, 39.6]",27526.0,Rachid Aït-Atmane,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793.932,6.084999999999582,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0230116583503418
fdc82b46-63c8-4bf2-876b-44200b38e3af,3167,2,00:46:33.932,91,33,206,0.0,23,Goal Keeper,207,Valencia,8,From Keeper,207,Valencia,,,['abc15690-8714-4e88-ae5c-771f14775238'],"[19.7, 35.5]",3240.0,Mathew Ryan,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,Keeper Sweeper,,,,,,,,,,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793.932,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14885557538751437
4eeb1fa0-ba97-452c-9838-087d9bf7017d,3168,2,00:46:33.932,91,33,206,2.169656,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['df0e3d46-64dc-41a5-9ccc-5df303a31fdd', 'fdc82b46-63c8-4bf2-876b-44200b38e3af']","[19.7, 35.5]",3240.0,Mathew Ryan,1.0,Goalkeeper,,,,,,,,,,,,"[24.4, 40.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2793.932,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9858576462176023
df0e3d46-64dc-41a5-9ccc-5df303a31fdd,3169,2,00:46:36.102,91,36,206,3.068206,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,['469bb141-2f4c-46fc-a911-08f7a9c05b64'],"[24.4, 40.7]",3240.0,Mathew Ryan,1.0,Goalkeeper,20542.0,Álvaro Negredo Sánchez,58.404194,0.011985728,3.0,High Pass,"[82.8, 41.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796.102,2.1700000000000728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.06298351086201481
469bb141-2f4c-46fc-a911-08f7a9c05b64,3170,2,00:46:39.170,91,39,206,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['df0e3d46-64dc-41a5-9ccc-5df303a31fdd'],"[82.8, 41.4]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.17,3.068000000000211,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1535483705236036
5a7a94b0-1edf-49ab-a0ae-a7536b9e182e,3171,2,00:46:39.170,91,39,206,0.754591,30,Pass,207,Valencia,8,From Keeper,207,Valencia,,,"['28b6a68a-e3d1-4bfc-b152-fd8c9692173d', '6e3ea2dc-02c3-40c6-9391-a113ef9b96b0']","[82.8, 41.4]",20542.0,Álvaro Negredo Sánchez,23.0,Center Forward,5718.0,Rodrigo Moreno Machado,10.278619,0.33713394,2.0,Low Pass,"[92.5, 44.8]",37.0,Head,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.17,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8219090839343357
6e3ea2dc-02c3-40c6-9391-a113ef9b96b0,3172,2,00:46:39.924,91,39,206,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['5a7a94b0-1edf-49ab-a0ae-a7536b9e182e'],"[93.0, 47.1]",5718.0,Rodrigo Moreno Machado,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.924,0.7539999999999054,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9283783877974386
28b6a68a-e3d1-4bfc-b152-fd8c9692173d,3173,2,00:46:39.924,91,39,206,0.0,9,Clearance,207,Valencia,8,From Keeper,1041,Sporting Gijón,,,['5a7a94b0-1edf-49ab-a0ae-a7536b9e182e'],"[27.6, 35.3]",8818.0,Jorge Meré Pérez,5.0,Left Center Back,,,,,,,,,,,,,True,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,2799.924,0.0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7607734092956999
8dd9b3ad-a7c5-4205-94c8-85c099cebf94,3174,2,00:46:41.358,91,41,207,0.0,2,Ball Recovery,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,,"[41.9, 42.3]",13107.0,Sergio Álvarez Díaz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2801.358,1.4340000000001965,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6454071124459612
c32826b9-b847-439b-bca8-f77b48f7a39e,3175,2,00:46:41.358,91,41,207,1.339516,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['8dd9b3ad-a7c5-4205-94c8-85c099cebf94', 'eb68cd27-f136-40aa-acdc-4abb97b5cdbd']","[41.9, 42.3]",13107.0,Sergio Álvarez Díaz,11.0,Left Defensive Midfield,,,,,,,,,,,,"[41.8, 44.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2801.358,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3372615986451456
eb68cd27-f136-40aa-acdc-4abb97b5cdbd,3176,2,00:46:42.698,91,42,207,1.27619,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['d6f23118-33e1-4643-bbaf-07baceed9383'],"[41.8, 44.1]",13107.0,Sergio Álvarez Díaz,11.0,Left Defensive Midfield,6926.0,Alen Halilović,23.530619,0.4389378,2.0,Low Pass,"[63.1, 54.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2802.698,1.3399999999996908,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9736215266758037
d6f23118-33e1-4643-bbaf-07baceed9383,3177,2,00:46:43.974,91,43,207,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['eb68cd27-f136-40aa-acdc-4abb97b5cdbd'],"[63.1, 54.1]",6926.0,Alen Halilović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.974,1.2760000000002947,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19016764045058054
c7b90636-91ef-4a19-8ed4-2ee34ec4eea8,3178,2,00:46:43.974,91,43,207,0.086312,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['c3bd0502-d091-4a2a-8cdd-45177163edb2', 'd6f23118-33e1-4643-bbaf-07baceed9383']","[63.1, 54.1]",6926.0,Alen Halilović,23.0,Center Forward,,,,,,,,,,,,"[63.1, 53.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2803.974,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33834095700996847
c3bd0502-d091-4a2a-8cdd-45177163edb2,3179,2,00:46:44.060,91,44,207,0.958816,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['177ae1cc-bab9-42d6-a04c-b6d9a21deded'],"[63.1, 53.1]",6926.0,Alen Halilović,23.0,Center Forward,23848.0,Carlos Carmona Bonet,7.0092797,-2.4066567,1.0,Ground Pass,"[57.9, 48.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2804.06,0.08599999999978536,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.014946261240047942
177ae1cc-bab9-42d6-a04c-b6d9a21deded,3180,2,00:46:45.019,91,45,207,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['c3bd0502-d091-4a2a-8cdd-45177163edb2'],"[57.9, 48.4]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.019,0.9589999999998327,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9572457394539928
65519734-366c-46ee-901d-3a02dbff9a48,3181,2,00:46:45.019,91,45,207,2.215807,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['177ae1cc-bab9-42d6-a04c-b6d9a21deded', 'aa08c79d-130c-4178-a31b-fbeed458610e']","[57.9, 48.4]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,,,,,,,,,,,,"[70.3, 52.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.019,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4918557686185361
aa08c79d-130c-4178-a31b-fbeed458610e,3182,2,00:46:47.235,91,47,207,2.703408,30,Pass,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['feef7322-17fa-48d9-8fe8-2d0315ccb5e9'],"[70.3, 52.9]",23848.0,Carlos Carmona Bonet,17.0,Right Wing,6926.0,Alen Halilović,26.587215,0.7853982,1.0,Ground Pass,"[89.1, 71.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2807.235,2.2160000000003492,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.04450853854532233
feef7322-17fa-48d9-8fe8-2d0315ccb5e9,3183,2,00:46:49.938,91,49,207,,42,Ball Receipt*,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,['aa08c79d-130c-4178-a31b-fbeed458610e'],"[89.1, 71.7]",6926.0,Alen Halilović,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809.938,2.7029999999999745,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3069808561208195
685d8e7c-55be-4503-876b-b21e776aabda,3184,2,00:46:49.938,91,49,207,1.201972,43,Carry,1041,Sporting Gijón,1,Regular Play,1041,Sporting Gijón,,,"['4c943ccb-6a84-429b-ae52-89778fcd2703', 'd4bfcf74-6d33-44c1-a30a-aecc26439350', 'feef7322-17fa-48d9-8fe8-2d0315ccb5e9']","[89.1, 71.7]",6926.0,Alen Halilović,23.0,Center Forward,,,,,,,,,,,,"[98.8, 75.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2809.938,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7843172942723533
