id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,counterpress,out,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,pass_cross,shot_first_time,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_right_foot,clearance_head,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,dribble_nutmeg,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,miscontrol_aerial_won,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,shot_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_miscommunication,pass_goal_assist,pass_straight,pass_cut_back,shot_one_on_one,bad_behaviour_card_id,bad_behaviour_card_name,pass_through_ball,block_offensive,dribble_overrun,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
b8464a8d-06a6-4c77-9b09-bd76c91306db,1237,1,00:34:39.144,34,39,59,2.242119,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['4812889f-a193-4f94-9253-bfd32e52c043', '93112323-ed9b-4b9f-9771-222b231536e4']",,"[33.6, 33.0]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,6718.0,Sergio Escudero Palomo,17.511425,-0.5531514,3.0,High Pass,"[48.5, 23.8]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2079.144,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8151371174721458
4812889f-a193-4f94-9253-bfd32e52c043,1238,1,00:34:41.386,34,41,59,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['b8464a8d-06a6-4c77-9b09-bd76c91306db'],,"[48.5, 23.8]",6718.0,Sergio Escudero Palomo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.386,2.242000000000189,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37698922116002465
9cb12b01-c285-4df7-828d-4b8166b4a242,1239,1,00:34:41.386,34,41,59,1.822014,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['231e6e8d-4529-4ef5-8b90-5b9be6f2df2b'],,"[48.5, 23.8]",6718.0,Sergio Escudero Palomo,6.0,Left Back,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,15.504838,1.4544412,3.0,High Pass,"[50.3, 39.2]",37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2081.386,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.7450951673920332
231e6e8d-4529-4ef5-8b90-5b9be6f2df2b,1240,1,00:34:43.208,34,43,59,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['9cb12b01-c285-4df7-828d-4b8166b4a242'],,"[50.3, 39.2]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.208,1.8220000000001164,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.30201570998460414
8d89f800-92b6-4639-8630-3dd55083d1e4,1241,1,00:34:43.208,34,43,59,2.264466,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['12ff616f-6a10-4494-b723-0ec54dc6d464', '231e6e8d-4529-4ef5-8b90-5b9be6f2df2b', '467262da-bdcd-43e6-91f9-fa28f2660cf7']",,"[50.3, 39.2]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,"[46.5, 51.0]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2083.208,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42789847017893645
12ff616f-6a10-4494-b723-0ec54dc6d464,1242,1,00:34:45.060,34,45,59,0.474564,17,Pressure,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,"['467262da-bdcd-43e6-91f9-fa28f2660cf7', '8d89f800-92b6-4639-8630-3dd55083d1e4']",,"[72.1, 33.3]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.06,1.8519999999998618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.45061910940509975
467262da-bdcd-43e6-91f9-fa28f2660cf7,1243,1,00:34:45.473,34,45,59,1.682489,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['12ff616f-6a10-4494-b723-0ec54dc6d464', 'fbf39de9-c4a0-4ea7-a3cc-ccaced2ca991']",,"[46.5, 51.0]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,21210.0,Mariano Ferreira Filho,13.709121,1.5343162,1.0,Ground Pass,"[47.0, 64.7]",40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2085.473,0.4130000000000109,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6847129077431118
fbf39de9-c4a0-4ea7-a3cc-ccaced2ca991,1244,1,00:34:47.155,34,47,59,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['467262da-bdcd-43e6-91f9-fa28f2660cf7'],,"[47.0, 64.7]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.155,1.6820000000002437,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9549085124144876
e2cf62ab-127f-446b-8374-ee17c35d53b6,1245,1,00:34:47.155,34,47,59,2.742141,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['fbf39de9-c4a0-4ea7-a3cc-ccaced2ca991', 'fc7e77f6-bb31-4c39-842f-de8e8b462ee0']",,"[47.0, 64.7]",21210.0,Mariano Ferreira Filho,2.0,Right Back,,,,,,,,,,,,"[43.9, 69.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2087.155,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5932403125133553
fc7e77f6-bb31-4c39-842f-de8e8b462ee0,1246,1,00:34:49.898,34,49,59,1.812374,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['f4e6f21f-3d18-4dc1-b755-12d570c221d0'],,"[43.9, 69.9]",21210.0,Mariano Ferreira Filho,2.0,Right Back,3253.0,Adil Rami,14.117365,3.091988,1.0,Ground Pass,"[29.8, 70.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2089.898,2.742999999999938,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8267335461611063
f4e6f21f-3d18-4dc1-b755-12d570c221d0,1247,1,00:34:51.710,34,51,59,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['fc7e77f6-bb31-4c39-842f-de8e8b462ee0'],,"[29.8, 70.6]",3253.0,Adil Rami,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.71,1.8119999999998981,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5676876574899737
4eb2dd2b-565b-417c-bcbb-48e5ef680794,1248,1,00:34:51.710,34,51,59,1.668905,30,Pass,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['4dbca2ef-2309-484b-88e5-7d3cccf3ef6b'],,"[29.8, 70.6]",3253.0,Adil Rami,3.0,Right Center Back,23816.0,José Antonio Reyes Calderón,42.47034,0.089594014,2.0,Low Pass,"[72.1, 74.4]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2091.71,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.13389563209267963
8474768f-df87-40bd-8c13-0d1e0c1d64ad,1249,1,00:34:53.163,34,53,59,0.239998,17,Pressure,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,"['4dbca2ef-2309-484b-88e5-7d3cccf3ef6b', '8d4d4d2a-d7ea-4080-9ad2-fa9972bc6ff5']",,"[50.8, 5.0]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.163,1.4529999999999745,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.3134258510353103
4dbca2ef-2309-484b-88e5-7d3cccf3ef6b,1250,1,00:34:53.379,34,53,59,,42,Ball Receipt*,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['4eb2dd2b-565b-417c-bcbb-48e5ef680794', '8474768f-df87-40bd-8c13-0d1e0c1d64ad']",,"[72.1, 74.4]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.379,0.2159999999998945,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.978796833026441
8d4d4d2a-d7ea-4080-9ad2-fa9972bc6ff5,1251,1,00:34:53.379,34,53,59,0.141542,43,Carry,213,Sevilla,7,From Goal Kick,213,Sevilla,,,"['4dbca2ef-2309-484b-88e5-7d3cccf3ef6b', '5a4b5715-bebb-4290-9308-3bc07cc641ff', '8474768f-df87-40bd-8c13-0d1e0c1d64ad', 'e0394fa5-b4be-4301-be57-e937a4999158']",,"[72.1, 74.4]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,"[67.4, 75.6]",,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.379,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9286380288197034
5a4b5715-bebb-4290-9308-3bc07cc641ff,1252,1,00:34:53.520,34,53,59,0.0,22,Foul Committed,213,Sevilla,7,From Goal Kick,209,Celta Vigo,,,"['8d4d4d2a-d7ea-4080-9ad2-fa9972bc6ff5', 'e0394fa5-b4be-4301-be57-e937a4999158']",,"[52.7, 4.5]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.52,0.1410000000000764,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.07115534768232334
e0394fa5-b4be-4301-be57-e937a4999158,1253,1,00:34:53.520,34,53,59,0.0,21,Foul Won,213,Sevilla,7,From Goal Kick,213,Sevilla,,,['5a4b5715-bebb-4290-9308-3bc07cc641ff'],,"[67.4, 75.6]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2093.52,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.549985489298378
4fddb9df-b8ec-4215-b8b8-b574d36c634a,1254,1,00:35:26.176,35,26,60,2.972994,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,['3844da2b-9e11-4a73-98c7-ea7fbb686b54'],,"[67.4, 75.6]",23816.0,José Antonio Reyes Calderón,17.0,Right Wing,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,54.045353,-0.81418604,3.0,High Pass,"[104.5, 36.3]",38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2126.176,32.65599999999995,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.0068380405442317604
3844da2b-9e11-4a73-98c7-ea7fbb686b54,1255,1,00:35:29.149,35,29,60,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['4fddb9df-b8ec-4215-b8b8-b574d36c634a'],,"[104.5, 36.3]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.149,2.9729999999999563,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49473231754141334
25f3cf13-27bf-4678-b69e-b3ed818ee3d8,1256,1,00:35:29.171,35,29,60,0.0,4,Duel,213,Sevilla,3,From Free Kick,209,Celta Vigo,,,['d2a99026-c8fe-4cd6-989c-1f2112f7bcb1'],,"[15.6, 43.8]",7577.0,Carles Planas Antolínez,6.0,Left Back,,,,,,,,,,,,,,,,,True,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.171,0.021999999999934516,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18737910418858383
d2a99026-c8fe-4cd6-989c-1f2112f7bcb1,1257,1,00:35:29.171,35,29,60,0.7,30,Pass,213,Sevilla,3,From Free Kick,213,Sevilla,,,"['25f3cf13-27bf-4678-b69e-b3ed818ee3d8', 'd06c41aa-3ace-4793-b6d8-bf992382d518']",,"[104.5, 36.3]",5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,9.0,Right Defensive Midfield,6825.0,Daniel Filipe Martins Carriço,17.622997,1.1249133,3.0,High Pass,"[112.1, 52.2]",,,,,,,,,,True,,,,,True,,,,,,,,,,,,34833ec8-992f-403b-9ed1-c0623d68631f,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.171,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9733086957708845
d06c41aa-3ace-4793-b6d8-bf992382d518,1258,1,00:35:29.871,35,29,60,,42,Ball Receipt*,213,Sevilla,3,From Free Kick,213,Sevilla,,,['d2a99026-c8fe-4cd6-989c-1f2112f7bcb1'],,"[112.1, 52.2]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2129.871,0.7000000000002728,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8635146307981234
34833ec8-992f-403b-9ed1-c0623d68631f,1259,1,00:35:30.643,35,30,60,0.594623,16,Shot,213,Sevilla,3,From Free Kick,213,Sevilla,,,['5951cc15-877e-4eed-9606-5720cd0719f0'],,"[112.0, 46.3]",6825.0,Daniel Filipe Martins Carriço,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12590146,"[120.0, 46.0, 1.1]",d2a99026-c8fe-4cd6-989c-1f2112f7bcb1,87.0,Open Play,40.0,Right Foot,98.0,Off T,94.0,Overhead Kick,"[{'location': [104.7, 40.9], 'player': {'id': 3253, 'name': 'Adil Rami'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [102.6, 39.2], 'player': {'id': 5737, 'name': ""Steven N''Kemboanza Mike Christopher Nzonzi""}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}, {'location': [97.8, 30.7], 'player': {'id': 8523, 'name': 'Yevhen Konoplyanka'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [118.6, 41.6], 'player': {'id': 6884, 'name': 'Sergio Álvarez Conde'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.5, 39.1], 'player': {'id': 6801, 'name': 'Pedro Pablo Hernández'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [112.3, 42.3], 'player': {'id': 6802, 'name': 'Jonathan Castro Otto'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [112.3, 43.6], 'player': {'id': 6804, 'name': 'Sergi Gómez Solà'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [106.1, 36.7], 'player': {'id': 6794, 'name': 'Gustavo Daniel Cabral Cáceres'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [103.7, 38.2], 'player': {'id': 7577, 'name': 'Carles Planas Antolínez'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.2, 41.4], 'player': {'id': 6796, 'name': 'Nemanja Radoja'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [97.8, 34.8], 'player': {'id': 6600, 'name': 'Claudio Beauvue'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [93.7, 41.7], 'player': {'id': 6797, 'name': 'Daniel Wass'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [95.0, 59.0], 'player': {'id': 23785, 'name': ""Théo Bongonda Mbul''Ofeko Batombo""}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [111.3, 42.4], 'player': {'id': 3486, 'name': 'Fernando Llorente Torres'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2130.643,0.7719999999999345,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.8768773205217223
5951cc15-877e-4eed-9606-5720cd0719f0,1260,1,00:35:31.238,35,31,60,0.0,23,Goal Keeper,213,Sevilla,3,From Free Kick,209,Celta Vigo,,,['34833ec8-992f-403b-9ed1-c0623d68631f'],,"[1.5, 38.5]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[1.5, 38.5]",44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2131.238,0.5949999999997999,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4708202106959588
db21ae7b-2b67-4586-aec8-8f223bfe0d7c,1261,1,00:35:46.838,35,46,61,2.116726,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['af0aa5fb-c9a0-46e4-b5f0-1a1b2a29e758'],True,"[6.0, 44.0]",6884.0,Sergio Álvarez Conde,1.0,Goalkeeper,6794.0,Gustavo Daniel Cabral Cáceres,37.32894,0.844154,1.0,Ground Pass,"[30.8, 71.9]",40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2146.838,15.600000000000364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6895683977366116
af0aa5fb-c9a0-46e4-b5f0-1a1b2a29e758,1262,1,00:35:48.955,35,48,61,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['db21ae7b-2b67-4586-aec8-8f223bfe0d7c'],,"[30.8, 71.9]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.955,2.1169999999997344,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8635162256876735
7d67be9a-4332-4dbf-8bce-59175fa862ae,1263,1,00:35:49.353,35,49,61,1.251176,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['9d11eb12-5f15-47ce-95ec-06d04f38d5d3'],True,"[28.4, 59.3]",6794.0,Gustavo Daniel Cabral Cáceres,3.0,Right Center Back,6796.0,Nemanja Radoja,23.591524,-0.12750956,1.0,Ground Pass,"[51.8, 56.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2149.353,0.39800000000013824,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.12929589797738816
9d11eb12-5f15-47ce-95ec-06d04f38d5d3,1264,1,00:35:50.604,35,50,61,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['7d67be9a-4332-4dbf-8bce-59175fa862ae'],,"[51.8, 56.3]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150.604,1.250999999999749,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8444555813780412
7f92ad51-6f90-4769-ac0d-b2aae8527921,1265,1,00:35:52.093,35,52,61,1.2499,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['962966a3-7c72-494a-b273-2a9593b3fe60'],True,"[53.4, 55.1]",6796.0,Nemanja Radoja,11.0,Left Defensive Midfield,6801.0,Pedro Pablo Hernández,20.739334,-1.4548143,1.0,Ground Pass,"[55.8, 34.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152.093,1.4890000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.8384138770155641
962966a3-7c72-494a-b273-2a9593b3fe60,1266,1,00:35:53.343,35,53,61,,42,Ball Receipt*,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['7f92ad51-6f90-4769-ac0d-b2aae8527921'],,"[55.8, 34.5]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2153.343,1.25,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.18226849814290236
f9409535-1cf1-4e23-b723-0d7590b0c7d6,1267,1,00:35:56.981,35,56,61,1.491083,30,Pass,209,Celta Vigo,7,From Goal Kick,209,Celta Vigo,,,['2f1d5f8f-9368-4c73-b991-a3e308f3a38f'],,"[68.4, 22.4]",6801.0,Pedro Pablo Hernández,19.0,Center Attacking Midfield,23785.0,Théo Bongonda Mbul''Ofeko Batombo,21.01904,-1.1071488,1.0,Ground Pass,"[77.8, 3.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2156.981,3.6380000000003747,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6991158851097915
