id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,off_camera,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,under_pressure,ball_receipt_outcome_id,ball_receipt_outcome_name,dribble_outcome_id,dribble_outcome_name,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,out,pass_aerial_won,dribble_overrun,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,clearance_head,shot_statsbomb_xg,shot_end_location,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_inswinging,shot_key_pass_id,shot_aerial_won,shot_one_on_one,dribble_no_touch,clearance_left_foot,ball_recovery_recovery_failure,pass_cut_back,pass_through_ball,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_straight,pass_deflected,pass_outswinging,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,pitch_control_score
82691654-7a69-414b-bc43-c1c716dafe9a,3060,2,00:20:13.179,65,13,127,1.2,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,['fa7bc6df-d287-4852-a07c-0417ec8449df'],,"[85.8, 50.2]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,26009.0,Roberto Soldado Rillo,14.871785,0.5208142,1.0,Ground Pass,"[98.7, 57.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1213.179,1.8269999999999982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.15574391317592284
fa7bc6df-d287-4852-a07c-0417ec8449df,3061,2,00:20:14.379,65,14,127,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['82691654-7a69-414b-bc43-c1c716dafe9a'],,"[98.7, 57.6]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.379,1.199999999999818,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.03384478905933186
782d3306-201c-4397-883a-c569e5f09035,3062,2,00:20:14.379,65,14,127,1.388527,43,Carry,222,Villarreal,1,Regular Play,222,Villarreal,,,"['226a6f91-f921-4d97-8b91-b1609c058798', 'fa7bc6df-d287-4852-a07c-0417ec8449df']",,"[98.7, 57.6]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,"[97.3, 58.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1214.379,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.49118778527160867
226a6f91-f921-4d97-8b91-b1609c058798,3063,2,00:20:15.768,65,15,127,0.528675,30,Pass,222,Villarreal,1,Regular Play,222,Villarreal,,,"['3b8397f7-fd23-4368-9064-50d7c5067052', '4e214445-0edb-4be9-90ad-bc8c433fa910']",,"[97.3, 58.7]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,6735.0,Adrián López Álvarez,19.632881,-0.85388297,2.0,Low Pass,"[110.2, 43.9]",40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.768,1.3890000000001237,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5482188126055624
3b8397f7-fd23-4368-9064-50d7c5067052,3064,2,00:20:16.296,65,16,127,,42,Ball Receipt*,222,Villarreal,1,Regular Play,222,Villarreal,,,['226a6f91-f921-4d97-8b91-b1609c058798'],,"[110.9, 37.1]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.296,0.52800000000002,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3710835185205218
4e214445-0edb-4be9-90ad-bc8c433fa910,3065,2,00:20:16.296,65,16,127,0.0,9,Clearance,222,Villarreal,1,Regular Play,208,Las Palmas,,,['226a6f91-f921-4d97-8b91-b1609c058798'],,"[9.9, 36.2]",7907.0,Pedro Bigas Rigo,5.0,Left Center Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,37.0,Head,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.296,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44562413157805214
3418a510-ee44-41e7-aaba-ecb665080231,3066,2,00:20:16.785,65,16,127,0.0,9,Clearance,222,Villarreal,1,Regular Play,208,Las Palmas,,,,,"[9.6, 41.7]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,37.0,Head,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.785,0.48900000000003274,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33837617732810565
03d18ef1-f8b9-45fb-882f-331659f9986e,3067,2,00:20:17.976,65,17,127,0.325652,17,Pressure,222,Villarreal,1,Regular Play,208,Las Palmas,,,['ea44b3f5-c4ba-4ebe-8e7d-88ff94015fd1'],,"[21.4, 37.1]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.976,1.191000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.639010012447345
ea44b3f5-c4ba-4ebe-8e7d-88ff94015fd1,3068,2,00:20:18.301,65,18,127,0.4,17,Pressure,222,Villarreal,1,Regular Play,222,Villarreal,,,"['03d18ef1-f8b9-45fb-882f-331659f9986e', 'e3432735-d58c-4b33-827e-c190625a7883']",,"[100.3, 44.2]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.301,0.3249999999998181,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.15520739408575768
e3432735-d58c-4b33-827e-c190625a7883,3069,2,00:20:18.344,65,18,127,0.0,10,Interception,222,Villarreal,1,Regular Play,208,Las Palmas,,,['ea44b3f5-c4ba-4ebe-8e7d-88ff94015fd1'],,"[21.4, 34.3]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,True,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1218.344,0.04300000000012005,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.17165901420753849
bac4c39d-400d-4546-b803-d2987feeb651,3070,2,00:20:19.206,65,19,128,0.0,2,Ball Recovery,208,Las Palmas,1,Regular Play,208,Las Palmas,,,,,"[16.0, 36.9]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.206,0.8619999999998527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42238056084568154
d9f7c9a9-66c1-48c3-b6da-303d4b6a1df6,3071,2,00:20:19.206,65,19,128,0.388349,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['3439ce3c-9219-4223-8834-92dc6229f8a7', 'bac4c39d-400d-4546-b803-d2987feeb651']",,"[16.0, 36.9]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,,,,,,,,,,,,"[15.7, 36.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.206,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29476080426776874
3439ce3c-9219-4223-8834-92dc6229f8a7,3072,2,00:20:19.594,65,19,128,0.862592,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3f23ae99-5a06-4445-b5de-fc03ea9a2740'],,"[15.7, 36.7]",24144.0,Ángel Montoro Sánchez,9.0,Right Defensive Midfield,10755.0,Jonathan Viera Ramos,7.102816,0.028161567,1.0,Ground Pass,"[22.8, 36.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1219.594,0.38800000000014734,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7022623585247099
3f23ae99-5a06-4445-b5de-fc03ea9a2740,3073,2,00:20:20.457,65,20,128,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['3439ce3c-9219-4223-8834-92dc6229f8a7'],,"[22.8, 36.9]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.457,0.8630000000000564,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4253202145813306
f5640a1f-3f45-42e8-93b2-ecf9a945a598,3074,2,00:20:20.457,65,20,128,2.787223,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['004422c8-3270-43cb-9076-c7261e60c7f6', '3f23ae99-5a06-4445-b5de-fc03ea9a2740', '96794fef-c82e-4a39-b056-406b44714c83']",,"[22.8, 36.9]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,,,,,,,,,,,,"[32.9, 45.8]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220.457,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44799662460493817
96794fef-c82e-4a39-b056-406b44714c83,3075,2,00:20:21.652,65,21,128,0.739466,17,Pressure,208,Las Palmas,1,Regular Play,222,Villarreal,,,['f5640a1f-3f45-42e8-93b2-ecf9a945a598'],,"[91.1, 41.4]",26009.0,Roberto Soldado Rillo,24.0,Left Center Forward,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.652,1.1949999999999363,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.513157753562736
004422c8-3270-43cb-9076-c7261e60c7f6,3076,2,00:20:23.244,65,23,128,1.145488,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['51911d90-7602-4d6b-b15e-d5743b51d83b'],,"[32.9, 45.8]",10755.0,Jonathan Viera Ramos,19.0,Center Attacking Midfield,6934.0,Jerónimo Figueroa Cabrera,11.175867,1.6873823,1.0,Ground Pass,"[31.6, 56.9]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1223.244,1.5919999999998709,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.8923919497124461
51911d90-7602-4d6b-b15e-d5743b51d83b,3077,2,00:20:24.390,65,24,128,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['004422c8-3270-43cb-9076-c7261e60c7f6'],,"[31.6, 56.9]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.39,1.1460000000001855,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7461616384411557
eee6f18d-6541-4a78-9dda-37a9fdc4fbf6,3078,2,00:20:24.390,65,24,128,0.582991,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['1b322ddd-5428-462c-9d59-f81046648e50', '51911d90-7602-4d6b-b15e-d5743b51d83b']",,"[31.6, 56.9]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,,,,,,,,,,,,"[31.6, 56.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.39,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.39615498004464944
1b322ddd-5428-462c-9d59-f81046648e50,3079,2,00:20:24.973,65,24,128,1.429142,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4e2f14b9-969a-44c6-8c90-d8f9ad35b636'],,"[31.6, 56.9]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,27251.0,Francisco José Perdomo Borges,16.570456,1.245229,1.0,Ground Pass,"[36.9, 72.6]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.973,0.5829999999998563,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.988949027845109
4e2f14b9-969a-44c6-8c90-d8f9ad35b636,3080,2,00:20:26.402,65,26,128,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1b322ddd-5428-462c-9d59-f81046648e50'],,"[36.9, 72.6]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.402,1.4290000000000873,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7635483709088324
41261381-0450-4ca3-a70b-dcefa408833e,3081,2,00:20:26.402,65,26,128,6.743683,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['317e440b-1ba7-4671-83d7-7926d2de587c', '4e2f14b9-969a-44c6-8c90-d8f9ad35b636', 'a6eb8230-d869-4841-9b34-ad379cdf7822']",,"[36.9, 72.6]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,"[50.8, 61.2]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1226.402,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3439096998243193
317e440b-1ba7-4671-83d7-7926d2de587c,3082,2,00:20:31.307,65,31,128,0.579921,17,Pressure,208,Las Palmas,1,Regular Play,222,Villarreal,,,['41261381-0450-4ca3-a70b-dcefa408833e'],,"[69.3, 21.5]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1231.307,4.904999999999973,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7708235942536674
a6eb8230-d869-4841-9b34-ad379cdf7822,3083,2,00:20:33.146,65,33,128,0.0,3,Dispossessed,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['475c719b-6016-479a-8cb9-b9e0f51cd2f4'],,"[50.8, 61.2]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.146,1.8389999999999418,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7632120275513188
475c719b-6016-479a-8cb9-b9e0f51cd2f4,3084,2,00:20:33.146,65,33,128,0.0,4,Duel,208,Las Palmas,1,Regular Play,222,Villarreal,,,['a6eb8230-d869-4841-9b34-ad379cdf7822'],,"[69.3, 18.9]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,True,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.146,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5855440060121399
9e53c043-14e2-4630-814d-17d1da0128be,3085,2,00:20:33.146,65,33,128,1.735737,43,Carry,208,Las Palmas,1,Regular Play,222,Villarreal,,,"['475c719b-6016-479a-8cb9-b9e0f51cd2f4', '573cf117-afe8-4b48-b44d-5669e6a7465c', '612b9c38-9973-4413-9aa5-3384b4b2c644']",,"[69.3, 18.9]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,,,,,,,,,,,,"[69.4, 25.7]",,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.146,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.1885123435462548
612b9c38-9973-4413-9aa5-3384b4b2c644,3086,2,00:20:33.221,65,33,128,0.469596,17,Pressure,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['9e53c043-14e2-4630-814d-17d1da0128be'],,"[50.0, 63.1]",27251.0,Francisco José Perdomo Borges,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.221,0.07500000000004547,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.10038819914046493
573cf117-afe8-4b48-b44d-5669e6a7465c,3087,2,00:20:34.881,65,34,128,1.2,30,Pass,208,Las Palmas,1,Regular Play,222,Villarreal,,,['e2c5b48b-4163-403b-9bce-5e3a81e352ca'],,"[69.4, 25.7]",6622.0,Tomás Pina Isla,9.0,Right Defensive Midfield,22819.0,Bruno Soriano Llido,19.80404,0.90709597,1.0,Ground Pass,"[81.6, 41.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.881,1.6600000000000819,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.06241507286952863
e2c5b48b-4163-403b-9bce-5e3a81e352ca,3088,2,00:20:36.081,65,36,128,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,222,Villarreal,,,['573cf117-afe8-4b48-b44d-5669e6a7465c'],,"[81.6, 41.3]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.081,1.199999999999818,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8688786611571379
6e0e2384-1440-41a0-9614-27106eca60f8,3089,2,00:20:36.081,65,36,128,3.248478,43,Carry,208,Las Palmas,1,Regular Play,222,Villarreal,,,"['4b8859a7-8d09-4aac-83ea-8e8c835af94f', 'e2c5b48b-4163-403b-9bce-5e3a81e352ca']",,"[81.6, 41.3]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,,,,,,,,,,,,"[86.9, 35.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.081,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2703353883235984
4b8859a7-8d09-4aac-83ea-8e8c835af94f,3090,2,00:20:39.330,65,39,128,0.711168,30,Pass,208,Las Palmas,1,Regular Play,222,Villarreal,,,"['04dad925-2c55-4c5d-8230-ecd80ae06209', '82e15ae9-9896-486b-a5e6-bfe39ec9fdef']",,"[86.9, 35.3]",22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,6735.0,Adrián López Álvarez,16.101242,0.6310794,1.0,Ground Pass,"[99.9, 44.8]",38.0,Left Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1239.33,3.2490000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.294320091969687
82e15ae9-9896-486b-a5e6-bfe39ec9fdef,3091,2,00:20:40.041,65,40,128,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,222,Villarreal,,,['4b8859a7-8d09-4aac-83ea-8e8c835af94f'],,"[103.9, 51.9]",6735.0,Adrián López Álvarez,22.0,Right Center Forward,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.041,0.7110000000000127,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.44135052401655583
04dad925-2c55-4c5d-8230-ecd80ae06209,3092,2,00:20:40.041,65,40,128,0.0,10,Interception,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['4b8859a7-8d09-4aac-83ea-8e8c835af94f'],,"[20.2, 35.3]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,True,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.041,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.5819529729535339
7fa88426-d19e-4167-acd5-bbb5f244458a,3093,2,00:20:40.041,65,40,128,3.171202,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['04dad925-2c55-4c5d-8230-ecd80ae06209', '33711e5c-07ee-4209-8d6c-c0afcd857644']",,"[20.2, 35.3]",26448.0,Javier Garrido Behovide,6.0,Left Back,,,,,,,,,,,,"[32.4, 49.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.041,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9238166226723948
33711e5c-07ee-4209-8d6c-c0afcd857644,3094,2,00:20:43.212,65,43,128,1.279932,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['2403b1fc-2f1f-4339-856e-d95ac29116e5'],,"[32.4, 49.8]",26448.0,Javier Garrido Behovide,6.0,Left Back,6934.0,Jerónimo Figueroa Cabrera,17.381887,1.199905,1.0,Ground Pass,"[38.7, 66.0]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1243.212,3.171000000000049,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.5759857709452388
2403b1fc-2f1f-4339-856e-d95ac29116e5,3095,2,00:20:44.492,65,44,128,,42,Ball Receipt*,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['33711e5c-07ee-4209-8d6c-c0afcd857644'],,"[38.7, 66.0]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.492,1.2799999999999727,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5313070499745979
a4d66a26-d1e0-459c-bf1f-2eeb83d514bd,3096,2,00:20:44.492,65,44,128,3.571253,43,Carry,208,Las Palmas,1,Regular Play,208,Las Palmas,,,"['2403b1fc-2f1f-4339-856e-d95ac29116e5', 'd14b21b6-89bf-4bc9-824a-1a00dba682c9']",,"[38.7, 66.0]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,,,,,,,,,,,,"[36.6, 56.5]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.492,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7666480294542541
d14b21b6-89bf-4bc9-824a-1a00dba682c9,3097,2,00:20:48.063,65,48,128,0.991129,30,Pass,208,Las Palmas,1,Regular Play,208,Las Palmas,,,['1cecbf9e-0bf1-41e2-93b4-225c71e58aa5'],,"[36.6, 56.5]",6934.0,Jerónimo Figueroa Cabrera,11.0,Left Defensive Midfield,26448.0,Javier Garrido Behovide,6.5490456,-3.0191317,1.0,Ground Pass,"[30.1, 55.7]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.063,3.57100000000014,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7606730326407303
