id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,pass_outcome_id,pass_outcome_name,under_pressure,clearance_body_part_id,clearance_body_part_name,clearance_head,counterpress,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,clearance_right_foot,out,foul_committed_type_id,foul_committed_type_name,pass_cut_back,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_outcome_id,dribble_outcome_name,off_camera,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,pass_switch,pass_cross,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,block_offensive,pass_inswinging,pass_through_ball,foul_committed_advantage,foul_won_advantage,shot_aerial_won,pass_miscommunication,goalkeeper_technique_id,goalkeeper_technique_name,clearance_aerial_won,pass_no_touch,pass_goal_assist,shot_first_time,dribble_overrun,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_offensive,dribble_nutmeg,shot_open_goal,injury_stoppage_in_chain,player_off_permanent,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Error,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
2267a5cf-ec9c-405c-ae14-7a921a71201e,1513,2,00:04:45.584,49,45,99,0.0,14,Dribble,1049,Granada,3,From Free Kick,1049,Granada,,,['4e540a01-1b2e-4010-ab38-fa5e7751e85e'],"[44.7, 44.2]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.584,0.0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6111045832123672
d8eb983a-613c-4be1-8fbc-428b27e3b1c9,1514,2,00:04:45.584,49,45,99,1.703942,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['2267a5cf-ec9c-405c-ae14-7a921a71201e', '4e540a01-1b2e-4010-ab38-fa5e7751e85e', '5c713ac8-ac68-4bcf-afd6-54edd83ba3e2']","[44.7, 44.2]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,"[48.6, 45.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.584,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.42821543122336236
5c713ac8-ac68-4bcf-afd6-54edd83ba3e2,1515,2,00:04:47.288,49,47,99,1.430022,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['570bef96-463f-4643-b89e-624feb26a91a'],"[48.6, 45.7]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,6847.0,Adalberto Peñaranda Maestre,22.339651,-0.5097072,1.0,Ground Pass,"[68.1, 34.8]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287.288,1.7040000000000077,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.3902850508611998
9dc844e7-81f2-4a81-a5f8-81adb73f01a3,1516,2,00:04:48.564,49,48,99,0.469951,17,Pressure,1049,Granada,3,From Free Kick,322,Eibar,,,"['570bef96-463f-4643-b89e-624feb26a91a', 'd4c9767a-7fea-483a-8914-8ca095b12b62']","[50.1, 44.4]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.564,1.2760000000000105,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7023044356955618
570bef96-463f-4643-b89e-624feb26a91a,1517,2,00:04:48.718,49,48,99,,42,Ball Receipt*,1049,Granada,3,From Free Kick,1049,Granada,,,"['5c713ac8-ac68-4bcf-afd6-54edd83ba3e2', '9dc844e7-81f2-4a81-a5f8-81adb73f01a3']","[68.1, 34.8]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.718,0.15399999999999636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4230480911918305
d4c9767a-7fea-483a-8914-8ca095b12b62,1518,2,00:04:48.718,49,48,99,0.08,30,Pass,1049,Granada,3,From Free Kick,1049,Granada,,,['9dc844e7-81f2-4a81-a5f8-81adb73f01a3'],"[67.4, 34.4]",6847.0,Adalberto Peñaranda Maestre,22.0,Right Center Forward,,,1.4142135,2.3561945,1.0,Ground Pass,"[66.4, 35.4]",40.0,Right Foot,,,,77.0,Unknown,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.718,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.4849168990224486
9e80f7b2-c288-4cee-b589-aff8144bca6d,1519,2,00:04:50.309,49,50,99,0.410992,17,Pressure,1049,Granada,3,From Free Kick,322,Eibar,,,"['76361229-f6b9-4f81-9cce-e35c0fe5d4ec', 'a86cb2f1-264e-42da-a441-360a011a8099']","[42.2, 42.5]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.309,1.5910000000000082,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7478542995457451
a86cb2f1-264e-42da-a441-360a011a8099,1520,2,00:04:50.685,49,50,99,0.0,2,Ball Recovery,1049,Granada,3,From Free Kick,1049,Granada,,,['9e80f7b2-c288-4cee-b589-aff8144bca6d'],"[80.1, 37.6]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.685,0.37599999999997635,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8625458820323766
76361229-f6b9-4f81-9cce-e35c0fe5d4ec,1521,2,00:04:50.685,49,50,99,0.097987,43,Carry,1049,Granada,3,From Free Kick,1049,Granada,,,"['9e80f7b2-c288-4cee-b589-aff8144bca6d', 'a86cb2f1-264e-42da-a441-360a011a8099', 'f5233322-02d8-4e4f-9a22-db2789d9b388']","[80.1, 37.6]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,"[78.1, 37.6]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.685,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8058428596886648
f5233322-02d8-4e4f-9a22-db2789d9b388,1522,2,00:04:50.783,49,50,99,0.0,14,Dribble,1049,Granada,3,From Free Kick,1049,Granada,,,['c544c0cc-b372-4c8c-974a-c4908340e9c5'],"[78.1, 37.6]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.783,0.09800000000001319,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3538341495250049
c544c0cc-b372-4c8c-974a-c4908340e9c5,1523,2,00:04:50.783,49,50,100,0.0,4,Duel,322,Eibar,1,Regular Play,322,Eibar,,,['f5233322-02d8-4e4f-9a22-db2789d9b388'],"[42.0, 42.5]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,11.0,Tackle,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.783,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5095604124047145
93609871-9cbb-4403-9810-1389da8f5830,1524,2,00:04:50.783,49,50,100,0.795874,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['93812892-cbc4-42f7-98b2-66a0c619fb6b', 'c544c0cc-b372-4c8c-974a-c4908340e9c5']","[42.0, 42.5]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,,,,,,,,,,,,"[40.1, 44.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.783,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.842993262318152
93812892-cbc4-42f7-98b2-66a0c619fb6b,1525,2,00:04:51.579,49,51,100,2.439613,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,['515f844d-1447-4d55-988d-a8fc2bbf1609'],"[40.1, 44.3]",6837.0,Mauro Javier Dos Santos,3.0,Right Center Back,10763.0,Asier Riesgo Unamuno,22.959312,-3.0237205,1.0,Ground Pass,"[17.3, 41.6]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.579,0.7959999999999923,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06266814818205413
515f844d-1447-4d55-988d-a8fc2bbf1609,1526,2,00:04:54.019,49,54,100,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['93812892-cbc4-42f7-98b2-66a0c619fb6b'],"[17.3, 41.6]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.019,2.4399999999999977,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.06443115749181016
dfcf117d-cd03-475e-bf21-5dc363f16f0f,1527,2,00:04:54.019,49,54,100,0.04,43,Carry,322,Eibar,1,Regular Play,322,Eibar,,,"['092efb30-182a-487d-b4d6-346988da3409', '515f844d-1447-4d55-988d-a8fc2bbf1609']","[17.3, 41.6]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,,,,,,,,,,,,"[17.3, 41.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.019,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3429974392473589
092efb30-182a-487d-b4d6-346988da3409,1528,2,00:04:54.059,49,54,100,3.578435,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['5bc7eba3-2c2f-4fe6-9d57-cafcc2a9ae77', '99bc088e-9384-4806-b7de-0bce071d0466']","[17.3, 41.6]",10763.0,Asier Riesgo Unamuno,1.0,Goalkeeper,6700.0,Sergio Enrich Ametller,65.520226,-0.45340905,3.0,High Pass,"[76.2, 12.9]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.059,0.040000000000020464,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5459069247170771
99bc088e-9384-4806-b7de-0bce071d0466,1529,2,00:04:57.637,49,57,100,,42,Ball Receipt*,322,Eibar,1,Regular Play,322,Eibar,,,['092efb30-182a-487d-b4d6-346988da3409'],"[75.0, 12.9]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.637,3.5779999999999745,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.29356768783988774
7b421ecf-a8e7-4eac-a641-1c63979dd6de,1530,2,00:04:57.637,49,57,100,0.0,4,Duel,322,Eibar,1,Regular Play,322,Eibar,,,['5bc7eba3-2c2f-4fe6-9d57-cafcc2a9ae77'],"[76.2, 12.9]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,297.637,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8001049695902449
5bc7eba3-2c2f-4fe6-9d57-cafcc2a9ae77,1531,2,00:04:57.637,49,57,100,0.0,9,Clearance,322,Eibar,1,Regular Play,1049,Granada,,,"['092efb30-182a-487d-b4d6-346988da3409', '7b421ecf-a8e7-4eac-a641-1c63979dd6de']","[43.9, 67.2]",26781.0,Diego Mainz García,3.0,Right Center Back,,,,,,,,,,,,,,,True,37.0,Head,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,297.637,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.811713562076711
a629aa76-1ab1-4601-8cf3-ea2b233c076a,1532,2,00:05:21.424,50,21,101,1.3721,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,['e5515ed7-ee9a-48f7-b7f2-a582401582e4'],"[69.8, 0.1]",6675.0,Antonio Manuel Luna Rodríguez,6.0,Left Back,6566.0,Borja González Tomás,26.84865,0.5972999,2.0,Low Pass,"[92.0, 15.2]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.424,23.786999999999978,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.49121152654722433
697f0fd4-17c0-40cb-bb7f-d3f4e451a89c,1533,2,00:05:22.548,50,22,101,0.617531,17,Pressure,322,Eibar,4,From Throw In,1049,Granada,,,"['68fb07d6-2cec-4346-b82d-326bcfe430e7', 'e5515ed7-ee9a-48f7-b7f2-a582401582e4']","[26.8, 63.6]",6702.0,David Rodríguez Lombán,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.548,1.1240000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7445593356288018
e5515ed7-ee9a-48f7-b7f2-a582401582e4,1534,2,00:05:22.796,50,22,101,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,"['697f0fd4-17c0-40cb-bb7f-d3f4e451a89c', 'a629aa76-1ab1-4601-8cf3-ea2b233c076a']","[92.0, 15.2]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.796,0.24799999999999045,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.497218406764361
68fb07d6-2cec-4346-b82d-326bcfe430e7,1535,2,00:05:22.796,50,22,101,0.999241,43,Carry,322,Eibar,4,From Throw In,322,Eibar,,,"['486121a4-e2ad-41e6-941f-ddf51b05ae7e', '697f0fd4-17c0-40cb-bb7f-d3f4e451a89c', 'e5515ed7-ee9a-48f7-b7f2-a582401582e4']","[92.0, 15.2]",6566.0,Borja González Tomás,24.0,Left Center Forward,,,,,,,,,,,,"[91.9, 15.7]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322.796,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.937496875431925
486121a4-e2ad-41e6-941f-ddf51b05ae7e,1536,2,00:05:23.795,50,23,101,1.500972,30,Pass,322,Eibar,4,From Throw In,322,Eibar,,,"['bbae654e-fba1-4e91-a7a6-0171278fe7f3', 'd8c6ca26-3c02-4f4a-9a32-8f13f17ece26']","[91.9, 15.7]",6566.0,Borja González Tomás,24.0,Left Center Forward,5687.0,Takashi Inui,14.3628,0.81986725,1.0,Ground Pass,"[101.7, 26.2]",40.0,Right Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,323.795,0.9990000000000236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8934046776330643
bbae654e-fba1-4e91-a7a6-0171278fe7f3,1537,2,00:05:25.296,50,25,101,,42,Ball Receipt*,322,Eibar,4,From Throw In,322,Eibar,,,['486121a4-e2ad-41e6-941f-ddf51b05ae7e'],"[101.5, 28.2]",5687.0,Takashi Inui,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.296,1.5009999999999764,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08808506050431741
d8c6ca26-3c02-4f4a-9a32-8f13f17ece26,1538,2,00:05:25.296,50,25,101,0.0,10,Interception,322,Eibar,4,From Throw In,1049,Granada,,,['486121a4-e2ad-41e6-941f-ddf51b05ae7e'],"[18.4, 53.9]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.296,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7766593546727517
669c5902-dd62-4c26-ba72-f2caf71b182f,1539,2,00:05:25.296,50,25,101,5.545843,43,Carry,322,Eibar,4,From Throw In,1049,Granada,,,"['2e61bd50-75c2-4915-b603-f7065a6e8534', '85ebb87b-7452-4612-b1c1-533155caf1bd', 'd8c6ca26-3c02-4f4a-9a32-8f13f17ece26']","[18.4, 53.9]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,"[28.9, 75.5]",,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325.296,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5210396752439648
2e61bd50-75c2-4915-b603-f7065a6e8534,1540,2,00:05:28.169,50,28,101,2.67329,17,Pressure,322,Eibar,4,From Throw In,322,Eibar,,,"['669c5902-dd62-4c26-ba72-f2caf71b182f', '85ebb87b-7452-4612-b1c1-533155caf1bd']","[103.1, 24.6]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328.169,2.8729999999999905,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7059923784131471
85ebb87b-7452-4612-b1c1-533155caf1bd,1541,2,00:05:30.842,50,30,101,0.0,3,Dispossessed,322,Eibar,4,From Throw In,1049,Granada,,,"['2e61bd50-75c2-4915-b603-f7065a6e8534', '59d57760-5164-4ac1-95cf-56c00cc3a34b']","[28.9, 75.5]",4546.0,Dimitri Foulquier,2.0,Right Back,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.842,2.673000000000002,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2385355159989565
59d57760-5164-4ac1-95cf-56c00cc3a34b,1542,2,00:05:30.842,50,30,101,0.0,4,Duel,322,Eibar,4,From Throw In,322,Eibar,,,['85ebb87b-7452-4612-b1c1-533155caf1bd'],"[91.2, 4.6]",6700.0,Sergio Enrich Ametller,22.0,Right Center Forward,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,11.0,Tackle,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.842,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19365076443831442
2ecca879-2121-43ab-9dcd-fa990c275786,1543,2,00:05:50.901,50,50,102,1.574857,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,['266a0add-33d4-4128-bdd3-d00879ca43b5'],"[28.4, 80.0]",4546.0,Dimitri Foulquier,2.0,Right Back,26387.0,Edgar Antonio Méndez Ortega,22.210358,-0.16736925,3.0,High Pass,"[50.3, 76.3]",,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.901,20.059000000000026,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8043402153814495
266a0add-33d4-4128-bdd3-d00879ca43b5,1544,2,00:05:52.475,50,52,102,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['2ecca879-2121-43ab-9dcd-fa990c275786'],"[50.3, 76.3]",26387.0,Edgar Antonio Méndez Ortega,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.475,1.5740000000000123,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5611375936224295
871d6e10-23cf-4cdb-8a10-23f857656aef,1545,2,00:05:52.475,50,52,102,1.694999,30,Pass,1049,Granada,4,From Throw In,1049,Granada,,,"['6f9aa417-d0cb-44a9-9827-644d85c477bf', '99ff92b1-ae58-472a-a870-7c184b938184']","[50.3, 76.3]",26387.0,Edgar Antonio Méndez Ortega,12.0,Right Midfield,3160.0,Rene Krhin,7.3539104,-1.1801893,3.0,High Pass,"[53.1, 69.5]",37.0,Head,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.475,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.06414722722715283
6f9aa417-d0cb-44a9-9827-644d85c477bf,1546,2,00:05:54.170,50,54,102,,42,Ball Receipt*,1049,Granada,4,From Throw In,1049,Granada,,,['871d6e10-23cf-4cdb-8a10-23f857656aef'],"[50.3, 68.3]",3160.0,Rene Krhin,9.0,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.17,1.6949999999999932,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.04836704051693108
99ff92b1-ae58-472a-a870-7c184b938184,1547,2,00:05:54.170,50,54,103,1.245146,30,Pass,322,Eibar,1,Regular Play,322,Eibar,,,"['3aafec1f-2f97-4897-9251-c5d74c61eb8f', '871d6e10-23cf-4cdb-8a10-23f857656aef']","[67.0, 10.6]",6557.0,Adrián González Morales,11.0,Left Defensive Midfield,6700.0,Sergio Enrich Ametller,8.910667,0.15776874,3.0,High Pass,"[75.8, 12.0]",37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.17,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7329682550276228
