id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,counterpress,interception_outcome_id,interception_outcome_name,out,shot_one_on_one,shot_open_goal,shot_statsbomb_xg,shot_end_location,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,off_camera,pass_technique_id,pass_technique_name,pass_outswinging,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,goalkeeper_end_location,pass_aerial_won,pass_cross,pass_switch,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_head,ball_recovery_recovery_failure,clearance_aerial_won,foul_won_defensive,pass_through_ball,foul_committed_advantage,foul_won_advantage,pass_no_touch,clearance_right_foot,dribble_overrun,bad_behaviour_card_id,bad_behaviour_card_name,foul_committed_card_id,foul_committed_card_name,pass_inswinging,dribble_nutmeg,pass_cut_back,pass_straight,shot_aerial_won,foul_committed_penalty,foul_won_penalty,pass_deflected,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,miscontrol_aerial_won,injury_stoppage_in_chain,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Own Goal Against,event_type_Own Goal For,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
37d0d544-f226-4fed-af51-c91023f18346,2897,2,00:22:50.551,67,50,139,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['6b201c67-3dc9-480a-a6ec-9060cc138fe9'],"[53.3, 40.9]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.551,1.4839999999999236,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2392163545934226
ba350d28-1220-4de5-b536-e5a842d625e1,2898,2,00:22:50.551,67,50,139,1.454664,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['37d0d544-f226-4fed-af51-c91023f18346', '88f344f3-5371-4856-af7b-57480580e4f2', 'b9034fab-29f5-4dcb-83b0-75e501b11231']","[53.3, 40.9]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,,,,,,,,,,,,"[46.3, 46.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1370.551,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4965278205371968
88f344f3-5371-4856-af7b-57480580e4f2,2899,2,00:22:51.252,67,51,139,3.197696,17,Pressure,208,Las Palmas,3,From Free Kick,207,Valencia,,,"['59e13912-33bc-4dda-be31-20e6d65c7f9e', '7ecf6a4c-a304-43b5-ab6d-bdf744fcc327', 'b9034fab-29f5-4dcb-83b0-75e501b11231', 'ba350d28-1220-4de5-b536-e5a842d625e1']","[71.6, 35.0]",10802.0,André Filipe Tavares Gomes,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1371.252,0.7010000000000218,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7009499206183029
b9034fab-29f5-4dcb-83b0-75e501b11231,2900,2,00:22:52.006,67,52,139,1.314364,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['59e13912-33bc-4dda-be31-20e6d65c7f9e', '88f344f3-5371-4856-af7b-57480580e4f2']","[46.3, 46.9]",3610.0,Roque Mesa Quevedo,10.0,Center Defensive Midfield,7692.0,Mauricio Lemos Merladet,15.121178,2.704566,1.0,Ground Pass,"[32.6, 53.3]",40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1372.006,0.7540000000001328,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.06668685904763705
59e13912-33bc-4dda-be31-20e6d65c7f9e,2901,2,00:22:53.320,67,53,139,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['88f344f3-5371-4856-af7b-57480580e4f2', 'b9034fab-29f5-4dcb-83b0-75e501b11231']","[32.6, 53.3]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.32,1.3139999999998508,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0835153842559807
7ecf6a4c-a304-43b5-ab6d-bdf744fcc327,2902,2,00:22:53.320,67,53,139,4.66832,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['59e13912-33bc-4dda-be31-20e6d65c7f9e', '88f344f3-5371-4856-af7b-57480580e4f2', 'ebeda2c1-ec67-40d8-a3ad-443f23bc6c36']","[32.6, 53.3]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,,,,,,,,,,,,"[42.0, 45.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1373.32,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7612921216405097
ebeda2c1-ec67-40d8-a3ad-443f23bc6c36,2903,2,00:22:57.989,67,57,139,2.100595,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['1201c698-bdbd-44d6-8aa8-7a7be4043e11', 'd37074a0-9613-43f6-a413-cb85d6dbcff8']","[42.0, 45.4]",7692.0,Mauricio Lemos Merladet,3.0,Right Center Back,6934.0,Jerónimo Figueroa Cabrera,38.475967,-0.8074534,3.0,High Pass,"[68.6, 17.6]",40.0,Right Foot,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1377.989,4.669000000000096,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08991468093092292
1201c698-bdbd-44d6-8aa8-7a7be4043e11,2904,2,00:23:00.089,68,0,139,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['ebeda2c1-ec67-40d8-a3ad-443f23bc6c36'],"[67.9, 12.9]",6934.0,Jerónimo Figueroa Cabrera,16.0,Left Midfield,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.089,2.099999999999909,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5673769550903136
d37074a0-9613-43f6-a413-cb85d6dbcff8,2905,2,00:23:00.089,68,0,139,0.415729,30,Pass,208,Las Palmas,3,From Free Kick,207,Valencia,,,"['8e24ed94-1077-4753-9e31-b3d3a6acc182', 'ebeda2c1-ec67-40d8-a3ad-443f23bc6c36']","[51.5, 62.5]",6663.0,Antonio Barragán Fernández,2.0,Right Back,18724.0,Sofiane Feghouli,8.348653,-0.8192835,1.0,Ground Pass,"[57.2, 56.4]",40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.089,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.09990003381145851
8e24ed94-1077-4753-9e31-b3d3a6acc182,2906,2,00:23:00.505,68,0,139,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,207,Valencia,,,['d37074a0-9613-43f6-a413-cb85d6dbcff8'],"[57.2, 56.4]",18724.0,Sofiane Feghouli,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.505,0.41600000000016735,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9116111293940652
a6ee0a80-d701-41e3-8703-26528b879fa7,2907,2,00:23:00.505,68,0,139,1.396259,43,Carry,208,Las Palmas,3,From Free Kick,207,Valencia,,,"['5b4e6a12-88d9-4752-a480-f5f984edc2fc', '8e24ed94-1077-4753-9e31-b3d3a6acc182', 'afc5dd0f-2de8-4ca6-bd14-cac7d7fbe80d']","[57.2, 56.4]",18724.0,Sofiane Feghouli,12.0,Right Midfield,,,,,,,,,,,,"[55.7, 55.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.505,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.33689942178786136
5b4e6a12-88d9-4752-a480-f5f984edc2fc,2908,2,00:23:00.749,68,0,139,0.904734,17,Pressure,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['a6ee0a80-d701-41e3-8703-26528b879fa7'],"[67.3, 25.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1380.749,0.2439999999999145,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.15259852989697242
afc5dd0f-2de8-4ca6-bd14-cac7d7fbe80d,2909,2,00:23:01.901,68,1,139,0.0,3,Dispossessed,208,Las Palmas,3,From Free Kick,207,Valencia,,,['664d2009-c507-4e2c-a80e-d04881991e28'],"[55.7, 55.8]",18724.0,Sofiane Feghouli,12.0,Right Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.901,1.1520000000000437,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.10257873757230507
664d2009-c507-4e2c-a80e-d04881991e28,2910,2,00:23:01.901,68,1,139,0.0,4,Duel,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['afc5dd0f-2de8-4ca6-bd14-cac7d7fbe80d'],"[64.4, 24.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,11.0,Tackle,4.0,Won,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.901,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7864831660798635
189b4be9-5d26-4668-9d12-acda00be238f,2911,2,00:23:01.901,68,1,139,2.719342,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['664d2009-c507-4e2c-a80e-d04881991e28', 'b23f1d1b-bd62-417d-ab14-ada5afc6fa8f', 'd1212999-2f70-486c-b81a-9c632461375b']","[64.4, 24.3]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[62.5, 23.8]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.901,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.22081335703855864
b23f1d1b-bd62-417d-ab14-ada5afc6fa8f,2912,2,00:23:02.269,68,2,139,1.648343,17,Pressure,208,Las Palmas,3,From Free Kick,207,Valencia,,,['189b4be9-5d26-4668-9d12-acda00be238f'],"[58.8, 60.1]",18724.0,Sofiane Feghouli,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1382.269,0.36799999999993815,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6489630507055272
d1212999-2f70-486c-b81a-9c632461375b,2913,2,00:23:04.621,68,4,139,1.040349,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['5e0cc03e-7556-40c9-8eab-aa61b1d7f270'],"[62.5, 23.8]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,6932.0,Dani Castellano Betancor,11.161541,-1.9662766,1.0,Ground Pass,"[58.2, 13.5]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1384.621,2.352000000000089,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.27832116492845926
5e0cc03e-7556-40c9-8eab-aa61b1d7f270,2914,2,00:23:05.661,68,5,139,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['d1212999-2f70-486c-b81a-9c632461375b'],"[58.2, 13.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.661,1.0399999999999636,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7524645490254426
23828562-7037-4bd0-af73-0817f087e4ad,2915,2,00:23:05.661,68,5,139,0.077816,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['5e0cc03e-7556-40c9-8eab-aa61b1d7f270', 'c16937c8-b8d6-4adc-8f35-2b4851f1b514']","[58.2, 13.5]",6932.0,Dani Castellano Betancor,6.0,Left Back,,,,,,,,,,,,"[56.3, 20.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.661,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09779648029714583
c16937c8-b8d6-4adc-8f35-2b4851f1b514,2916,2,00:23:05.739,68,5,139,1.419429,30,Pass,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['d194a66b-36b1-4aa0-9f0c-eca844b05f9d'],"[56.3, 20.2]",6932.0,Dani Castellano Betancor,6.0,Left Back,10755.0,Jonathan Viera Ramos,12.442669,0.23523238,2.0,Low Pass,"[68.4, 23.1]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1385.739,0.07799999999997453,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.6041433687375345
d194a66b-36b1-4aa0-9f0c-eca844b05f9d,2917,2,00:23:07.158,68,7,139,,42,Ball Receipt*,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['c16937c8-b8d6-4adc-8f35-2b4851f1b514'],"[68.4, 23.1]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.158,1.418999999999869,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6945892117133918
2a7949d2-383c-464d-a846-843c807a9a73,2918,2,00:23:07.158,68,7,139,4.218096,43,Carry,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,"['93c94169-560d-4d95-b5a3-7d8545988f81', 'af0c05e0-3944-44bf-8b03-206f1948035f', 'd194a66b-36b1-4aa0-9f0c-eca844b05f9d']","[68.4, 23.1]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[86.7, 4.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.158,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.37145619832902443
93c94169-560d-4d95-b5a3-7d8545988f81,2919,2,00:23:07.996,68,7,139,3.380851,17,Pressure,208,Las Palmas,3,From Free Kick,207,Valencia,,,['2a7949d2-383c-464d-a846-843c807a9a73'],"[37.2, 66.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1387.996,0.8380000000001928,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.7972969654208163
af0c05e0-3944-44bf-8b03-206f1948035f,2920,2,00:23:11.376,68,11,139,0.0,3,Dispossessed,208,Las Palmas,3,From Free Kick,208,Las Palmas,,,['b8835185-378c-4fc9-9a37-729300b1713d'],"[86.7, 4.6]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.376,3.3799999999998818,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5372370096125759
b8835185-378c-4fc9-9a37-729300b1713d,2921,2,00:23:11.376,68,11,139,0.0,4,Duel,208,Las Palmas,3,From Free Kick,207,Valencia,,,['af0c05e0-3944-44bf-8b03-206f1948035f'],"[33.4, 75.5]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,True,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.376,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.48395460318353223
a577c3b6-9e90-450f-8ebb-118975df023a,2922,2,00:23:26.129,68,26,140,1.148443,30,Pass,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['66032220-888a-4763-b374-1e47560a1119', 'd09e62a9-ba4a-4a13-8bbe-a4e2a5933c4a']","[106.1, 0.1]",6932.0,Dani Castellano Betancor,6.0,Left Back,6721.0,Willian José da Silva,11.462984,0.74837804,2.0,Low Pass,"[114.5, 7.9]",,,67.0,Throw-in,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.129,14.752999999999929,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.24433816869710256
d09e62a9-ba4a-4a13-8bbe-a4e2a5933c4a,2923,2,00:23:27.277,68,27,140,,42,Ball Receipt*,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['a577c3b6-9e90-450f-8ebb-118975df023a'],"[114.7, 10.9]",6721.0,Willian José da Silva,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.277,1.1480000000001382,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45421192090772633
66032220-888a-4763-b374-1e47560a1119,2924,2,00:23:27.277,68,27,140,0.0,10,Interception,208,Las Palmas,4,From Throw In,207,Valencia,,,['a577c3b6-9e90-450f-8ebb-118975df023a'],"[5.6, 72.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.277,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.6264173120047577
2d119d1d-7472-4e81-9d2b-d9641afdc395,2925,2,00:23:27.277,68,27,140,1.594422,43,Carry,208,Las Palmas,4,From Throw In,207,Valencia,,,"['66032220-888a-4763-b374-1e47560a1119', '8ccfe149-7ede-4e77-8d24-33ca8d7c43f3', 'f94a53e5-e9be-4290-980c-af6dd851fc0c']","[5.6, 72.2]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,"[12.3, 71.6]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1407.277,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3731088704955491
f94a53e5-e9be-4290-980c-af6dd851fc0c,2926,2,00:23:28.191,68,28,140,0.574037,17,Pressure,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['2d119d1d-7472-4e81-9d2b-d9641afdc395'],"[112.2, 8.2]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.191,0.9139999999999873,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5047860306468002
8ccfe149-7ede-4e77-8d24-33ca8d7c43f3,2927,2,00:23:28.872,68,28,140,0.0,14,Dribble,208,Las Palmas,4,From Throw In,207,Valencia,,,['2dbfff12-d30b-43a8-a37b-aec88fa3a245'],"[12.3, 71.6]",3638.0,Shkodran Mustafi,3.0,Right Center Back,,,,,,,,,,,,,True,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.872,0.68100000000004,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.99047394165657
2dbfff12-d30b-43a8-a37b-aec88fa3a245,2928,2,00:23:28.872,68,28,140,0.0,4,Duel,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['8ccfe149-7ede-4e77-8d24-33ca8d7c43f3'],"[107.8, 8.5]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,11.0,Tackle,4.0,Won,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.872,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9086062545274558
58a7a3fa-289a-4f3c-8fa6-2ed5be551751,2929,2,00:23:28.872,68,28,140,1.794954,43,Carry,208,Las Palmas,4,From Throw In,208,Las Palmas,,,"['2dbfff12-d30b-43a8-a37b-aec88fa3a245', '47d07a64-1856-4b8a-915f-167b8bee26b3', '7df14ebb-f925-417f-9204-02d6c2a4f12a']","[107.8, 8.5]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,"[108.7, 5.5]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408.872,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.285284827043488
7df14ebb-f925-417f-9204-02d6c2a4f12a,2930,2,00:23:29.864,68,29,140,0.990279,17,Pressure,208,Las Palmas,4,From Throw In,207,Valencia,,,"['47d07a64-1856-4b8a-915f-167b8bee26b3', '58a7a3fa-289a-4f3c-8fa6-2ed5be551751']","[9.2, 74.1]",6595.0,Daniel Parejo Muñoz,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1409.864,0.9919999999999618,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8758856876381157
47d07a64-1856-4b8a-915f-167b8bee26b3,2931,2,00:23:30.667,68,30,140,0.0,38,Miscontrol,208,Las Palmas,4,From Throw In,208,Las Palmas,,,['7df14ebb-f925-417f-9204-02d6c2a4f12a'],"[108.7, 5.5]",10755.0,Jonathan Viera Ramos,15.0,Left Center Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1410.667,0.8029999999998836,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.6360075853451748
