id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location,under_pressure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,counterpress,pass_outcome_id,pass_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,off_camera,interception_outcome_id,interception_outcome_name,out,pass_cross,pass_cut_back,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,clearance_head,pass_aerial_won,dribble_nutmeg,dribble_overrun,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_switch,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,pass_outswinging,shot_first_time,clearance_aerial_won,pass_miscommunication,clearance_left_foot,pass_inswinging,shot_one_on_one,pass_no_touch,miscontrol_aerial_won,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,shot_aerial_won,block_offensive,block_deflection,shot_open_goal,pass_goal_assist,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Pass,event_type_Player Off,event_type_Player On,event_type_Pressure,event_type_Shield,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
0347bfec-90b8-4fa6-8adc-340cd0ca2a01,1643,1,00:40:52.383,40,52,98,,42,Ball Receipt*,207,Valencia,8,From Keeper,207,Valencia,,,['850b1acf-e6fb-4b81-b256-492556ae500f'],"[56.0, 71.4]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.383,3.8840000000000146,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.45176226367638384
80e99f83-ac48-4fce-a98a-df5f5cf2c11f,1644,1,00:40:52.383,40,52,98,0.0,4,Duel,207,Valencia,8,From Keeper,207,Valencia,,,['cad1e9bc-2710-459c-868d-fa824a38b0a1'],"[57.2, 70.7]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.383,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6329877536242232
cad1e9bc-2710-459c-868d-fa824a38b0a1,1645,1,00:40:52.383,40,52,98,1.20739,30,Pass,207,Valencia,8,From Keeper,210,Real Sociedad,,,"['80e99f83-ac48-4fce-a98a-df5f5cf2c11f', '850b1acf-e6fb-4b81-b256-492556ae500f', 'a94b5370-373a-4565-90c3-8e68ddbd29f2']","[62.9, 9.4]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,13.32554,0.54428047,3.0,High Pass,"[74.3, 16.3]",,,64.0,Interception,,True,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2452.383,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.7413015591042118
a94b5370-373a-4565-90c3-8e68ddbd29f2,1646,1,00:40:53.590,40,53,98,0.0,2,Ball Recovery,207,Valencia,8,From Keeper,207,Valencia,,,['cad1e9bc-2710-459c-868d-fa824a38b0a1'],"[45.8, 63.8]",5741.0,Enzo Nicolás Pérez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.59,1.2070000000003347,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.347375388804088
b29721b4-6a85-4c71-bf52-6a02fa74b063,1647,1,00:40:53.590,40,53,98,1.484858,43,Carry,207,Valencia,8,From Keeper,207,Valencia,,,"['85bf9185-c42a-4e74-8a25-ef4b4b00368e', 'a94b5370-373a-4565-90c3-8e68ddbd29f2', 'e5d3b3cb-3721-47dd-91c3-def9f769e4ce']","[45.8, 63.8]",5741.0,Enzo Nicolás Pérez,11.0,Left Defensive Midfield,,,,,,,,,,,,"[39.5, 66.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.59,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.771125466180306
e5d3b3cb-3721-47dd-91c3-def9f769e4ce,1648,1,00:40:54.110,40,54,98,1.026478,17,Pressure,207,Valencia,8,From Keeper,210,Real Sociedad,,,"['85bf9185-c42a-4e74-8a25-ef4b4b00368e', 'b29721b4-6a85-4c71-bf52-6a02fa74b063']","[76.2, 16.0]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2454.11,0.5199999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.9791240430890769
85bf9185-c42a-4e74-8a25-ef4b4b00368e,1649,1,00:40:55.075,40,55,98,0.0,38,Miscontrol,207,Valencia,8,From Keeper,207,Valencia,,,['e5d3b3cb-3721-47dd-91c3-def9f769e4ce'],"[39.5, 66.3]",5741.0,Enzo Nicolás Pérez,11.0,Left Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.075,0.9649999999996908,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.36106819824488856
ebc22438-d3f9-4877-89df-2cd8ac5ac90d,1650,1,00:40:55.994,40,55,99,0.0,2,Ball Recovery,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,,"[75.0, 15.0]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.994,0.9190000000003238,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6269378920870015
77b01a49-00fd-4030-9245-e964f247e804,1651,1,00:40:55.994,40,55,99,2.114503,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['e424184e-a037-4d25-aad7-689f03f51d19', 'ebc22438-d3f9-4877-89df-2cd8ac5ac90d']","[75.0, 15.0]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,"[86.8, 21.0]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2455.994,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.08486203817340088
e424184e-a037-4d25-aad7-689f03f51d19,1652,1,00:40:58.108,40,58,99,1.792641,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['31f4c14b-d8f7-413b-8aea-b156c14b39bb'],"[86.8, 21.0]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,6899.0,Rubén Pardo Gutiérrez,20.089052,-0.6972877,1.0,Ground Pass,"[102.2, 8.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2458.108,2.1140000000000327,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.48582118248489414
31f4c14b-d8f7-413b-8aea-b156c14b39bb,1653,1,00:40:59.901,40,59,99,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['e424184e-a037-4d25-aad7-689f03f51d19'],"[102.2, 8.1]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.901,1.7929999999996653,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.16921049812171762
435be1dc-4ef4-4fb8-bd88-ab52f1960ebc,1654,1,00:40:59.901,40,59,99,2.962952,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['31f4c14b-d8f7-413b-8aea-b156c14b39bb', '916cc9ea-5bc0-453b-8721-9214f0704206']","[102.2, 8.1]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,,,,,,,,,,,,"[108.7, 8.8]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2459.901,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.8072084814543121
916cc9ea-5bc0-453b-8721-9214f0704206,1655,1,00:41:02.864,41,2,99,1.161404,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['496313d6-5120-4a81-973f-bcbecda5cf4d'],"[108.7, 8.8]",6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,8522.0,Armindo Tué Na Bangna,9.706183,2.659514,1.0,Ground Pass,"[100.1, 13.3]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2462.864,2.963000000000193,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1819231248025741
496313d6-5120-4a81-973f-bcbecda5cf4d,1656,1,00:41:04.025,41,4,99,,42,Ball Receipt*,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['916cc9ea-5bc0-453b-8721-9214f0704206'],"[100.1, 13.3]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.025,1.1610000000000582,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2750918464345464
026b0acf-292d-478b-ac7b-913a01181493,1657,1,00:41:04.025,41,4,99,2.197679,43,Carry,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,"['496313d6-5120-4a81-973f-bcbecda5cf4d', 'f0727860-2bb9-4e01-9dab-1cbb0a3cead8']","[100.1, 13.3]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,,,,,,,,,,"[106.8, 20.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2464.025,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.46716973613773627
f0727860-2bb9-4e01-9dab-1cbb0a3cead8,1658,1,00:41:06.223,41,6,99,1.565238,30,Pass,210,Real Sociedad,1,Regular Play,210,Real Sociedad,,,['bf8f2344-1fa1-44d5-97ce-475582bbcab3'],"[106.8, 20.2]",8522.0,Armindo Tué Na Bangna,21.0,Left Wing,,,18.855768,1.2188536,1.0,Ground Pass,"[113.3, 37.9]",40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2466.223,2.1979999999998654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.15654806001368526
bf8f2344-1fa1-44d5-97ce-475582bbcab3,1659,1,00:41:07.788,41,7,100,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,['f0727860-2bb9-4e01-9dab-1cbb0a3cead8'],"[6.8, 42.2]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.788,1.5650000000000546,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7233924603559387
91c86e55-d681-42b1-bab6-91ab1436d226,1660,1,00:41:07.788,41,7,100,2.84,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['bf8f2344-1fa1-44d5-97ce-475582bbcab3', 'de972dd0-95ed-4fc4-ac48-818e3809ae9f']","[6.8, 42.2]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,"[8.9, 44.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2467.788,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7228852428302399
de972dd0-95ed-4fc4-ac48-818e3809ae9f,1661,1,00:41:10.628,41,10,100,2.611438,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,,"[8.9, 44.1]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,44.20181,0.93634474,3.0,High Pass,"[35.1, 79.7]",68.0,Drop Kick,,,,,,,,,,74.0,Injury Clearance,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2470.628,2.8400000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.17545530098770235
5981f38a-d087-4420-881c-f1a1a0b02aeb,1662,1,00:41:14.475,41,14,100,0.0,40,Injury Stoppage,207,Valencia,1,Regular Play,207,Valencia,,,,,5741.0,Enzo Nicolás Pérez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2474.475,3.8469999999997526,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.5869044495916002
efdf2e2d-25ee-425e-9e55-d9d3e0e85eb4,1663,1,00:41:39.385,41,39,100,0.0,40,Injury Stoppage,207,Valencia,1,Regular Play,210,Real Sociedad,,,,,6899.0,Rubén Pardo Gutiérrez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2499.385,24.91000000000031,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.10220108950989615
1e10fd16-e19a-477f-b7b5-c2dd6c055a87,1664,1,00:41:58.712,41,58,100,0.0,27,Player Off,207,Valencia,1,Regular Play,207,Valencia,,,['2fd04d52-e8d4-4ea6-84dc-aae432aae8a0'],,5741.0,Enzo Nicolás Pérez,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.712,19.32699999999977,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.9352940929420718
36a6bf56-03b9-49bb-92e5-f4fd335b2084,1665,1,00:42:04.485,42,4,101,2.320816,30,Pass,210,Real Sociedad,4,From Throw In,210,Real Sociedad,,,,"[103.3, 0.1]",3023.0,Yuri Berchiche Izeta,6.0,Left Back,,,30.528675,1.1951561,2.0,Low Pass,"[114.5, 28.5]",,,67.0,Throw-in,,,,,,,,74.0,Injury Clearance,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2524.485,5.773000000000138,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.12941727471530406
b76a07f0-ec80-4888-9362-3e880597b38f,1666,1,00:42:05.928,42,5,102,0.0,2,Ball Recovery,207,Valencia,1,Regular Play,207,Valencia,,,,"[5.6, 48.4]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2525.928,1.4429999999997563,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3482867408143835
2c678710-0b68-4578-8a58-9f13ca6b1890,1667,1,00:42:09.159,42,9,102,3.439967,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['ddfd28b9-05fb-4e8e-86c5-61afbf768727'],"[6.6, 41.6]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,4406.0,Aymen Abdennour,19.588007,-1.1048657,1.0,Ground Pass,"[15.4, 24.1]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2529.159,3.231000000000222,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.07716246850447073
ddfd28b9-05fb-4e8e-86c5-61afbf768727,1668,1,00:42:12.599,42,12,102,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['2c678710-0b68-4578-8a58-9f13ca6b1890'],"[15.4, 24.1]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.599,3.4400000000000546,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.042765251898525425
973aa536-c799-4c26-ba66-62b8ae304310,1669,1,00:42:12.599,42,12,102,0.479999,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1b76a2a3-fb83-41ea-b9c4-ed0a7d62a864', 'ddfd28b9-05fb-4e8e-86c5-61afbf768727']","[15.4, 24.1]",4406.0,Aymen Abdennour,5.0,Left Center Back,,,,,,,,,,,,"[26.0, 9.1]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.599,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3752404231748201
1b76a2a3-fb83-41ea-b9c4-ed0a7d62a864,1670,1,00:42:13.079,42,13,102,0.687798,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['20996f81-689e-4fe9-91a1-24c0bfd0504c'],"[26.0, 9.1]",4406.0,Aymen Abdennour,5.0,Left Center Back,7005.0,João Pedro Cavaco Cancelo,12.463145,-0.66596925,1.0,Ground Pass,"[35.8, 1.4]",38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.079,0.4800000000000182,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.8559302147039886
20996f81-689e-4fe9-91a1-24c0bfd0504c,1671,1,00:42:13.767,42,13,102,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['1b76a2a3-fb83-41ea-b9c4-ed0a7d62a864'],"[35.8, 1.4]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.767,0.6879999999996471,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5034727231378061
68981372-3482-4c0b-9ea8-129e7fbb8f1b,1672,1,00:42:13.767,42,13,102,1.21784,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['20996f81-689e-4fe9-91a1-24c0bfd0504c', '4311e574-9923-462e-a4ab-dcdce0a96a84']","[35.8, 1.4]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,,,,,,,,,,,,"[35.8, 1.4]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2533.767,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.4877974239226589
4311e574-9923-462e-a4ab-dcdce0a96a84,1673,1,00:42:14.984,42,14,102,1.94207,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,['90659783-4821-4ba7-b51c-ee2642f129a4'],"[35.8, 1.4]",7005.0,João Pedro Cavaco Cancelo,6.0,Left Back,6898.0,Jaume Doménech Sánchez,38.00171,2.2611547,1.0,Ground Pass,"[11.6, 30.7]",40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2534.984,1.2170000000000982,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.10225765538537612
90659783-4821-4ba7-b51c-ee2642f129a4,1674,1,00:42:16.927,42,16,102,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['4311e574-9923-462e-a4ab-dcdce0a96a84'],"[11.6, 30.7]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.927,1.943000000000211,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.25388711795581076
614c3d2a-9011-4d75-adee-b5d01459296a,1675,1,00:42:16.927,42,16,102,2.2,43,Carry,207,Valencia,1,Regular Play,207,Valencia,,,"['1d662c88-be13-4d60-abcf-a24c47e5c79c', '90659783-4821-4ba7-b51c-ee2642f129a4']","[11.6, 30.7]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,,,,,,,,,,,,"[9.7, 39.7]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2536.927,0.0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5321197221091157
1d662c88-be13-4d60-abcf-a24c47e5c79c,1676,1,00:42:19.127,42,19,102,3.074734,30,Pass,207,Valencia,1,Regular Play,207,Valencia,,,"['44a2e0e4-e1e9-4d29-b697-f5f6e3180090', 'ef03f09f-57aa-4c1f-88fa-1d26072607e8']","[9.7, 39.7]",6898.0,Jaume Doménech Sánchez,1.0,Goalkeeper,6594.0,Santiago Mina Lorenzo,55.114155,0.6787081,3.0,High Pass,"[52.6, 74.3]",40.0,Right Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2539.127,2.199999999999818,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.6707478375169245
ef03f09f-57aa-4c1f-88fa-1d26072607e8,1677,1,00:42:22.201,42,22,102,,42,Ball Receipt*,207,Valencia,1,Regular Play,207,Valencia,,,['1d662c88-be13-4d60-abcf-a24c47e5c79c'],"[53.3, 75.1]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.201,3.074000000000069,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19433916466251477
2aa25654-3f09-4298-b517-33420fc634f8,1678,1,00:42:22.201,42,22,102,0.0,4,Duel,207,Valencia,1,Regular Play,207,Valencia,,,['44a2e0e4-e1e9-4d29-b697-f5f6e3180090'],"[52.6, 74.3]",6594.0,Santiago Mina Lorenzo,12.0,Right Midfield,,,,,,,,,,,,,True,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2542.201,0.0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3277950982100749
