id,index,period,timestamp,minute,second,possession,duration,type_id,type_name,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,tactics_formation,tactics_lineup,related_events,location,player_id,player_name,position_id,position_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry_end_location,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,under_pressure,duel_type_id,duel_type_name,pass_aerial_won,out,off_camera,counterpress,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame,goalkeeper_end_location,goalkeeper_position_id,goalkeeper_position_name,foul_committed_advantage,foul_won_advantage,pass_miscommunication,dribble_overrun,clearance_left_foot,shot_one_on_one,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,clearance_aerial_won,injury_stoppage_in_chain,pass_cut_back,pass_goal_assist,goalkeeper_technique_id,goalkeeper_technique_name,pass_deflected,pass_inswinging,shot_aerial_won,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,dribble_nutmeg,bad_behaviour_card_id,bad_behaviour_card_name,goalkeeper_success_out,timestamp_seconds,time_since_last_event,distance_to_goal,event_type_Bad Behaviour,event_type_Ball Receipt*,event_type_Ball Recovery,event_type_Block,event_type_Carry,event_type_Clearance,event_type_Dispossessed,event_type_Dribble,event_type_Dribbled Past,event_type_Duel,event_type_Foul Committed,event_type_Foul Won,event_type_Goal Keeper,event_type_Half End,event_type_Half Start,event_type_Injury Stoppage,event_type_Interception,event_type_Miscontrol,event_type_Offside,event_type_Pass,event_type_Pressure,event_type_Referee Ball-Drop,event_type_Shot,event_type_Starting XI,event_type_Substitution,event_type_Tactical Shift,pitch_control_score
8f83cb21-1bd8-447c-87f3-03b53de090da,1443,1,00:33:14.157,33,14,61,2.000185,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['5cf09bba-49fc-4d1e-8b2e-1d4eda129add', 'af65a0dd-2b35-4407-9222-45422e4e0270']","[55.7, 13.8]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,19677.0,Karim Benzema,49.84536,0.83649004,3.0,High Pass,"[89.1, 50.8]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994.157,1.862999999999829,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.5828665282623723
af65a0dd-2b35-4407-9222-45422e4e0270,1444,1,00:33:16.157,33,16,61,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['8f83cb21-1bd8-447c-87f3-03b53de090da'],"[92.3, 61.3]",19677.0,Karim Benzema,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.157,2.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.09657431856137566
5cf09bba-49fc-4d1e-8b2e-1d4eda129add,1445,1,00:33:16.157,33,16,62,2.269794,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['8f83cb21-1bd8-447c-87f3-03b53de090da', 'c4840614-ae50-42c0-ba57-d1ead216ed1c']","[31.0, 29.3]",4546.0,Dimitri Foulquier,6.0,Left Back,6680.0,Rubén Rochina Naixes,24.352823,0.53901106,3.0,High Pass,"[51.9, 41.8]",64.0,Interception,40.0,Right Foot,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.157,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.2425833997105139
c4840614-ae50-42c0-ba57-d1ead216ed1c,1446,1,00:33:18.427,33,18,62,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['5cf09bba-49fc-4d1e-8b2e-1d4eda129add'],"[51.9, 41.8]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.427,2.269999999999982,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.36668797918486085
490e791b-ef01-4f5c-b49d-9a6ba8a71563,1447,1,00:33:18.427,33,18,62,0.956381,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['bdec766a-cb7d-4345-b8c8-8515e2871e4b', 'c4840614-ae50-42c0-ba57-d1ead216ed1c', 'e5153f25-3f4a-4982-b454-c024659c91eb']","[51.9, 41.8]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,,,,,,,,,,,,"[50.1, 45.2]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.427,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.004081891277107119
bdec766a-cb7d-4345-b8c8-8515e2871e4b,1448,1,00:33:18.767,33,18,62,0.672832,17,Pressure,1049,Granada,1,Regular Play,220,Real Madrid,,,"['490e791b-ef01-4f5c-b49d-9a6ba8a71563', 'e5153f25-3f4a-4982-b454-c024659c91eb']","[65.9, 33.3]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.767,0.3400000000001455,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.6573656089531895
e5153f25-3f4a-4982-b454-c024659c91eb,1449,1,00:33:19.383,33,19,62,1.522714,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,"['abb91c6f-4826-4adc-9f56-7f5b6e787e43', 'bdec766a-cb7d-4345-b8c8-8515e2871e4b']","[50.1, 45.2]",6680.0,Rubén Rochina Naixes,19.0,Center Attacking Midfield,25707.0,Francisco Manuel Rico Castro,14.560906,0.58990735,3.0,High Pass,"[62.2, 53.3]",,,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1999.383,0.6159999999999854,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6185016777331536
abb91c6f-4826-4adc-9f56-7f5b6e787e43,1450,1,00:33:20.906,33,20,62,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['e5153f25-3f4a-4982-b454-c024659c91eb'],"[62.2, 53.3]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.906,1.5229999999999109,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9440860558527114
805d14bd-2910-4135-a1c3-97fccffb999e,1451,1,00:33:20.906,33,20,62,0.015434001,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['151e2559-6a95-4d68-9789-89dc5b45f6a0', 'abb91c6f-4826-4adc-9f56-7f5b6e787e43']","[62.2, 53.3]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,,,,,,,,,,,,"[62.2, 53.3]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.906,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6903429877040846
151e2559-6a95-4d68-9789-89dc5b45f6a0,1452,1,00:33:20.921,33,20,62,1.111472,30,Pass,1049,Granada,1,Regular Play,1049,Granada,,,['aad0c701-ce20-4e4d-9d99-93d68917f500'],"[62.2, 53.3]",25707.0,Francisco Manuel Rico Castro,11.0,Left Defensive Midfield,26248.0,David Barral Torres,16.93074,-0.5191461,1.0,Ground Pass,"[76.9, 44.9]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.921,0.015000000000100044,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8925208039151858
aad0c701-ce20-4e4d-9d99-93d68917f500,1453,1,00:33:22.033,33,22,62,,42,Ball Receipt*,1049,Granada,1,Regular Play,1049,Granada,,,['151e2559-6a95-4d68-9789-89dc5b45f6a0'],"[76.9, 44.9]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.033,1.1119999999998527,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.24234328752937906
184a3b01-2d05-4fbc-83cb-9cbc9f63e3ed,1454,1,00:33:22.033,33,22,62,0.094992,43,Carry,1049,Granada,1,Regular Play,1049,Granada,,,"['01d32753-f0fc-4b24-8073-9ec4627a7c72', '0a57ead8-679c-41a6-adb7-a01dfab3ee4b', 'aad0c701-ce20-4e4d-9d99-93d68917f500']","[76.9, 44.9]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,"[76.7, 51.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.033,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9622248737777761
0a57ead8-679c-41a6-adb7-a01dfab3ee4b,1455,1,00:33:22.077,33,22,62,0.736782,17,Pressure,1049,Granada,1,Regular Play,220,Real Madrid,,,"['01d32753-f0fc-4b24-8073-9ec4627a7c72', '184a3b01-2d05-4fbc-83cb-9cbc9f63e3ed', '1b4730b3-6a99-41f4-be3e-ad73fcfbd5bb']","[43.2, 29.6]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.077,0.044000000000096406,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.024458063679615116
01d32753-f0fc-4b24-8073-9ec4627a7c72,1456,1,00:33:22.128,33,22,62,0.0,38,Miscontrol,1049,Granada,1,Regular Play,1049,Granada,,,['0a57ead8-679c-41a6-adb7-a01dfab3ee4b'],"[76.7, 51.5]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.128,0.05099999999993088,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4143111899404921
1b4730b3-6a99-41f4-be3e-ad73fcfbd5bb,1457,1,00:33:22.728,33,22,62,0.580692,17,Pressure,1049,Granada,1,Regular Play,1049,Granada,,,"['0a57ead8-679c-41a6-adb7-a01dfab3ee4b', '697a1107-4212-4f39-8de5-780f61064fb0', '91a04237-e737-4fdd-9b8f-7b0adc7157ee']","[76.7, 50.1]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.728,0.6000000000001364,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.1981780057584337
91a04237-e737-4fdd-9b8f-7b0adc7157ee,1458,1,00:33:23.297,33,23,63,0.0,2,Ball Recovery,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['1b4730b3-6a99-41f4-be3e-ad73fcfbd5bb'],"[46.6, 29.5]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.297,0.56899999999996,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6652206810876327
697a1107-4212-4f39-8de5-780f61064fb0,1459,1,00:33:23.297,33,23,63,0.291014,43,Carry,220,Real Madrid,1,Regular Play,220,Real Madrid,,,"['1b4730b3-6a99-41f4-be3e-ad73fcfbd5bb', '1f485dfc-ca8b-4940-8924-26eab06772bb', '8ccdc4e0-5671-49ce-8286-286bb24a5393', '91a04237-e737-4fdd-9b8f-7b0adc7157ee']","[46.6, 29.5]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,"[46.6, 29.5]",,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.297,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.05509026268667494
8ccdc4e0-5671-49ce-8286-286bb24a5393,1460,1,00:33:23.588,33,23,63,0.0,22,Foul Committed,220,Real Madrid,1,Regular Play,1049,Granada,,,"['1f485dfc-ca8b-4940-8924-26eab06772bb', '697a1107-4212-4f39-8de5-780f61064fb0']","[73.5, 50.6]",26248.0,David Barral Torres,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.588,0.29099999999994,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.12688422316332915
1f485dfc-ca8b-4940-8924-26eab06772bb,1461,1,00:33:23.588,33,23,63,0.0,21,Foul Won,220,Real Madrid,1,Regular Play,220,Real Madrid,,,['8ccdc4e0-5671-49ce-8286-286bb24a5393'],"[46.6, 29.5]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003.588,0.0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2344486879692368
17e15f83-f37b-483b-a082-9e26701bcf45,1462,1,00:33:34.673,33,34,64,0.698233,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['8a6bd77f-01a2-41fa-96e7-050a8e3ffc17'],"[47.0, 29.1]",5201.0,Sergio Ramos García,5.0,Left Center Back,5574.0,Toni Kroos,12.837834,1.1280516,1.0,Ground Pass,"[52.5, 40.7]",62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.673,11.085000000000036,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8398239181089306
8a6bd77f-01a2-41fa-96e7-050a8e3ffc17,1463,1,00:33:35.371,33,35,64,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['17e15f83-f37b-483b-a082-9e26701bcf45'],"[52.5, 40.7]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.371,0.6980000000000928,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.921523817783423
3a3fa485-2b2a-47f8-9504-7bc040723781,1464,1,00:33:35.959,33,35,64,0.952957,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['ab2389e6-b84f-43d4-9b3e-22d019eb0911'],"[52.5, 40.7]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,5463.0,Luka Modrić,14.089003,1.7347782,1.0,Ground Pass,"[50.2, 54.6]",,,38.0,Left Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.959,0.5879999999999654,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.3559365542764026
ab2389e6-b84f-43d4-9b3e-22d019eb0911,1465,1,00:33:36.912,33,36,64,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['3a3fa485-2b2a-47f8-9504-7bc040723781'],"[50.2, 54.6]",5463.0,Luka Modrić,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.912,0.9529999999999745,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.030517923326906615
febe80d1-a7a1-4644-b746-26f57105de8a,1466,1,00:33:38.896,33,38,64,0.895691,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['e847bebe-b233-425c-bfb5-c1a2fdb19187'],"[50.1, 55.0]",5463.0,Luka Modrić,13.0,Right Center Midfield,5574.0,Toni Kroos,7.406079,-1.6113147,1.0,Ground Pass,"[49.8, 47.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.896,1.9839999999999236,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.6155369533702825
e847bebe-b233-425c-bfb5-c1a2fdb19187,1467,1,00:33:39.792,33,39,64,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['febe80d1-a7a1-4644-b746-26f57105de8a'],"[49.8, 47.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.792,0.8959999999999582,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.02504649667893244
a9b2de0c-3587-40a6-a9a1-213e9f9319d2,1468,1,00:33:39.792,33,39,64,0.91781,43,Carry,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,"['47da9a5c-b6ad-4e02-94ed-720c6dec2ffa', 'e847bebe-b233-425c-bfb5-c1a2fdb19187']","[49.8, 47.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,,,,,,,,,,,,"[49.7, 47.6]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.792,0.0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6478534718855682
47da9a5c-b6ad-4e02-94ed-720c6dec2ffa,1469,1,00:33:40.710,33,40,64,1.175362,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['9245dc58-e2fa-4a1c-953a-95432a0a546d'],"[49.7, 47.6]",5574.0,Toni Kroos,10.0,Center Defensive Midfield,4926.0,Francisco Román Alarcón Suárez,18.062391,-1.487655,1.0,Ground Pass,"[51.2, 29.6]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020.71,0.91800000000012,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.05438872060496336
9245dc58-e2fa-4a1c-953a-95432a0a546d,1470,1,00:33:41.885,33,41,64,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['47da9a5c-b6ad-4e02-94ed-720c6dec2ffa'],"[51.2, 29.6]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.885,1.1749999999999545,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.650828991673057
118c0585-090e-4c67-ac90-e56d107b56e0,1471,1,00:33:41.885,33,41,64,1.096423,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['2649f97f-4e21-4766-ae47-dc30056079bf'],"[51.2, 29.6]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5201.0,Sergio Ramos García,8.246211,-2.4592762,1.0,Ground Pass,"[44.8, 24.4]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.885,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.9582873118639009
2649f97f-4e21-4766-ae47-dc30056079bf,1472,1,00:33:42.982,33,42,64,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['118c0585-090e-4c67-ac90-e56d107b56e0'],"[44.8, 24.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.982,1.09699999999998,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.47851927176284703
a33887b0-6e0a-473c-888d-d51364d8349d,1473,1,00:33:42.982,33,42,64,1.048961,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['78f33754-7972-48ff-a190-1802f4892647'],"[44.8, 24.4]",5201.0,Sergio Ramos García,5.0,Left Center Back,5552.0,Marcelo Vieira da Silva Júnior,19.902262,-1.0959133,1.0,Ground Pass,"[53.9, 6.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.982,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.45055925800068275
78f33754-7972-48ff-a190-1802f4892647,1474,1,00:33:44.031,33,44,64,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['a33887b0-6e0a-473c-888d-d51364d8349d'],"[53.9, 6.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.031,1.0489999999999782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6123675157203883
80f8e936-a83f-4115-9fa7-bd979ad209b7,1475,1,00:33:44.031,33,44,64,0.674022,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['821d5695-98d8-4f5b-afe2-c38b13c575df'],"[53.9, 6.7]",5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,4926.0,Francisco Román Alarcón Suárez,17.532825,1.3756379,2.0,Low Pass,"[57.3, 23.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.031,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.31304642068899546
821d5695-98d8-4f5b-afe2-c38b13c575df,1476,1,00:33:44.705,33,44,64,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['80f8e936-a83f-4115-9fa7-bd979ad209b7'],"[57.3, 23.9]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.705,0.6739999999999782,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.19777990153656044
b6d815f6-b4f5-4670-bdab-ee687e0846f8,1477,1,00:33:44.705,33,44,64,1.926777,30,Pass,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['1368c8a3-923b-48a9-b5e9-4f3adbebeacc'],"[57.3, 23.9]",4926.0,Francisco Román Alarcón Suárez,15.0,Left Center Midfield,5485.0,Raphaël Varane,24.41823,2.3127437,2.0,Low Pass,"[40.8, 41.9]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.705,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.8642762796331445
1368c8a3-923b-48a9-b5e9-4f3adbebeacc,1478,1,00:33:46.631,33,46,64,,42,Ball Receipt*,220,Real Madrid,3,From Free Kick,220,Real Madrid,,,['b6d815f6-b4f5-4670-bdab-ee687e0846f8'],"[40.8, 41.9]",5485.0,Raphaël Varane,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.631,1.9260000000001583,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5611226403338192
